"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",61,,,,1,2,11,5,42
"Profes., científicos e intelectuales (038)",3636,,,,44,76,770,74,2672
"Técnicos de nivel medio ytrab.asimilados (039)",1890,4,,16,150,260,754,450,256
"Jefes y empleados de oficina (040)",1808,1,,8,254,193,556,249,547
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",3871,215,6,732,1331,474,502,285,326
"Agricult.trabaj. calif.agrop. y pesquros (042)",1829,311,2,608,551,114,114,53,76
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1696,26,3,174,567,212,402,124,188
"Obreros. construc., conf., papel, fab., instr (044)",2898,52,2,362,1291,296,459,218,218
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",7090,564,15,1584,2934,686,654,360,293
"Otra (046)",445,,,,92,64,162,49,78
"Ocupación no especificada (047)",1103,56,1,177,399,106,165,82,117
"Hombres (048)",15802,378,15,1977,5069,1587,2665,1303,2808
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",41,,,,1,2,7,3,28
"Profes., científicos e intelectuales (050)",1812,,,,17,35,285,23,1452
"Técnicos de nivel medio ytrab.asimilados (051)",1234,,,10,98,192,471,306,157
"Jefes y empleados de oficina (052)",830,,,2,142,80,170,147,289
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1318,24,1,187,492,177,173,141,123
"Agricult.trabaj. calif.agrop. y pesquros (054)",1309,134,1,451,440,91,87,41,64
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1529,19,2,146,519,186,376,111,170
"Obreros. construc., conf., papel, fab., instr (056)",2813,50,2,350,1260,285,450,210,206
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",3799,125,8,729,1756,405,382,218,176
"Otra (058)",421,,,,90,61,147,47,76
"Ocupación no especificada (059)",696,26,1,102,254,73,117,56,67
"Mujeres (060)",10525,851,14,1684,2545,896,1884,646,2005
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",20,,,,,,4,2,14
"Profes., científicos e intelectuales (062)",1824,,,,27,41,485,51,1220
"Técnicos de nivel medio ytrab.asimilados (063)",656,4,,6,52,68,283,144,99
"Jefes y empleados de oficina (064)",978,1,,6,112,113,386,102,258
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2553,191,5,545,839,297,329,144,203
"Agricult.trabaj. calif.agrop. y pesquros (066)",520,177,1,157,111,23,27,12,12
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",167,7,1,28,48,26,26,13,18
"Obreros. construc., conf., papel, fab., instr (068)",85,2,,12,31,11,9,8,12
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3291,439,7,855,1178,281,272,142,117
"Otra (070)",24,,,,2,3,15,2,2
"Ocupación no especificada (071)",407,30,,75,145,33,48,26,50
,,,,,,,,,
"RURAL (072)",5318,618,4,1415,1816,347,568,187,363
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",4,,,,,,3,,1
"Profes., científicos e intelectuales (074)",197,,,,3,6,51,3,134
"Técnicos de nivel medio ytrab.asimilados (075)",143,,,1,10,14,56,27,35
"Jefes y empleados de oficina (076)",123,,,,16,11,46,15,35
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",193,8,,32,60,30,33,18,12
"Agricult.trabaj. calif.agrop. y pesquros (078)",1761,309,,667,513,73,109,37,53
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",193,3,,15,90,20,48,8,9
"Obreros. construc., conf., papel, fab., instr (080)",385,10,,47,178,42,58,30,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2107,268,1,600,864,143,137,40,54
"Otra (082)",12,,,,6,2,3,,1
"Ocupación no especificada (083)",200,20,3,53,76,6,24,9,9
"Hombres (084)",3662,254,4,924,1386,273,392,160,269
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,,,2,,
"Profes., científicos e intelectuales (086)",114,,,,2,2,15,1,94
"Técnicos de nivel medio ytrab.asimilados (087)",124,,,1,9,13,47,23,31
"Jefes y empleados de oficina (088)",61,,,,9,6,15,10,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",111,1,,11,35,23,22,12,7
"Agricult.trabaj. calif.agrop. y pesquros (090)",1239,157,,476,391,58,79,35,43
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",185,2,,14,87,19,47,8,8
"Obreros. construc., conf., papel, fab., instr (092)",378,10,,46,176,42,55,29,20
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1297,81,1,341,609,102,92,33,38
"Otra (094)",12,,,,6,2,3,,1
"Ocupación no especificada (095)",139,3,3,35,62,6,15,9,6
"Mujeres (096)",1656,364,,491,430,74,176,27,94
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,1,,1
"Profes., científicos e intelectuales (098)",83,,,,1,4,36,2,40
"Técnicos de nivel medio ytrab.asimilados (099)",19,,,,1,1,9,4,4
"Jefes y empleados de oficina (100)",62,,,,7,5,31,5,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",82,7,,21,25,7,11,6,5
"Agricult.trabaj. calif.agrop. y pesquros (102)",522,152,,191,122,15,30,2,10
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",8,1,,1,3,1,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",7,,,1,2,,3,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",810,187,,259,255,41,45,7,16
"Ocupación no especificada (107)",61,17,,18,14,,9,,3
