"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",4,4,,,,,
"Profes., científicos e intelectuales (098)",163,142,,19,,2,
"Técnicos de nivel medio y trab. asimilados (099)",27,18,,6,2,1,
"Jefes y empleados de oficina (100)",45,45,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",978,20,7,806,3,142,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",4356,,1,4317,27,11,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",476,,19,358,5,94,
"Obreros construc.,conf.,papel, fab., instr. (104)",35,,7,27,,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",5564,34,342,575,1,4087,525
"Ocupación no especificada (107)",238,11,5,176,,46,
