"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",367,7,113,146,87,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",16173,418,5017,4684,4341,1713
"Otra (034)",84,,67,15,2,
"Ocupación no especificada (035)",715,3,218,233,179,82
,,,,,,
"URBANA (036)",53800,617,15727,21197,14340,1919
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",207,,19,87,97,4
"Profes., científicos e intelectuales (038)",11886,,1841,6121,3820,104
"Técnicos de nivel medio y trab. asimilados (039)",3606,3,1200,1358,967,78
"Jefes y empleados de oficina (040)",3532,,1228,1293,988,23
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",9051,117,2898,3313,2281,442
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1744,3,275,518,634,314
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",4883,34,1629,1892,1159,169
"Obreros construc., conf., papel, fab., instr. (044)",5649,18,1838,2264,1377,152
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",11031,435,4085,3414,2531,566
"Otra (046)",1338,,415,639,282,2
"Ocupación no especificada (047)",873,7,299,298,204,65
"Hombres (048)",30155,352,8685,11655,8334,1129
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",150,,9,58,79,4
"Profes., científicos e intelectuales (050)",6773,,946,3272,2461,94
"Técnicos de nivel medio y trab. asimilados (051)",2347,3,790,877,623,54
"Jefes y empleados de oficina (052)",1808,,487,661,640,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3019,54,1075,1090,657,143
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1192,3,177,356,425,231
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",2936,21,1059,1033,703,120
"Obreros construc., conf., papel, fab., instr. (056)",5418,16,1773,2160,1321,148
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",4834,251,1858,1385,1053,287
"Otra (058)",1254,,348,624,280,2
"Ocupación no especificada (059)",424,4,163,139,92,26
"Mujeres (060)",23645,265,7042,9542,6006,790
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",57,,10,29,18,
"Profes., científicos e intelectuales (062)",5113,,895,2849,1359,10
"Técnicos de nivel medio y trab. asimilados (063)",1259,,410,481,344,24
"Jefes y empleados de oficina (064)",1724,,741,632,348,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6032,63,1823,2223,1624,299
"Agricult. trabaj. calif.agrop. y pesqueros (066)",552,,98,162,209,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1947,13,570,859,456,49
"Obreros construc., conf., papel, fab., instr. (068)",231,2,65,104,56,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",6197,184,2227,2029,1478,279
"Otra (070)",84,,67,15,2,
"Ocupación no especificada (071)",449,3,136,159,112,39
,,,,,,
"RURAL (072)",39880,564,10298,11177,11487,6354
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",53,,8,19,24,2
"Profes., científicos e intelectuales (074)",539,,127,233,170,9
"Técnicos de nivel medio y trab. asimilados (075)",257,,114,92,40,11
"Jefes y empleados de oficina (076)",300,,129,107,59,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",935,13,307,305,231,79
"Agricult. trabaj. calif.agrop. y pesqueros (078)",15979,19,2266,4376,5605,3713
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",3248,37,1367,1089,626,129
"Obreros construc., conf., papel, fab., instr. (080)",1779,21,587,656,431,84
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",16343,474,5244,4180,4194,2251
"Otra (082)",20,,9,10,1,
"Ocupación no especificada (083)",427,,140,110,106,71
"Hombres (084)",22231,277,5430,6319,6414,3791
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",44,,7,14,21,2
"Profes., científicos e intelectuales (086)",411,,64,185,154,8
"Técnicos de nivel medio y trab. asimilados (087)",218,,96,75,37,10
"Jefes y empleados de oficina (088)",213,,70,85,53,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",378,5,122,117,98,36
"Agricult. trabaj. calif.agrop. y pesqueros (090)",11775,6,1572,3342,4091,2764
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",1001,10,439,316,189,47
"Obreros construc., conf., papel, fab., instr. (092)",1643,16,539,614,400,74
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",6367,240,2454,1525,1331,817
"Otra (094)",20,,9,10,1,
"Ocupación no especificada (095)",161,,58,36,39,28
"Mujeres (096)",17649,287,4868,4858,5073,2563
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",9,,1,5,3,
"Profes., científicos e intelectuales (098)",128,,63,48,16,1
"Técnicos de nivel medio y trab. asimilados (099)",39,,18,17,3,1
"Jefes y empleados de oficina (100)",87,,59,22,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",557,8,185,188,133,43
"Agricult. trabaj. calif.agrop. y pesqueros (102)",4204,13,694,1034,1514,949
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",2247,27,928,773,437,82
"Obreros construc., conf., papel, fab., instr. (104)",136,5,48,42,31,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",9976,234,2790,2655,2863,1434
"Ocupación no especificada (107)",266,,82,74,67,43
