"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Sin nivel (031)",174,23,44,40,34,33
"Educación inicial (032)",2,2,,,,
"Primaria (033)",882,62,462,216,108,34
"Secundaria (034)",382,16,276,72,18,
"Superior no univ. incompleta (035)",40,,25,9,6,
"Superior no univ. completa (036)",95,,55,30,10,
"Superior univ. incompleta (037)",20,,15,5,,
"Superior univ. completa (038)",41,,24,10,7,
"No PEA (040)",78845,33419,19246,10917,9402,5861
"Sin nivel (041)",13776,2338,1503,2648,3811,3476
"Educación inicial (042)",2118,2076,29,13,,
"Primaria (043)",48092,25790,8710,6533,4944,2115
"Secundaria (044)",12652,3215,7781,1211,345,100
"Superior no univ. incompleta (045)",821,,610,116,65,30
"Superior no univ. completa (046)",712,,279,239,119,75
"Superior univ. incompleta (047)",304,,239,36,16,13
"Superior univ. completa (048)",370,,95,121,102,52
,,,,,,
"URBANA (060)",14083,3105,4104,3215,2510,1149
"Sin nivel (061)",927,80,99,164,281,303
"Educación inicial (062)",219,206,13,,,
"Primaria (063)",4806,2150,592,656,865,543
"Secundaria (064)",4032,669,1932,837,502,92
"Superior no univ. incompleta (065)",945,,511,246,145,43
"Superior no univ. completa (066)",1727,,481,758,399,89
"Superior univ. incompleta (067)",444,,244,121,65,14
"Superior univ. completa (068)",983,,232,433,253,65
"PEA (070)",6055,130,1836,2175,1548,366
"Sin nivel (071)",273,6,40,58,105,64
"Educación inicial (072)",6,1,5,,,
"Primaria (073)",1391,83,282,342,476,208
"Secundaria (074)",1701,40,722,557,352,30
"Superior no univ. incompleta (075)",500,,205,180,97,18
"Superior no univ. completa (076)",1240,,329,590,297,24
"Superior univ. incompleta (077)",238,,86,99,51,2
"Superior univ. completa (078)",706,,167,349,170,20
"Ocupada (080)",5694,122,1641,2081,1495,355
"Sin nivel (081)",263,6,40,53,102,62
"Educación inicial (082)",5,,5,,,
"Primaria (083)",1316,80,256,320,461,199
"Secundaria (084)",1586,36,651,530,339,30
"Superior no univ. incompleta (085)",469,,185,175,91,18
"Superior no univ. completa (086)",1165,,286,567,288,24
"Superior univ. incompleta (087)",220,,72,95,51,2
"Superior univ. completa (088)",670,,146,341,163,20
"Desocupada (090)",361,8,195,94,53,11
"Sin nivel (091)",10,,,5,3,2
"Educación inicial (092)",1,1,,,,
"Primaria (093)",75,3,26,22,15,9
"Secundaria (094)",115,4,71,27,13,
"Superior no univ. incompleta (095)",31,,20,5,6,
"Superior no univ. completa (096)",75,,43,23,9,
"Superior univ. incompleta (097)",18,,14,4,,
"Superior univ. completa (098)",36,,21,8,7,
"No PEA (100)",8028,2975,2268,1040,962,783
"Sin nivel (101)",654,74,59,106,176,239
"Educación inicial (102)",213,205,8,,,
"Primaria (103)",3415,2067,310,314,389,335
"Secundaria (104)",2331,629,1210,280,150,62
"Superior no univ. incompleta (105)",445,,306,66,48,25
"Superior no univ. completa (106)",487,,152,168,102,65
"Superior univ. incompleta (107)",206,,158,22,14,12
"Superior univ. completa (108)",277,,65,84,83,45
,,,,,,
"RURAL (120)",102166,31297,27710,18874,15980,8305
"Sin nivel (121)",18188,2385,2163,3738,5362,4540
"Educación inicial (122)",1927,1877,34,16,,
"Primaria (123)",64518,24374,14744,12003,9749,3648
"Secundaria (124)",15454,2661,9754,2332,629,78
"Superior no univ. incompleta (125)",662,,446,152,53,11
"Superior no univ. completa (126)",879,,352,397,112,18
"Superior univ. incompleta (127)",195,,119,60,15,1
"Superior univ. completa (128)",343,,98,176,60,9
"PEA (130)",31349,853,10732,8997,7540,3227
"Sin nivel (131)",5066,121,719,1196,1727,1303
"Educación inicial (132)",22,6,13,3,,
"Primaria (133)",19841,651,6344,5784,5194,1868
"Secundaria (134)",5133,75,3183,1401,434,40
"Superior no univ. incompleta (135)",286,,142,102,36,6
"Superior no univ. completa (136)",654,,225,326,95,8
"Superior univ. incompleta (137)",97,,38,46,13,
"Superior univ. completa (138)",250,,68,139,41,2
"Ocupada (140)",30074,758,10026,8709,7410,3171
"Sin nivel (141)",4902,98,675,1161,1696,1272
"Educación inicial (142)",21,5,13,3,,
"Primaria (143)",19034,592,5908,5590,5101,1843
"Secundaria (144)",4866,63,2978,1356,429,40
"Superior no univ. incompleta (145)",277,,137,98,36,6
"Superior no univ. completa (146)",634,,213,319,94,8
"Superior univ. incompleta (147)",95,,37,45,13,
"Superior univ. completa (148)",245,,65,137,41,2
"Desocupada (150)",1275,95,706,288,130,56
"Sin nivel (151)",164,23,44,35,31,31
"Educación inicial (152)",1,1,,,,
"Primaria (153)",807,59,436,194,93,25
"Secundaria (154)",267,12,205,45,5,
"Superior no univ. incompleta (155)",9,,5,4,,
"Superior no univ. completa (156)",20,,12,7,1,
"Superior univ. incompleta (157)",2,,1,1,,
"Superior univ. completa (158)",5,,3,2,,
"No PEA (160)",70817,30444,16978,9877,8440,5078
"Sin nivel (161)",13122,2264,1444,2542,3635,3237
"Educación inicial (162)",1905,1871,21,13,,
"Primaria (163)",44677,23723,8400,6219,4555,1780
"Secundaria (164)",10321,2586,6571,931,195,38
"Superior no univ. incompleta (165)",376,,304,50,17,5
"Superior no univ. completa (166)",225,,127,71,17,10
"Superior univ. incompleta (167)",98,,81,14,2,1
"Superior univ. completa (168)",93,,30,37,19,7
