"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CHEPEN (000)",75980,37909,38071,62153,30617,31536,13827,7292,6535
"Menores de 1 año (001)",1310,645,665,1053,511,542,257,134,123
"Menores de 1 mes (002)",144,69,75,123,61,62,21,8,13
"De 1 a 11 meses (003)",1166,576,590,930,450,480,236,126,110
"De 1 a 4 años (004)",5998,3077,2921,4743,2422,2321,1255,655,600
"1 año (005)",1452,704,748,1149,574,575,303,130,173
"2 años (006)",1550,800,750,1215,609,606,335,191,144
"3 años (007)",1592,815,777,1265,641,624,327,174,153
"4 años (008)",1404,758,646,1114,598,516,290,160,130
"De 5 a 9 años (009)",6926,3533,3393,5519,2822,2697,1407,711,696
"5 años (010)",1308,657,651,1037,527,510,271,130,141
"6 años (011)",1223,627,596,982,500,482,241,127,114
"7 años (012)",1430,734,696,1137,590,547,293,144,149
"8 años (013)",1484,762,722,1182,602,580,302,160,142
"9 años (014)",1481,753,728,1181,603,578,300,150,150
"De 10 a 14 años (015)",8373,4248,4125,6776,3385,3391,1597,863,734
"10 años (016)",1655,828,827,1330,657,673,325,171,154
"11 años (017)",1562,753,809,1254,590,664,308,163,145
"12 años (018)",1748,919,829,1445,756,689,303,163,140
"13 años (019)",1650,861,789,1315,672,643,335,189,146
"14 años (020)",1758,887,871,1432,710,722,326,177,149
"De 15 a 19 años (021)",7441,3815,3626,6097,3102,2995,1344,713,631
"15 años (022)",1673,823,850,1388,688,700,285,135,150
"16 años (023)",1588,815,773,1294,649,645,294,166,128
"17 años (024)",1398,717,681,1141,584,557,257,133,124
"18 años (025)",1431,777,654,1173,632,541,258,145,113
"19 años (026)",1351,683,668,1101,549,552,250,134,116
"De 20 a 24 años (027)",6311,3149,3162,5068,2490,2578,1243,659,584
"20 años (028)",1381,703,678,1112,564,548,269,139,130
"21 años (029)",1122,538,584,902,432,470,220,106,114
"22 años (030)",1389,720,669,1090,559,531,299,161,138
"23 años (031)",1207,596,611,979,464,515,228,132,96
"24 años (032)",1212,592,620,985,471,514,227,121,106
"De 25 a 29 años (033)",5719,2807,2912,4619,2224,2395,1100,583,517
"25 años (034)",1255,646,609,1009,506,503,246,140,106
"26 años (035)",1111,522,589,906,412,494,205,110,95
"27 años (036)",1178,570,608,962,457,505,216,113,103
"28 años (037)",1117,531,586,892,422,470,225,109,116
"29 años (038)",1058,538,520,850,427,423,208,111,97
"De 30 a 34 años (039)",5615,2700,2915,4630,2185,2445,985,515,470
"30 años (040)",1264,600,664,1020,470,550,244,130,114
"31 años (041)",994,465,529,826,364,462,168,101,67
"32 años (042)",1165,572,593,979,475,504,186,97,89
"33 años (043)",1156,573,583,956,479,477,200,94,106
