"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hogares privados con servicio doméstico (111)",45,,,,,,45,
"Actividad economica no especificada (113)",683,192,232,193,26,40,,
"Desocupado (114)",898,,,,,,,898
"Mujeres (115)",12896,4138,846,5091,301,1128,873,519
"Agric., ganadería, caza y silvicultura (116)",1245,20,386,431,65,343,,
"Pesca (117)",1,,1,,,,,
"Explotación de minas y canteras (118)",9,5,3,1,,,,
"Industrias manufactureras (119)",402,41,85,245,12,19,,
"Suministro de electricidad, gas y agua (120)",11,8,2,1,,,,
"Construcción (121)",75,9,51,6,3,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3759,660,13,2450,102,534,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",109,43,5,45,6,10,,
"Comercio al por mayor (124)",122,40,,55,6,21,,
"Comercio al por menor (125)",3528,577,8,2350,90,503,,
"Hoteles y restaurantes (126)",1965,630,56,1122,65,92,,
"Trans., almac. y comunicaciones (127)",271,177,19,58,5,12,,
"Intermediación financiera (128)",56,55,1,,,,,
"Activid.inmobil., empres. y alquileres (129)",417,318,14,65,9,11,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",357,250,107,,,,,
"Enseñanza (131)",1233,1136,1,87,3,6,,
"Servicios sociales y de salud (132)",401,353,1,43,2,2,,
"Otras activ. serv.comun.soc y personales (133)",561,214,18,299,9,21,,
"Hogares privados con servicio doméstico (134)",873,,,,,,873,
"Actividad economica no especificada (136)",741,262,88,283,26,82,,
"Desocupado (137)",519,,,,,,,519
,,,,,,,,
"RURAL (138)",28797,1243,7291,13413,1568,4605,312,365
"Agric., ganadería, caza y silvicultura (139)",23721,52,6348,11548,1455,4318,,
"Pesca (140)",4,,2,1,,1,,
"Explotación de minas y canteras (141)",418,122,294,2,,,,
"Industrias manufactureras (142)",274,12,75,161,7,19,,
"Suministro de electricidad, gas y agua (143)",28,8,19,1,,,,
"Construcción (144)",235,11,158,47,11,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",865,120,26,600,32,87,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",76,20,21,32,1,2,,
"Comercio al por mayor (147)",25,3,1,15,2,4,,
"Comercio al por menor (148)",764,97,4,553,29,81,,
"Hoteles y restaurantes (149)",393,122,28,185,16,42,,
"Trans., almac. y comunicaciones (150)",602,115,140,323,12,12,,
"Intermediación financiera (151)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (152)",198,125,46,21,4,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",100,64,36,,,,,
"Enseñanza (154)",326,297,1,21,1,6,,
"Servicios sociales y de salud (155)",83,73,,10,,,,
"Otras activ. serv.comun.soc y personales (156)",75,21,4,38,2,10,,
"Hogares privados con servicio doméstico (157)",312,,,,,,312,
"Actividad economica no especificada (159)",794,97,114,455,28,100,,
"Desocupado (160)",365,,,,,,,365
"Hombres (161)",23572,701,6454,11656,1407,3067,39,248
"Agric., ganadería, caza y silvicultura (162)",20826,27,5618,10824,1358,2999,,
"Pesca (163)",2,,1,1,,,,
"Explotación de minas y canteras (164)",409,117,290,2,,,,
"Industrias manufactureras (165)",181,5,68,93,5,10,,
"Suministro de electricidad, gas y agua (166)",28,8,19,1,,,,
"Construcción (167)",226,9,154,47,9,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",328,58,25,219,10,16,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",67,12,21,31,1,2,,
"Comercio al por mayor (170)",14,3,,11,,,,
"Comercio al por menor (171)",247,43,4,177,9,14,,
"Hoteles y restaurantes (172)",74,32,7,31,2,2,,
"Trans., almac. y comunicaciones (173)",582,110,135,313,12,12,,
"Intermediación financiera (174)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (175)",152,90,45,15,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",68,43,25,,,,,
"Enseñanza (177)",152,146,1,3,,2,,
"Servicios sociales y de salud (178)",27,22,,5,,,,
"Otras activ. serv.comun.soc y personales (179)",33,11,2,13,2,5,,
"Hogares privados con servicio doméstico (180)",39,,,,,,39,
"Actividad economica no especificada (182)",195,21,64,89,7,14,,
"Desocupado (183)",248,,,,,,,248
"Mujeres (184)",5225,542,837,1757,161,1538,273,117
"Agric., ganadería, caza y silvicultura (185)",2895,25,730,724,97,1319,,
"Pesca (186)",2,,1,,,1,,
"Explotación de minas y canteras (187)",9,5,4,,,,,
"Industrias manufactureras (188)",93,7,7,68,2,9,,
"Construcción (190)",9,2,4,,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",537,62,1,381,22,71,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,8,,1,,,,
"Comercio al por mayor (193)",11,,1,4,2,4,,
"Comercio al por menor (194)",517,54,,376,20,67,,
"Hoteles y restaurantes (195)",319,90,21,154,14,40,,
"Trans., almac. y comunicaciones (196)",20,5,5,10,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",46,35,1,6,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",32,21,11,,,,,
"Enseñanza (200)",174,151,,18,1,4,,
"Servicios sociales y de salud (201)",56,51,,5,,,,
"Otras activ. serv.comun.soc y personales (202)",42,10,2,25,,5,,
"Hogares privados con servicio doméstico (203)",273,,,,,,273,
"Actividad economica no especificada (205)",599,76,50,366,21,86,,
"Desocupado (206)",117,,,,,,,117
