"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",221,5,81,73,55,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",8851,151,2956,3236,2143,365
"Otra (034)",25,,12,11,2,
"Ocupación no especificada (035)",702,3,239,224,170,66
,,,,,,
"URBANA (036)",67509,563,21329,24938,17488,3191
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",157,,16,54,79,8
"Profes., científicos e intelectuales (038)",8312,,1783,3865,2510,154
"Técnicos de nivel medio y trab. asimilados (039)",3818,3,1361,1496,859,99
"Jefes y empleados de oficina (040)",3475,,1365,1305,769,36
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",12578,81,3772,4638,3399,688
"Agricult. trabaj. calif.agrop. y pesqueros (042)",5296,34,1136,1660,1734,732
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",5097,19,1815,1722,1289,252
"Obreros construc., conf., papel, fab., instr. (044)",8336,26,2704,3309,2037,260
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",18659,392,6859,6201,4354,853
"Otra (046)",422,,59,231,132,
"Ocupación no especificada (047)",1359,8,459,457,326,109
"Hombres (048)",43245,388,13886,15372,11275,2324
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",100,,6,33,57,4
"Profes., científicos e intelectuales (050)",4037,,794,1749,1365,129
"Técnicos de nivel medio y trab. asimilados (051)",2447,3,865,943,559,77
"Jefes y empleados de oficina (052)",1641,,533,621,459,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",5647,46,1782,2013,1445,361
"Agricult. trabaj. calif.agrop. y pesqueros (054)",4613,30,1001,1436,1498,648
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",4299,17,1561,1404,1089,228
"Obreros construc., conf., papel, fab., instr. (056)",8140,22,2633,3243,1989,253
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",11189,264,4416,3456,2509,544
"Otra (058)",397,,47,220,130,
"Ocupación no especificada (059)",735,6,248,254,175,52
"Mujeres (060)",24264,175,7443,9566,6213,867
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",57,,10,21,22,4
"Profes., científicos e intelectuales (062)",4275,,989,2116,1145,25
"Técnicos de nivel medio y trab. asimilados (063)",1371,,496,553,300,22
"Jefes y empleados de oficina (064)",1834,,832,684,310,8
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6931,35,1990,2625,1954,327
"Agricult. trabaj. calif.agrop. y pesqueros (066)",683,4,135,224,236,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",798,2,254,318,200,24
"Obreros construc., conf., papel, fab., instr. (068)",196,4,71,66,48,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",7470,128,2443,2745,1845,309
"Otra (070)",25,,12,11,2,
"Ocupación no especificada (071)",624,2,211,203,151,57
,,,,,,
"RURAL (072)",10252,117,3593,3263,2533,746
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,,3,3,
"Profes., científicos e intelectuales (074)",250,,95,115,38,2
"Técnicos de nivel medio y trab. asimilados (075)",106,,37,46,20,3
"Jefes y empleados de oficina (076)",56,,29,19,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",505,2,183,191,109,20
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2752,7,512,862,937,434
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",193,1,75,68,45,4
"Obreros construc., conf., papel, fab., instr. (080)",522,1,207,182,119,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5712,104,2397,1734,1222,255
"Otra (082)",2,,,2,,
"Ocupación no especificada (083)",148,2,58,41,32,15
"Hombres (084)",8019,91,2804,2463,2028,633
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,2,3,
"Profes., científicos e intelectuales (086)",121,,39,57,24,1
"Técnicos de nivel medio y trab. asimilados (087)",76,,23,32,18,3
"Jefes y empleados de oficina (088)",31,,11,14,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",220,2,89,69,47,13
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2498,6,466,791,840,395
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",168,1,65,58,41,3
"Obreros construc., conf., papel, fab., instr. (092)",497,,197,175,112,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",4331,81,1884,1243,924,199
"Otra (094)",2,,,2,,
"Ocupación no especificada (095)",70,1,30,20,13,6
"Mujeres (096)",2233,26,789,800,505,113
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",129,,56,58,14,1
"Técnicos de nivel medio y trab. asimilados (099)",30,,14,14,2,
"Jefes y empleados de oficina (100)",25,,18,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",285,,94,122,62,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",254,1,46,71,97,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",25,,10,10,4,1
"Obreros construc., conf., papel, fab., instr. (104)",25,1,10,7,7,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1381,23,513,491,298,56
"Ocupación no especificada (107)",78,1,28,21,19,9
