"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",13,13,13,,,,,,,,,
"De 20 a 24 años (023)",19,17,12,3,2,,,,,,2,7
"De 25 a 29 años (024)",11,8,1,3,3,,1,,,,3,13
"De 30 a 34 años (025)",19,19,2,2,5,7,1,2,,,,49
"De 35 a 39 años (026)",9,9,3,,2,1,2,1,,,,22
"Primaria (030)",24034,23705,3884,2194,3902,3819,5592,2685,1167,462,329,78268
"De 12 a 14 años (031)",2157,2146,2131,15,,,,,,,11,15
"De 15 a 19 años (032)",818,808,683,100,20,3,2,,,,10,157
"De 20 a 24 años (033)",1194,1127,303,428,288,81,24,3,,,67,1367
"De 25 a 29 años (034)",1990,1918,171,441,699,400,195,10,2,,72,3941
"De 30 a 34 años (035)",2615,2562,125,285,814,672,565,90,10,1,53,7031
"De 35 a 39 años (036)",3068,3037,108,239,649,721,968,278,60,14,31,10333
"De 40 a 44 años (037)",3234,3201,110,202,516,679,1105,422,145,22,33,12279
"De 45 a 49 años (038)",2891,2879,84,175,353,472,994,524,211,66,12,12547
"De 50 y más años (039)",6067,6027,169,309,563,791,1739,1358,739,359,40,30598
"Secundaria (040)",38072,36971,18904,5411,5479,3384,2843,715,187,48,1101,45436
"De 12 a 14 años (041)",6296,6272,6257,14,1,,,,,,24,16
"De 15 a 19 años (042)",9670,9552,8963,518,55,9,7,,,,118,683
"De 20 a 24 años (043)",5614,5156,2393,1992,651,98,19,3,,,458,3684
"De 25 a 29 años (044)",4364,4085,678,1412,1401,448,141,4,1,,279,6176
"De 30 a 34 años (045)",3740,3636,268,701,1366,819,435,41,4,2,104,8030
"De 35 a 39 años (046)",3019,2976,128,343,943,810,618,115,12,7,43,8200
"De 40 a 44 años (047)",2137,2098,99,194,505,510,613,134,36,7,39,6635
"De 45 a 49 años (048)",1502,1477,47,113,290,363,463,155,40,6,25,5182
"De 50 y más años (049)",1730,1719,71,124,267,327,547,263,94,26,11,6830
"Sup. no Univ. incompleta (050)",5048,4604,2509,939,684,274,171,19,5,3,444,4054
"De 15 a 19 años (052)",1007,994,953,39,1,1,,,,,13,44
"De 20 a 24 años (053)",1830,1566,1228,284,46,5,2,1,,,264,405
"De 25 a 29 años (054)",843,725,216,315,168,24,2,,,,118,731
"De 30 a 34 años (055)",552,523,63,173,194,72,19,1,,1,29,874
"De 35 a 39 años (056)",369,358,25,71,142,75,44,1,,,11,772
"De 40 a 44 años (057)",202,195,10,27,78,43,36,1,,,7,474
"De 45 a 49 años (058)",143,142,8,15,34,37,38,7,3,,1,424
"De 50 y más años (059)",102,101,6,15,21,17,30,8,2,2,1,330
"Sup. no Univ. completa (060)",5180,4656,1362,1370,1170,460,243,35,10,6,524,6490
"De 20 a 24 años (063)",937,770,541,198,25,5,1,,,,167,267
"De 25 a 29 años (064)",1386,1184,488,477,192,21,3,2,1,,202,956
"De 30 a 34 años (065)",1147,1047,199,384,356,91,16,1,,,100,1441
"De 35 a 39 años (066)",768,736,78,183,300,123,46,3,,3,32,1400
"De 40 a 44 años (067)",415,404,21,70,151,99,59,3,1,,11,940
"De 45 a 49 años (068)",224,221,16,35,72,54,34,8,2,,3,550
"De 50 y más años (069)",303,294,19,23,74,67,84,18,6,3,9,936
"Sup. Univ. incompleta (070)",6735,6088,4005,895,682,328,138,32,7,1,647,4104
"De 15 a 19 años (072)",1727,1715,1673,34,4,2,2,,,,12,56
"De 20 a 24 años (073)",2634,2249,1880,315,39,9,3,3,,,385,452
"De 25 a 29 años (074)",915,725,311,256,129,25,4,,,,190,605
"De 30 a 34 años (075)",500,468,79,149,163,56,17,2,2,,32,740
"De 35 a 39 años (076)",373,361,32,61,161,84,19,3,1,,12,742
"De 40 a 44 años (077)",254,243,15,33,92,70,29,3,1,,11,580
"De 45 a 49 años (078)",162,160,8,25,50,44,25,8,,,2,420
"De 50 y más años (079)",170,167,7,22,44,38,39,13,3,1,3,509
"Sup. Univ. completa (080)",7221,6354,1922,1801,1593,676,308,43,6,5,867,8722
"De 20 a 24 años (083)",820,604,458,125,18,1,2,,,,216,173
"De 25 a 29 años (084)",1812,1433,791,495,124,20,1,,2,,379,825
"De 30 a 34 años (085)",1546,1383,389,518,379,78,18,,,1,163,1599
"De 35 a 39 años (086)",1212,1164,147,333,467,163,51,3,,,48,1990
"De 40 a 44 años (087)",744,708,61,126,292,153,70,6,,,36,1505
"De 45 a 49 años (088)",503,494,47,100,166,112,63,4,1,1,9,1081
"De 50 y más años (089)",584,568,29,104,147,149,103,30,3,3,16,1549
,,,,,,,,,,,,
"URBANA (100)",85780,81915,30560,12327,13356,8997,9857,4170,1802,846,3865,160451
"De 12 a 14 años (101)",7751,7717,7685,30,2,,,,,,34,34
"De 15 a 19 años (102)",12307,12160,11438,631,65,15,11,,,,147,850
"De 20 a 24 años (103)",12317,10804,6470,3143,962,173,46,10,,,1513,5840
"De 25 a 29 años (104)",10798,9590,2530,3287,2597,857,297,16,6,,1208,12443
"De 30 a 34 años (105)",9702,9233,1064,2158,3185,1711,979,118,13,5,469,18735
"De 35 a 39 años (106)",8465,8295,490,1190,2614,1915,1635,367,62,22,170,22298
"De 40 a 44 años (107)",6816,6674,301,631,1618,1519,1864,544,168,29,142,21761
"De 45 a 49 años (108)",5437,5383,198,469,950,1089,1627,707,254,89,54,20402
"De 50 y más años (109)",12187,12059,384,788,1363,1718,3398,2408,1299,701,128,58088
"Sin nivel (110)",5385,5279,313,347,472,612,1367,1075,668,425,106,26525
"De 12 a 14 años (111)",36,36,34,1,1,,,,,,,3
"De 15 a 19 años (112)",50,50,48,2,,,,,,,,2
"De 20 a 24 años (113)",86,75,38,19,11,3,3,1,,,11,68
"De 25 a 29 años (114)",99,89,9,19,30,17,11,2,1,,10,197
"De 30 a 34 años (115)",146,134,9,15,33,35,31,11,,,12,389
"De 35 a 39 años (116)",189,187,10,16,25,44,60,22,8,2,2,695
"De 40 a 44 años (117)",313,302,16,21,39,48,97,50,22,9,11,1280
"De 45 a 49 años (118)",407,401,14,25,33,52,113,82,48,34,6,2059
"De 50 y más años (119)",4059,4005,135,229,300,413,1052,907,589,380,54,21832
"Educacion Inicial (120)",77,72,42,8,11,7,3,1,,,5,69
"De 12 a 14 años (121)",15,15,15,,,,,,,,,
"De 15 a 19 años (122)",12,12,12,,,,,,,,,
"De 20 a 24 años (123)",16,14,10,3,1,,,,,,2,5
"De 25 a 29 años (124)",11,8,1,3,3,,1,,,,3,13
"De 30 a 34 años (125)",17,17,2,2,5,6,1,1,,,,40
"De 35 a 39 años (126)",6,6,2,,2,1,1,,,,,11
"Primaria (130)",20587,20323,3037,1878,3520,3390,4916,2296,925,361,264,67228
"De 12 a 14 años (131)",1787,1777,1762,15,,,,,,,10,15
"De 15 a 19 años (132)",594,584,490,76,13,3,2,,,,10,119
"De 20 a 24 años (133)",907,855,211,342,218,62,20,2,,,52,1061
"De 25 a 29 años (134)",1654,1599,122,383,610,330,145,8,1,,55,3261
"De 30 a 34 años (135)",2254,2215,91,248,743,587,471,67,7,1,39,6018
"De 35 a 39 años (136)",2683,2659,80,206,616,652,824,229,42,10,24,8889
"De 40 a 44 años (137)",2849,2818,90,172,480,605,988,359,109,15,31,10652
"De 45 a 49 años (138)",2555,2547,66,161,318,436,902,454,162,48,8,10881
"De 50 y más años (139)",5304,5269,125,275,522,715,1564,1177,604,287,35,26332
"Secundaria (140)",35866,34832,17568,5125,5268,3262,2714,669,181,45,1034,43431
"De 12 a 14 años (141)",5913,5889,5874,14,1,,,,,,24,16
"De 15 a 19 años (142)",8975,8863,8320,480,47,9,7,,,,112,629
"De 20 a 24 años (143)",5200,4767,2188,1868,605,88,15,3,,,433,3422
"De 25 a 29 años (144)",4138,3882,625,1351,1350,421,130,4,1,,256,5888
"De 30 a 34 años (145)",3574,3477,242,672,1325,790,407,35,4,2,97,7679
"De 35 a 39 años (146)",2887,2846,121,325,910,776,590,106,11,7,41,7831
"De 40 a 44 años (147)",2054,2018,92,185,490,503,586,122,35,5,36,6351
"De 45 a 49 años (148)",1451,1426,42,109,280,355,452,144,38,6,25,4997
"De 50 y más años (149)",1674,1664,64,121,260,320,527,255,92,25,10,6618
"Sup. no Univ. incompleta (150)",4947,4507,2437,928,675,269,171,19,5,3,440,4010
"De 15 a 19 años (152)",979,966,925,39,1,1,,,,,13,44
"De 20 a 24 años (153)",1787,1526,1194,279,45,5,2,1,,,261,398
"De 25 a 29 años (154)",829,712,209,312,166,23,2,,,,117,721
"De 30 a 34 años (155)",547,518,62,173,192,70,19,1,,1,29,864
"De 35 a 39 años (156)",362,351,24,69,139,74,44,1,,,11,761
"De 40 a 44 años (157)",200,193,10,26,77,43,36,1,,,7,471
"De 45 a 49 años (158)",141,140,7,15,34,36,38,7,3,,1,421
"De 50 y más años (159)",102,101,6,15,21,17,30,8,2,2,1,330
"Sup. no Univ. completa (160)",5125,4607,1336,1361,1158,458,243,35,10,6,518,6451
"De 20 a 24 años (163)",925,761,534,196,25,5,1,,,,164,265
"De 25 a 29 años (164)",1364,1162,475,472,188,21,3,2,1,,202,943
"De 30 a 34 años (165)",1135,1038,196,382,352,91,16,1,,,97,1431
"De 35 a 39 años (166)",763,731,75,183,298,123,46,3,,3,32,1396
"De 40 a 44 años (167)",414,403,21,70,151,98,59,3,1,,11,937
"De 45 a 49 años (168)",222,219,16,35,70,54,34,8,2,,3,546
"De 50 y más años (169)",302,293,19,23,74,66,84,18,6,3,9,933
"Sup. Univ. incompleta (170)",6639,6004,3936,888,676,327,137,32,7,1,635,4078
"De 15 a 19 años (172)",1697,1685,1643,34,4,2,2,,,,12,56
"De 20 a 24 años (173)",2585,2210,1845,311,39,9,3,3,,,375,448
"De 25 a 29 años (174)",908,720,308,255,128,25,4,,,,188,602
"De 30 a 34 años (175)",497,465,78,148,162,56,17,2,2,,32,737
"De 35 a 39 años (176)",370,358,32,61,159,83,19,3,1,,12,735
"De 40 a 44 años (177)",254,243,15,33,92,70,29,3,1,,11,580
"De 45 a 49 años (178)",161,159,8,25,49,44,25,8,,,2,418
"De 50 y más años (179)",167,164,7,21,43,38,38,13,3,1,3,502
"Sup. Univ. completa (180)",7154,6291,1891,1792,1576,672,306,43,6,5,863,8659
"De 20 a 24 años (183)",811,596,450,125,18,1,2,,,,215,173
"De 25 a 29 años (184)",1795,1418,781,492,122,20,1,,2,,377,818
"De 30 a 34 años (185)",1532,1369,384,518,373,76,17,,,1,163,1577
"De 35 a 39 años (186)",1205,1157,146,330,465,162,51,3,,,48,1980
"De 40 a 44 años (187)",732,697,57,124,289,152,69,6,,,35,1490
"De 45 a 49 años (188)",500,491,45,99,166,112,63,4,1,1,9,1080
"De 50 y más años (189)",579,563,28,104,143,149,103,30,3,3,16,1541
,,,,,,,,,,,,
"RURAL (200)",8019,7841,2521,752,792,715,1263,883,593,322,178,24327
"De 12 a 14 años (201)",760,759,759,,,,,,,,1,
"De 15 a 19 años (202)",991,985,904,64,16,,1,,,,6,100
"De 20 a 24 años (203)",832,774,387,226,122,29,9,1,,,58,600
"De 25 a 29 años (204)",644,597,142,132,155,101,63,3,1,,47,1039
"De 30 a 34 años (205)",603,578,77,75,131,126,134,32,3,,25,1519
"De 35 a 39 años (206)",579,567,48,62,76,111,180,64,22,4,12,1967
"De 40 a 44 años (207)",552,545,37,47,60,90,166,84,48,13,7,2258
"De 45 a 49 años (208)",536,529,37,31,53,56,135,115,74,28,7,2575
"De 50 y más años (209)",2522,2507,130,115,179,202,575,584,445,277,15,14269
"Sin nivel (210)",2035,2015,133,114,154,151,454,446,345,218,20,11088
"De 12 a 14 años (211)",4,4,4,,,,,,,,,
"De 15 a 19 años (212)",13,13,9,2,1,,1,,,,,8
"De 20 a 24 años (213)",15,14,4,5,4,,1,,,,1,17
"De 25 a 29 años (214)",22,20,7,1,6,3,2,1,,,2,38
"De 30 a 34 años (215)",40,39,7,6,6,7,11,2,,,1,101
"De 35 a 39 años (216)",37,34,7,6,1,5,7,5,3,,3,111
"De 40 a 44 años (217)",69,68,6,5,5,7,21,9,11,4,1,326
"De 45 a 49 años (218)",141,138,11,12,5,11,32,34,23,10,3,714
"De 50 y más años (219)",1694,1685,78,77,126,118,379,395,308,204,9,9773
"Educacion Inicial (220)",12,12,7,,1,1,1,2,,,,22
"De 12 a 14 años (221)",3,3,3,,,,,,,,,
"De 15 a 19 años (222)",1,1,1,,,,,,,,,
"De 20 a 24 años (223)",3,3,2,,1,,,,,,,2
"De 30 a 34 años (225)",2,2,,,,1,,1,,,,9
"De 35 a 39 años (226)",3,3,1,,,,1,1,,,,11
"Primaria (230)",3447,3382,847,316,382,429,676,389,242,101,65,11040
"De 12 a 14 años (231)",370,369,369,,,,,,,,1,
"De 15 a 19 años (232)",224,224,193,24,7,,,,,,,38
"De 20 a 24 años (233)",287,272,92,86,70,19,4,1,,,15,306
"De 25 a 29 años (234)",336,319,49,58,89,70,50,2,1,,17,680
"De 30 a 34 años (235)",361,347,34,37,71,85,94,23,3,,14,1013
"De 35 a 39 años (236)",385,378,28,33,33,69,144,49,18,4,7,1444
"De 40 a 44 años (237)",385,383,20,30,36,74,117,63,36,7,2,1627
"De 45 a 49 años (238)",336,332,18,14,35,36,92,70,49,18,4,1666
"De 50 y más años (239)",763,758,44,34,41,76,175,181,135,72,5,4266
"Secundaria (240)",2206,2139,1336,286,211,122,129,46,6,3,67,2005
"De 12 a 14 años (241)",383,383,383,,,,,,,,,
"De 15 a 19 años (242)",695,689,643,38,8,,,,,,6,54
"De 20 a 24 años (243)",414,389,205,124,46,10,4,,,,25,262
"De 25 a 29 años (244)",226,203,53,61,51,27,11,,,,23,288
"De 30 a 34 años (245)",166,159,26,29,41,29,28,6,,,7,351
"De 35 a 39 años (246)",132,130,7,18,33,34,28,9,1,,2,369
"De 40 a 44 años (247)",83,80,7,9,15,7,27,12,1,2,3,284
"De 45 a 49 años (248)",51,51,5,4,10,8,11,11,2,,,185
"De 50 y más años (249)",56,55,7,3,7,7,20,8,2,1,1,212
"Sup. no Univ. incompleta (250)",101,97,72,11,9,5,,,,,4,44
"De 15 a 19 años (252)",28,28,28,,,,,,,,,
"De 20 a 24 años (253)",43,40,34,5,1,,,,,,3,7
"De 25 a 29 años (254)",14,13,7,3,2,1,,,,,1,10
"De 30 a 34 años (255)",5,5,1,,2,2,,,,,,10
"De 35 a 39 años (256)",7,7,1,2,3,1,,,,,,11
"De 40 a 44 años (257)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (258)",2,2,1,,,1,,,,,,3
"Sup. no Univ. completa (260)",55,49,26,9,12,2,,,,,6,39
"De 20 a 24 años (263)",12,9,7,2,,,,,,,3,2
"De 25 a 29 años (264)",22,22,13,5,4,,,,,,,13
"De 30 a 34 años (265)",12,9,3,2,4,,,,,,3,10
"De 35 a 39 años (266)",5,5,3,,2,,,,,,,4
"De 40 a 44 años (267)",1,1,,,,1,,,,,,3
"De 45 a 49 años (268)",2,2,,,2,,,,,,,4
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",96,84,69,7,6,1,1,,,,12,26
"De 15 a 19 años (272)",30,30,30,,,,,,,,,
"De 20 a 24 años (273)",49,39,35,4,,,,,,,10,4
"De 25 a 29 años (274)",7,5,3,1,1,,,,,,2,3
"De 30 a 34 años (275)",3,3,1,1,1,,,,,,,3
"De 35 a 39 años (276)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"De 50 y más años (279)",3,3,,1,1,,1,,,,,7
"Sup. Univ. completa (280)",67,63,31,9,17,4,2,,,,4,63
"De 20 a 24 años (283)",9,8,8,,,,,,,,1,
"De 25 a 29 años (284)",17,15,10,3,2,,,,,,2,7
"De 30 a 34 años (285)",14,14,5,,6,2,1,,,,,22
"De 35 a 39 años (286)",7,7,1,3,2,1,,,,,,10
"De 40 a 44 años (287)",12,11,4,2,3,1,1,,,,1,15
"De 45 a 49 años (288)",3,3,2,1,,,,,,,,1
"De 50 y más años (289)",5,5,1,,4,,,,,,,8
