"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (042)",159,,,,,,19,140
"De 20 a 24 años (043)",396,,,,,,168,228
"De 25 a 29 años (044)",769,,,,,85,362,322
"De 30 a 34 años (045)",1736,,,,1,438,687,610
"De 35 a 39 años (046)",2792,,,,73,1210,751,758
"De 40 a 44 años (047)",4747,,,2,606,2256,705,1178
"De 45 a 49 años (048)",6802,,,87,2107,2856,385,1367
"De 50 y más años (049)",139319,18172,30117,32896,19910,4428,91,33705
"Divorciado(a) (050)",29038,604,1773,4264,5945,5856,2263,8333
"De 15 a 19 años (052)",111,,,,,,8,103
"De 20 a 24 años (053)",370,,,,,,89,281
"De 25 a 29 años (054)",679,,,,,79,263,337
"De 30 a 34 años (055)",1705,,,,3,479,560,663
"De 35 a 39 años (056)",2733,,,,84,1069,625,955
"De 40 a 44 años (057)",3582,,,,449,1587,510,1036
"De 45 a 49 años (058)",4206,,,96,1343,1503,184,1080
"De 50 y más años (059)",15652,604,1773,4168,4066,1139,24,3878
"Soltero(a) (060)",450069,1662,3435,7766,15304,33482,57752,330668
"De 12 a 14 años (061)",566,,,,,,52,514
"De 15 a 19 años (062)",7644,,,,,,4658,2986
"De 20 a 24 años (063)",100835,,,,,208,14835,85792
"De 25 a 29 años (064)",109040,,,,,3088,15539,90413
"De 30 a 34 años (065)",67994,,,,38,7072,11314,49570
"De 35 a 39 años (066)",44793,,,,738,8075,7012,28968
"De 40 a 44 años (067)",32066,,,16,2336,6985,3269,19460
"De 45 a 49 años (068)",24510,,,294,3792,4917,956,14551
"De 50 y más años (069)",62621,1662,3435,7456,8400,3137,117,38414
,,,,,,,,
"URBANA (080)",2270289,27851,72098,157853,250571,391974,603129,766813
"De 12 a 14 años (081)",2807,,,,,,91,2716
"De 15 a 19 años (082)",35842,,,,,,18019,17823
"De 20 a 24 años (083)",223274,,,,,548,89632,133094
"De 25 a 29 años (084)",300514,,,,,12685,138387,149442
"De 30 a 34 años (085)",298428,,,,83,41442,148306,108597
"De 35 a 39 años (086)",274019,,,,3243,74026,120250,76500
"De 40 a 44 años (087)",241365,,,33,17460,97687,65889,60296
"De 45 a 49 años (088)",204989,,,1703,44737,90992,20008,47549
"De 50 y más años (089)",689051,27851,72098,156117,185048,74594,2547,170796
"Conviviente (090)",604442,708,2859,10619,33105,103788,286125,167238
"De 12 a 14 años (091)",1817,,,,,,29,1788
"De 15 a 19 años (092)",22478,,,,,,11242,11236
"De 20 a 24 años (093)",92679,,,,,252,57172,35255
"De 25 a 29 años (094)",121219,,,,,5921,78935,36363
"De 30 a 34 años (095)",112841,,,,21,16980,68132,27708
"De 35 a 39 años (096)",87637,,,,996,24576,44114,17951
"De 40 a 44 años (097)",61216,,,8,4185,24139,20330,12554
"De 45 a 49 años (098)",40006,,,299,7413,18638,5527,8129
"De 50 y más años (099)",64549,708,2859,10312,20490,13282,644,16254
"Separado(a) (100)",155648,815,3321,11035,23094,38443,38188,40752
"De 12 a 14 años (101)",166,,,,,,9,157
"De 15 a 19 años (102)",2714,,,,,,1293,1421
"De 20 a 24 años (103)",10058,,,,,44,6223,3791
"De 25 a 29 años (104)",15898,,,,,1486,9189,5223
"De 30 a 34 años (105)",19832,,,,9,4985,9053,5785
"De 35 a 39 años (106)",20993,,,,424,8333,7062,5174
"De 40 a 44 años (107)",20088,,,4,2167,9398,3874,4645
"De 45 a 49 años (108)",17989,,,233,4861,7855,1318,3722
"De 50 y más años (109)",47910,815,3321,10798,15633,6342,167,10834
"Casado(a) (110)",874760,5895,30610,91220,150462,199172,215693,181708
"De 12 a 14 años (111)",235,,,,,,1,234
"De 15 a 19 años (112)",2745,,,,,,804,1941
"De 20 a 24 años (113)",19013,,,,,45,11163,7805
"De 25 a 29 años (114)",52985,,,,,2029,34117,16839
"De 30 a 34 años (115)",94355,,,,11,11493,58571,24280
"De 35 a 39 años (116)",115094,,,,931,30768,60691,22704
"De 40 a 44 años (117)",119688,,,3,7718,53330,37203,21434
"De 45 a 49 años (118)",111493,,,694,25222,55230,11639,18708
"De 50 y más años (119)",359152,5895,30610,90523,116580,46277,1504,67763
"Viudo(a) (120)",156615,18167,30102,32959,22673,11259,3167,38288
"De 12 a 14 años (121)",25,,,,,,,25
"De 15 a 19 años (122)",159,,,,,,19,140
"De 20 a 24 años (123)",396,,,,,,168,228
"De 25 a 29 años (124)",769,,,,,85,362,322
"De 30 a 34 años (125)",1736,,,,1,438,687,610
"De 35 a 39 años (126)",2790,,,,73,1209,750,758
"De 40 a 44 años (127)",4745,,,2,606,2254,705,1178
"De 45 a 49 años (128)",6796,,,87,2107,2853,385,1364
"De 50 y más años (129)",139199,18167,30102,32870,19886,4420,91,33663
"Divorciado(a) (130)",29031,604,1773,4260,5944,5855,2263,8332
"De 15 a 19 años (132)",111,,,,,,8,103
"De 20 a 24 años (133)",370,,,,,,89,281
"De 25 a 29 años (134)",679,,,,,79,263,337
"De 30 a 34 años (135)",1705,,,,3,479,560,663
"De 35 a 39 años (136)",2733,,,,84,1069,625,955
"De 40 a 44 años (137)",3581,,,,449,1587,510,1035
"De 45 a 49 años (138)",4206,,,96,1343,1503,184,1080
"De 50 y más años (139)",15646,604,1773,4164,4065,1138,24,3878
"Soltero(a) (140)",449793,1662,3433,7760,15293,33457,57693,330495
"De 12 a 14 años (141)",564,,,,,,52,512
"De 15 a 19 años (142)",7635,,,,,,4653,2982
"De 20 a 24 años (143)",100758,,,,,207,14817,85734
"De 25 a 29 años (144)",108964,,,,,3085,15521,90358
"De 30 a 34 años (145)",67959,,,,38,7067,11303,49551
"De 35 a 39 años (146)",44772,,,,735,8071,7008,28958
"De 40 a 44 años (147)",32047,,,16,2335,6979,3267,19450
"De 45 a 49 años (148)",24499,,,294,3791,4913,955,14546
"De 50 y más años (149)",62595,1662,3433,7450,8394,3135,117,38404
,,,,,,,,
"RURAL (160)",2526,10,37,147,251,463,883,735
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",95,,,,,,56,39
"De 20 a 24 años (163)",321,,,,,1,176,144
"De 25 a 29 años (164)",392,,,,,24,208,160
"De 30 a 34 años (165)",342,,,,1,55,198,88
"De 35 a 39 años (166)",298,,,,5,98,138,57
"De 40 a 44 años (167)",233,,,,18,104,67,44
"De 45 a 49 años (168)",190,,,,23,92,36,39
"De 50 y más años (169)",652,10,37,147,204,89,4,161
"Conviviente (170)",1123,1,3,15,40,187,557,320
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",75,,,,,,46,29
"De 20 a 24 años (173)",202,,,,,,130,72
"De 25 a 29 años (174)",231,,,,,15,135,81
"De 30 a 34 años (175)",200,,,,1,29,120,50
"De 35 a 39 años (176)",145,,,,1,44,76,24
"De 40 a 44 años (177)",92,,,,6,38,30,18
"De 45 a 49 años (178)",71,,,,3,33,20,15
"De 50 y más años (179)",106,1,3,15,29,28,,30
"Separado(a) (180)",141,,1,11,16,33,52,28
"De 15 a 19 años (182)",5,,,,,,4,1
"De 20 a 24 años (183)",14,,,,,,10,4
"De 25 a 29 años (184)",19,,,,,1,13,5
"De 30 a 34 años (185)",19,,,,,9,7,3
"De 35 a 39 años (186)",20,,,,,7,11,2
"De 40 a 44 años (187)",16,,,,1,8,5,2
"De 45 a 49 años (188)",12,,,,4,4,1,3
"De 50 y más años (189)",36,,1,11,11,4,1,8
"Casado(a) (190)",849,4,16,85,159,203,214,168
"De 15 a 19 años (192)",6,,,,,,1,5
"De 20 a 24 años (193)",28,,,,,,18,10
"De 25 a 29 años (194)",66,,,,,5,42,19
"De 30 a 34 años (195)",88,,,,,12,60,16
"De 35 a 39 años (196)",110,,,,1,42,46,21
"De 40 a 44 años (197)",103,,,,10,50,30,13
"De 45 a 49 años (198)",90,,,,15,48,14,13
"De 50 y más años (199)",358,4,16,85,133,46,3,71
"Viudo(a) (200)",130,5,15,26,24,14,1,45
"De 35 a 39 años (206)",2,,,,,1,1,
"De 40 a 44 años (207)",2,,,,,2,,
"De 45 a 49 años (208)",6,,,,,3,,3
"De 50 y más años (209)",120,5,15,26,24,8,,42
"Divorciado(a) (210)",7,,,4,1,1,,1
"De 40 a 44 años (217)",1,,,,,,,1
"De 50 y más años (219)",6,,,4,1,1,,
"Soltero(a) (220)",276,,2,6,11,25,59,173
"De 12 a 14 años (221)",2,,,,,,,2
"De 15 a 19 años (222)",9,,,,,,5,4
"De 20 a 24 años (223)",77,,,,,1,18,58
"De 25 a 29 años (224)",76,,,,,3,18,55
"De 30 a 34 años (225)",35,,,,,5,11,19
"De 35 a 39 años (226)",21,,,,3,4,4,10
"De 40 a 44 años (227)",19,,,,1,6,2,10
"De 45 a 49 años (228)",11,,,,1,4,1,5
"De 50 y más años (229)",26,,2,6,6,2,,10
