"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia GRAN CHIMU (000)",10445,1188,2677,4735,117,1178,206,344
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",15,15,,,,,,
"Profes., científicos e intelectuales (002)",603,533,,69,1,,,
"Técnicos de nivel medio y trab. asimilados (003)",199,142,,43,11,3,,
"Jefes y empleados de oficina (004)",134,133,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",509,93,7,338,17,54,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",3853,1,,3783,69,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",792,,625,151,5,11,,
"Obreros construc.,conf.,papel, fab., instr. (008)",374,72,204,88,6,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",3356,149,1799,146,6,1050,206,
"Otra (010)",26,26,,,,,,
"Ocupación no especificada (011)",240,24,42,116,2,56,,
"Desocupado (012)",344,,,,,,,344
"Hombres (013)",8951,735,2559,4222,100,1031,12,292
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",12,12,,,,,,
"Profes., científicos e intelectuales (015)",288,259,,28,1,,,
"Técnicos de nivel medio y trab. asimilados (016)",152,116,,25,8,3,,
"Jefes y empleados de oficina (017)",83,82,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",233,43,4,161,12,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3789,1,,3721,67,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",736,,611,114,4,7,,
"Obreros construc.,conf.,papel, fab., instr. (021)",373,72,203,88,6,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",2898,112,1715,64,1,994,12,
"Otra (023)",25,25,,,,,,
"Ocupación no especificada (024)",70,13,26,20,1,10,,
"Desocupado (025)",292,,,,,,,292
"Mujeres (026)",1494,453,118,513,17,147,194,52
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",315,274,,41,,,,
"Técnicos de nivel medio y trab. asimilados (029)",47,26,,18,3,,,
"Jefes y empleados de oficina (030)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",276,50,3,177,5,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",64,,,62,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",56,,14,37,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (034)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",458,37,84,82,5,56,194,
"Otra (036)",1,1,,,,,,
"Ocupación no especificada (037)",170,11,16,96,1,46,,
"Desocupado (038)",52,,,,,,,52
,,,,,,,,
"URBANA (039)",2381,557,592,881,56,154,76,65
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",11,11,,,,,,
"Profes., científicos e intelectuales (041)",281,244,,37,,,,
"Técnicos de nivel medio y trab. asimilados (042)",97,52,,33,10,2,,
"Jefes y empleados de oficina (043)",66,65,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",352,56,2,236,14,44,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",366,,,343,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",163,,79,73,2,9,,
"Obreros construc.,conf.,papel, fab., instr. (047)",135,37,47,49,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",757,59,454,86,5,77,76,
"Otra (049)",25,25,,,,,,
"Ocupación no especificada (050)",63,8,10,23,,22,,
"Desocupado (051)",65,,,,,,,65
"Hombres (052)",1669,293,558,626,42,92,5,53
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",8,8,,,,,,
"Profes., científicos e intelectuales (054)",124,110,,14,,,,
"Técnicos de nivel medio y trab. asimilados (055)",63,33,,21,7,2,,
"Jefes y empleados de oficina (056)",27,26,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",152,17,,117,9,9,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",355,,,333,22,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",131,,74,50,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (060)",135,37,47,49,2,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",575,33,430,35,1,71,5,
"Otra (062)",24,24,,,,,,
"Ocupación no especificada (063)",22,5,7,6,,4,,
"Desocupado (064)",53,,,,,,,53
"Mujeres (065)",712,264,34,255,14,62,71,12
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",157,134,,23,,,,
"Técnicos de nivel medio y trab. asimilados (068)",34,19,,12,3,,,
"Jefes y empleados de oficina (069)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",200,39,2,119,5,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",11,,,10,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",32,,5,23,1,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",182,26,24,51,4,6,71,
"Otra (075)",1,1,,,,,,
"Ocupación no especificada (076)",41,3,3,17,,18,,
"Desocupado (077)",12,,,,,,,12
,,,,,,,,
"RURAL (078)",8064,631,2085,3854,61,1024,130,279
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",4,4,,,,,,
"Profes., científicos e intelectuales (080)",322,289,,32,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",102,90,,10,1,1,,
"Jefes y empleados de oficina (082)",68,68,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",157,37,5,102,3,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3487,1,,3440,46,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",629,,546,78,3,2,,
"Obreros construc.,conf.,papel, fab., instr. (086)",239,35,157,39,4,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2599,90,1345,60,1,973,130,
"Otra (088)",1,1,,,,,,
"Ocupación no especificada (089)",177,16,32,93,2,34,,
"Desocupado (090)",279,,,,,,,279
"Hombres (091)",7282,442,2001,3596,58,939,7,239
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",4,4,,,,,,
"Profes., científicos e intelectuales (093)",164,149,,14,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",89,83,,4,1,1,,
"Jefes y empleados de oficina (095)",56,56,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",81,26,4,44,3,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",3434,1,,3388,45,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",605,,537,64,3,1,,
"Obreros construc.,conf.,papel, fab., instr. (099)",238,35,156,39,4,4,,
