"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",221,1,76,64,56,24
,,,,,,
"URBANA (036)",4719,150,1286,1690,1257,336
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",19,,2,11,6,
"Profes., científicos e intelectuales (038)",712,,146,399,162,5
"Técnicos de nivel medio y trab. asimilados (039)",176,2,71,64,33,6
"Jefes y empleados de oficina (040)",155,,44,64,46,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",514,5,126,202,141,40
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1140,7,214,346,405,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",267,,94,101,67,5
"Obreros construc., conf., papel, fab., instr. (044)",223,,81,87,52,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1211,133,399,326,265,88
"Otra (046)",40,,17,16,7,
"Ocupación no especificada (047)",262,3,92,74,73,20
"Hombres (048)",2970,72,794,1057,845,202
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",16,,1,11,4,
"Profes., científicos e intelectuales (050)",398,,70,213,111,4
"Técnicos de nivel medio y trab. asimilados (051)",90,,28,36,23,3
"Jefes y empleados de oficina (052)",102,,21,45,36,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",194,2,51,67,56,18
"Agricult. trabaj. calif.agrop. y pesqueros (054)",932,3,182,292,325,130
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",242,,82,91,66,3
"Obreros construc., conf., papel, fab., instr. (056)",222,,81,86,52,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",596,65,210,160,128,33
"Otra (058)",40,,17,16,7,
"Ocupación no especificada (059)",138,2,51,40,37,8
"Mujeres (060)",1749,78,492,633,412,134
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,,2,
"Profes., científicos e intelectuales (062)",314,,76,186,51,1
"Técnicos de nivel medio y trab. asimilados (063)",86,2,43,28,10,3
"Jefes y empleados de oficina (064)",53,,23,19,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",320,3,75,135,85,22
"Agricult. trabaj. calif.agrop. y pesqueros (066)",208,4,32,54,80,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",25,,12,10,1,2
"Obreros construc., conf., papel, fab., instr. (068)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",615,68,189,166,137,55
"Ocupación no especificada (071)",124,1,41,34,36,12
,,,,,,
"RURAL (072)",6247,108,1905,2058,1661,515
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,2,3,3,
"Profes., científicos e intelectuales (074)",139,,43,63,32,1
"Técnicos de nivel medio y trab. asimilados (075)",33,,14,12,7,
"Jefes y empleados de oficina (076)",29,,12,15,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",105,,39,32,31,3
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3010,7,697,1009,945,352
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",280,,102,128,46,4
"Obreros construc., conf., papel, fab., instr. (080)",195,1,65,70,56,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2190,99,823,643,495,130
"Ocupación no especificada (083)",258,1,108,83,44,22
"Hombres (084)",4919,60,1484,1663,1320,392
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,1,3,3,
"Profes., científicos e intelectuales (086)",89,,21,40,27,1
"Técnicos de nivel medio y trab. asimilados (087)",24,,9,8,7,
"Jefes y empleados de oficina (088)",19,,6,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",38,,16,10,12,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2625,4,603,909,819,290
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",273,,99,125,45,4
"Obreros construc., conf., papel, fab., instr. (092)",193,1,65,68,56,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1490,54,591,436,325,84
"Ocupación no especificada (095)",161,1,73,53,24,10
"Mujeres (096)",1328,48,421,395,341,123
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",50,,22,23,5,
"Técnicos de nivel medio y trab. asimilados (099)",9,,5,4,,
"Jefes y empleados de oficina (100)",10,,6,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",67,,23,22,19,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",385,3,94,100,126,62
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",7,,3,3,1,
"Obreros construc., conf., papel, fab., instr. (104)",2,,,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",700,45,232,207,170,46
"Ocupación no especificada (107)",97,,35,30,20,12
