"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Agricult. trabaj. calif.agrop. y pesqueros (030)",3355,9,633,1075,1221,417
"Obreros y oper.minas, cant.,ind.manuf. y otros (031)",102509,413,47337,35912,17250,1597
"Obreros construc., conf., papel, fab., instr. (032)",23743,164,9066,9285,4823,405
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",325269,5319,126532,109881,75056,8481
"Otra (034)",5408,,1839,2548,1016,5
"Ocupación no especificada (035)",42486,296,16057,15365,9169,1599
,,,,,,
"URBANA (036)",3282559,19339,1140121,1244731,781891,96477
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",10873,,659,4268,5228,718
"Profes., científicos e intelectuales (038)",424229,,94429,194829,122002,12969
"Técnicos de nivel medio y trab. asimilados (039)",341614,228,120938,139585,73845,7018
"Jefes y empleados de oficina (040)",261183,,108319,97100,53172,2592
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",636278,4131,221426,232056,155781,22884
"Agricult. trabaj. calif.agrop. y pesqueros (042)",16477,38,3305,4881,5897,2356
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",419178,1653,181139,141580,83570,11236
"Obreros construc., conf., papel, fab., instr. (044)",389735,712,112921,161304,102918,11880
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",622830,11775,247891,204190,138578,20396
"Otra (046)",47778,,7267,24314,16109,88
"Ocupación no especificada (047)",112384,802,41827,40624,24791,4340
"Hombres (048)",1944637,11074,649614,732567,483296,68086
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",7155,,389,2770,3487,509
"Profes., científicos e intelectuales (050)",209884,,38730,91343,69642,10169
"Técnicos de nivel medio y trab. asimilados (051)",194907,142,63966,79940,45534,5325
"Jefes y empleados de oficina (052)",125406,,47585,47442,28588,1791
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",300795,2135,105712,107947,72541,12460
"Agricult. trabaj. calif.agrop. y pesqueros (054)",13265,29,2704,3855,4722,1955
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",316731,1241,133840,105687,66323,9640
"Obreros construc., conf., papel, fab., instr. (056)",366013,548,103862,152025,98102,11476
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",298180,6473,121613,94519,63638,11937
"Otra (058)",42371,,5429,21766,15093,83
"Ocupación no especificada (059)",69930,506,25784,25273,15626,2741
"Mujeres (060)",1337922,8265,490507,512164,298595,28391
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3718,,270,1498,1741,209
"Profes., científicos e intelectuales (062)",214345,,55699,103486,52360,2800
"Técnicos de nivel medio y trab. asimilados (063)",146707,86,56972,59645,28311,1693
"Jefes y empleados de oficina (064)",135777,,60734,49658,24584,801
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",335483,1996,115714,124109,83240,10424
"Agricult. trabaj. calif.agrop. y pesqueros (066)",3212,9,601,1026,1175,401
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",102447,412,47299,35893,17247,1596
"Obreros construc., conf., papel, fab., instr. (068)",23722,164,9059,9279,4816,404
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",324650,5302,126278,109671,74940,8459
"Otra (070)",5407,,1838,2548,1016,5
"Ocupación no especificada (071)",42454,296,16043,15351,9165,1599
,,,,,,
"RURAL (072)",4211,55,1551,1482,887,236
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,,2,
"Profes., científicos e intelectuales (074)",107,,33,42,30,2
"Técnicos de nivel medio y trab. asimilados (075)",93,,35,40,13,5
"Jefes y empleados de oficina (076)",50,,17,24,9,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",346,,111,132,74,29
"Agricult. trabaj. calif.agrop. y pesqueros (078)",988,2,196,340,319,131
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",248,1,129,84,26,8
"Obreros construc., conf., papel, fab., instr. (080)",522,,187,217,108,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1756,51,806,563,289,47
"Otra (082)",12,,4,7,1,
"Ocupación no especificada (083)",87,1,33,33,16,4
"Hombres (084)",2998,37,1093,1058,632,178
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,,1,
"Profes., científicos e intelectuales (086)",42,,8,15,18,1
"Técnicos de nivel medio y trab. asimilados (087)",59,,23,23,9,4
"Jefes y empleados de oficina (088)",26,,5,16,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",135,,48,58,16,13
"Agricult. trabaj. calif.agrop. y pesqueros (090)",845,2,164,291,273,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",186,,91,65,23,7
"Obreros construc., conf., papel, fab., instr. (092)",501,,180,211,101,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1137,34,552,353,173,25
"Otra (094)",11,,3,7,1,
"Ocupación no especificada (095)",55,1,19,19,12,4
"Mujeres (096)",1213,18,458,424,255,58
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",65,,25,27,12,1
"Técnicos de nivel medio y trab. asimilados (099)",34,,12,17,4,1
"Jefes y empleados de oficina (100)",24,,12,8,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",211,,63,74,58,16
"Agricult. trabaj. calif.agrop. y pesqueros (102)",143,,32,49,46,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",62,1,38,19,3,1
"Obreros construc., conf., papel, fab., instr. (104)",21,,7,6,7,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",619,17,254,210,116,22
"Otra (106)",1,,1,,,
"Ocupación no especificada (107)",32,,14,14,4,
