"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",1796,38,910,457,332,59
"Sin nivel (031)",108,7,28,20,34,19
"Educación inicial (032)",2,,1,1,,
"Primaria (033)",461,21,155,127,129,29
"Secundaria (034)",629,10,375,144,93,7
"Superior no univ. incompleta (035)",128,,90,29,9,
"Superior no univ. completa (036)",256,,146,79,30,1
"Superior univ. incompleta (037)",59,,42,10,7,
"Superior univ. completa (038)",153,,73,47,30,3
"No PEA (040)",50627,16160,13756,7656,7456,5599
"Sin nivel (041)",4092,392,385,699,1153,1463
"Educación inicial (042)",1175,1118,39,18,,
"Primaria (043)",20327,11024,1796,2101,2860,2546
"Secundaria (044)",15682,3626,7204,2397,1770,685
"Superior no univ. incompleta (045)",2509,,1590,506,278,135
"Superior no univ. completa (046)",3271,,982,1144,759,386
"Superior univ. incompleta (047)",1732,,1335,207,122,68
"Superior univ. completa (048)",1839,,425,584,514,316
,,,,,,
"URBANA (060)",78089,15340,22133,18579,15411,6626
"Sin nivel (061)",5203,371,547,1155,1597,1533
"Educación inicial (062)",1129,1050,53,26,,
"Primaria (063)",25548,10343,3050,4026,5144,2985
"Secundaria (064)",25436,3576,10704,5973,4245,938
"Superior no univ. incompleta (065)",4741,,2436,1400,736,169
"Superior no univ. completa (066)",8175,,2448,3435,1820,472
"Superior univ. incompleta (067)",2901,,1771,611,411,108
"Superior univ. completa (068)",4956,,1124,1953,1458,421
"PEA (070)",30939,349,9299,11428,8493,1370
"Sin nivel (071)",1600,15,214,546,595,230
"Educación inicial (072)",28,2,18,8,,
"Primaria (073)",6993,188,1473,2133,2586,613
"Secundaria (074)",10634,144,3977,3712,2542,259
"Superior no univ. incompleta (075)",2346,,940,912,460,34
"Superior no univ. completa (076)",5003,,1505,2337,1073,88
"Superior univ. incompleta (077)",1210,,469,409,292,40
"Superior univ. completa (078)",3125,,703,1371,945,106
"Ocupada (080)",29336,321,8498,11005,8197,1315
"Sin nivel (081)",1519,13,192,529,570,215
"Educación inicial (082)",26,2,17,7,,
"Primaria (083)",6617,170,1361,2026,2476,584
"Secundaria (084)",10070,136,3647,3578,2457,252
"Superior no univ. incompleta (085)",2223,,855,883,451,34
"Superior no univ. completa (086)",4757,,1368,2259,1043,87
"Superior univ. incompleta (087)",1152,,428,399,285,40
"Superior univ. completa (088)",2972,,630,1324,915,103
"Desocupada (090)",1603,28,801,423,296,55
"Sin nivel (091)",81,2,22,17,25,15
"Educación inicial (092)",2,,1,1,,
"Primaria (093)",376,18,112,107,110,29
"Secundaria (094)",564,8,330,134,85,7
"Superior no univ. incompleta (095)",123,,85,29,9,
"Superior no univ. completa (096)",246,,137,78,30,1
"Superior univ. incompleta (097)",58,,41,10,7,
"Superior univ. completa (098)",153,,73,47,30,3
"No PEA (100)",47150,14991,12834,7151,6918,5256
"Sin nivel (101)",3603,356,333,609,1002,1303
"Educación inicial (102)",1101,1048,35,18,,
"Primaria (103)",18555,10155,1577,1893,2558,2372
"Secundaria (104)",14802,3432,6727,2261,1703,679
"Superior no univ. incompleta (105)",2395,,1496,488,276,135
"Superior no univ. completa (106)",3172,,943,1098,747,384
"Superior univ. incompleta (107)",1691,,1302,202,119,68
"Superior univ. completa (108)",1831,,421,582,513,315
,,,,,,
"RURAL (120)",5836,1214,1795,1221,1144,462
"Sin nivel (121)",754,44,99,169,249,193
"Educación inicial (122)",79,70,8,1,,
"Primaria (123)",2754,894,517,476,621,246
"Secundaria (124)",1681,206,860,398,207,10
"Superior no univ. incompleta (125)",200,,150,39,11,
"Superior no univ. completa (126)",256,,103,108,39,6
"Superior univ. incompleta (127)",66,,43,13,8,2
"Superior univ. completa (128)",46,,15,17,9,5
"PEA (130)",2359,45,873,716,606,119
"Sin nivel (131)",265,8,47,79,98,33
"Educación inicial (132)",5,,4,1,,
"Primaria (133)",982,25,298,268,319,72
"Secundaria (134)",801,12,383,262,140,4
"Superior no univ. incompleta (135)",86,,56,21,9,
"Superior no univ. completa (136)",157,,64,62,27,4
"Superior univ. incompleta (137)",25,,10,8,5,2
"Superior univ. completa (138)",38,,11,15,8,4
"Ocupada (140)",2166,35,764,682,570,115
"Sin nivel (141)",238,3,41,76,89,29
"Educación inicial (142)",5,,4,1,,
"Primaria (143)",897,22,255,248,300,72
"Secundaria (144)",736,10,338,252,132,4
"Superior no univ. incompleta (145)",81,,51,21,9,
"Superior no univ. completa (146)",147,,55,61,27,4
"Superior univ. incompleta (147)",24,,9,8,5,2
"Superior univ. completa (148)",38,,11,15,8,4
"Desocupada (150)",193,10,109,34,36,4
"Sin nivel (151)",27,5,6,3,9,4
"Primaria (153)",85,3,43,20,19,
"Secundaria (154)",65,2,45,10,8,
"Superior no univ. incompleta (155)",5,,5,,,
"Superior no univ. completa (156)",10,,9,1,,
"Superior univ. incompleta (157)",1,,1,,,
"No PEA (160)",3477,1169,922,505,538,343
"Sin nivel (161)",489,36,52,90,151,160
"Educación inicial (162)",74,70,4,,,
"Primaria (163)",1772,869,219,208,302,174
"Secundaria (164)",880,194,477,136,67,6
"Superior no univ. incompleta (165)",114,,94,18,2,
"Superior no univ. completa (166)",99,,39,46,12,2
"Superior univ. incompleta (167)",41,,33,5,3,
"Superior univ. completa (168)",8,,4,2,1,1
