"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia PURUS (000)",3746,2011,1735,1251,707,544,2495,1304,1191
"Menores de 1 año (001)",122,60,62,35,21,14,87,39,48
"Menores de 1 mes (002)",4,2,2,1,1,,3,1,2
"De 1 a 11 meses (003)",118,58,60,34,20,14,84,38,46
"De 1 a 4 años (004)",534,284,250,144,71,73,390,213,177
"1 año (005)",111,59,52,29,15,14,82,44,38
"2 años (006)",161,87,74,44,24,20,117,63,54
"3 años (007)",127,70,57,41,18,23,86,52,34
"4 años (008)",135,68,67,30,14,16,105,54,51
"De 5 a 9 años (009)",431,227,204,110,64,46,321,163,158
"5 años (010)",106,57,49,29,17,12,77,40,37
"6 años (011)",63,37,26,15,8,7,48,29,19
"7 años (012)",93,45,48,26,16,10,67,29,38
"8 años (013)",91,39,52,25,10,15,66,29,37
"9 años (014)",78,49,29,15,13,2,63,36,27
"De 10 a 14 años (015)",481,254,227,151,84,67,330,170,160
"10 años (016)",97,54,43,28,17,11,69,37,32
"11 años (017)",83,47,36,26,17,9,57,30,27
"12 años (018)",109,50,59,28,14,14,81,36,45
"13 años (019)",100,56,44,34,20,14,66,36,30
"14 años (020)",92,47,45,35,16,19,57,31,26
"De 15 a 19 años (021)",396,205,191,130,69,61,266,136,130
"15 años (022)",83,49,34,26,19,7,57,30,27
"16 años (023)",72,28,44,25,7,18,47,21,26
"17 años (024)",95,49,46,29,13,16,66,36,30
"18 años (025)",81,44,37,23,12,11,58,32,26
"19 años (026)",65,35,30,27,18,9,38,17,21
"De 20 a 24 años (027)",306,165,141,116,68,48,190,97,93
"20 años (028)",66,37,29,22,14,8,44,23,21
"21 años (029)",54,29,25,19,12,7,35,17,18
"22 años (030)",59,34,25,25,16,9,34,18,16
"23 años (031)",63,34,29,23,12,11,40,22,18
"24 años (032)",64,31,33,27,14,13,37,17,20
"De 25 a 29 años (033)",344,183,161,130,70,60,214,113,101
"25 años (034)",51,30,21,15,9,6,36,21,15
"26 años (035)",70,39,31,27,12,15,43,27,16
"27 años (036)",87,44,43,31,17,14,56,27,29
"28 años (037)",79,39,40,33,14,19,46,25,21
"29 años (038)",57,31,26,24,18,6,33,13,20
"De 30 a 34 años (039)",278,148,130,119,61,58,159,87,72
"30 años (040)",76,42,34,33,14,19,43,28,15
"31 años (041)",49,22,27,25,12,13,24,10,14
"32 años (042)",63,31,32,30,13,17,33,18,15
"33 años (043)",46,26,20,16,12,4,30,14,16
"34 años (044)",44,27,17,15,10,5,29,17,12
"De 35 a 39 años (045)",243,145,98,95,62,33,148,83,65
"35 años (046)",53,37,16,22,18,4,31,19,12
"36 años (047)",52,24,28,18,7,11,34,17,17
