"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3518,233,1264,1089,734,198
"Otra (034)",8,,4,3,1,
"Ocupación no especificada (035)",446,2,148,140,103,53
,,,,,,
"URBANA (036)",11004,345,3427,3961,2581,690
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",46,,3,18,24,1
"Profes., científicos e intelectuales (038)",720,,163,364,182,11
"Técnicos de nivel medio y trab. asimilados (039)",354,1,129,146,66,12
"Jefes y empleados de oficina (040)",297,,132,91,72,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1691,33,517,614,421,106
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1751,26,358,557,540,270
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1320,31,480,478,278,53
"Obreros construc., conf., papel, fab., instr. (044)",1697,6,537,759,362,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2544,246,921,713,505,159
"Otra (046)",143,,25,90,28,
"Ocupación no especificada (047)",441,2,162,131,103,43
"Hombres (048)",7040,220,2161,2567,1667,425
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",35,,,15,19,1
"Profes., científicos e intelectuales (050)",398,,79,191,120,8
"Técnicos de nivel medio y trab. asimilados (051)",243,1,73,111,52,6
"Jefes y empleados de oficina (052)",167,,46,61,58,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",526,17,163,185,129,32
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1388,21,281,440,426,220
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",821,23,311,284,171,32
"Obreros construc., conf., papel, fab., instr. (056)",1629,5,507,730,354,33
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1448,152,580,384,259,73
"Otra (058)",139,,22,89,28,
"Ocupación no especificada (059)",246,1,99,77,51,18
"Mujeres (060)",3964,125,1266,1394,914,265
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,3,3,5,
"Profes., científicos e intelectuales (062)",322,,84,173,62,3
"Técnicos de nivel medio y trab. asimilados (063)",111,,56,35,14,6
"Jefes y empleados de oficina (064)",130,,86,30,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1165,16,354,429,292,74
"Agricult. trabaj. calif.agrop. y pesqueros (066)",363,5,77,117,114,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",499,8,169,194,107,21
"Obreros construc., conf., papel, fab., instr. (068)",68,1,30,29,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1096,94,341,329,246,86
"Otra (070)",4,,3,1,,
"Ocupación no especificada (071)",195,1,63,54,52,25
,,,,,,
"RURAL (072)",15381,412,5102,5097,3594,1176
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",11,,2,3,6,
"Profes., científicos e intelectuales (074)",160,,63,72,24,1
"Técnicos de nivel medio y trab. asimilados (075)",68,,35,21,10,2
"Jefes y empleados de oficina (076)",79,,41,22,15,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",453,9,173,159,94,18
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7633,44,1839,2707,2176,867
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",599,21,271,167,124,16
"Obreros construc., conf., papel, fab., instr. (080)",772,1,322,307,130,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",5072,333,2170,1445,911,213
"Otra (082)",67,,6,45,16,
"Ocupación no especificada (083)",467,4,180,149,88,46
"Hombres (084)",10778,242,3455,3683,2571,827
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,1,2,5,
"Profes., científicos e intelectuales (086)",104,,37,47,19,1
"Técnicos de nivel medio y trab. asimilados (087)",48,,19,19,10,
"Jefes y empleados de oficina (088)",56,,25,16,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",188,2,73,66,37,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",6315,25,1474,2329,1807,680
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",404,18,182,118,82,4
"Obreros construc., conf., papel, fab., instr. (092)",726,,297,295,122,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2650,194,1247,685,423,101
"Otra (094)",63,,5,43,15,
"Ocupación no especificada (095)",216,3,95,63,37,18
"Mujeres (096)",4603,170,1647,1414,1023,349
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,1,1,
"Profes., científicos e intelectuales (098)",56,,26,25,5,
"Técnicos de nivel medio y trab. asimilados (099)",20,,16,2,,2
"Jefes y empleados de oficina (100)",23,,16,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",265,7,100,93,57,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",1318,19,365,378,369,187
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",195,3,89,49,42,12
"Obreros construc., conf., papel, fab., instr. (104)",46,1,25,12,8,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2422,139,923,760,488,112
"Otra (106)",4,,1,2,1,
"Ocupación no especificada (107)",251,1,85,86,51,28
