"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia MOHO (000)",11551,22,322,51,135,473,5067,161,182,4417,39,203,479
"Agric., ganadería, caza y silvicultura (001)",9111,,1,,,,5052,1,,4057,,,
"Pesca (002)",23,,,,,,15,,,8,,,
"Explotación de minas y canteras (003)",8,,1,,,,,3,2,2,,,
"Industrias manufactureras (004)",144,,,1,,6,,133,3,1,,,
"Suministro de electricidad, gas y agua (005)",3,,,1,,,,2,,,,,
"Construcción (006)",169,,2,1,,,,2,101,63,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",533,,1,2,,402,,19,,109,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",17,,,,,4,,13,,,,,
"Comercio al por mayor (009)",13,,,1,,12,,,,,,,
"Comercio al por menor (010)",503,,1,1,,386,,6,,109,,,
"Hoteles y restaurantes (011)",119,,1,1,3,61,,,,53,,,
"Trans., almac. y comunicaciones (012)",104,,,2,1,1,,,64,36,,,
"Intermediación financiera (013)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",19,,3,6,4,1,,,1,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",204,20,5,3,110,,,,8,19,39,,
"Enseñanza (016)",304,2,290,1,5,,,,,6,,,
"Servicios sociales y de salud (017)",50,,16,23,5,2,,1,2,1,,,
"Otras activ. serv.comun.soc y personales (018)",24,,2,9,1,,,,1,11,,,
"Hogares privados con servicio doméstico (019)",47,,,,,,,,,47,,,
"Actividad economica no especificada (021)",209,,,,6,,,,,,,203,
"Desocupado (022)",479,,,,,,,,,,,,479
"Hombres (023)",6508,17,233,40,98,183,3351,123,180,1778,39,88,378
"Agric., ganadería, caza y silvicultura (024)",4929,,1,,,,3337,1,,1590,,,
"Pesca (025)",21,,,,,,14,,,7,,,
"Explotación de minas y canteras (026)",8,,1,,,,,3,2,2,,,
"Industrias manufactureras (027)",99,,,1,,1,,95,2,,,,
"Suministro de electricidad, gas y agua (028)",3,,,1,,,,2,,,,,
"Construcción (029)",167,,2,1,,,,2,100,62,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",230,,1,1,,168,,19,,41,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",15,,,,,2,,13,,,,,
"Comercio al por mayor (032)",7,,,,,7,,,,,,,
"Comercio al por menor (033)",208,,1,1,,159,,6,,41,,,
"Hoteles y restaurantes (034)",24,,,1,2,11,,,,10,,,
"Trans., almac. y comunicaciones (035)",97,,,2,1,,,,64,30,,,
"Intermediación financiera (036)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",13,,3,6,1,1,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",167,15,4,3,80,,,,8,18,39,,
"Enseñanza (039)",220,2,211,1,3,,,,,3,,,
"Servicios sociales y de salud (040)",31,,8,13,4,2,,1,2,1,,,
"Otras activ. serv.comun.soc y personales (041)",19,,2,9,1,,,,1,6,,,
"Hogares privados con servicio doméstico (042)",7,,,,,,,,,7,,,
"Actividad economica no especificada (044)",94,,,,6,,,,,,,88,
"Desocupado (045)",378,,,,,,,,,,,,378
"Mujeres (046)",5043,5,89,11,37,290,1716,38,2,2639,,115,101
"Agric., ganadería, caza y silvicultura (047)",4182,,,,,,1715,,,2467,,,
"Pesca (048)",2,,,,,,1,,,1,,,
"Industrias manufactureras (050)",45,,,,,5,,38,1,1,,,
"Construcción (052)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",303,,,1,,234,,,,68,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,,,,,2,,,,,,,
"Comercio al por mayor (055)",6,,,1,,5,,,,,,,
"Comercio al por menor (056)",295,,,,,227,,,,68,,,
"Hoteles y restaurantes (057)",95,,1,,1,50,,,,43,,,
"Trans., almac. y comunicaciones (058)",7,,,,,1,,,,6,,,
"Activid.inmobil., empres. y alquileres (060)",6,,,,3,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",37,5,1,,30,,,,,1,,,
"Enseñanza (062)",84,,79,,2,,,,,3,,,
"Servicios sociales y de salud (063)",19,,8,10,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (064)",5,,,,,,,,,5,,,
"Hogares privados con servicio doméstico (065)",40,,,,,,,,,40,,,
"Actividad economica no especificada (067)",115,,,,,,,,,,,115,
"Desocupado (068)",101,,,,,,,,,,,,101
,,,,,,,,,,,,,
"URBANA (069)",3035,8,196,36,82,359,1123,78,87,733,36,90,207
"Agric., ganadería, caza y silvicultura (070)",1695,,1,,,,1121,1,,572,,,
"Pesca (071)",3,,,,,,2,,,1,,,
"Explotación de minas y canteras (072)",2,,,,,,,1,,1,,,
"Industrias manufactureras (073)",67,,,1,,6,,58,1,1,,,
"Suministro de electricidad, gas y agua (074)",3,,,1,,,,2,,,,,
"Construcción (075)",59,,2,1,,,,2,44,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",367,,1,2,,304,,13,,47,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",13,,,,,3,,10,,,,,
"Comercio al por mayor (078)",9,,,1,,8,,,,,,,
"Comercio al por menor (079)",345,,1,1,,293,,3,,47,,,
"Hoteles y restaurantes (080)",97,,,1,3,48,,,,45,,,
"Trans., almac. y comunicaciones (081)",42,,,1,1,,,,32,8,,,
"Intermediación financiera (082)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",12,,3,4,1,1,,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",135,7,4,3,64,,,,6,15,36,,
"Enseñanza (085)",179,1,170,,5,,,,,3,,,
"Servicios sociales y de salud (086)",35,,13,16,3,,,1,2,,,,
"Otras activ. serv.comun.soc y personales (087)",17,,2,5,1,,,,1,8,,,
"Hogares privados con servicio doméstico (088)",20,,,,,,,,,20,,,
"Actividad economica no especificada (090)",94,,,,4,,,,,,,90,
"Desocupado (091)",207,,,,,,,,,,,,207
"Hombres (092)",1799,4,138,29,51,128,760,62,86,295,36,48,162
"Agric., ganadería, caza y silvicultura (093)",991,,1,,,,759,1,,230,,,
"Pesca (094)",2,,,,,,1,,,1,,,
"Explotación de minas y canteras (095)",2,,,,,,,1,,1,,,
"Industrias manufactureras (096)",44,,,1,,1,,42,,,,,
"Suministro de electricidad, gas y agua (097)",3,,,1,,,,2,,,,,
"Construcción (098)",59,,2,1,,,,2,44,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",146,,1,1,,117,,13,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",12,,,,,2,,10,,,,,
"Comercio al por mayor (101)",5,,,,,5,,,,,,,
"Comercio al por menor (102)",129,,1,1,,110,,3,,14,,,
"Hoteles y restaurantes (103)",19,,,1,2,9,,,,7,,,
"Trans., almac. y comunicaciones (104)",40,,,1,1,,,,32,6,,,
"Intermediación financiera (105)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",10,,3,4,,1,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",104,3,4,3,38,,,,6,14,36,,
"Enseñanza (108)",122,1,117,,3,,,,,1,,,
"Servicios sociales y de salud (109)",23,,8,10,2,,,1,2,,,,
"Otras activ. serv.comun.soc y personales (110)",14,,2,5,1,,,,1,5,,,
"Hogares privados con servicio doméstico (111)",5,,,,,,,,,5,,,
"Actividad economica no especificada (113)",52,,,,4,,,,,,,48,
"Desocupado (114)",162,,,,,,,,,,,,162
"Mujeres (115)",1236,4,58,7,31,231,363,16,1,438,,42,45
"Agric., ganadería, caza y silvicultura (116)",704,,,,,,362,,,342,,,
"Pesca (117)",1,,,,,,1,,,,,,
"Industrias manufactureras (119)",23,,,,,5,,16,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",221,,,1,,187,,,,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,,,1,,,,,,,
"Comercio al por mayor (124)",4,,,1,,3,,,,,,,
"Comercio al por menor (125)",216,,,,,183,,,,33,,,
"Hoteles y restaurantes (126)",78,,,,1,39,,,,38,,,
"Trans., almac. y comunicaciones (127)",2,,,,,,,,,2,,,
"Activid.inmobil., empres. y alquileres (129)",2,,,,1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",31,4,,,26,,,,,1,,,
"Enseñanza (131)",57,,53,,2,,,,,2,,,
"Servicios sociales y de salud (132)",12,,5,6,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (133)",3,,,,,,,,,3,,,
"Hogares privados con servicio doméstico (134)",15,,,,,,,,,15,,,
"Actividad economica no especificada (136)",42,,,,,,,,,,,42,
"Desocupado (137)",45,,,,,,,,,,,,45
,,,,,,,,,,,,,
"RURAL (138)",8516,14,126,15,53,114,3944,83,95,3684,3,113,272
"Agric., ganadería, caza y silvicultura (139)",7416,,,,,,3931,,,3485,,,
"Pesca (140)",20,,,,,,13,,,7,,,
"Explotación de minas y canteras (141)",6,,1,,,,,2,2,1,,,
"Industrias manufactureras (142)",77,,,,,,,75,2,,,,
"Construcción (144)",110,,,,,,,,57,53,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",166,,,,,98,,6,,62,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,,,,1,,3,,,,,
"Comercio al por mayor (147)",4,,,,,4,,,,,,,
"Comercio al por menor (148)",158,,,,,93,,3,,62,,,
"Hoteles y restaurantes (149)",22,,1,,,13,,,,8,,,
"Trans., almac. y comunicaciones (150)",62,,,1,,1,,,32,28,,,
"Activid.inmobil., empres. y alquileres (152)",7,,,2,3,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",69,13,1,,46,,,,2,4,3,,
"Enseñanza (154)",125,1,120,1,,,,,,3,,,
"Servicios sociales y de salud (155)",15,,3,7,2,2,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",7,,,4,,,,,,3,,,
"Hogares privados con servicio doméstico (157)",27,,,,,,,,,27,,,
"Actividad economica no especificada (159)",115,,,,2,,,,,,,113,
"Desocupado (160)",272,,,,,,,,,,,,272
"Hombres (161)",4709,13,95,11,47,55,2591,61,94,1483,3,40,216
