"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",114,99,2,5,8
,,,,,
"URBANA (036)",5942,4368,355,217,1002
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",19,1,2,,16
"Profes., científicos e intelectuales (038)",713,125,68,91,429
"Técnicos de nivel medio y trab. asimilados (039)",250,147,25,16,62
"Jefes y empleados de oficina (040)",257,25,9,7,216
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",871,795,39,4,33
"Agricult.trabaj.calif.agrop.y pesqueros (042)",825,776,46,3,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",510,415,24,19,52
"Obreros construc.,conf.,papel, fab., instr. (044)",791,638,59,28,66
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",1522,1317,77,41,87
"Otra (046)",26,,,,26
"Ocupación no especificada (047)",158,129,6,8,15
"Hombres (048)",3701,2697,258,152,594
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",16,1,2,,13
"Profes., científicos e intelectuales (050)",378,79,34,53,212
"Técnicos de nivel medio y trab. asimilados (051)",137,88,14,13,22
"Jefes y empleados de oficina (052)",129,8,8,4,109
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",328,275,25,3,25
"Agricult.trabaj.calif.agrop.y pesqueros (054)",649,609,38,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",438,349,24,15,50
"Obreros construc.,conf.,papel, fab., instr. (056)",772,622,58,28,64
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",759,612,51,30,66
"Otra (058)",26,,,,26
"Ocupación no especificada (059)",69,54,4,4,7
"Mujeres (060)",2241,1671,97,65,408
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",3,,,,3
"Profes., científicos e intelectuales (062)",335,46,34,38,217
"Técnicos de nivel medio y trab. asimilados (063)",113,59,11,3,40
"Jefes y empleados de oficina (064)",128,17,1,3,107
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",543,520,14,1,8
"Agricult.trabaj.calif.agrop.y pesqueros (066)",176,167,8,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",72,66,,4,2
"Obreros construc.,conf.,papel, fab., instr. (068)",19,16,1,,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",763,705,26,11,21
"Ocupación no especificada (071)",89,75,2,4,8
,,,,,
"RURAL (072)",3302,3089,93,71,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",2,,,,2
"Profes., científicos e intelectuales (074)",81,33,22,5,21
"Técnicos de nivel medio y trab. asimilados (075)",12,3,1,2,6
"Jefes y empleados de oficina (076)",12,1,1,3,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",42,40,1,1,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",2044,2029,15,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",48,22,4,19,3
"Obreros construc.,conf.,papel, fab., instr. (080)",84,55,9,19,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",934,868,39,18,9
"Ocupación no especificada (083)",43,38,1,4,
"Hombres (084)",2520,2353,70,64,33
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",2,,,,2
"Profes., científicos e intelectuales (086)",45,15,16,2,12
"Técnicos de nivel medio y trab. asimilados (087)",10,3,1,2,4
"Jefes y empleados de oficina (088)",8,1,1,2,4
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",24,22,1,1,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1651,1641,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",45,19,4,19,3
"Obreros construc.,conf.,papel, fab., instr. (092)",84,55,9,19,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",633,583,27,16,7
"Ocupación no especificada (095)",18,14,1,3,
"Mujeres (096)",782,736,23,7,16
"Profes., científicos e intelectuales (098)",36,18,6,3,9
"Técnicos de nivel medio y trab. asimilados (099)",2,,,,2
"Jefes y empleados de oficina (100)",4,,,1,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",18,18,,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",393,388,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",3,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",301,285,12,2,2
"Ocupación no especificada (107)",25,24,,1,
