"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia JAUJA (000)",30491,5291,6670,12205,483,3625,396,1821
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",127,121,,,6,,,
"Profes., científicos e intelectuales (002)",2615,2263,,328,22,2,,
"Técnicos de nivel medio y trab. asimilados (003)",1045,556,,429,50,10,,
"Jefes y empleados de oficina (004)",773,767,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",3254,582,39,2189,52,392,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",5074,1,10,4824,239,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",2153,,935,1095,50,73,,
"Obreros construc.,conf.,papel, fab., instr. (008)",2376,231,683,1394,42,26,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",10696,583,4964,1725,17,3011,396,
"Otra (010)",105,105,,,,,,
"Ocupación no especificada (011)",452,82,39,220,5,106,,
"Desocupado (012)",1821,,,,,,,1821
"Hombres (013)",19082,2866,4940,7868,354,1715,23,1316
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",93,89,,,4,,,
"Profes., científicos e intelectuales (015)",1384,1114,,252,18,,,
"Técnicos de nivel medio y trab. asimilados (016)",698,310,,347,35,6,,
"Jefes y empleados de oficina (017)",347,343,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",1232,315,14,779,28,96,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",3786,1,9,3594,182,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1816,,838,888,41,49,,
"Obreros construc.,conf.,papel, fab., instr. (021)",2331,231,672,1361,42,25,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",5827,321,3375,585,4,1519,23,
"Otra (023)",101,101,,,,,,
"Ocupación no especificada (024)",151,41,32,61,,17,,
"Desocupado (025)",1316,,,,,,,1316
"Mujeres (026)",11409,2425,1730,4337,129,1910,373,505
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",34,32,,,2,,,
"Profes., científicos e intelectuales (028)",1231,1149,,76,4,2,,
"Técnicos de nivel medio y trab. asimilados (029)",347,246,,82,15,4,,
"Jefes y empleados de oficina (030)",426,424,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",2022,267,25,1410,24,296,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1288,,1,1230,57,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",337,,97,207,9,24,,
"Obreros construc.,conf.,papel, fab., instr. (034)",45,,11,33,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",4869,262,1589,1140,13,1492,373,
"Otra (036)",4,4,,,,,,
"Ocupación no especificada (037)",301,41,7,159,5,89,,
"Desocupado (038)",505,,,,,,,505
,,,,,,,,
"URBANA (039)",21860,4807,4302,8860,358,1810,324,1399
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",108,102,,,6,,,
"Profes., científicos e intelectuales (041)",2417,2102,,292,22,1,,
"Técnicos de nivel medio y trab. asimilados (042)",961,512,,405,38,6,,
"Jefes y empleados de oficina (043)",704,699,,1,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2932,509,31,2004,48,340,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2410,,5,2260,145,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",1711,,701,902,43,65,,
"Obreros construc.,conf.,papel, fab., instr. (047)",2027,194,565,1216,37,15,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",6751,526,2974,1612,14,1301,324,
"Otra (049)",97,97,,,,,,
"Ocupación no especificada (050)",343,66,26,168,5,78,,
"Desocupado (051)",1399,,,,,,,1399
"Hombres (052)",13174,2551,3205,5374,262,791,18,973
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",78,74,,,4,,,
"Profes., científicos e intelectuales (054)",1258,1016,,224,18,,,
"Técnicos de nivel medio y trab. asimilados (055)",637,277,,331,25,4,,
"Jefes y empleados de oficina (056)",308,304,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1094,270,11,705,25,83,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1736,,4,1619,113,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",1424,,620,724,36,44,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1984,194,554,1184,37,15,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",3476,288,1994,539,4,633,18,
"Otra (062)",94,94,,,,,,
"Ocupación no especificada (063)",112,34,22,47,,9,,
"Desocupado (064)",973,,,,,,,973
"Mujeres (065)",8686,2256,1097,3486,96,1019,306,426
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",30,28,,,2,,,
"Profes., científicos e intelectuales (067)",1159,1086,,68,4,1,,
"Técnicos de nivel medio y trab. asimilados (068)",324,235,,74,13,2,,
"Jefes y empleados de oficina (069)",396,395,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1838,239,20,1299,23,257,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",674,,1,641,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",287,,81,178,7,21,,
"Obreros construc.,conf.,papel, fab., instr. (073)",43,,11,32,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",3275,238,980,1073,10,668,306,
"Otra (075)",3,3,,,,,,
"Ocupación no especificada (076)",231,32,4,121,5,69,,
"Desocupado (077)",426,,,,,,,426
,,,,,,,,
"RURAL (078)",8631,484,2368,3345,125,1815,72,422
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",19,19,,,,,,
"Profes., científicos e intelectuales (080)",198,161,,36,,1,,
"Técnicos de nivel medio y trab. asimilados (081)",84,44,,24,12,4,,
"Jefes y empleados de oficina (082)",69,68,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",322,73,8,185,4,52,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",2664,1,5,2564,94,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",442,,234,193,7,8,,
"Obreros construc.,conf.,papel, fab., instr. (086)",349,37,118,178,5,11,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",3945,57,1990,113,3,1710,72,
"Otra (088)",8,8,,,,,,
"Ocupación no especificada (089)",109,16,13,52,,28,,
"Desocupado (090)",422,,,,,,,422
"Hombres (091)",5908,315,1735,2494,92,924,5,343
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",15,15,,,,,,
"Profes., científicos e intelectuales (093)",126,98,,28,,,,
"Técnicos de nivel medio y trab. asimilados (094)",61,33,,16,10,2,,
"Jefes y empleados de oficina (095)",39,39,,,,,,
