"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",2703,,518,1171,952,62
"Enseñanza (038)",3243,1,481,1538,1161,62
"Servicios sociales y de salud (039)",1089,2,166,463,401,57
"Otras activ. serv.comun.soc y personales (040)",2971,35,981,1070,724,161
"Hogares privados con servicio doméstico (041)",125,7,57,26,30,5
"Organiz. y organos extraterritoriales (042)",2,,,,2,
"Actividad economica no especificada (043)",2479,13,903,883,560,120
"Mujeres (045)",48885,475,15140,19588,12163,1519
"Agric., ganadería, caza y silvicultura (046)",2454,133,839,783,578,121
"Pesca (047)",336,2,104,160,69,1
"Explotación de minas y canteras (048)",11,,5,4,2,
"Industrias manufactureras (049)",5043,31,1493,2151,1284,84
"Suministro de electricidad, gas y agua (050)",53,,16,21,16,
"Construcción (051)",253,2,110,108,30,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",15422,149,4167,5933,4358,815
"Venta, mant.y rep. veh.autom.y motoc. (053)",207,1,90,81,32,3
"Comercio al por mayor (054)",553,5,217,219,102,10
"Comercio al por menor (055)",14662,143,3860,5633,4224,802
"Hoteles y restaurantes (056)",5574,59,1595,2025,1647,248
"Trans., almac. y comunicaciones (057)",1373,14,781,426,142,10
"Intermediación financiera (058)",331,,173,137,21,
"Activid.inmobil., empres. y alquileres (059)",2626,5,1106,1164,334,17
"Admin.pub. y defensa; p. segur.soc.afil (060)",1271,,353,587,325,6
"Enseñanza (061)",5316,2,1282,2785,1215,32
"Servicios sociales y de salud (062)",2123,2,459,944,703,15
"Otras activ. serv.comun.soc y personales (063)",2194,20,709,888,525,52
"Hogares privados con servicio doméstico (064)",3039,53,1491,916,537,42
"Actividad economica no especificada (066)",1466,3,457,556,377,73
,,,,,,
"URBANA (067)",134795,1026,41870,52533,34135,5231
"Agric., ganadería, caza y silvicultura (068)",10497,177,3652,3264,2644,760
"Pesca (069)",5093,12,1365,2299,1293,124
"Explotación de minas y canteras (070)",322,,95,120,103,4
"Industrias manufactureras (071)",17080,105,5643,6356,4445,531
"Suministro de electricidad, gas y agua (072)",478,2,116,183,166,11
"Construcción (073)",9812,29,3034,4001,2406,342
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",32007,382,9155,11875,8777,1818
"Venta, mant.y rep. veh.autom.y motoc. (075)",3868,18,1422,1305,995,128
"Comercio al por mayor (076)",1507,8,629,582,265,23
"Comercio al por menor (077)",26632,356,7104,9988,7517,1667
"Hoteles y restaurantes (078)",7653,96,2403,2651,2134,369
"Trans., almac. y comunicaciones (079)",13963,77,4972,5617,2888,409
"Intermediación financiera (080)",733,,312,338,79,4
"Activid.inmobil., empres. y alquileres (081)",9528,11,3400,4147,1772,198
"Admin.pub. y defensa; p. segur.soc.afil (082)",3915,,853,1732,1264,66
"Enseñanza (083)",8490,3,1744,4286,2363,94
"Servicios sociales y de salud (084)",3193,4,620,1398,1099,72
"Otras activ. serv.comun.soc y personales (085)",5111,55,1667,1940,1241,208
"Hogares privados con servicio doméstico (086)",3076,57,1505,921,549,44
"Organiz. y organos extraterritoriales (087)",2,,,,2,
"Actividad economica no especificada (088)",3842,16,1334,1405,910,177
"Hombres (089)",87531,647,27264,33479,22336,3805
"Agric., ganadería, caza y silvicultura (090)",8989,130,3119,2774,2270,696
"Pesca (091)",4760,10,1264,2139,1224,123
"Explotación de minas y canteras (092)",311,,90,116,101,4
"Industrias manufactureras (093)",12129,78,4185,4240,3175,451
"Suministro de electricidad, gas y agua (094)",426,2,101,162,150,11
"Construcción (095)",9560,27,2925,3893,2376,339
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",16837,235,5045,6035,4500,1022
"Venta, mant.y rep. veh.autom.y motoc. (097)",3662,17,1332,1224,964,125
"Comercio al por mayor (098)",961,3,413,365,166,14
"Comercio al por menor (099)",12214,215,3300,4446,3370,883
"Hoteles y restaurantes (100)",2137,37,833,642,502,123
"Trans., almac. y comunicaciones (101)",12597,64,4194,5194,2746,399
"Intermediación financiera (102)",404,,141,201,58,4
"Activid.inmobil., empres. y alquileres (103)",6911,6,2299,2987,1438,181
"Admin.pub. y defensa; p. segur.soc.afil (104)",2673,,510,1160,943,60
"Enseñanza (105)",3219,1,479,1523,1154,62
"Servicios sociales y de salud (106)",1080,2,164,459,398,57
"Otras activ. serv.comun.soc y personales (107)",2937,35,967,1059,719,157
"Hogares privados con servicio doméstico (108)",123,7,56,26,29,5
"Organiz. y organos extraterritoriales (109)",2,,,,2,
"Actividad economica no especificada (110)",2436,13,892,869,551,111
"Mujeres (112)",47264,379,14606,19054,11799,1426
"Agric., ganadería, caza y silvicultura (113)",1508,47,533,490,374,64
"Pesca (114)",333,2,101,160,69,1
"Explotación de minas y canteras (115)",11,,5,4,2,
"Industrias manufactureras (116)",4951,27,1458,2116,1270,80
"Suministro de electricidad, gas y agua (117)",52,,15,21,16,
"Construcción (118)",252,2,109,108,30,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",15170,147,4110,5840,4277,796
"Venta, mant.y rep. veh.autom.y motoc. (120)",206,1,90,81,31,3
"Comercio al por mayor (121)",546,5,216,217,99,9
"Comercio al por menor (122)",14418,141,3804,5542,4147,784
"Hoteles y restaurantes (123)",5516,59,1570,2009,1632,246
"Trans., almac. y comunicaciones (124)",1366,13,778,423,142,10
"Intermediación financiera (125)",329,,171,137,21,
"Activid.inmobil., empres. y alquileres (126)",2617,5,1101,1160,334,17
"Admin.pub. y defensa; p. segur.soc.afil (127)",1242,,343,572,321,6
"Enseñanza (128)",5271,2,1265,2763,1209,32
"Servicios sociales y de salud (129)",2113,2,456,939,701,15
"Otras activ. serv.comun.soc y personales (130)",2174,20,700,881,522,51
"Hogares privados con servicio doméstico (131)",2953,50,1449,895,520,39
"Actividad economica no especificada (133)",1406,3,442,536,359,66
,,,,,,
"RURAL (134)",9217,310,3108,2846,2209,744
"Agric., ganadería, caza y silvicultura (135)",7359,291,2428,2206,1789,645
"Pesca (136)",145,1,54,48,36,6
"Explotación de minas y canteras (137)",15,,5,8,2,
"Industrias manufactureras (138)",334,9,137,104,64,20
"Suministro de electricidad, gas y agua (139)",10,,4,2,4,
"Construcción (140)",129,,45,44,35,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",455,5,121,158,135,36
"Venta, mant.y rep. veh.autom.y motoc. (142)",24,,16,2,6,
"Comercio al por mayor (143)",22,,5,7,8,2
"Comercio al por menor (144)",409,5,100,149,121,34
"Hoteles y restaurantes (145)",81,,39,21,19,2
"Trans., almac. y comunicaciones (146)",218,1,103,83,28,3
"Intermediación financiera (147)",4,,3,1,,
"Activid.inmobil., empres. y alquileres (148)",75,,35,26,13,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",59,,18,26,13,2
"Enseñanza (150)",69,,19,37,13,
"Servicios sociales y de salud (151)",19,,5,9,5,
"Otras activ. serv.comun.soc y personales (152)",54,,23,18,8,5
"Hogares privados con servicio doméstico (153)",88,3,43,21,18,3
"Actividad economica no especificada (155)",103,,26,34,27,16
"Hombres (156)",7596,214,2574,2312,1845,651
"Agric., ganadería, caza y silvicultura (157)",6413,205,2122,1913,1585,588
"Pesca (158)",142,1,51,48,36,6
"Explotación de minas y canteras (159)",15,,5,8,2,
"Industrias manufactureras (160)",242,5,102,69,50,16
"Suministro de electricidad, gas y agua (161)",9,,3,2,4,
"Construcción (162)",128,,44,44,35,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",203,3,64,65,54,17
"Venta, mant.y rep. veh.autom.y motoc. (164)",23,,16,2,5,
"Comercio al por mayor (165)",15,,4,5,5,1
"Comercio al por menor (166)",165,3,44,58,44,16
"Hoteles y restaurantes (167)",23,,14,5,4,
"Trans., almac. y comunicaciones (168)",211,,100,80,28,3
"Intermediación financiera (169)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (170)",66,,30,22,13,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",30,,8,11,9,2
"Enseñanza (172)",24,,2,15,7,
"Servicios sociales y de salud (173)",9,,2,4,3,
"Otras activ. serv.comun.soc y personales (174)",34,,14,11,5,4
"Hogares privados con servicio doméstico (175)",2,,1,,1,
"Actividad economica no especificada (177)",43,,11,14,9,9
"Mujeres (179)",1621,96,534,534,364,93
"Agric., ganadería, caza y silvicultura (180)",946,86,306,293,204,57
"Pesca (181)",3,,3,,,
"Industrias manufactureras (183)",92,4,35,35,14,4
"Suministro de electricidad, gas y agua (184)",1,,1,,,
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",252,2,57,93,81,19
"Venta, mant.y rep. veh.autom.y motoc. (187)",1,,,,1,
"Comercio al por mayor (188)",7,,1,2,3,1
"Comercio al por menor (189)",244,2,56,91,77,18
"Hoteles y restaurantes (190)",58,,25,16,15,2
"Trans., almac. y comunicaciones (191)",7,1,3,3,,
"Intermediación financiera (192)",2,,2,,,
"Activid.inmobil., empres. y alquileres (193)",9,,5,4,,
"Admin.pub. y defensa; p. segur.soc.afil (194)",29,,10,15,4,
"Enseñanza (195)",45,,17,22,6,
"Servicios sociales y de salud (196)",10,,3,5,2,
"Otras activ. serv.comun.soc y personales (197)",20,,9,7,3,1
"Hogares privados con servicio doméstico (198)",86,3,42,21,17,3
"Actividad economica no especificada (200)",60,,15,20,18,7
