"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",1748,6423,6069,131,94.5,2,
"De 40 a 44 años (037)",1929,8593,7904,46,92,0.5,
"De 45 a 49 años (038)",1874,9921,8914,16,89.8,0.2,
"De 50 y más años (039)",6893,50334,41813,,83.1,,
"Viudo(a) (040)",3596,25385,19916,12,78.5,,
"De 15 a 19 años (042)",2,,,,,,
"De 20 a 24 años (043)",8,11,11,2,100,18.2,
"De 25 a 29 años (044)",22,52,52,1,100,1.9,
"De 30 a 34 años (045)",32,64,63,1,98.4,1.6,
"De 35 a 39 años (046)",65,243,225,6,92.6,2.5,
"De 40 a 44 años (047)",99,452,406,1,89.8,0.2,
"De 45 a 49 años (048)",126,646,597,1,92.4,0.2,
"De 50 y más años (049)",3242,23917,18562,,77.6,,
"Divorciado(a) (050)",111,373,318,1,85.3,0.3,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",4,1,1,1,100,100,
"De 25 a 29 años (054)",2,2,2,,100,,
"De 30 a 34 años (055)",11,17,17,,100,,
"De 35 a 39 años (056)",12,39,35,,89.7,,
"De 40 a 44 años (057)",14,33,33,,100,,
"De 45 a 49 años (058)",13,25,24,,96,,
"De 50 y más años (059)",54,256,206,,80.5,,
"Soltero(a) (060)",18835,2808,2684,111,95.6,4,
"De 12 a 14 años (061)",5940,33,32,,97,,
"De 15 a 19 años (062)",6644,133,132,30,99.2,22.6,
"De 20 a 24 años (063)",2280,238,233,34,97.9,14.3,
"De 25 a 29 años (064)",1140,344,335,23,97.4,6.7,
"De 30 a 34 años (065)",657,338,333,8,98.5,2.4,
"De 35 a 39 años (066)",554,391,382,13,97.7,3.3,
"De 40 a 44 años (067)",417,366,359,3,98.1,0.8,
"De 45 a 49 años (068)",293,262,250,,95.4,,
"De 50 y más años (069)",910,703,628,,89.3,,
,,,,,,,
"URBANA (080)",35533,102917,90852,1397,88.3,1.4,
"De 12 a 14 años (081)",3340,22,22,1,100,4.5,
"De 15 a 19 años (082)",4662,525,517,163,98.5,31,
"De 20 a 24 años (083)",3585,2575,2503,363,97.2,14.1,
"De 25 a 29 años (084)",3211,4712,4597,335,97.6,7.1,
"De 30 a 34 años (085)",3251,7097,6836,285,96.3,4,
"De 35 a 39 años (086)",3210,9335,8880,169,95.1,1.8,
"De 40 a 44 años (087)",2971,10783,10050,68,93.2,0.6,
"De 45 a 49 años (088)",2573,11439,10370,13,90.7,0.1,
"De 50 y más años (089)",8730,56429,47077,,83.4,,
"Conviviente (090)",12028,39314,35714,1028,90.8,2.6,
"De 12 a 14 años (091)",50,11,11,,100,,
"De 15 a 19 años (092)",630,407,400,125,98.3,30.7,
"De 20 a 24 años (093)",1702,2054,1996,287,97.2,14,
"De 25 a 29 años (094)",1876,3522,3422,253,97.2,7.2,
"De 30 a 34 años (095)",1895,4802,4609,211,96,4.4,
"De 35 a 39 años (096)",1629,5324,5049,105,94.8,2,
"De 40 a 44 años (097)",1298,5345,4958,40,92.8,0.7,
"De 45 a 49 años (098)",1000,4955,4431,7,89.4,0.1,
"De 50 y más años (099)",1948,12894,10838,,84.1,,
"Separado(a) (100)",1834,5888,5301,82,90,1.4,
"De 12 a 14 años (101)",5,1,1,1,100,100,
"De 15 a 19 años (102)",48,39,38,13,97.4,33.3,
"De 20 a 24 años (103)",181,212,209,27,98.6,12.7,
"De 25 a 29 años (104)",219,349,346,19,99.1,5.4,
"De 30 a 34 años (105)",222,439,430,11,97.9,2.5,
"De 35 a 39 años (106)",216,546,516,6,94.5,1.1,
"De 40 a 44 años (107)",243,728,685,4,94.1,0.5,
"De 45 a 49 años (108)",203,798,742,1,93,0.1,
"De 50 y más años (109)",497,2776,2334,,84.1,,
"Casado(a) (110)",8352,42151,37181,221,88.2,0.5,
"De 12 a 14 años (111)",9,2,2,,100,,
"De 15 a 19 años (112)",39,20,20,7,100,35,
"De 20 a 24 años (113)",188,192,184,31,95.8,16.1,
"De 25 a 29 años (114)",360,656,645,51,98.3,7.8,
"De 30 a 34 años (115)",677,1636,1578,59,96.5,3.6,
"De 35 a 39 años (116)",969,3108,2975,48,95.7,1.5,
"De 40 a 44 años (117)",1110,4259,3973,21,93.3,0.5,
"De 45 a 49 años (118)",1093,5160,4697,4,91,0.1,
"De 50 y más años (119)",3907,27118,23107,,85.2,,
"Viudo(a) (120)",1994,13848,11018,7,79.6,0.1,
"De 15 a 19 años (122)",2,,,,,,
"De 20 a 24 años (123)",5,7,7,1,100,14.3,
"De 25 a 29 años (124)",13,21,21,,100,,
"De 30 a 34 años (125)",21,35,35,1,100,2.9,
"De 35 a 39 años (126)",32,99,91,3,91.9,3,
"De 40 a 44 años (127)",56,220,206,1,93.6,0.5,
"De 45 a 49 años (128)",74,339,320,1,94.4,0.3,
"De 50 y más años (129)",1791,13127,10338,,78.8,,
"Divorciado(a) (130)",87,244,217,1,88.9,0.4,
"De 20 a 24 años (133)",4,1,1,1,100,100,
"De 25 a 29 años (134)",2,2,2,,100,,
"De 30 a 34 años (135)",9,12,12,,100,,
"De 35 a 39 años (136)",11,32,29,,90.6,,
"De 40 a 44 años (137)",13,31,31,,100,,
"De 45 a 49 años (138)",13,25,24,,96,,
"De 50 y más años (139)",35,141,118,,83.7,,
"Soltero(a) (140)",11238,1472,1421,58,96.5,3.9,
"De 12 a 14 años (141)",3276,8,8,,100,,
"De 15 a 19 años (142)",3943,59,59,18,100,30.5,
"De 20 a 24 años (143)",1505,109,106,16,97.2,14.7,
"De 25 a 29 años (144)",741,162,161,12,99.4,7.4,
"De 30 a 34 años (145)",427,173,172,3,99.4,1.7,
"De 35 a 39 años (146)",353,226,220,7,97.3,3.1,
"De 40 a 44 años (147)",251,200,197,2,98.5,1,
"De 45 a 49 años (148)",190,162,156,,96.3,,
"De 50 y más años (149)",552,373,342,,91.7,,
,,,,,,,
"RURAL (160)",23887,82845,70565,1265,85.2,1.5,
"De 12 a 14 años (161)",2690,35,34,1,97.1,2.9,
"De 15 a 19 años (162)",3221,462,450,123,97.4,26.6,
"De 20 a 24 años (163)",2119,2071,2013,286,97.2,13.8,
"De 25 a 29 años (164)",1995,3853,3688,294,95.7,7.6,
"De 30 a 34 años (165)",2029,5976,5621,283,94.1,4.7,
"De 35 a 39 años (166)",1983,7421,6884,192,92.8,2.6,
"De 40 a 44 años (167)",1829,8669,7844,68,90.5,0.8,
"De 45 a 49 años (168)",1592,8907,7847,18,88.1,0.2,
"De 50 y más años (169)",6429,45451,36184,,79.6,,
"Conviviente (170)",7151,27832,24526,803,88.1,2.9,
"De 12 a 14 años (171)",25,8,8,1,100,12.5,
"De 15 a 19 años (172)",449,322,313,97,97.2,30.1,
"De 20 a 24 años (173)",1004,1457,1411,194,96.8,13.3,
"De 25 a 29 años (174)",1084,2473,2376,203,96.1,8.2,
"De 30 a 34 años (175)",1078,3431,3236,164,94.3,4.8,
"De 35 a 39 años (176)",890,3617,3325,98,91.9,2.7,
"De 40 a 44 años (177)",709,3592,3231,40,89.9,1.1,
"De 45 a 49 años (178)",572,3425,2980,6,87,0.2,
"De 50 y más años (179)",1340,9507,7646,,80.4,,
"Separado(a) (180)",852,2838,2491,48,87.8,1.7,
"De 15 a 19 años (182)",40,37,37,11,100,29.7,
"De 20 a 24 años (183)",99,122,119,19,97.5,15.6,
"De 25 a 29 años (184)",93,155,152,7,98.1,4.5,
"De 30 a 34 años (185)",91,201,189,6,94,3,
"De 35 a 39 años (186)",79,173,163,3,94.2,1.7,
"De 40 a 44 años (187)",91,343,318,2,92.7,0.6,
"De 45 a 49 años (188)",84,314,279,,88.9,,
"De 50 y más años (189)",275,1493,1234,,82.7,,
"Casado(a) (190)",6661,39173,33286,358,85,0.9,
"De 12 a 14 años (191)",1,2,2,,100,,
"De 15 a 19 años (192)",30,29,27,4,93.1,13.8,
"De 20 a 24 años (193)",238,359,352,55,98.1,15.3,
"De 25 a 29 años (194)",410,1012,955,72,94.4,7.1,
"De 30 a 34 años (195)",617,2145,2002,108,93.3,5,
"De 35 a 39 años (196)",779,3315,3094,82,93.3,2.5,
"De 40 a 44 años (197)",819,4334,3931,25,90.7,0.6,
"De 45 a 49 años (198)",781,4761,4217,12,88.6,0.3,
"De 50 y más años (199)",2986,23216,18706,,80.6,,
"Viudo(a) (200)",1602,11537,8898,5,77.1,,
"De 20 a 24 años (203)",3,4,4,1,100,25,
"De 25 a 29 años (204)",9,31,31,1,100,3.2,
"De 30 a 34 años (205)",11,29,28,,96.6,,
"De 35 a 39 años (206)",33,144,134,3,93.1,2.1,
"De 40 a 44 años (207)",43,232,200,,86.2,,
"De 45 a 49 años (208)",52,307,277,,90.2,,
"De 50 y más años (209)",1451,10790,8224,,76.2,,
"Divorciado(a) (210)",24,129,101,,78.3,,
"De 15 a 19 años (212)",1,,,,,,
"De 30 a 34 años (215)",2,5,5,,100,,
"De 35 a 39 años (216)",1,7,6,,85.7,,
"De 40 a 44 años (217)",1,2,2,,100,,
"De 50 y más años (219)",19,115,88,,76.5,,
"Soltero(a) (220)",7597,1336,1263,51,94.5,3.8,
"De 12 a 14 años (221)",2664,25,24,,96,,
"De 15 a 19 años (222)",2701,74,73,11,98.6,14.9,
"De 20 a 24 años (223)",775,129,127,17,98.4,13.2,
"De 25 a 29 años (224)",399,182,174,11,95.6,6,
"De 30 a 34 años (225)",230,165,161,5,97.6,3,
"De 35 a 39 años (226)",201,165,162,6,98.2,3.6,
"De 40 a 44 años (227)",166,166,162,1,97.6,0.6,
"De 45 a 49 años (228)",103,100,94,,94,,
"De 50 y más años (229)",358,330,286,,86.7,,
