"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",6,6,,2,1,1,2,,,,,15
"De 30 a 34 años (025)",10,10,,3,1,2,4,,,,,29
"De 35 a 39 años (026)",10,10,,,1,1,6,2,,,,45
"Primaria (030)",2892,2840,6,315,485,531,850,457,158,38,52,11270
"De 12 a 14 años (031)",7,1,,1,,,,,,,6,1
"De 15 a 19 años (032)",50,45,,39,5,1,,,,,5,52
"De 20 a 24 años (033)",277,263,1,114,97,41,8,2,,,14,476
"De 25 a 29 años (034)",404,390,,51,125,126,79,8,1,,14,1071
"De 30 a 34 años (035)",467,463,,26,90,110,186,49,2,,4,1665
"De 35 a 39 años (036)",484,481,,19,54,97,193,91,26,1,3,2095
"De 40 a 44 años (037)",394,393,1,8,33,61,144,102,32,12,1,1948
"De 45 a 49 años (038)",260,260,3,15,26,28,78,68,33,9,,1298
"De 50 y más años (039)",549,544,1,42,55,67,162,137,64,16,5,2664
"Secundaria (040)",978,880,4,322,220,141,143,36,12,2,98,2164
"De 12 a 14 años (041)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (042)",82,63,3,52,8,,,,,,19,68
"De 20 a 24 años (043)",240,196,,139,45,8,4,,,,44,269
"De 25 a 29 años (044)",199,182,,78,62,31,11,,,,17,341
"De 30 a 34 años (045)",138,135,,25,41,37,29,2,1,,3,365
"De 35 a 39 años (046)",121,114,,7,31,30,36,10,,,7,381
"De 40 a 44 años (047)",80,78,,8,15,18,23,11,2,1,2,289
"De 45 a 49 años (048)",53,53,,5,10,10,18,7,2,1,,207
"De 50 y más años (049)",58,57,1,6,8,7,22,6,7,,1,242
"Sup. no Univ. incompleta (050)",86,61,1,29,15,8,7,1,,,25,121
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",35,16,1,14,1,,,,,,19,16
"De 25 a 29 años (054)",19,16,,11,5,,,,,,3,21
"De 30 a 34 años (055)",8,7,,2,2,2,1,,,,1,16
"De 35 a 39 años (056)",8,8,,,4,2,2,,,,,23
"De 40 a 44 años (057)",4,3,,1,,1,1,,,,1,8
"De 45 a 49 años (058)",7,7,,,2,2,3,,,,,24
"De 50 y más años (059)",4,3,,,1,1,,1,,,1,12
"Sup. no Univ. completa (060)",158,127,,47,44,25,9,2,,,31,258
"De 20 a 24 años (063)",27,14,,11,3,,,,,,13,17
"De 25 a 29 años (064)",33,24,,15,6,2,,1,,,9,39
"De 30 a 34 años (065)",42,35,,10,16,8,1,,,,7,70
"De 35 a 39 años (066)",17,16,,3,9,2,2,,,,1,35
"De 40 a 44 años (067)",20,19,,4,4,8,2,1,,,1,50
"De 45 a 49 años (068)",8,8,,2,2,3,1,,,,,19
"De 50 y más años (069)",11,11,,2,4,2,3,,,,,28
"Sup. Univ. incompleta (070)",41,25,,10,9,,4,,2,,16,62
"De 15 a 19 años (072)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (073)",16,5,,4,1,,,,,,11,6
"De 25 a 29 años (074)",5,2,,1,,,1,,,,3,5
"De 30 a 34 años (075)",4,4,,2,1,,1,,,,,8
"De 35 a 39 años (076)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (077)",5,5,,,3,,2,,,,,15
"De 45 a 49 años (078)",2,2,,,2,,,,,,,4
"De 50 y más años (079)",4,4,,1,1,,,,2,,,20
"Sup. Univ. completa (080)",94,69,,23,24,14,3,5,,,25,157
"De 20 a 24 años (083)",10,3,,2,1,,,,,,7,4
"De 25 a 29 años (084)",14,7,,6,,1,,,,,7,9
"De 30 a 34 años (085)",14,11,,5,5,1,,,,,3,18
"De 35 a 39 años (086)",18,16,,7,3,5,,1,,,2,34
"De 40 a 44 años (087)",14,12,,2,7,3,,,,,2,25
"De 45 a 49 años (088)",15,13,,1,8,2,1,1,,,2,34
"De 50 y más años (089)",9,7,,,,2,2,3,,,2,33
,,,,,,,,,,,,
"URBANA (100)",3930,3733,14,565,672,631,1081,554,175,41,197,14047
"De 12 a 14 años (101)",11,2,,2,,,,,,,9,2
"De 15 a 19 años (102)",81,62,2,51,9,,,,,,19,69
"De 20 a 24 años (103)",328,260,1,153,79,23,3,1,,,68,398
"De 25 a 29 años (104)",394,364,,106,116,84,53,4,1,,30,848
"De 30 a 34 años (105)",436,414,,48,107,99,137,23,,,22,1296
"De 35 a 39 años (106)",459,447,,30,81,96,155,69,15,1,12,1751
"De 40 a 44 años (107)",423,418,,20,50,72,150,88,26,12,5,1920
"De 45 a 49 años (108)",338,333,1,25,42,42,107,81,31,4,5,1533
"De 50 y más años (109)",1460,1433,10,130,188,215,476,288,102,24,27,6230
"Sin nivel (110)",1417,1381,8,133,188,215,483,260,78,16,36,5797
"De 15 a 19 años (112)",4,2,,1,1,,,,,,2,3
"De 20 a 24 años (113)",11,9,,5,2,2,,,,,2,15
"De 25 a 29 años (114)",32,32,,5,7,9,11,,,,,93
"De 30 a 34 años (115)",54,47,,4,7,13,19,4,,,7,166
"De 35 a 39 años (116)",74,72,,6,8,13,28,14,3,,2,303
"De 40 a 44 años (117)",87,86,,5,11,9,35,17,7,2,1,402
"De 45 a 49 años (118)",120,117,,7,9,11,43,34,12,1,3,582
"De 50 y más años (119)",1035,1016,8,100,143,158,347,191,56,13,19,4233
"Educacion Inicial (120)",10,10,,1,2,3,4,,,,,32
"De 25 a 29 años (124)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",4,4,,1,,1,2,,,,,13
"De 35 a 39 años (126)",4,4,,,1,1,2,,,,,14
"Primaria (130)",1543,1519,2,152,245,272,475,260,89,24,24,6225
"De 12 a 14 años (131)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (132)",20,18,,16,2,,,,,,2,20
"De 20 a 24 años (133)",113,107,,48,43,14,1,1,,,6,186
"De 25 a 29 años (134)",193,189,,29,62,59,35,3,1,,4,506
"De 30 a 34 años (135)",218,217,,9,44,52,94,18,,,1,771
"De 35 a 39 años (136)",252,249,,9,31,51,97,48,12,1,3,1077
"De 40 a 44 años (137)",243,243,,4,18,35,94,63,19,10,,1236
"De 45 a 49 años (138)",148,148,1,12,12,15,48,40,18,2,,722
"De 50 y más años (139)",351,347,1,24,33,46,106,87,39,11,4,1706
"Secundaria (140)",641,579,3,186,157,100,99,27,6,1,62,1471
"De 12 a 14 años (141)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (142)",53,40,2,32,6,,,,,,13,44
"De 20 a 24 años (143)",136,112,,75,28,7,2,,,,24,160
"De 25 a 29 años (144)",113,102,,43,39,14,6,,,,11,188
"De 30 a 34 años (145)",95,92,,16,32,24,19,1,,,3,241
"De 35 a 39 años (146)",90,86,,4,27,24,25,6,,,4,278
"De 40 a 44 años (147)",59,58,,6,11,16,17,8,,,1,204
"De 45 a 49 años (148)",41,41,,4,8,9,12,6,1,1,,155
"De 50 y más años (149)",48,47,1,5,6,6,18,6,5,,1,200
"Sup. no Univ. incompleta (150)",69,51,1,25,11,8,5,1,,,18,101
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",26,12,1,10,1,,,,,,14,12
"De 25 a 29 años (154)",16,14,,11,3,,,,,,2,17
"De 30 a 34 años (155)",8,7,,2,2,2,1,,,,1,16
"De 35 a 39 años (156)",6,6,,,3,2,1,,,,,17
"De 40 a 44 años (157)",3,3,,1,,1,1,,,,,8
"De 45 a 49 años (158)",5,5,,,1,2,2,,,,,18
"De 50 y más años (159)",4,3,,,1,1,,1,,,1,12
"Sup. no Univ. completa (160)",134,109,,40,39,20,9,1,,,25,220
"De 20 a 24 años (163)",24,13,,10,3,,,,,,11,16
"De 25 a 29 años (164)",22,17,,12,4,,,1,,,5,26
"De 30 a 34 años (165)",40,33,,10,16,6,1,,,,7,64
"De 35 a 39 años (166)",14,13,,3,7,1,2,,,,1,28
"De 40 a 44 años (167)",16,15,,2,3,8,2,,,,1,40
"De 45 a 49 años (168)",8,8,,2,2,3,1,,,,,19
"De 50 y más años (169)",10,10,,1,4,2,3,,,,,27
"Sup. Univ. incompleta (170)",29,19,,6,8,,3,,2,,10,52
"De 15 a 19 años (172)",3,1,,1,,,,,,,2,1
"De 20 a 24 años (173)",10,4,,3,1,,,,,,6,5
"De 25 a 29 años (174)",3,1,,,,,1,,,,2,4
"De 30 a 34 años (175)",3,3,,1,1,,1,,,,,7
"De 35 a 39 años (176)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (177)",3,3,,,2,,1,,,,,9
"De 45 a 49 años (178)",2,2,,,2,,,,,,,4
"De 50 y más años (179)",3,3,,,1,,,,2,,,19
"Sup. Univ. completa (180)",87,65,,22,22,13,3,5,,,22,149
"De 20 a 24 años (183)",8,3,,2,1,,,,,,5,4
"De 25 a 29 años (184)",13,7,,6,,1,,,,,6,9
"De 30 a 34 años (185)",14,11,,5,5,1,,,,,3,18
"De 35 a 39 años (186)",17,15,,7,3,4,,1,,,2,31
"De 40 a 44 años (187)",12,10,,2,5,3,,,,,2,21
"De 45 a 49 años (188)",14,12,,,8,2,1,1,,,2,33
"De 50 y más años (189)",9,7,,,,2,2,3,,,2,33
,,,,,,,,,,,,
"RURAL (200)",3268,3161,18,451,498,542,898,523,192,39,107,12399
"De 12 a 14 años (201)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (202)",65,56,1,49,5,1,,,,,9,62
"De 20 a 24 años (203)",325,279,1,144,87,31,15,1,,,46,479
"De 25 a 29 años (204)",378,352,,68,105,105,68,6,,,26,917
"De 30 a 34 años (205)",386,380,1,33,68,90,137,47,4,,6,1369
"De 35 a 39 años (206)",398,395,1,17,35,77,161,81,21,2,3,1743
"De 40 a 44 años (207)",320,315,2,17,39,44,104,73,30,6,5,1470
"De 45 a 49 años (208)",253,250,3,14,29,32,70,58,34,10,3,1236
"De 50 y más años (209)",1139,1132,9,107,130,162,343,257,103,21,7,5121
"Sin nivel (210)",1500,1479,13,130,180,234,467,314,117,24,21,6514
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",5,5,,5,,,,,,,,5
"De 20 a 24 años (213)",32,28,,7,14,2,5,,,,4,61
"De 25 a 29 años (214)",60,57,,5,15,19,17,1,,,3,171
"De 30 a 34 años (215)",85,82,1,4,12,16,33,15,1,,3,328
"De 35 a 39 años (216)",123,123,1,4,5,23,49,32,7,2,,575
"De 40 a 44 años (217)",139,137,1,9,16,16,47,30,15,3,2,653
"De 45 a 49 años (218)",126,123,1,9,12,18,33,29,18,3,3,601
"De 50 y más años (219)",929,923,9,86,106,140,283,207,76,16,6,4119
"Educacion Inicial (220)",22,22,,6,3,2,9,2,,,,71
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",5,5,,1,2,1,1,,,,,13
"De 25 a 29 años (224)",4,4,,2,,,2,,,,,10
"De 30 a 34 años (225)",6,6,,2,1,1,2,,,,,16
"De 35 a 39 años (226)",6,6,,,,,4,2,,,,31
"Primaria (230)",1349,1321,4,163,240,259,375,197,69,14,28,5045
"De 12 a 14 años (231)",2,,,,,,,,,,2,
"De 15 a 19 años (232)",30,27,,23,3,1,,,,,3,32
"De 20 a 24 años (233)",164,156,1,66,54,27,7,1,,,8,290
"De 25 a 29 años (234)",211,201,,22,63,67,44,5,,,10,565
"De 30 a 34 años (235)",249,246,,17,46,58,92,31,2,,3,894
"De 35 a 39 años (236)",232,232,,10,23,46,96,43,14,,,1018
"De 40 a 44 años (237)",151,150,1,4,15,26,50,39,13,2,1,712
"De 45 a 49 años (238)",112,112,2,3,14,13,30,28,15,7,,576
"De 50 y más años (239)",198,197,,18,22,21,56,50,25,5,1,958
"Secundaria (240)",337,301,1,136,63,41,44,9,6,1,36,693
"De 12 a 14 años (241)",1,1,,1,,,,,,,,1
"De 15 a 19 años (242)",29,23,1,20,2,,,,,,6,24
"De 20 a 24 años (243)",104,84,,64,17,1,2,,,,20,109
"De 25 a 29 años (244)",86,80,,35,23,17,5,,,,6,153
"De 30 a 34 años (245)",43,43,,9,9,13,10,1,1,,,124
"De 35 a 39 años (246)",31,28,,3,4,6,11,4,,,3,103
"De 40 a 44 años (247)",21,20,,2,4,2,6,3,2,1,1,85
"De 45 a 49 años (248)",12,12,,1,2,1,6,1,1,,,52
"De 50 y más años (249)",10,10,,1,2,1,4,,2,,,42
"Sup. no Univ. incompleta (250)",17,10,,4,4,,2,,,,7,20
"De 20 a 24 años (253)",9,4,,4,,,,,,,5,4
"De 25 a 29 años (254)",3,2,,,2,,,,,,1,4
"De 35 a 39 años (256)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (257)",1,,,,,,,,,,1,
"De 45 a 49 años (258)",2,2,,,1,,1,,,,,6
"Sup. no Univ. completa (260)",24,18,,7,5,5,,1,,,6,38
"De 20 a 24 años (263)",3,1,,1,,,,,,,2,1
"De 25 a 29 años (264)",11,7,,3,2,2,,,,,4,13
"De 30 a 34 años (265)",2,2,,,,2,,,,,,6
"De 35 a 39 años (266)",3,3,,,2,1,,,,,,7
"De 40 a 44 años (267)",4,4,,2,1,,,1,,,,10
"De 50 y más años (269)",1,1,,1,,,,,,,,1
"Sup. Univ. incompleta (270)",12,6,,4,1,,1,,,,6,10
"De 20 a 24 años (273)",6,1,,1,,,,,,,5,1
"De 25 a 29 años (274)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (275)",1,1,,1,,,,,,,,1
"De 40 a 44 años (277)",2,2,,,1,,1,,,,,6
"De 50 y más años (279)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",7,4,,1,2,1,,,,,3,8
"De 20 a 24 años (283)",2,,,,,,,,,,2,
"De 25 a 29 años (284)",1,,,,,,,,,,1,
"De 35 a 39 años (286)",1,1,,,,1,,,,,,3
"De 40 a 44 años (287)",2,2,,,2,,,,,,,4
"De 45 a 49 años (288)",1,1,,1,,,,,,,,1
