"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia MARISCAL NIETO (000)",34675,65,3833,2031,1931,4022,3590,1886,3280,9051,457,1298,3231
"Agric., ganadería, caza y silvicultura (001)",6757,,26,58,,,3569,1,4,3099,,,
"Pesca (002)",27,,,3,1,,21,2,,,,,
"Explotación de minas y canteras (003)",933,4,83,136,51,8,,397,218,36,,,
"Industrias manufactureras (004)",970,,42,57,14,3,,758,78,18,,,
"Suministro de electricidad, gas y agua (005)",117,,14,23,21,,,19,15,25,,,
"Construcción (006)",3245,,165,156,65,,,133,1265,1461,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",4480,2,60,208,45,2842,,474,43,806,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",582,1,29,38,9,70,,401,29,5,,,
"Comercio al por mayor (009)",141,,5,25,7,92,,,3,9,,,
"Comercio al por menor (010)",3757,1,26,145,29,2680,,73,11,792,,,
"Hoteles y restaurantes (011)",1321,,10,66,29,703,,1,,512,,,
"Trans., almac. y comunicaciones (012)",1787,3,16,55,145,4,,13,1205,346,,,
"Intermediación financiera (013)",133,1,15,33,79,2,,,,3,,,
"Activid.inmobil., empres. y alquileres (014)",1606,4,462,398,179,284,,33,100,146,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",4295,28,435,344,876,60,,47,336,1712,457,,
"Enseñanza (016)",2189,22,2020,21,86,,,,1,39,,,
"Servicios sociales y de salud (017)",794,,407,256,46,25,,5,12,43,,,
"Otras activ. serv.comun.soc y personales (018)",639,1,43,147,50,86,,3,2,307,,,
"Hogares privados con servicio doméstico (019)",499,,,1,,5,,,,493,,,
"Actividad economica no especificada (021)",1652,,35,69,244,,,,1,5,,1298,
"Desocupado (022)",3231,,,,,,,,,,,,3231
"Hombres (023)",21176,43,1926,1357,891,1410,2548,1713,3189,5003,433,834,1829
"Agric., ganadería, caza y silvicultura (024)",4137,,24,48,,,2531,1,4,1529,,,
"Pesca (025)",23,,,3,1,,17,2,,,,,
"Explotación de minas y canteras (026)",904,4,74,133,42,8,,393,218,32,,,
"Industrias manufactureras (027)",740,,29,40,9,,,600,49,13,,,
"Suministro de electricidad, gas y agua (028)",104,,10,21,15,,,19,15,24,,,
"Construcción (029)",2982,,144,141,44,,,132,1236,1285,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1792,2,37,119,17,867,,466,42,242,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",530,1,28,32,3,40,,393,28,5,,,
"Comercio al por mayor (032)",65,,2,9,4,39,,,3,8,,,
"Comercio al por menor (033)",1197,1,7,78,10,788,,73,11,229,,,
"Hoteles y restaurantes (034)",328,,3,30,9,180,,1,,105,,,
"Trans., almac. y comunicaciones (035)",1558,2,11,32,62,1,,13,1188,249,,,
"Intermediación financiera (036)",73,1,11,16,41,1,,,,3,,,
"Activid.inmobil., empres. y alquileres (037)",1127,1,304,280,77,275,,33,97,60,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",3159,22,319,253,447,51,,47,325,1262,433,,
"Enseñanza (039)",846,10,765,13,29,,,,,29,,,
"Servicios sociales y de salud (040)",258,,138,74,19,2,,4,12,9,,,
"Otras activ. serv.comun.soc y personales (041)",315,1,29,105,22,25,,2,2,129,,,
"Hogares privados con servicio doméstico (042)",27,,,,,,,,,27,,,
"Actividad economica no especificada (044)",974,,28,49,57,,,,1,5,,834,
"Desocupado (045)",1829,,,,,,,,,,,,1829
"Mujeres (046)",13499,22,1907,674,1040,2612,1042,173,91,4048,24,464,1402
"Agric., ganadería, caza y silvicultura (047)",2620,,2,10,,,1038,,,1570,,,
"Pesca (048)",4,,,,,,4,,,,,,
"Explotación de minas y canteras (049)",29,,9,3,9,,,4,,4,,,
"Industrias manufactureras (050)",230,,13,17,5,3,,158,29,5,,,
"Suministro de electricidad, gas y agua (051)",13,,4,2,6,,,,,1,,,
"Construcción (052)",263,,21,15,21,,,1,29,176,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",2688,,23,89,28,1975,,8,1,564,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",52,,1,6,6,30,,8,1,,,,
"Comercio al por mayor (055)",76,,3,16,3,53,,,,1,,,
"Comercio al por menor (056)",2560,,19,67,19,1892,,,,563,,,
"Hoteles y restaurantes (057)",993,,7,36,20,523,,,,407,,,
"Trans., almac. y comunicaciones (058)",229,1,5,23,83,3,,,17,97,,,
"Intermediación financiera (059)",60,,4,17,38,1,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",479,3,158,118,102,9,,,3,86,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",1136,6,116,91,429,9,,,11,450,24,,
"Enseñanza (062)",1343,12,1255,8,57,,,,1,10,,,
"Servicios sociales y de salud (063)",536,,269,182,27,23,,1,,34,,,
"Otras activ. serv.comun.soc y personales (064)",324,,14,42,28,61,,1,,178,,,
"Hogares privados con servicio doméstico (065)",472,,,1,,5,,,,466,,,
"Actividad economica no especificada (067)",678,,7,20,187,,,,,,,464,
"Desocupado (068)",1402,,,,,,,,,,,,1402
,,,,,,,,,,,,,
"URBANA (069)",29118,61,3636,1888,1808,3829,1829,1693,2895,6967,445,1098,2969
"Agric., ganadería, caza y silvicultura (070)",3880,,23,48,,,1822,1,3,1983,,,
"Pesca (071)",13,,,3,1,,7,2,,,,,
"Explotación de minas y canteras (072)",633,4,63,96,28,,,289,129,24,,,
"Industrias manufactureras (073)",922,,41,55,14,3,,721,70,18,,,
"Suministro de electricidad, gas y agua (074)",107,,14,22,20,,,19,14,18,,,
"Construcción (075)",2832,,157,146,62,,,124,1125,1218,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",4347,2,57,199,43,2773,,456,39,778,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",555,1,27,35,9,67,,385,26,5,,,
"Comercio al por mayor (078)",132,,5,23,6,87,,,3,8,,,
"Comercio al por menor (079)",3660,1,25,141,28,2619,,71,10,765,,,
"Hoteles y restaurantes (080)",1251,,8,64,29,647,,1,,502,,,
"Trans., almac. y comunicaciones (081)",1678,3,15,52,138,4,,6,1129,331,,,
"Intermediación financiera (082)",129,1,15,33,75,2,,,,3,,,
"Activid.inmobil., empres. y alquileres (083)",1500,4,439,384,173,234,,32,92,142,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",3504,26,416,312,827,56,,35,279,1108,445,,
"Enseñanza (085)",2085,20,1925,20,83,,,,1,36,,,
"Servicios sociales y de salud (086)",758,,390,242,45,23,,4,11,43,,,
"Otras activ. serv.comun.soc y personales (087)",597,1,39,143,47,82,,3,2,280,,,
"Hogares privados con servicio doméstico (088)",484,,,1,,5,,,,478,,,
"Actividad economica no especificada (090)",1429,,34,68,223,,,,1,5,,1098,
"Desocupado (091)",2969,,,,,,,,,,,,2969
"Hombres (092)",17339,41,1812,1233,830,1299,1309,1528,2811,3718,421,695,1642
"Agric., ganadería, caza y silvicultura (093)",2339,,21,39,,,1302,1,3,973,,,
"Pesca (094)",13,,,3,1,,7,2,,,,,
"Explotación de minas y canteras (095)",608,4,55,93,21,,,285,129,21,,,
"Industrias manufactureras (096)",702,,28,38,9,,,571,43,13,,,
"Suministro de electricidad, gas y agua (097)",94,,10,20,14,,,19,14,17,,,
"Construcción (098)",2619,,137,131,41,,,123,1100,1087,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1722,2,35,114,15,838,,448,38,232,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",504,1,26,29,3,38,,377,25,5,,,
"Comercio al por mayor (101)",59,,2,8,3,36,,,3,7,,,
"Comercio al por menor (102)",1159,1,7,77,9,764,,71,10,220,,,
"Hoteles y restaurantes (103)",300,,1,28,9,160,,1,,101,,,
"Trans., almac. y comunicaciones (104)",1455,2,10,29,60,1,,6,1112,235,,,
"Intermediación financiera (105)",72,1,11,16,40,1,,,,3,,,
"Activid.inmobil., empres. y alquileres (106)",1034,1,287,268,74,225,,32,89,58,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",2554,20,304,226,426,47,,35,269,806,421,,
"Enseñanza (108)",808,10,731,13,28,,,,,26,,,
"Servicios sociales y de salud (109)",237,,129,65,18,2,,3,11,9,,,
"Otras activ. serv.comun.soc y personales (110)",286,1,26,102,20,25,,2,2,108,,,
"Hogares privados con servicio doméstico (111)",24,,,,,,,,,24,,,
"Actividad economica no especificada (113)",830,,27,48,54,,,,1,5,,695,
"Desocupado (114)",1642,,,,,,,,,,,,1642
"Mujeres (115)",11779,20,1824,655,978,2530,520,165,84,3249,24,403,1327
"Agric., ganadería, caza y silvicultura (116)",1541,,2,9,,,520,,,1010,,,
"Explotación de minas y canteras (118)",25,,8,3,7,,,4,,3,,,
"Industrias manufactureras (119)",220,,13,17,5,3,,150,27,5,,,
"Suministro de electricidad, gas y agua (120)",13,,4,2,6,,,,,1,,,
"Construcción (121)",213,,20,15,21,,,1,25,131,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",2625,,22,85,28,1935,,8,1,546,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",51,,1,6,6,29,,8,1,,,,
"Comercio al por mayor (124)",73,,3,15,3,51,,,,1,,,
"Comercio al por menor (125)",2501,,18,64,19,1855,,,,545,,,
"Hoteles y restaurantes (126)",951,,7,36,20,487,,,,401,,,
"Trans., almac. y comunicaciones (127)",223,1,5,23,78,3,,,17,96,,,
"Intermediación financiera (128)",57,,4,17,35,1,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",466,3,152,116,99,9,,,3,84,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",950,6,112,86,401,9,,,10,302,24,,
"Enseñanza (131)",1277,10,1194,7,55,,,,1,10,,,
"Servicios sociales y de salud (132)",521,,261,177,27,21,,1,,34,,,
"Otras activ. serv.comun.soc y personales (133)",311,,13,41,27,57,,1,,172,,,
"Hogares privados con servicio doméstico (134)",460,,,1,,5,,,,454,,,
"Actividad economica no especificada (136)",599,,7,20,169,,,,,,,403,
"Desocupado (137)",1327,,,,,,,,,,,,1327
,,,,,,,,,,,,,
"RURAL (138)",5557,4,197,143,123,193,1761,193,385,2084,12,200,262
