"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Construcción (116)",75,9,51,6,3,6,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3759,660,13,2450,102,534,
"Venta, mant.y rep. veh.autom.y motoc. (118)",109,43,5,45,6,10,
"Comercio al por mayor (119)",122,40,,55,6,21,
"Comercio al por menor (120)",3528,577,8,2350,90,503,
"Hoteles y restaurantes (121)",1965,630,56,1122,65,92,
"Trans., almac. y comunicaciones (122)",271,177,19,58,5,12,
"Intermediación financiera (123)",56,55,1,,,,
"Activid.inmobil., empres. y alquileres (124)",417,318,14,65,9,11,
"Admin.pub. y defensa; p. segur.soc.afil (125)",357,250,107,,,,
"Enseñanza (126)",1233,1136,1,87,3,6,
"Servicios sociales y de salud (127)",401,353,1,43,2,2,
"Otras activ. serv.comun.soc y personales (128)",561,214,18,299,9,21,
"Hogares privados con servicio doméstico (129)",873,,,,,,873
"Actividad economica no especificada (131)",741,262,88,283,26,82,
,,,,,,,
"RURAL (132)",28432,1243,7291,13413,1568,4605,312
"Agric., ganadería, caza y silvicultura (133)",23721,52,6348,11548,1455,4318,
"Pesca (134)",4,,2,1,,1,
"Explotación de minas y canteras (135)",418,122,294,2,,,
"Industrias manufactureras (136)",274,12,75,161,7,19,
"Suministro de electricidad, gas y agua (137)",28,8,19,1,,,
"Construcción (138)",235,11,158,47,11,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",865,120,26,600,32,87,
"Venta, mant.y rep. veh.autom.y motoc. (140)",76,20,21,32,1,2,
"Comercio al por mayor (141)",25,3,1,15,2,4,
"Comercio al por menor (142)",764,97,4,553,29,81,
"Hoteles y restaurantes (143)",393,122,28,185,16,42,
"Trans., almac. y comunicaciones (144)",602,115,140,323,12,12,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",198,125,46,21,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (147)",100,64,36,,,,
"Enseñanza (148)",326,297,1,21,1,6,
"Servicios sociales y de salud (149)",83,73,,10,,,
"Otras activ. serv.comun.soc y personales (150)",75,21,4,38,2,10,
"Hogares privados con servicio doméstico (151)",312,,,,,,312
"Actividad economica no especificada (153)",794,97,114,455,28,100,
"Hombres (154)",23324,701,6454,11656,1407,3067,39
"Agric., ganadería, caza y silvicultura (155)",20826,27,5618,10824,1358,2999,
"Pesca (156)",2,,1,1,,,
"Explotación de minas y canteras (157)",409,117,290,2,,,
"Industrias manufactureras (158)",181,5,68,93,5,10,
"Suministro de electricidad, gas y agua (159)",28,8,19,1,,,
"Construcción (160)",226,9,154,47,9,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",328,58,25,219,10,16,
"Venta, mant.y rep. veh.autom.y motoc. (162)",67,12,21,31,1,2,
"Comercio al por mayor (163)",14,3,,11,,,
"Comercio al por menor (164)",247,43,4,177,9,14,
"Hoteles y restaurantes (165)",74,32,7,31,2,2,
"Trans., almac. y comunicaciones (166)",582,110,135,313,12,12,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",152,90,45,15,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",68,43,25,,,,
"Enseñanza (170)",152,146,1,3,,2,
"Servicios sociales y de salud (171)",27,22,,5,,,
"Otras activ. serv.comun.soc y personales (172)",33,11,2,13,2,5,
"Hogares privados con servicio doméstico (173)",39,,,,,,39
"Actividad economica no especificada (175)",195,21,64,89,7,14,
"Mujeres (176)",5108,542,837,1757,161,1538,273
"Agric., ganadería, caza y silvicultura (177)",2895,25,730,724,97,1319,
"Pesca (178)",2,,1,,,1,
"Explotación de minas y canteras (179)",9,5,4,,,,
"Industrias manufactureras (180)",93,7,7,68,2,9,
"Construcción (182)",9,2,4,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",537,62,1,381,22,71,
"Venta, mant.y rep. veh.autom.y motoc. (184)",9,8,,1,,,
"Comercio al por mayor (185)",11,,1,4,2,4,
"Comercio al por menor (186)",517,54,,376,20,67,
"Hoteles y restaurantes (187)",319,90,21,154,14,40,
"Trans., almac. y comunicaciones (188)",20,5,5,10,,,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",46,35,1,6,2,2,
"Admin.pub. y defensa; p. segur.soc.afil (191)",32,21,11,,,,
"Enseñanza (192)",174,151,,18,1,4,
"Servicios sociales y de salud (193)",56,51,,5,,,
"Otras activ. serv.comun.soc y personales (194)",42,10,2,25,,5,
"Hogares privados con servicio doméstico (195)",273,,,,,,273
"Actividad economica no especificada (197)",599,76,50,366,21,86,
