"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",994,4566,4164,34,91.2,0.7,
"De 45 a 49 años (038)",857,4425,3978,7,89.9,0.2,
"De 50 y más años (039)",2808,15808,13486,,85.3,,
"Viudo(a) (040)",1512,8641,6798,3,78.7,,
"De 15 a 19 años (042)",3,7,7,,100,,
"De 20 a 24 años (043)",4,12,12,1,100,8.3,
"De 25 a 29 años (044)",9,22,22,1,100,4.5,
"De 30 a 34 años (045)",22,55,52,,94.5,,
"De 35 a 39 años (046)",41,158,136,,86.1,,
"De 40 a 44 años (047)",72,333,296,,88.9,,
"De 45 a 49 años (048)",82,413,362,1,87.7,0.2,
"De 50 y más años (049)",1279,7641,5911,,77.4,,
"Divorciado(a) (050)",92,301,266,1,88.4,0.3,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 20 a 24 años (053)",1,,,,,,
"De 25 a 29 años (054)",6,5,5,,100,,
"De 30 a 34 años (055)",11,21,21,1,100,4.8,
"De 35 a 39 años (056)",7,8,8,,100,,
"De 40 a 44 años (057)",10,37,34,,91.9,,
"De 45 a 49 años (058)",15,55,49,,89.1,,
"De 50 y más años (059)",41,174,148,,85.1,,
"Soltero(a) (060)",6633,662,642,28,97,4.2,
"De 12 a 14 años (061)",2038,5,5,,100,,
"De 15 a 19 años (062)",2386,30,30,8,100,26.7,
"De 20 a 24 años (063)",1046,86,86,9,100,10.5,
"De 25 a 29 años (064)",439,98,96,6,98,6.1,
"De 30 a 34 años (065)",196,84,82,4,97.6,4.8,
"De 35 a 39 años (066)",137,90,86,1,95.6,1.1,
"De 40 a 44 años (067)",81,74,71,,95.9,,
"De 45 a 49 años (068)",85,69,67,,97.1,,
"De 50 y más años (069)",225,126,119,,94.4,,
,,,,,,,
"URBANA (080)",10611,22641,20619,367,91.1,1.6,
"De 12 a 14 años (081)",881,10,10,1,100,10,
"De 15 a 19 años (082)",1387,120,119,25,99.2,20.8,
"De 20 a 24 años (083)",1297,736,729,75,99,10.2,
"De 25 a 29 años (084)",1368,1365,1343,107,98.4,7.8,
"De 30 a 34 años (085)",1076,2103,2047,78,97.3,3.7,
"De 35 a 39 años (086)",938,2518,2422,56,96.2,2.2,
"De 40 a 44 años (087)",753,2622,2490,22,95,0.8,
"De 45 a 49 años (088)",659,2548,2353,3,92.3,0.1,
"De 50 y más años (089)",2252,10619,9106,,85.8,,
"Conviviente (090)",2610,5318,5097,235,95.8,4.4,
"De 12 a 14 años (091)",8,4,4,1,100,25,
"De 15 a 19 años (092)",140,80,79,18,98.8,22.5,
"De 20 a 24 años (093)",526,562,555,58,98.8,10.3,
"De 25 a 29 años (094)",641,918,904,77,98.5,8.4,
"De 30 a 34 años (095)",507,1069,1039,53,97.2,5,
"De 35 a 39 años (096)",326,918,886,23,96.5,2.5,
"De 40 a 44 años (097)",200,674,654,4,97,0.6,
"De 45 a 49 años (098)",125,455,431,1,94.7,0.2,
"De 50 y más años (099)",137,638,545,,85.4,,
"Separado(a) (100)",375,951,909,16,95.6,1.7,
"De 12 a 14 años (101)",2,2,2,,100,,
"De 15 a 19 años (102)",10,9,9,2,100,22.2,
"De 20 a 24 años (103)",36,39,39,6,100,15.4,
"De 25 a 29 años (104)",62,90,85,4,94.4,4.4,
"De 30 a 34 años (105)",52,104,101,1,97.1,1,
"De 35 a 39 años (106)",60,149,146,1,98,0.7,
"De 40 a 44 años (107)",46,164,159,2,97,1.2,
"De 45 a 49 años (108)",39,128,124,,96.9,,
"De 50 y más años (109)",68,266,244,,91.7,,
"Casado(a) (110)",3312,12245,11178,97,91.3,0.8,
"De 15 a 19 años (112)",11,6,6,,100,,
"De 20 a 24 años (113)",47,66,66,4,100,6.1,
"De 25 a 29 años (114)",331,278,275,22,98.9,7.9,
"De 30 a 34 años (115)",350,839,817,22,97.4,2.6,
"De 35 a 39 años (116)",432,1297,1249,31,96.3,2.4,
"De 40 a 44 años (117)",410,1564,1471,16,94.1,1,
"De 45 a 49 años (118)",383,1689,1549,2,91.7,0.1,
"De 50 y más años (119)",1348,6506,5745,,88.3,,
"Viudo(a) (120)",626,3428,2772,1,80.9,,
"De 15 a 19 años (122)",2,6,6,,100,,
"De 20 a 24 años (123)",1,4,4,,100,,
"De 25 a 29 años (124)",4,9,9,1,100,11.1,
"De 30 a 34 años (125)",9,14,14,,100,,
"De 35 a 39 años (126)",22,80,69,,86.3,,
"De 40 a 44 años (127)",32,141,127,,90.1,,
"De 45 a 49 años (128)",37,178,158,,88.8,,
"De 50 y más años (129)",519,2996,2385,,79.6,,
"Divorciado(a) (130)",61,197,171,1,86.8,0.5,
"De 15 a 19 años (132)",1,1,1,,100,,
"De 20 a 24 años (133)",1,,,,,,
"De 25 a 29 años (134)",4,2,2,,100,,
"De 30 a 34 años (135)",6,10,10,1,100,10,
"De 35 a 39 años (136)",4,3,3,,100,,
"De 40 a 44 años (137)",8,24,24,,100,,
"De 45 a 49 años (138)",11,42,36,,85.7,,
"De 50 y más años (139)",26,115,95,,82.6,,
"Soltero(a) (140)",3627,502,492,17,98,3.4,
"De 12 a 14 años (141)",871,4,4,,100,,
"De 15 a 19 años (142)",1223,18,18,5,100,27.8,
"De 20 a 24 años (143)",686,65,65,7,100,10.8,
"De 25 a 29 años (144)",326,68,68,3,100,4.4,
"De 30 a 34 años (145)",152,67,66,1,98.5,1.5,
"De 35 a 39 años (146)",94,71,69,1,97.2,1.4,
"De 40 a 44 años (147)",57,55,55,,100,,
"De 45 a 49 años (148)",64,56,55,,98.2,,
"De 50 y más años (149)",154,98,92,,93.9,,
,,,,,,,
"RURAL (160)",10229,31486,27409,486,87.1,1.5,
"De 12 a 14 años (161)",1174,3,3,,100,,
"De 15 a 19 años (162)",1322,134,132,37,98.5,27.6,
"De 20 a 24 años (163)",985,858,834,111,97.2,12.9,
"De 25 a 29 años (164)",972,1950,1882,135,96.5,6.9,
"De 30 a 34 años (165)",894,2677,2534,101,94.7,3.8,
"De 35 a 39 años (166)",904,3448,3185,66,92.4,1.9,
"De 40 a 44 años (167)",822,3928,3545,29,90.2,0.7,
"De 45 a 49 años (168)",653,3512,3141,7,89.4,0.2,
"De 50 y más años (169)",2503,14976,12153,,81.1,,
"Conviviente (170)",2252,5793,5442,294,93.9,5.1,
"De 12 a 14 años (171)",5,2,2,,100,,
"De 15 a 19 años (172)",137,98,97,29,99,29.6,
"De 20 a 24 años (173)",517,645,630,90,97.7,14,
"De 25 a 29 años (174)",547,1110,1075,89,96.8,8,
"De 30 a 34 años (175)",369,1072,1021,48,95.2,4.5,
"De 35 a 39 años (176)",272,950,903,26,95.1,2.7,
"De 40 a 44 años (177)",147,622,578,11,92.9,1.8,
"De 45 a 49 años (178)",92,445,417,1,93.7,0.2,
"De 50 y más años (179)",166,849,719,,84.7,,
"Separado(a) (180)",231,539,516,24,95.7,4.5,
"De 15 a 19 años (182)",14,15,14,5,93.3,33.3,
"De 20 a 24 años (183)",32,38,38,8,100,21.1,
"De 25 a 29 años (184)",39,68,67,5,98.5,7.4,
"De 30 a 34 años (185)",39,75,72,3,96,4,
"De 35 a 39 años (186)",34,100,93,3,93,3,
"De 40 a 44 años (187)",25,80,79,,98.8,,
"De 45 a 49 años (188)",17,70,66,,94.3,,
"De 50 y más años (189)",31,93,87,,93.5,,
"Casado(a) (190)",3823,19677,17180,155,87.3,0.8,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",7,8,8,,100,,
"De 20 a 24 años (193)",73,146,137,10,93.8,6.8,
"De 25 a 29 años (194)",266,726,696,38,95.9,5.2,
"De 30 a 34 años (195)",424,1461,1376,47,94.2,3.2,
"De 35 a 39 años (196)",533,2296,2100,37,91.5,1.6,
"De 40 a 44 años (197)",584,3002,2693,18,89.7,0.6,
"De 45 a 49 años (198)",474,2736,2429,5,88.8,0.2,
"De 50 y más años (199)",1460,9302,7741,,83.2,,
"Viudo(a) (200)",886,5213,4026,2,77.2,,
"De 15 a 19 años (202)",1,1,1,,100,,
"De 20 a 24 años (203)",3,8,8,1,100,12.5,
"De 25 a 29 años (204)",5,13,13,,100,,
"De 30 a 34 años (205)",13,41,38,,92.7,,
"De 35 a 39 años (206)",19,78,67,,85.9,,
"De 40 a 44 años (207)",40,192,169,,88,,
"De 45 a 49 años (208)",45,235,204,1,86.8,0.4,
"De 50 y más años (209)",760,4645,3526,,75.9,,
"Divorciado(a) (210)",31,104,95,,91.3,,
"De 25 a 29 años (214)",2,3,3,,100,,
"De 30 a 34 años (215)",5,11,11,,100,,
"De 35 a 39 años (216)",3,5,5,,100,,
"De 40 a 44 años (217)",2,13,10,,76.9,,
"De 45 a 49 años (218)",4,13,13,,100,,
"De 50 y más años (219)",15,59,53,,89.8,,
"Soltero(a) (220)",3006,160,150,11,93.8,6.9,
"De 12 a 14 años (221)",1167,1,1,,100,,
"De 15 a 19 años (222)",1163,12,12,3,100,25,
"De 20 a 24 años (223)",360,21,21,2,100,9.5,
"De 25 a 29 años (224)",113,30,28,3,93.3,10,
"De 30 a 34 años (225)",44,17,16,3,94.1,17.6,
"De 35 a 39 años (226)",43,19,17,,89.5,,
"De 40 a 44 años (227)",24,19,16,,84.2,,
"De 45 a 49 años (228)",21,13,12,,92.3,,
"De 50 y más años (229)",71,28,27,,96.4,,
