"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Construcción (050)",8,,,1,3,2,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",384,35,1,116,132,28,44,14,14
"Venta, mant.y rep. veh.autom.y motoc. (052)",3,,,1,1,,,,1
"Comercio al por mayor (053)",5,1,,,2,,1,,1
"Comercio al por menor (054)",376,34,1,115,129,28,43,14,12
"Hoteles y restaurantes (055)",163,14,,44,69,19,10,2,5
"Trans., almac. y comunicaciones (056)",25,,,3,8,1,9,,4
"Intermediación financiera (057)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (058)",37,1,,1,7,6,6,4,12
"Admin.pub. y defensa; p. segur.soc.afil (059)",77,1,,7,10,7,26,8,18
"Enseñanza (060)",189,,,1,15,13,74,13,73
"Servicios sociales y de salud (061)",35,,,1,1,1,16,6,10
"Otras activ. serv.comun.soc y personales (062)",46,4,,14,11,4,8,,5
"Hogares privados con servicio doméstico (063)",40,3,,15,15,5,2,,
"Actividad economica no especificada (065)",72,23,,27,15,2,2,,3
,,,,,,,,,
"URBANA (066)",3239,131,,787,1138,229,456,161,337
"Agric., ganadería, caza y silvicultura (067)",870,76,,365,315,33,29,17,35
"Pesca (068)",1,,,,1,,,,
"Explotación de minas y canteras (069)",135,2,,15,53,9,36,6,14
"Industrias manufactureras (070)",118,4,,22,65,7,11,5,4
"Suministro de electricidad, gas y agua (071)",8,,,3,1,,3,,1
"Construcción (072)",258,1,,67,129,21,10,18,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",539,24,,146,198,46,61,35,29
"Venta, mant.y rep. veh.autom.y motoc. (074)",54,,,9,18,5,15,4,3
"Comercio al por mayor (075)",9,1,,,4,1,2,,1
"Comercio al por menor (076)",476,23,,137,176,40,44,31,25
"Hoteles y restaurantes (077)",140,3,,42,63,15,7,5,5
"Trans., almac. y comunicaciones (078)",253,1,,37,137,35,26,7,10
"Intermediación financiera (079)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (080)",82,1,,6,18,8,15,6,28
"Admin.pub. y defensa; p. segur.soc.afil (081)",265,4,,27,59,14,77,27,57
"Enseñanza (082)",337,,,4,27,23,141,25,117
"Servicios sociales y de salud (083)",40,,,1,3,,18,6,12
"Otras activ. serv.comun.soc y personales (084)",83,2,,13,32,11,13,2,10
"Hogares privados con servicio doméstico (085)",33,,,13,14,4,2,,
"Actividad economica no especificada (087)",76,13,,26,23,3,6,2,3
"Hombres (088)",2164,39,,515,864,152,275,115,204
"Agric., ganadería, caza y silvicultura (089)",670,24,,272,278,28,25,15,28
"Pesca (090)",1,,,,1,,,,
"Explotación de minas y canteras (091)",130,2,,14,51,9,36,6,12
"Industrias manufactureras (092)",91,3,,16,52,6,7,4,3
"Suministro de electricidad, gas y agua (093)",8,,,3,1,,3,,1
"Construcción (094)",252,1,,66,128,19,9,18,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",222,4,,47,88,22,24,22,15
"Venta, mant.y rep. veh.autom.y motoc. (096)",51,,,8,17,5,15,4,2
"Comercio al por mayor (097)",5,1,,,2,1,1,,
"Comercio al por menor (098)",166,3,,39,69,16,8,18,13
"Hoteles y restaurantes (099)",36,,,15,15,1,2,3,
"Trans., almac. y comunicaciones (100)",232,1,,35,130,34,19,7,6
"Activid.inmobil., empres. y de alquiler (102)",52,,,6,13,3,10,2,18
"Admin.pub. y defensa; p. segur.soc.afil (103)",195,3,,21,51,7,53,19,41
"Enseñanza (104)",177,,,3,15,13,73,12,61
"Servicios sociales y de salud (105)",12,,,,2,,4,3,3
"Otras activ. serv.comun.soc y personales (106)",55,1,,7,25,9,6,2,5
"Hogares privados con servicio doméstico (107)",1,,,1,,,,,
"Actividad economica no especificada (109)",30,,,9,14,1,4,2,
"Mujeres (110)",1075,92,,272,274,77,181,46,133
"Agric., ganadería, caza y silvicultura (111)",200,52,,93,37,5,4,2,7
"Explotación de minas y canteras (113)",5,,,1,2,,,,2
"Industrias manufactureras (114)",27,1,,6,13,1,4,1,1
"Construcción (116)",6,,,1,1,2,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",317,20,,99,110,24,37,13,14
"Venta, mant.y rep. veh.autom.y motoc. (118)",3,,,1,1,,,,1
"Comercio al por mayor (119)",4,,,,2,,1,,1
"Comercio al por menor (120)",310,20,,98,107,24,36,13,12
"Hoteles y restaurantes (121)",104,3,,27,48,14,5,2,5
"Trans., almac. y comunicaciones (122)",21,,,2,7,1,7,,4
"Intermediación financiera (123)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (124)",30,1,,,5,5,5,4,10
"Admin.pub. y defensa; p. segur.soc.afil (125)",70,1,,6,8,7,24,8,16
"Enseñanza (126)",160,,,1,12,10,68,13,56
"Servicios sociales y de salud (127)",28,,,1,1,,14,3,9
"Otras activ. serv.comun.soc y personales (128)",28,1,,6,7,2,7,,5
"Hogares privados con servicio doméstico (129)",32,,,12,14,4,2,,
"Actividad economica no especificada (131)",46,13,,17,9,2,2,,3
,,,,,,,,,
"RURAL (132)",2264,220,1,784,824,126,142,42,125
"Agric., ganadería, caza y silvicultura (133)",1385,166,,588,490,43,48,14,36
"Pesca (134)",11,1,,4,4,1,1,,
"Explotación de minas y canteras (135)",126,4,,28,43,11,13,6,21
"Industrias manufactureras (136)",58,,,13,32,7,5,,1
"Suministro de electricidad, gas y agua (137)",5,,,2,3,,,,
"Construcción (138)",108,1,,30,60,8,5,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",144,17,1,30,57,15,16,4,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",18,,,3,8,4,2,1,
"Comercio al por mayor (141)",3,1,,,1,1,,,
"Comercio al por menor (142)",123,16,1,27,48,10,14,3,4
"Hoteles y restaurantes (143)",75,11,,23,29,6,6,,
"Trans., almac. y comunicaciones (144)",98,,,21,55,9,11,1,1
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",35,,,6,9,2,4,4,10
"Admin.pub. y defensa; p. segur.soc.afil (147)",34,,,8,10,2,7,3,4
"Enseñanza (148)",80,,,1,4,10,19,4,42
"Servicios sociales y de salud (149)",9,,,,1,2,2,3,1
"Otras activ. serv.comun.soc y personales (150)",45,3,,14,15,6,5,,2
"Hogares privados con servicio doméstico (151)",8,3,,3,1,1,,,
"Actividad economica no especificada (153)",42,14,,13,11,3,,,1
"Hombres (154)",1770,93,,628,707,100,106,36,100
"Agric., ganadería, caza y silvicultura (155)",1133,81,,492,441,34,38,12,35
"Pesca (156)",11,1,,4,4,1,1,,
"Explotación de minas y canteras (157)",126,4,,28,43,11,13,6,21
"Industrias manufactureras (158)",51,,,11,28,7,5,,
"Suministro de electricidad, gas y agua (159)",5,,,2,3,,,,
"Construcción (160)",106,1,,30,58,8,5,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",77,2,,13,35,11,9,3,4
"Venta, mant.y rep. veh.autom.y motoc. (162)",18,,,3,8,4,2,1,
"Comercio al por mayor (163)",2,,,,1,1,,,
"Comercio al por menor (164)",57,2,,10,26,6,7,2,4
"Hoteles y restaurantes (165)",16,,,6,8,1,1,,
"Trans., almac. y comunicaciones (166)",94,,,20,54,9,9,1,1
"Activid.inmobil., empres. y de alquiler (168)",28,,,5,7,1,3,4,8
"Admin.pub. y defensa; p. segur.soc.afil (169)",27,,,7,8,2,5,3,2
"Enseñanza (170)",51,,,1,1,7,13,4,25
"Servicios sociales y de salud (171)",2,,,,1,1,,,
"Otras activ. serv.comun.soc y personales (172)",27,,,6,11,4,4,,2
"Actividad economica no especificada (175)",16,4,,3,5,3,,,1
"Mujeres (176)",494,127,1,156,117,26,36,6,25
"Agric., ganadería, caza y silvicultura (177)",252,85,,96,49,9,10,2,1
"Industrias manufactureras (180)",7,,,2,4,,,,1
"Construcción (182)",2,,,,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,15,1,17,22,4,7,1,
"Comercio al por mayor (185)",1,1,,,,,,,
"Comercio al por menor (186)",66,14,1,17,22,4,7,1,
"Hoteles y restaurantes (187)",59,11,,17,21,5,5,,
"Trans., almac. y comunicaciones (188)",4,,,1,1,,2,,
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",7,,,1,2,1,1,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,1,2,,2,,2
"Enseñanza (192)",29,,,,3,3,6,,17
"Servicios sociales y de salud (193)",7,,,,,1,2,3,1
"Otras activ. serv.comun.soc y personales (194)",18,3,,8,4,2,1,,
"Hogares privados con servicio doméstico (195)",8,3,,3,1,1,,,
"Actividad economica no especificada (197)",26,10,,10,6,,,,
