"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por menor (124)",207,9,,159,,39,,
"Hoteles y restaurantes (125)",108,12,5,76,2,13,,
"Trans., almac. y comunicaciones (126)",4,1,,3,,,,
"Intermediación financiera (127)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (128)",21,16,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",39,32,7,,,,,
"Enseñanza (130)",273,249,,23,,1,,
"Servicios sociales y de salud (131)",71,69,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",18,10,1,4,,3,,
"Hogares privados con servicio doméstico (133)",46,,,,,,46,
"Actividad economica no especificada (135)",101,19,16,51,1,14,,
,,,,,,,,
"RURAL (136)",4771,230,655,1976,16,1040,83,771
"Agric., ganadería, caza y silvicultura (137)",2877,1,228,1669,4,975,,
"Explotación de minas y canteras (139)",114,13,101,,,,,
"Industrias manufactureras (140)",101,,24,69,4,4,,
"Suministro de electricidad, gas y agua (141)",9,,9,,,,,
"Construcción (142)",334,1,224,71,2,36,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",45,2,,39,1,3,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",1,,,1,,,,
"Comercio al por menor (146)",44,2,,38,1,3,,
"Hoteles y restaurantes (147)",40,12,2,21,4,1,,
"Trans., almac. y comunicaciones (148)",20,5,12,3,,,,
"Activid.inmobil., empres. y alquileres (150)",9,6,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",48,23,25,,,,,
"Enseñanza (152)",158,123,,35,,,,
"Servicios sociales y de salud (153)",26,25,,,,1,,
"Otras activ. serv.comun.soc y personales (154)",11,6,2,2,,1,,
"Hogares privados con servicio doméstico (155)",83,,,,,,83,
"Actividad economica no especificada (157)",125,13,25,67,1,19,,
"Desocupado (158)",771,,,,,,,771
"Hombres (159)",3835,161,585,1689,7,699,6,688
"Agric., ganadería, caza y silvicultura (160)",2348,,202,1501,1,644,,
"Explotación de minas y canteras (162)",94,10,84,,,,,
"Industrias manufactureras (163)",57,,22,30,4,1,,
"Suministro de electricidad, gas y agua (164)",8,,8,,,,,
"Construcción (165)",318,1,212,68,2,35,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",24,2,,19,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",1,,,1,,,,
"Comercio al por menor (169)",23,2,,18,,3,,
"Hoteles y restaurantes (170)",14,6,2,6,,,,
"Trans., almac. y comunicaciones (171)",17,5,9,3,,,,
"Activid.inmobil., empres. y alquileres (173)",9,6,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",43,20,23,,,,,
"Enseñanza (175)",111,87,,24,,,,
"Servicios sociales y de salud (176)",7,6,,,,1,,
"Otras activ. serv.comun.soc y personales (177)",10,6,2,1,,1,,
"Hogares privados con servicio doméstico (178)",6,,,,,,6,
"Actividad economica no especificada (180)",81,12,18,37,,14,,
"Desocupado (181)",688,,,,,,,688
"Mujeres (182)",936,69,70,287,9,341,77,83
"Agric., ganadería, caza y silvicultura (183)",529,1,26,168,3,331,,
"Explotación de minas y canteras (185)",20,3,17,,,,,
"Industrias manufactureras (186)",44,,2,39,,3,,
"Suministro de electricidad, gas y agua (187)",1,,1,,,,,
"Construcción (188)",16,,12,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",21,,,20,1,,,
"Comercio al por menor (192)",21,,,20,1,,,
"Hoteles y restaurantes (193)",26,6,,15,4,1,,
"Trans., almac. y comunicaciones (194)",3,,3,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",5,3,2,,,,,
"Enseñanza (198)",47,36,,11,,,,
"Servicios sociales y de salud (199)",19,19,,,,,,
"Otras activ. serv.comun.soc y personales (200)",1,,,1,,,,
"Hogares privados con servicio doméstico (201)",77,,,,,,77,
"Actividad economica no especificada (203)",44,1,7,30,1,5,,
