"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",109,109,,62,32,11,3,,1,,,180
"De 30 a 34 años (025)",132,132,1,64,41,19,6,1,,,,235
"De 35 a 39 años (026)",112,111,2,27,30,27,21,3,1,,1,288
"De 40 a 44 años (027)",127,122,,20,26,39,31,6,,,5,366
"De 45 a 49 años (028)",108,108,,11,19,25,34,14,5,,,408
"De 50 y más años (029)",278,278,,22,41,42,71,72,23,7,,1270
"Casado(a) (030)",3612,3583,9,431,795,701,845,473,236,93,29,13889
"De 15 a 19 años (032)",19,15,,13,2,,,,,,4,17
"De 20 a 24 años (033)",102,95,,63,28,4,,,,,7,131
"De 25 a 29 años (034)",210,208,2,93,73,25,13,1,1,,2,383
"De 30 a 34 años (035)",353,349,1,90,135,80,39,4,,,4,795
"De 35 a 39 años (036)",472,470,1,60,171,133,84,17,3,1,2,1307
"De 40 a 44 años (037)",470,468,3,33,125,145,109,39,10,4,2,1565
"De 45 a 49 años (038)",446,443,,21,87,108,144,56,25,2,3,1742
"De 50 y más años (039)",1540,1535,2,58,174,206,456,356,197,86,5,7949
"Viudo(a) (040)",852,832,2,56,87,101,221,214,102,49,20,4288
"De 12 a 14 años (041)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (042)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",4,4,,2,1,,1,,,,,8
"De 30 a 34 años (045)",8,8,,2,2,2,2,,,,,20
"De 35 a 39 años (046)",22,19,,2,6,4,4,2,1,,3,67
"De 40 a 44 años (047)",25,23,,2,6,6,4,5,,,2,81
"De 45 a 49 años (048)",43,42,,2,9,9,12,9,1,,1,169
"De 50 y más años (049)",745,732,2,43,62,80,198,198,100,49,13,3938
"Divorciado(a) (050)",58,56,1,13,14,6,16,5,1,,2,170
"De 20 a 24 años (053)",1,1,,,1,,,,,,,2
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",3,3,,,1,1,1,,,,,9
"De 35 a 39 años (056)",3,2,,,1,,1,,,,1,6
"De 40 a 44 años (057)",10,10,,4,1,3,2,,,,,23
"De 45 a 49 años (058)",12,12,,4,3,,4,1,,,,33
"De 50 y más años (059)",28,27,1,4,7,2,8,4,1,,1,96
"Soltero(a) (060)",886,625,10,376,143,63,33,,,,261,983
"De 12 a 14 años (061)",2,2,,2,,,,,,,,2
"De 15 a 19 años (062)",40,40,,37,2,1,,,,,,44
"De 20 a 24 años (063)",164,81,1,66,12,1,1,,,,83,97
"De 25 a 29 años (064)",167,83,,59,17,4,3,,,,84,117
"De 30 a 34 años (065)",142,114,2,74,28,10,,,,,28,160
"De 35 a 39 años (066)",103,82,,43,24,13,2,,,,21,138
"De 40 a 44 años (067)",90,78,,34,25,13,6,,,,12,147
"De 45 a 49 años (068)",65,59,1,28,11,11,8,,,,6,115
"De 50 y más años (069)",113,86,6,33,24,10,13,,,,27,163
,,,,,,,,,,,,
"URBANA (080)",8142,7783,35,1951,1953,1322,1420,717,281,104,359,24128
"De 12 a 14 años (081)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (082)",231,202,1,181,17,2,1,,,,29,225
"De 20 a 24 años (083)",774,679,3,472,176,24,4,,,,95,912
"De 25 a 29 años (084)",1019,924,5,467,315,89,45,3,,,95,1568
"De 30 a 34 años (085)",1020,990,4,307,387,192,90,10,,,30,2104
"De 35 a 39 años (086)",1036,1006,4,174,345,264,176,38,5,,30,2692
"De 40 a 44 años (087)",946,923,3,110,248,263,225,61,10,3,23,2876
"De 45 a 49 años (088)",758,747,2,83,168,170,230,68,25,1,11,2585
"De 50 y más años (089)",2355,2310,13,156,296,318,649,537,241,100,45,11163
"Conviviente (090)",3386,3312,13,1025,923,528,510,219,72,22,74,8927
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",166,142,1,126,13,1,1,,,,24,159
"De 20 a 24 años (093)",521,499,2,337,137,20,3,,,,22,683
"De 25 a 29 años (094)",633,616,3,297,221,65,28,2,,,17,1062
"De 30 a 34 años (095)",540,539,1,119,231,119,60,9,,,1,1250
"De 35 a 39 años (096)",475,472,2,57,153,129,104,24,3,,3,1370
"De 40 a 44 años (097)",375,371,,36,90,96,110,34,5,,4,1243
"De 45 a 49 años (098)",255,254,1,25,50,49,90,31,8,,1,929
"De 50 y más años (099)",420,419,3,28,28,49,114,119,56,22,1,2231
"Separado(a) (100)",724,718,3,215,163,121,120,70,20,6,6,2108
"De 15 a 19 años (102)",17,16,,15,1,,,,,,1,17
"De 20 a 24 años (103)",54,54,,42,11,1,,,,,,67
"De 25 a 29 años (104)",82,82,,48,26,5,3,,,,,127
"De 30 a 34 años (105)",94,94,1,49,26,13,5,,,,,160
"De 35 a 39 años (106)",93,92,2,22,25,22,17,3,1,,1,241
"De 40 a 44 años (107)",97,93,,13,22,29,27,2,,,4,277
"De 45 a 49 años (108)",83,83,,9,18,21,21,11,3,,,297
"De 50 y más años (109)",204,204,,17,34,30,47,54,16,6,,922
"Casado(a) (110)",2627,2603,8,351,658,539,592,288,124,43,24,9242
"De 15 a 19 años (112)",14,11,,10,1,,,,,,3,12
"De 20 a 24 años (113)",68,63,,44,17,2,,,,,5,84
"De 25 a 29 años (114)",154,153,2,72,52,15,11,1,,,1,273
"De 30 a 34 años (115)",260,256,1,77,105,50,22,1,,,4,540
"De 35 a 39 años (116)",362,360,,56,142,101,50,10,1,,2,927
"De 40 a 44 años (117)",370,368,3,27,109,118,79,24,5,3,2,1164
"De 45 a 49 años (118)",323,320,,20,78,85,101,22,13,1,3,1131
"De 50 y más años (119)",1076,1072,2,45,154,168,329,230,105,39,4,5111
"Viudo(a) (120)",593,573,1,43,71,75,151,135,64,33,20,2846
"De 12 a 14 años (121)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (122)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (125)",5,5,,1,1,1,2,,,,,14
"De 35 a 39 años (126)",15,12,,2,4,3,2,1,,,3,36
"De 40 a 44 años (127)",15,13,,1,4,5,2,1,,,2,40
"De 45 a 49 años (128)",28,27,,1,9,6,7,3,1,,1,96
"De 50 y más años (129)",522,509,1,33,51,60,138,130,63,33,13,2651
"Divorciado(a) (130)",54,52,1,12,12,6,15,5,1,,2,161
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",2,2,,,,1,1,,,,,7
"De 35 a 39 años (136)",3,2,,,1,,1,,,,1,6
"De 40 a 44 años (137)",9,9,,3,1,3,2,,,,,22
"De 45 a 49 años (138)",11,11,,4,3,,3,1,,,,29
"De 50 y más años (139)",28,27,1,4,7,2,8,4,1,,1,96
"Soltero(a) (140)",758,525,9,305,126,53,32,,,,233,844
"De 15 a 19 años (142)",32,32,,29,2,1,,,,,,36
"De 20 a 24 años (143)",130,62,1,48,11,1,1,,,,68,77
"De 25 a 29 años (144)",146,69,,47,15,4,3,,,,77,101
"De 30 a 34 años (145)",119,94,1,61,24,8,,,,,25,133
"De 35 a 39 años (146)",88,68,,37,20,9,2,,,,20,112
"De 40 a 44 años (147)",80,69,,30,22,12,5,,,,11,130
"De 45 a 49 años (148)",58,52,1,24,10,9,8,,,,6,103
"De 50 y más años (149)",105,79,6,29,22,9,13,,,,26,152
,,,,,,,,,,,,
"RURAL (160)",3249,3203,10,611,595,524,695,455,229,84,46,12200
"De 12 a 14 años (161)",3,3,,3,,,,,,,,3
"De 15 a 19 años (162)",104,97,,87,8,2,,,,,7,109
"De 20 a 24 años (163)",339,319,1,201,93,22,1,1,,,20,465
"De 25 a 29 años (164)",367,358,1,131,133,71,19,1,2,,9,715
"De 30 a 34 años (165)",416,412,1,87,146,103,64,11,,,4,1030
"De 35 a 39 años (166)",380,378,2,23,92,100,131,23,6,1,2,1279
"De 40 a 44 años (167)",313,311,,26,43,77,92,57,14,2,2,1251
"De 45 a 49 años (168)",312,312,1,11,20,54,109,88,28,1,,1513
"De 50 y más años (169)",1015,1013,4,42,60,95,279,274,179,80,2,5835
"Conviviente (170)",1626,1614,6,371,381,282,323,165,69,17,12,5197
"De 15 a 19 años (172)",80,74,,65,7,2,,,,,6,85
"De 20 a 24 años (173)",248,245,,149,76,19,,1,,,3,365
"De 25 a 29 años (174)",262,261,1,84,104,55,16,1,,,1,532
"De 30 a 34 años (175)",258,257,,45,95,64,46,7,,,1,665
"De 35 a 39 años (176)",229,228,1,8,52,58,91,15,3,,1,795
"De 40 a 44 años (177)",162,162,,7,18,38,55,34,9,1,,702
"De 45 a 49 años (178)",141,141,1,3,9,22,47,45,14,,,702
"De 50 y más años (179)",246,246,3,10,20,24,68,62,43,16,,1351
"Separado(a) (180)",247,246,1,75,42,44,47,26,10,1,1,766
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",11,11,,11,,,,,,,,11
"De 20 a 24 años (183)",22,22,1,15,4,1,1,,,,,31
"De 25 a 29 años (184)",27,27,,14,6,6,,,1,,,53
"De 30 a 34 años (185)",38,38,,15,15,6,1,1,,,,75
"De 35 a 39 años (186)",19,19,,5,5,5,4,,,,,47
"De 40 a 44 años (187)",30,29,,7,4,10,4,4,,,1,89
"De 45 a 49 años (188)",25,25,,2,1,4,13,3,2,,,111
"De 50 y más años (189)",74,74,,5,7,12,24,18,7,1,,348
"Casado(a) (190)",985,980,1,80,137,162,253,185,112,50,5,4647
"De 15 a 19 años (192)",5,4,,3,1,,,,,,1,5
"De 20 a 24 años (193)",34,32,,19,11,2,,,,,2,47
"De 25 a 29 años (194)",56,55,,21,21,10,2,,1,,1,110
"De 30 a 34 años (195)",93,93,,13,30,30,17,3,,,,255
"De 35 a 39 años (196)",110,110,1,4,29,32,34,7,2,1,,380
"De 40 a 44 años (197)",100,100,,6,16,27,30,15,5,1,,401
"De 45 a 49 años (198)",123,123,,1,9,23,43,34,12,1,,611
"De 50 y más años (199)",464,463,,13,20,38,127,126,92,47,1,2838
"Viudo(a) (200)",259,259,1,13,16,26,70,79,38,16,,1442
"De 25 a 29 años (204)",1,1,,,,,1,,,,,4
"De 30 a 34 años (205)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (206)",7,7,,,2,1,2,1,1,,,31
"De 40 a 44 años (207)",10,10,,1,2,1,2,4,,,,41
"De 45 a 49 años (208)",15,15,,1,,3,5,6,,,,73
"De 50 y más años (209)",223,223,1,10,11,20,60,68,37,16,,1287
"Divorciado(a) (210)",4,4,,1,2,,1,,,,,9
"De 20 a 24 años (213)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",1,1,,,,,1,,,,,4
"Soltero(a) (220)",128,100,1,71,17,10,1,,,,28,139
"De 12 a 14 años (221)",2,2,,2,,,,,,,,2
"De 15 a 19 años (222)",8,8,,8,,,,,,,,8
"De 20 a 24 años (223)",34,19,,18,1,,,,,,15,20
"De 25 a 29 años (224)",21,14,,12,2,,,,,,7,16
"De 30 a 34 años (225)",23,20,1,13,4,2,,,,,3,27
"De 35 a 39 años (226)",15,14,,6,4,4,,,,,1,26
"De 40 a 44 años (227)",10,9,,4,3,1,1,,,,1,17
"De 45 a 49 años (228)",7,7,,4,1,2,,,,,,12
"De 50 y más años (229)",8,7,,4,2,1,,,,,1,11
