"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",664,3,15,80,232,181,17,136
"Sup. no Univ. incompleta (050)",809,,,3,30,105,391,280
"De 15 a 19 años (052)",23,,,,,,13,10
"De 20 a 24 años (053)",221,,,,,1,111,109
"De 25 a 29 años (054)",216,,,,,13,122,81
"De 30 a 34 años (055)",141,,,,,26,74,41
"De 35 a 39 años (056)",92,,,,,27,48,17
"De 40 a 44 años (057)",44,,,,2,14,19,9
"De 45 a 49 años (058)",36,,,,10,15,4,7
"De 50 y más años (059)",36,,,3,18,9,,6
"Sup. no Univ. completa (060)",978,,2,4,51,160,433,328
"De 20 a 24 años (063)",138,,,,,1,52,85
"De 25 a 29 años (064)",235,,,,,4,140,91
"De 30 a 34 años (065)",210,,,,,26,121,63
"De 35 a 39 años (066)",171,,,,5,40,81,45
"De 40 a 44 años (067)",105,,,,10,42,30,23
"De 45 a 49 años (068)",65,,,,12,32,9,12
"De 50 y más años (069)",54,,2,4,24,15,,9
"Sup. Univ. incompleta (070)",479,,1,5,18,69,209,177
"De 15 a 19 años (072)",21,,,,,,13,8
"De 20 a 24 años (073)",109,,,,,1,44,64
"De 25 a 29 años (074)",111,,,,,4,59,48
"De 30 a 34 años (075)",75,,,,,15,41,19
"De 35 a 39 años (076)",70,,,,1,14,36,19
"De 40 a 44 años (077)",47,,,,3,21,15,8
"De 45 a 49 años (078)",20,,,,2,12,1,5
"De 50 y más años (079)",26,,1,5,12,2,,6
"Sup. Univ. completa (080)",1184,2,4,13,76,206,441,442
"De 20 a 24 años (083)",59,,,,,,18,41
"De 25 a 29 años (084)",222,,,,,10,84,128
"De 30 a 34 años (085)",290,,,,,28,152,110
"De 35 a 39 años (086)",239,,,,3,49,124,63
"De 40 a 44 años (087)",161,,,,8,57,51,45
"De 45 a 49 años (088)",87,,,1,14,35,11,26
"De 50 y más años (089)",126,2,4,12,51,27,1,29
,,,,,,,,
"URBANA (100)",12807,27,132,343,1120,2710,5190,3285
"De 12 a 14 años (101)",25,,,,,,2,23
"De 15 a 19 años (102)",499,,,,,,304,195
"De 20 a 24 años (103)",1630,,,,,7,946,677
"De 25 a 29 años (104)",1959,,,,,123,1202,634
"De 30 a 34 años (105)",1833,,,,2,346,1074,411
"De 35 a 39 años (106)",1883,,,,30,568,941,344
"De 40 a 44 años (107)",1401,,,,91,575,465,270
"De 45 a 49 años (108)",1163,,,10,175,565,221,192
"De 50 y más años (109)",2414,27,132,333,822,526,35,539
"Sin nivel (110)",1230,10,54,130,249,244,224,319
"De 12 a 14 años (111)",2,,,,,,2,
"De 15 a 19 años (112)",5,,,,,,2,3
"De 20 a 24 años (113)",23,,,,,,13,10
"De 25 a 29 años (114)",45,,,,,2,27,16
"De 30 a 34 años (115)",65,,,,,12,40,13
"De 35 a 39 años (116)",92,,,,,14,59,19
"De 40 a 44 años (117)",105,,,,3,35,39,28
"De 45 a 49 años (118)",134,,,1,18,59,36,20
"De 50 y más años (119)",759,10,54,129,228,122,6,210
"Educacion Inicial (120)",26,,,,,3,12,11
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",3,,,,,,2,1
"De 25 a 29 años (124)",5,,,,,,3,2
"De 30 a 34 años (125)",9,,,,,2,3,4
"De 35 a 39 años (126)",8,,,,,1,4,3
"Primaria (130)",4027,13,66,137,463,1111,1496,741
"De 12 a 14 años (131)",8,,,,,,,8
"De 15 a 19 años (132)",108,,,,,,75,33
"De 20 a 24 años (133)",288,,,,,1,187,100
"De 25 a 29 años (134)",397,,,,,31,276,90
"De 30 a 34 años (135)",485,,,,1,97,312,75
"De 35 a 39 años (136)",630,,,,6,220,323,81
"De 40 a 44 años (137)",551,,,,33,239,200,79
"De 45 a 49 años (138)",512,,,4,54,276,102,76
"De 50 y más años (139)",1048,13,66,133,369,247,21,199
"Secundaria (140)",5032,3,7,59,276,935,2456,1296
"De 12 a 14 años (141)",15,,,,,,,15
"De 15 a 19 años (142)",354,,,,,,210,144
"De 20 a 24 años (143)",963,,,,,3,601,359
"De 25 a 29 años (144)",974,,,,,70,635,269
"De 30 a 34 años (145)",761,,,,1,164,451,145
"De 35 a 39 años (146)",732,,,,18,238,349,127
"De 40 a 44 años (147)",464,,,,39,194,139,92
"De 45 a 49 años (148)",356,,,4,73,158,64,57
"De 50 y más años (149)",413,3,7,55,145,108,7,88
"Sup. no Univ. incompleta (150)",515,,,1,20,73,238,183
"De 15 a 19 años (152)",14,,,,,,8,6
"De 20 a 24 años (153)",124,,,,,1,57,66
"De 25 a 29 años (154)",131,,,,,7,75,49
"De 30 a 34 años (155)",101,,,,,19,48,34
"De 35 a 39 años (156)",68,,,,,20,35,13
"De 40 a 44 años (157)",29,,,,,12,11,6
"De 45 a 49 años (158)",24,,,,8,8,4,4
"De 50 y más años (159)",24,,,1,12,6,,5
"Sup. no Univ. completa (160)",731,,1,3,42,129,307,249
"De 20 a 24 años (163)",103,,,,,1,38,64
"De 25 a 29 años (164)",171,,,,,4,96,71
"De 30 a 34 años (165)",147,,,,,22,83,42
"De 35 a 39 años (166)",128,,,,3,27,61,37
"De 40 a 44 años (167)",85,,,,8,35,23,19
"De 45 a 49 años (168)",52,,,,11,25,6,10
"De 50 y más años (169)",45,,1,3,20,15,,6
"Sup. Univ. incompleta (170)",352,,1,4,10,57,147,133
"De 15 a 19 años (172)",17,,,,,,9,8
"De 20 a 24 años (173)",80,,,,,1,33,46
"De 25 a 29 años (174)",78,,,,,4,39,35
"De 30 a 34 años (175)",48,,,,,10,25,13
"De 35 a 39 años (176)",55,,,,1,13,26,15
"De 40 a 44 años (177)",39,,,,2,16,14,7
"De 45 a 49 años (178)",15,,,,,11,1,3
"De 50 y más años (179)",20,,1,4,7,2,,6
"Sup. Univ. completa (180)",894,1,3,9,60,158,310,353
"De 20 a 24 años (183)",46,,,,,,15,31
"De 25 a 29 años (184)",158,,,,,5,51,102
"De 30 a 34 años (185)",217,,,,,20,112,85
"De 35 a 39 años (186)",170,,,,2,35,84,49
"De 40 a 44 años (187)",128,,,,6,44,39,39
"De 45 a 49 años (188)",70,,,1,11,28,8,22
"De 50 y más años (189)",105,1,3,8,41,26,1,25
,,,,,,,,
"RURAL (200)",28552,32,148,597,1801,4670,15790,5514
"De 12 a 14 años (201)",78,,,,,,24,54
"De 15 a 19 años (202)",1962,,,,,,1348,614
"De 20 a 24 años (203)",4889,,,,,11,3524,1354
"De 25 a 29 años (204)",4881,,,,,203,3783,895
"De 30 a 34 años (205)",3774,,,,1,466,2750,557
"De 35 a 39 años (206)",3587,,,,27,884,2235,441
"De 40 a 44 años (207)",2798,,,,82,981,1346,389
"De 45 a 49 años (208)",2215,,,8,237,1036,646,288
"De 50 y más años (209)",4368,32,148,589,1454,1089,134,922
"Sin nivel (210)",6643,24,104,402,946,1241,2566,1360
"De 12 a 14 años (211)",7,,,,,,3,4
"De 15 a 19 años (212)",154,,,,,,99,55
"De 20 a 24 años (213)",402,,,,,,281,121
"De 25 a 29 años (214)",564,,,,,20,433,111
"De 30 a 34 años (215)",614,,,,1,44,478,91
"De 35 a 39 años (216)",757,,,,6,132,515,104
"De 40 a 44 años (217)",792,,,,20,222,412,138
"De 45 a 49 años (218)",783,,,3,75,316,273,116
"De 50 y más años (219)",2570,24,104,399,844,507,72,620
"Educacion Inicial (220)",47,,,,,,32,15
"De 12 a 14 años (221)",2,,,,,,1,1
"De 15 a 19 años (222)",8,,,,,,5,3
"De 20 a 24 años (223)",9,,,,,,6,3
"De 25 a 29 años (224)",7,,,,,,6,1
"De 30 a 34 años (225)",16,,,,,,10,6
"De 35 a 39 años (226)",5,,,,,,4,1
"Primaria (230)",13150,7,34,160,656,2423,7752,2118
"De 12 a 14 años (231)",49,,,,,,16,33
"De 15 a 19 años (232)",942,,,,,,649,293
"De 20 a 24 años (233)",2099,,,,,6,1604,489
"De 25 a 29 años (234)",2257,,,,,92,1838,327
"De 30 a 34 años (235)",1813,,,,,246,1325,242
"De 35 a 39 años (236)",1936,,,,9,488,1246,193
"De 40 a 44 años (237)",1479,,,,38,551,724,166
"De 45 a 49 años (238)",1076,,,3,111,535,298,129
"De 50 y más años (239)",1499,7,34,157,498,505,52,246
"Secundaria (240)",7754,,8,27,156,883,4968,1712
"De 12 a 14 años (241)",20,,,,,,4,16
"De 15 a 19 años (242)",845,,,,,,586,259
"De 20 a 24 años (243)",2205,,,,,5,1551,649
"De 25 a 29 años (244)",1807,,,,,80,1362,365
"De 30 a 34 años (245)",1128,,,,,152,817,159
"De 35 a 39 años (246)",738,,,,9,229,387,113
"De 40 a 44 años (247)",451,,,,17,181,182,71
"De 45 a 49 años (248)",309,,,2,43,163,69,32
"De 50 y más años (249)",251,,8,25,87,73,10,48
"Sup. no Univ. incompleta (250)",294,,,2,10,32,153,97
"De 15 a 19 años (252)",9,,,,,,5,4
"De 20 a 24 años (253)",97,,,,,,54,43
"De 25 a 29 años (254)",85,,,,,6,47,32
"De 30 a 34 años (255)",40,,,,,7,26,7
"De 35 a 39 años (256)",24,,,,,7,13,4
"De 40 a 44 años (257)",15,,,,2,2,8,3
"De 45 a 49 años (258)",12,,,,2,7,,3
"De 50 y más años (259)",12,,,2,6,3,,1
"Sup. no Univ. completa (260)",247,,1,1,9,31,126,79
"De 20 a 24 años (263)",35,,,,,,14,21
"De 25 a 29 años (264)",64,,,,,,44,20
"De 30 a 34 años (265)",63,,,,,4,38,21
"De 35 a 39 años (266)",43,,,,2,13,20,8
"De 40 a 44 años (267)",20,,,,2,7,7,4
"De 45 a 49 años (268)",13,,,,1,7,3,2
"De 50 y más años (269)",9,,1,1,4,,,3
"Sup. Univ. incompleta (270)",127,,,1,8,12,62,44
"De 15 a 19 años (272)",4,,,,,,4,
"De 20 a 24 años (273)",29,,,,,,11,18
"De 25 a 29 años (274)",33,,,,,,20,13
"De 30 a 34 años (275)",27,,,,,5,16,6
"De 35 a 39 años (276)",15,,,,,1,10,4
"De 40 a 44 años (277)",8,,,,1,5,1,1
"De 45 a 49 años (278)",5,,,,2,1,,2
"De 50 y más años (279)",6,,,1,5,,,
"Sup. Univ. completa (280)",290,1,1,4,16,48,131,89
"De 20 a 24 años (283)",13,,,,,,3,10
"De 25 a 29 años (284)",64,,,,,5,33,26
"De 30 a 34 años (285)",73,,,,,8,40,25
"De 35 a 39 años (286)",69,,,,1,14,40,14
"De 40 a 44 años (287)",33,,,,2,13,12,6
"De 45 a 49 años (288)",17,,,,3,7,3,4
"De 50 y más años (289)",21,1,1,4,10,1,,4
