"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",124,102,,93,8,1,,,,,22,112
"De 20 a 24 años (023)",315,294,,216,68,8,2,,,,21,384
"De 25 a 29 años (024)",391,378,,206,122,41,6,3,,,13,617
"De 30 a 34 años (025)",383,375,,150,125,68,32,,,,8,739
"De 35 a 39 años (026)",402,396,,94,123,99,71,8,1,,6,994
"De 40 a 44 años (027)",387,382,1,59,109,84,95,27,4,3,5,1177
"De 45 a 49 años (028)",356,355,,53,56,73,110,52,9,2,1,1297
"De 50 y más años (029)",744,735,2,89,82,95,189,141,97,40,9,3561
"Casado(a) (030)",16010,15736,26,2381,3933,3434,3431,1433,737,361,274,54911
"De 12 a 14 años (031)",12,1,,,1,,,,,,11,2
"De 15 a 19 años (032)",174,128,2,104,19,3,,,,,46,151
"De 20 a 24 años (033)",849,770,1,542,189,29,7,2,,,79,1048
"De 25 a 29 años (034)",1549,1498,2,588,641,207,55,5,,,51,2753
"De 30 a 34 años (035)",2086,2060,4,414,884,544,199,10,5,,26,4751
"De 35 a 39 años (036)",2321,2300,3,244,800,758,430,58,6,1,21,6375
"De 40 a 44 años (037)",2278,2266,2,166,590,724,636,126,18,4,12,7246
"De 45 a 49 años (038)",1927,1916,2,103,371,525,671,194,44,6,11,7034
"De 50 y más años (039)",4814,4797,10,220,438,644,1433,1038,664,350,17,25551
"Viudo(a) (040)",2161,2128,4,158,194,232,517,454,354,215,33,11814
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",5,2,,1,,1,,,,,3,4
"De 20 a 24 años (043)",8,8,,4,3,1,,,,,,13
"De 25 a 29 años (044)",16,15,,6,6,2,1,,,,1,28
"De 30 a 34 años (045)",40,38,,9,14,12,2,1,,,2,87
"De 35 a 39 años (046)",46,45,,7,15,12,8,3,,,1,126
"De 40 a 44 años (047)",94,91,,19,18,21,24,7,2,,3,285
"De 45 a 49 años (048)",111,109,1,8,14,20,45,17,4,,2,432
"De 50 y más años (049)",1840,1820,3,104,124,163,437,426,348,215,20,10839
"Divorciado(a) (050)",207,189,,55,46,30,29,22,7,,18,563
"De 15 a 19 años (052)",5,1,,1,,,,,,,4,1
"De 20 a 24 años (053)",8,2,,2,,,,,,,6,2
"De 25 a 29 años (054)",9,8,,5,1,2,,,,,1,13
"De 30 a 34 años (055)",15,13,,8,3,2,,,,,2,20
"De 35 a 39 años (056)",20,19,,9,6,3,1,,,,1,35
"De 40 a 44 años (057)",22,21,,5,7,4,2,3,,,1,58
"De 45 a 49 años (058)",39,37,,8,12,7,9,1,,,2,100
"De 50 y más años (059)",89,88,,17,17,12,17,18,7,,1,334
"Soltero(a) (060)",4595,1518,12,972,321,142,71,,,,3077,2324
"De 12 a 14 años (061)",11,9,,8,1,,,,,,2,10
"De 15 a 19 años (062)",88,80,1,68,5,5,1,,,,8,97
"De 20 a 24 años (063)",1350,285,4,234,40,5,2,,,,1065,337
"De 25 a 29 años (064)",1103,284,2,209,62,8,3,,,,819,369
"De 30 a 34 años (065)",588,192,,121,48,17,6,,,,396,292
"De 35 a 39 años (066)",412,163,,100,34,19,10,,,,249,265
"De 40 a 44 años (067)",301,137,,64,35,22,16,,,,164,264
"De 45 a 49 años (068)",237,119,1,59,34,16,9,,,,118,211
"De 50 y más años (069)",505,249,4,109,62,50,24,,,,256,479
,,,,,,,,,,,,
"URBANA (080)",36868,32963,70,8072,8194,6179,5920,2606,1298,624,3905,103292
"De 12 a 14 años (081)",83,22,2,17,3,,,,,,61,23
"De 15 a 19 años (082)",1262,904,5,803,77,14,5,,,,358,1019
"De 20 a 24 años (083)",4643,3356,8,2350,826,142,26,4,,,1287,4559
"De 25 a 29 años (084)",5338,4436,10,1881,1708,646,170,19,2,,902,8082
"De 30 a 34 años (085)",4985,4560,9,1091,1790,1140,488,35,4,3,425,10433
"De 35 a 39 años (086)",4625,4360,4,634,1415,1298,862,136,10,1,265,12003
"De 40 a 44 años (087)",4030,3856,5,387,984,1104,1076,252,38,10,174,12332
"De 45 a 49 años (088)",3290,3154,7,307,575,759,1043,359,91,13,136,11507
"De 50 y más años (089)",8612,8315,20,602,816,1076,2250,1801,1153,597,297,43334
"Conviviente (090)",12921,12236,27,3869,3381,2165,1749,686,255,104,685,32396
"De 12 a 14 años (091)",57,12,2,9,1,,,,,,45,11
"De 15 a 19 años (092)",900,619,2,564,45,4,4,,,,281,682
"De 20 a 24 años (093)",2325,2118,3,1445,551,101,16,2,,,207,2928
"De 25 a 29 años (094)",2525,2445,6,954,953,406,113,11,2,,80,4637
"De 30 a 34 años (095)",2109,2080,5,421,809,545,272,24,1,3,29,5022
"De 35 a 39 años (096)",1692,1679,1,209,510,481,393,80,4,1,13,4926
"De 40 a 44 años (097)",1171,1166,2,91,262,307,370,110,21,3,5,4050
"De 45 a 49 años (098)",796,788,3,84,119,153,259,124,38,8,8,3124
"De 50 y más años (099)",1346,1329,3,92,131,168,322,335,189,89,17,7016
"Separado(a) (100)",2924,2842,3,889,660,449,483,211,104,43,82,8381
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",117,96,,87,8,1,,,,,21,106
"De 20 a 24 años (103)",298,277,,201,66,8,2,,,,21,365
"De 25 a 29 años (104)",363,352,,188,115,40,6,3,,,11,582
"De 30 a 34 años (105)",367,360,,144,117,67,32,,,,7,714
"De 35 a 39 años (106)",371,366,,84,114,94,65,8,1,,5,927
"De 40 a 44 años (107)",368,363,1,54,105,81,93,22,4,3,5,1115
"De 45 a 49 años (108)",342,341,,50,54,69,109,49,8,2,1,1247
"De 50 y más años (109)",695,686,2,80,81,89,176,129,91,38,9,3324
"Casado(a) (110)",14553,14294,25,2193,3620,3176,3108,1265,615,292,259,48996
"De 12 a 14 años (111)",12,1,,,1,,,,,,11,2
"De 15 a 19 años (112)",152,110,2,86,19,3,,,,,42,133
"De 20 a 24 años (113)",759,684,1,479,168,28,6,2,,,75,936
"De 25 a 29 años (114)",1400,1353,2,537,574,188,47,5,,,47,2477
"De 30 a 34 años (115)",1909,1884,4,393,801,497,176,10,3,,25,4307
"De 35 a 39 años (116)",2123,2102,3,231,740,690,388,45,5,,21,5753
"De 40 a 44 años (117)",2102,2090,2,155,558,672,576,112,11,4,12,6605
"De 45 a 49 años (118)",1783,1773,2,101,347,497,613,169,41,3,10,6426
"De 50 y más años (119)",4313,4297,9,211,412,601,1302,922,555,285,16,22357
"Viudo(a) (120)",1998,1966,3,150,181,223,484,422,318,185,32,10761
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",5,2,,1,,1,,,,,3,4
"De 20 a 24 años (123)",8,8,,4,3,1,,,,,,13
"De 25 a 29 años (124)",16,15,,6,6,2,1,,,,1,28
"De 30 a 34 años (125)",39,37,,8,14,12,2,1,,,2,86
"De 35 a 39 años (126)",39,38,,7,12,11,5,3,,,1,105
"De 40 a 44 años (127)",87,84,,19,18,19,21,5,2,,3,254
"De 45 a 49 años (128)",105,103,1,8,11,19,44,16,4,,2,412
"De 50 y más años (129)",1698,1679,2,97,117,158,411,397,312,185,19,9859
"Divorciado(a) (130)",202,186,,55,46,28,29,22,6,,16,548
"De 15 a 19 años (132)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (133)",8,2,,2,,,,,,,6,2
"De 25 a 29 años (134)",9,8,,5,1,2,,,,,1,13
"De 30 a 34 años (135)",14,13,,8,3,2,,,,,1,20
"De 35 a 39 años (136)",20,19,,9,6,3,1,,,,1,35
"De 40 a 44 años (137)",22,21,,5,7,4,2,3,,,1,58
"De 45 a 49 años (138)",38,36,,8,12,6,9,1,,,2,97
"De 50 y más años (139)",87,86,,17,17,11,17,18,6,,1,322
"Soltero(a) (140)",4270,1439,12,916,306,138,67,,,,2831,2210
"De 12 a 14 años (141)",10,8,,7,1,,,,,,2,9
"De 15 a 19 años (142)",84,76,1,64,5,5,1,,,,8,93
"De 20 a 24 años (143)",1245,267,4,219,38,4,2,,,,978,315
"De 25 a 29 años (144)",1025,263,2,191,59,8,3,,,,762,345
"De 30 a 34 años (145)",547,186,,117,46,17,6,,,,361,284
"De 35 a 39 años (146)",380,156,,94,33,19,10,,,,224,257
"De 40 a 44 años (147)",280,132,,63,34,21,14,,,,148,250
"De 45 a 49 años (148)",226,113,1,56,32,15,9,,,,113,201
"De 50 y más años (149)",473,238,4,105,58,49,22,,,,235,456
,,,,,,,,,,,,
"RURAL (160)",3080,2753,3,598,609,438,508,283,196,118,327,10186
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",104,76,,74,2,,,,,,28,78
"De 20 a 24 años (163)",381,270,,205,54,10,1,,,,111,347
"De 25 a 29 años (164)",425,354,,150,147,48,9,,,,71,626
"De 30 a 34 años (165)",371,330,1,51,154,82,37,3,2,,41,801
"De 35 a 39 años (166)",377,350,,46,108,103,72,18,1,2,27,1029
"De 40 a 44 años (167)",303,287,,21,58,77,91,31,9,,16,1033
"De 45 a 49 años (168)",233,226,,13,36,48,80,39,7,3,7,923
"De 50 y más años (169)",883,859,2,37,50,70,218,192,177,113,24,5348
"Conviviente (170)",949,891,1,274,235,145,126,63,30,17,58,2588
"De 12 a 14 años (171)",2,,,,,,,,,,2,
"De 15 a 19 años (172)",70,48,,46,2,,,,,,22,50
"De 20 a 24 años (173)",169,149,,112,29,8,,,,,20,194
"De 25 a 29 años (174)",170,162,,63,70,28,1,,,,8,291
"De 30 a 34 años (175)",135,132,1,19,61,34,14,3,,,3,323
"De 35 a 39 años (176)",109,108,,17,35,29,21,5,,1,1,311
"De 40 a 44 años (177)",80,80,,4,21,19,24,10,2,,,285
"De 45 a 49 años (178)",57,56,,5,5,13,20,10,3,,1,232
"De 50 y más años (179)",157,156,,8,12,14,46,35,25,16,1,902
"Separado(a) (180)",181,176,,72,33,20,22,20,7,2,5,501
"De 15 a 19 años (182)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (183)",17,17,,15,2,,,,,,,19
"De 25 a 29 años (184)",28,26,,18,7,1,,,,,2,35
"De 30 a 34 años (185)",16,15,,6,8,1,,,,,1,25
"De 35 a 39 años (186)",31,30,,10,9,5,6,,,,1,67
"De 40 a 44 años (187)",19,19,,5,4,3,2,5,,,,62
"De 45 a 49 años (188)",14,14,,3,2,4,1,3,1,,,50
"De 50 y más años (189)",49,49,,9,1,6,13,12,6,2,,237
"Casado(a) (190)",1457,1442,1,188,313,258,323,168,122,69,15,5915
"De 15 a 19 años (192)",22,18,,18,,,,,,,4,18
"De 20 a 24 años (193)",90,86,,63,21,1,1,,,,4,112
"De 25 a 29 años (194)",149,145,,51,67,19,8,,,,4,276
"De 30 a 34 años (195)",177,176,,21,83,47,23,,2,,1,444
"De 35 a 39 años (196)",198,198,,13,60,68,42,13,1,1,,622
"De 40 a 44 años (197)",176,176,,11,32,52,60,14,7,,,641
"De 45 a 49 años (198)",144,143,,2,24,28,58,25,3,3,1,608
"De 50 y más años (199)",501,500,1,9,26,43,131,116,109,65,1,3194
"Viudo(a) (200)",163,162,1,8,13,9,33,32,36,30,1,1053
"De 30 a 34 años (205)",1,1,,1,,,,,,,,1
"De 35 a 39 años (206)",7,7,,,3,1,3,,,,,21
"De 40 a 44 años (207)",7,7,,,,2,3,2,,,,31
"De 45 a 49 años (208)",6,6,,,3,1,1,1,,,,20
"De 50 y más años (209)",142,141,1,7,7,5,26,29,36,30,1,980
"Divorciado(a) (210)",5,3,,,,2,,,1,,2,15
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 30 a 34 años (215)",1,,,,,,,,,,1,
"De 45 a 49 años (218)",1,1,,,,1,,,,,,3
"De 50 y más años (219)",2,2,,,,1,,,1,,,12
"Soltero(a) (220)",325,79,,56,15,4,4,,,,246,114
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",4,4,,4,,,,,,,,4
"De 20 a 24 años (223)",105,18,,15,2,1,,,,,87,22
"De 25 a 29 años (224)",78,21,,18,3,,,,,,57,24
"De 30 a 34 años (225)",41,6,,4,2,,,,,,35,8
"De 35 a 39 años (226)",32,7,,6,1,,,,,,25,8
"De 40 a 44 años (227)",21,5,,1,1,1,2,,,,16,14
"De 45 a 49 años (228)",11,6,,3,2,1,,,,,5,10
"De 50 y más años (229)",32,11,,4,4,1,2,,,,21,23
