"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia MANU (000)",10366,1832,3414,3712,329,501,276,302
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",22,21,,,1,,,
"Profes., científicos e intelectuales (002)",330,285,,36,7,2,,
"Técnicos de nivel medio y trab. asimilados (003)",416,154,,177,82,3,,
"Jefes y empleados de oficina (004)",173,167,,1,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1867,609,68,951,50,189,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",938,1,3,902,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",1449,,640,661,115,33,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1020,176,277,530,18,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",3297,255,2193,331,10,232,276,
"Otra (010)",24,24,,,,,,
"Ocupación no especificada (011)",528,140,233,123,14,18,,
"Desocupado (012)",302,,,,,,,302
"Hombres (013)",7474,946,3227,2490,241,257,60,253
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",16,15,,,1,,,
"Profes., científicos e intelectuales (015)",179,148,,23,6,2,,
"Técnicos de nivel medio y trab. asimilados (016)",269,107,,100,61,1,,
"Jefes y empleados de oficina (017)",104,102,,1,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",543,173,7,309,16,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",834,1,3,805,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",1349,,625,588,104,32,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1000,175,272,518,17,18,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",2533,125,2102,84,3,159,60,
"Otra (023)",24,24,,,,,,
"Ocupación no especificada (024)",370,76,218,62,8,6,,
"Desocupado (025)",253,,,,,,,253
"Mujeres (026)",2892,886,187,1222,88,244,216,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",151,137,,13,1,,,
"Técnicos de nivel medio y trab. asimilados (029)",147,47,,77,21,2,,
"Jefes y empleados de oficina (030)",69,65,,,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1324,436,61,642,34,151,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",104,,,97,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",100,,15,73,11,1,,
"Obreros construc.,conf.,papel, fab., instr. (034)",20,1,5,12,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",764,130,91,247,7,73,216,
"Ocupación no especificada (037)",158,64,15,61,6,12,,
"Desocupado (038)",49,,,,,,,49
,,,,,,,,
"URBANA (039)",3223,866,563,1393,73,158,107,63
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",14,14,,,,,,
"Profes., científicos e intelectuales (041)",177,153,,20,2,2,,
"Técnicos de nivel medio y trab. asimilados (042)",176,71,,87,17,1,,
"Jefes y empleados de oficina (043)",99,97,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",777,226,9,442,13,87,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",160,1,,157,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",407,,121,262,15,9,,
"Obreros construc.,conf.,papel, fab., instr. (047)",414,69,125,206,10,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",678,125,242,154,6,44,107,
"Otra (049)",19,19,,,,,,
"Ocupación no especificada (050)",239,91,66,65,8,9,,
"Desocupado (051)",63,,,,,,,63
"Hombres (052)",1999,452,518,847,47,69,18,48
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",8,8,,,,,,
"Profes., científicos e intelectuales (054)",87,70,,14,1,2,,
"Técnicos de nivel medio y trab. asimilados (055)",111,48,,52,11,,,
"Jefes y empleados de oficina (056)",54,53,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",260,84,2,148,4,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",138,1,,135,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",371,,116,234,13,8,,
"Obreros construc.,conf.,papel, fab., instr. (060)",406,69,122,202,9,4,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",358,57,217,36,2,28,18,
"Otra (062)",19,19,,,,,,
"Ocupación no especificada (063)",139,43,61,26,5,4,,
"Desocupado (064)",48,,,,,,,48
"Mujeres (065)",1224,414,45,546,26,89,89,15
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,6,,,,,,
"Profes., científicos e intelectuales (067)",90,83,,6,1,,,
"Técnicos de nivel medio y trab. asimilados (068)",65,23,,35,6,1,,
"Jefes y empleados de oficina (069)",45,44,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",517,142,7,294,9,65,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",22,,,22,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",36,,5,28,2,1,,
"Obreros construc.,conf.,papel, fab., instr. (073)",8,,3,4,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",320,68,25,118,4,16,89,
"Ocupación no especificada (076)",100,48,5,39,3,5,,
"Desocupado (077)",15,,,,,,,15
,,,,,,,,
"RURAL (078)",7143,966,2851,2319,256,343,169,239
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,7,,,1,,,
"Profes., científicos e intelectuales (080)",153,132,,16,5,,,
"Técnicos de nivel medio y trab. asimilados (081)",240,83,,90,65,2,,
"Jefes y empleados de oficina (082)",74,70,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",1090,383,59,509,37,102,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",778,,3,745,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",1042,,519,399,100,24,,
"Obreros construc.,conf.,papel, fab., instr. (086)",606,107,152,324,8,15,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",2619,130,1951,177,4,188,169,
"Otra (088)",5,5,,,,,,
"Ocupación no especificada (089)",289,49,167,58,6,9,,
"Desocupado (090)",239,,,,,,,239
"Hombres (091)",5475,494,2709,1643,194,188,42,205
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,7,,,1,,,
"Profes., científicos e intelectuales (093)",92,78,,9,5,,,
"Técnicos de nivel medio y trab. asimilados (094)",158,59,,48,50,1,,
"Jefes y empleados de oficina (095)",50,49,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",283,89,5,161,12,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",696,,3,670,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",978,,509,354,91,24,,
