"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",2114,14682,12158,,82.8,,
"Secundaria (040)",6008,7390,7069,344,95.7,4.7,
"De 12 a 14 años (041)",1052,5,5,1,100,20,
"De 15 a 19 años (042)",1946,290,284,87,97.9,30,
"De 20 a 24 años (043)",1027,977,962,114,98.5,11.7,
"De 25 a 29 años (044)",637,1148,1113,64,97,5.6,
"De 30 a 34 años (045)",427,1097,1065,37,97.1,3.4,
"De 35 a 39 años (046)",372,1310,1240,35,94.7,2.7,
"De 40 a 44 años (047)",211,884,836,6,94.6,0.7,
"De 45 a 49 años (048)",150,690,645,,93.5,,
"De 50 y más años (049)",186,989,919,,92.9,,
"Sup. no Univ. incompleta (050)",413,524,500,23,95.4,4.4,
"De 15 a 19 años (052)",67,4,4,1,100,25,
"De 20 a 24 años (053)",158,66,64,15,97,22.7,
"De 25 a 29 años (054)",62,76,76,5,100,6.6,
"De 30 a 34 años (055)",39,69,67,1,97.1,1.4,
"De 35 a 39 años (056)",30,74,71,1,95.9,1.4,
"De 40 a 44 años (057)",21,76,70,,92.1,,
"De 45 a 49 años (058)",15,55,51,,92.7,,
"De 50 y más años (059)",21,104,97,,93.3,,
"Sup. no Univ. completa (060)",527,938,914,31,97.4,3.3,
"De 20 a 24 años (063)",84,36,35,4,97.2,11.1,
"De 25 a 29 años (064)",129,116,115,7,99.1,6,
"De 30 a 34 años (065)",96,141,141,10,100,7.1,
"De 35 a 39 años (066)",85,194,190,8,97.9,4.1,
"De 40 a 44 años (067)",68,209,204,2,97.6,1,
"De 45 a 49 años (068)",27,90,85,,94.4,,
"De 50 y más años (069)",38,152,144,,94.7,,
"Sup. Univ. incompleta (070)",118,122,120,3,98.4,2.5,
"De 15 a 19 años (072)",20,1,,,,,
"De 20 a 24 años (073)",35,8,8,,100,,
"De 25 a 29 años (074)",18,16,16,1,100,6.3,
"De 30 a 34 años (075)",17,33,32,2,97,6.1,
"De 35 a 39 años (076)",6,10,10,,100,,
"De 40 a 44 años (077)",11,28,28,,100,,
"De 45 a 49 años (078)",4,13,13,,100,,
"De 50 y más años (079)",7,13,13,,100,,
"Sup. Univ. completa (080)",297,443,421,19,95,4.3,
"De 20 a 24 años (083)",19,10,7,2,70,20,
"De 25 a 29 años (084)",48,21,20,7,95.2,33.3,
"De 30 a 34 años (085)",74,68,68,3,100,4.4,
"De 35 a 39 años (086)",66,122,118,5,96.7,4.1,
"De 40 a 44 años (087)",47,95,91,2,95.8,2.1,
"De 45 a 49 años (088)",21,54,52,,96.3,,
"De 50 y más años (089)",22,73,65,,89,,
,,,,,,,
"URBANA (100)",6734,19539,17424,331,89.2,1.7,
"De 12 a 14 años (101)",844,1,1,,100,,
"De 15 a 19 años (102)",921,144,142,41,98.6,28.5,
"De 20 a 24 años (103)",678,657,639,80,97.3,12.2,
"De 25 a 29 años (104)",647,1128,1109,72,98.3,6.4,
"De 30 a 34 años (105)",601,1630,1582,51,97.1,3.1,
"De 35 a 39 años (106)",643,2348,2219,65,94.5,2.8,
"De 40 a 44 años (107)",558,2611,2423,20,92.8,0.8,
"De 45 a 49 años (108)",440,2477,2277,2,91.9,0.1,
"De 50 y más años (109)",1402,8543,7032,,82.3,,
"Sin nivel (110)",862,4736,3805,22,80.3,0.5,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",7,5,5,1,100,20,
"De 20 a 24 años (113)",17,23,21,2,91.3,8.7,
"De 25 a 29 años (114)",30,70,67,8,95.7,11.4,
"De 30 a 34 años (115)",33,129,118,3,91.5,2.3,
"De 35 a 39 años (116)",52,221,202,4,91.4,1.8,
"De 40 a 44 años (117)",75,423,368,4,87,0.9,
"De 45 a 49 años (118)",76,484,436,,90.1,,
"De 50 y más años (119)",571,3381,2588,,76.5,,
"Educacion Inicial (120)",12,27,27,1,100,3.7,
"De 12 a 14 años (121)",2,,,,,,
"De 20 a 24 años (123)",2,3,3,,100,,
"De 25 a 29 años (124)",3,7,7,,100,,
"De 30 a 34 años (125)",3,10,10,1,100,10,
"De 35 a 39 años (126)",2,7,7,,100,,
"Primaria (130)",2727,10441,9416,148,90.2,1.4,
"De 12 a 14 años (131)",422,1,1,,100,,
"De 15 a 19 años (132)",169,43,42,12,97.7,27.9,
"De 20 a 24 años (133)",174,249,242,34,97.2,13.7,
"De 25 a 29 años (134)",211,499,492,31,98.6,6.2,
"De 30 a 34 años (135)",248,837,807,21,96.4,2.5,
"De 35 a 39 años (136)",298,1315,1245,37,94.7,2.8,
"De 40 a 44 años (137)",290,1538,1431,11,93,0.7,
"De 45 a 49 años (138)",250,1571,1438,2,91.5,0.1,
"De 50 y más años (139)",665,4388,3718,,84.7,,
"Secundaria (140)",2186,2804,2692,107,96,3.8,
"De 12 a 14 años (141)",419,,,,,,
"De 15 a 19 años (142)",691,92,91,27,98.9,29.3,
"De 20 a 24 años (143)",303,301,297,31,98.7,10.3,
"De 25 a 29 años (144)",213,381,374,19,98.2,5,
"De 30 a 34 años (145)",166,429,423,14,98.6,3.3,
"De 35 a 39 años (146)",153,514,479,14,93.2,2.7,
"De 40 a 44 años (147)",81,331,317,2,95.8,0.6,
"De 45 a 49 años (148)",64,265,252,,95.1,,
"De 50 y más años (149)",96,491,459,,93.5,,
"Sup. no Univ. incompleta (150)",260,358,345,14,96.4,3.9,
"De 15 a 19 años (152)",40,4,4,1,100,25,
"De 20 a 24 años (153)",101,43,41,9,95.3,20.9,
"De 25 a 29 años (154)",35,43,43,2,100,4.7,
"De 30 a 34 años (155)",22,42,42,1,100,2.4,
"De 35 a 39 años (156)",20,47,47,1,100,2.1,
"De 40 a 44 años (157)",13,51,47,,92.2,,
"De 45 a 49 años (158)",10,33,33,,100,,
"De 50 y más años (159)",19,95,88,,92.6,,
"Sup. no Univ. completa (160)",404,778,756,23,97.2,3,
"De 20 a 24 años (163)",49,25,25,2,100,8,
"De 25 a 29 años (164)",104,98,97,6,99,6.1,
"De 30 a 34 años (165)",70,115,115,7,100,6.1,
"De 35 a 39 años (166)",71,158,154,6,97.5,3.8,
"De 40 a 44 años (167)",58,177,172,2,97.2,1.1,
"De 45 a 49 años (168)",24,77,72,,93.5,,
"De 50 y más años (169)",28,128,121,,94.5,,
"Sup. Univ. incompleta (170)",72,83,82,2,98.8,2.4,
"De 15 a 19 años (172)",14,,,,,,
"De 20 a 24 años (173)",17,3,3,,100,,
"De 25 a 29 años (174)",13,12,12,1,100,8.3,
"De 30 a 34 años (175)",9,20,19,1,95,5,
"De 35 a 39 años (176)",3,3,3,,100,,
"De 40 a 44 años (177)",7,21,21,,100,,
"De 45 a 49 años (178)",4,13,13,,100,,
"De 50 y más años (179)",5,11,11,,100,,
"Sup. Univ. completa (180)",211,312,301,14,96.5,4.5,
"De 20 a 24 años (183)",15,10,7,2,70,20,
"De 25 a 29 años (184)",38,18,17,5,94.4,27.8,
"De 30 a 34 años (185)",50,48,48,3,100,6.3,
"De 35 a 39 años (186)",44,83,82,3,98.8,3.6,
"De 40 a 44 años (187)",34,70,67,1,95.7,1.4,
"De 45 a 49 años (188)",12,34,33,,97.1,,
"De 50 y más años (189)",18,49,47,,95.9,,
,,,,,,,
"RURAL (200)",15685,51650,44775,1025,86.7,2,
"De 12 a 14 años (201)",2000,12,12,2,100,16.7,
"De 15 a 19 años (202)",2159,499,482,140,96.6,28.1,
"De 20 a 24 años (203)",1764,1974,1926,243,97.6,12.3,
"De 25 a 29 años (204)",1492,3281,3148,214,95.9,6.5,
"De 30 a 34 años (205)",1349,4399,4139,176,94.1,4,
"De 35 a 39 años (206)",1348,5904,5478,158,92.8,2.7,
"De 40 a 44 años (207)",1217,6724,6084,79,90.5,1.2,
"De 45 a 49 años (208)",936,5966,5252,13,88,0.2,
"De 50 y más años (209)",3420,22891,18254,,79.7,,
"Sin nivel (210)",3126,17392,14067,128,80.9,0.7,
"De 12 a 14 años (211)",16,,,,,,
"De 15 a 19 años (212)",80,48,45,11,93.8,22.9,
"De 20 a 24 años (213)",86,98,91,8,92.9,8.2,
"De 25 a 29 años (214)",138,365,342,22,93.7,6,
"De 30 a 34 años (215)",177,634,585,32,92.3,5,
"De 35 a 39 años (216)",237,1066,953,33,89.4,3.1,
"De 40 a 44 años (217)",277,1526,1362,20,89.3,1.3,
"De 45 a 49 años (218)",252,1615,1387,2,85.9,0.1,
"De 50 y más años (219)",1863,12040,9302,,77.3,,
"Educacion Inicial (220)",27,68,66,4,97.1,5.9,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",6,3,3,1,100,33.3,
"De 20 a 24 años (223)",4,5,5,,100,,
"De 25 a 29 años (224)",5,18,18,2,100,11.1,
"De 30 a 34 años (225)",7,26,25,,96.2,,
"De 35 a 39 años (226)",4,16,15,1,93.8,6.3,
"Primaria (230)",8302,29108,25794,632,88.6,2.2,
"De 12 a 14 años (231)",1350,7,7,1,100,14.3,
"De 15 a 19 años (232)",785,249,241,67,96.8,26.9,
"De 20 a 24 años (233)",836,1156,1127,144,97.5,12.5,
"De 25 a 29 años (234)",858,2073,1991,139,96,6.7,
"De 30 a 34 años (235)",829,2985,2803,117,93.9,3.9,
"De 35 a 39 años (236)",839,3917,3646,99,93.1,2.5,
"De 40 a 44 años (237)",775,4556,4117,54,90.4,1.2,
"De 45 a 49 años (238)",581,3871,3422,11,88.4,0.3,
"De 50 y más años (239)",1449,10294,8440,,82,,
"Secundaria (240)",3822,4586,4377,238,95.4,5.2,
"De 12 a 14 años (241)",633,5,5,1,100,20,
"De 15 a 19 años (242)",1255,198,193,61,97.5,30.8,
"De 20 a 24 años (243)",724,676,665,83,98.4,12.3,
"De 25 a 29 años (244)",424,767,739,45,96.3,5.9,
"De 30 a 34 años (245)",261,668,642,23,96.1,3.4,
"De 35 a 39 años (246)",219,796,761,21,95.6,2.6,
"De 40 a 44 años (247)",130,553,519,4,93.9,0.7,
"De 45 a 49 años (248)",86,425,393,,92.5,,
"De 50 y más años (249)",90,498,460,,92.4,,
"Sup. no Univ. incompleta (250)",153,166,155,9,93.4,5.4,
"De 15 a 19 años (252)",27,,,,,,
"De 20 a 24 años (253)",57,23,23,6,100,26.1,
"De 25 a 29 años (254)",27,33,33,3,100,9.1,
"De 30 a 34 años (255)",17,27,25,,92.6,,
"De 35 a 39 años (256)",10,27,24,,88.9,,
"De 40 a 44 años (257)",8,25,23,,92,,
"De 45 a 49 años (258)",5,22,18,,81.8,,
"De 50 y más años (259)",2,9,9,,100,,
"Sup. no Univ. completa (260)",123,160,158,8,98.8,5,
"De 20 a 24 años (263)",35,11,10,2,90.9,18.2,
"De 25 a 29 años (264)",25,18,18,1,100,5.6,
"De 30 a 34 años (265)",26,26,26,3,100,11.5,
"De 35 a 39 años (266)",14,36,36,2,100,5.6,
"De 40 a 44 años (267)",10,32,32,,100,,
"De 45 a 49 años (268)",3,13,13,,100,,
"De 50 y más años (269)",10,24,23,,95.8,,
"Sup. Univ. incompleta (270)",46,39,38,1,97.4,2.6,
"De 15 a 19 años (272)",6,1,,,,,
"De 20 a 24 años (273)",18,5,5,,100,,
"De 25 a 29 años (274)",5,4,4,,100,,
"De 30 a 34 años (275)",8,13,13,1,100,7.7,
"De 35 a 39 años (276)",3,7,7,,100,,
"De 40 a 44 años (277)",4,7,7,,100,,
"De 50 y más años (279)",2,2,2,,100,,
"Sup. Univ. completa (280)",86,131,120,5,91.6,3.8,
"De 20 a 24 años (283)",4,,,,,,
"De 25 a 29 años (284)",10,3,3,2,100,66.7,
"De 30 a 34 años (285)",24,20,20,,100,,
"De 35 a 39 años (286)",22,39,36,2,92.3,5.1,
"De 40 a 44 años (287)",13,25,24,1,96,4,
"De 45 a 49 años (288)",9,20,19,,95,,
"De 50 y más años (289)",4,24,18,,75,,
