"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",99,85,5,74,6,,,,,,14,86
"De 20 a 24 años (023)",315,299,5,207,71,11,4,1,,,16,405
"De 25 a 29 años (024)",487,475,1,254,144,56,20,,,,12,793
"De 30 a 34 años (025)",554,544,1,174,192,119,53,5,,,10,1167
"De 35 a 39 años (026)",562,557,2,135,184,115,98,18,3,2,5,1439
"De 40 a 44 años (027)",525,518,7,85,141,100,143,35,6,1,7,1563
"De 45 a 49 años (028)",436,433,,63,101,92,112,53,11,1,3,1463
"De 50 y más años (029)",1171,1154,11,142,147,170,315,226,98,45,17,5128
"Casado(a) (030)",29873,29440,753,3989,6828,6141,6761,2828,1347,793,433,103918
"De 12 a 14 años (031)",9,1,1,,,,,,,,8,
"De 15 a 19 años (032)",339,273,58,177,26,7,5,,,,66,270
"De 20 a 24 años (033)",1858,1748,147,1047,462,76,14,2,,,110,2270
"De 25 a 29 años (034)",3044,2957,137,1058,1150,488,118,5,1,,87,5344
"De 30 a 34 años (035)",4035,3987,93,662,1605,1030,551,39,6,1,48,9603
"De 35 a 39 años (036)",4005,3972,47,309,1209,1288,952,139,22,6,33,11773
"De 40 a 44 años (037)",3670,3654,54,208,876,1017,1135,296,56,12,16,12410
"De 45 a 49 años (038)",3129,3117,38,148,533,773,1047,430,104,44,12,12199
"De 50 y más años (039)",9784,9731,178,380,967,1462,2939,1917,1158,730,53,50049
"Viudo(a) (040)",3926,3879,59,209,390,483,971,768,541,458,47,21474
"De 12 a 14 años (041)",2,1,1,,,,,,,,1,
"De 15 a 19 años (042)",6,6,1,3,1,1,,,,,,8
"De 20 a 24 años (043)",8,7,,3,3,,1,,,,1,13
"De 25 a 29 años (044)",36,33,2,12,10,5,2,,2,,3,72
"De 30 a 34 años (045)",52,49,,14,13,11,7,4,,,3,129
"De 35 a 39 años (046)",87,86,1,8,21,18,30,7,1,,1,286
"De 40 a 44 años (047)",141,140,1,13,25,39,35,20,5,2,1,526
"De 45 a 49 años (048)",200,196,2,8,33,44,60,34,11,4,4,827
"De 50 y más años (049)",3394,3361,51,148,284,365,836,703,522,452,33,19613
"Divorciado(a) (050)",385,369,9,77,97,55,75,40,8,8,16,1183
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",8,7,3,2,2,,,,,,1,6
"De 25 a 29 años (054)",15,13,1,5,5,1,1,,,,2,22
"De 30 a 34 años (055)",37,34,,18,12,3,1,,,,3,55
"De 35 a 39 años (056)",45,44,1,9,20,9,1,4,,,1,105
"De 40 a 44 años (057)",51,47,,17,14,8,4,2,2,,4,115
"De 45 a 49 años (058)",48,48,,5,16,6,18,2,,1,,156
"De 50 y más años (059)",180,176,4,21,28,28,50,32,6,7,4,724
"Soltero(a) (060)",24615,20000,16808,2028,696,310,158,,,,4615,4982
"De 12 a 14 años (061)",5850,5850,5845,5,,,,,,,,5
"De 15 a 19 años (062)",7596,7593,7406,174,9,2,2,,,,3,206
"De 20 a 24 años (063)",4208,2777,2312,398,58,7,2,,,,1431,543
"De 25 a 29 años (064)",2103,850,337,354,122,29,8,,,,1253,717
"De 30 a 34 años (065)",1294,659,198,278,123,48,12,,,,635,716
"De 35 a 39 años (066)",890,514,118,220,95,50,31,,,,376,684
"De 40 a 44 años (067)",665,420,112,165,76,41,26,,,,245,544
"De 45 a 49 años (068)",515,322,98,120,66,22,16,,,,193,382
"De 50 y más años (069)",1494,1015,382,314,147,111,61,,,,479,1185
,,,,,,,,,,,,
"URBANA (080)",67390,62152,16565,10155,10816,8561,9097,3959,1882,1117,5238,150931
"De 12 a 14 años (081)",5258,5212,5197,13,2,,,,,,46,17
"De 15 a 19 años (082)",8288,7994,6927,940,105,14,8,,,,294,1224
"De 20 a 24 años (083)",8133,6540,2458,2808,1035,189,38,12,,,1593,5679
"De 25 a 29 años (084)",7342,6049,549,2305,2048,873,258,12,4,,1293,10203
"De 30 a 34 años (085)",7104,6466,310,1419,2367,1472,811,76,6,5,638,14589
"De 35 a 39 años (086)",6253,5864,181,769,1713,1673,1258,227,33,10,389,16427
"De 40 a 44 años (087)",5377,5130,182,549,1212,1276,1445,382,68,16,247,16212
"De 45 a 49 años (088)",4367,4168,153,357,763,947,1234,545,127,42,199,15099
"De 50 y más años (089)",15268,14729,608,995,1571,2117,4045,2705,1644,1044,539,71481
"Conviviente (090)",11049,10476,755,3449,2588,1601,1322,493,179,89,573,24830
"De 12 a 14 años (091)",46,11,2,8,1,,,,,,35,10
"De 15 a 19 años (092)",1077,863,227,563,65,6,2,,,,214,719
"De 20 a 24 años (093)",2398,2213,233,1337,501,110,23,9,,,185,2822
"De 25 a 29 años (094)",2252,2167,110,787,771,358,130,9,2,,85,4025
"De 30 a 34 años (095)",1731,1706,52,377,581,389,268,35,,4,25,4116
"De 35 a 39 años (096)",1222,1208,31,150,318,338,275,78,14,4,14,3661
"De 40 a 44 años (097)",817,813,26,101,162,178,250,80,12,4,4,2695
"De 45 a 49 años (098)",515,510,27,54,63,101,138,93,26,8,5,1995
"De 50 y más años (099)",991,985,47,72,126,121,236,189,125,69,6,4787
"Separado(a) (100)",3813,3741,33,1024,922,612,689,312,107,42,72,11060
"De 12 a 14 años (101)",5,3,2,,1,,,,,,2,2
"De 15 a 19 años (102)",88,76,5,65,6,,,,,,12,77
"De 20 a 24 años (103)",281,267,4,185,65,9,3,1,,,14,361
"De 25 a 29 años (104)",446,436,1,237,132,49,17,,,,10,719
"De 30 a 34 años (105)",518,511,1,158,186,111,50,5,,,7,1101
"De 35 a 39 años (106)",510,505,2,120,166,106,89,17,3,2,5,1317
"De 40 a 44 años (107)",483,479,7,76,131,91,136,32,5,1,4,1447
"De 45 a 49 años (108)",402,399,,52,96,86,103,52,9,1,3,1361
"De 50 y más años (109)",1080,1065,11,131,139,160,291,205,90,38,15,4675
"Casado(a) (110)",26575,26176,677,3579,6210,5564,5995,2423,1122,606,399,90569
"De 12 a 14 años (111)",8,,,,,,,,,,8,
"De 15 a 19 años (112)",304,240,50,157,24,5,4,,,,64,236
"De 20 a 24 años (113)",1633,1536,136,916,409,64,9,2,,,97,1976
"De 25 a 29 años (114)",2701,2621,123,942,1019,433,101,3,,,80,4712
"De 30 a 34 años (115)",3621,3576,86,597,1458,919,477,32,6,1,45,8550
"De 35 a 39 años (116)",3603,3572,43,283,1107,1155,842,123,15,4,31,10488
"De 40 a 44 años (117)",3307,3293,47,197,811,930,1003,251,44,10,14,11020
"De 45 a 49 años (118)",2764,2753,35,132,497,697,908,369,83,32,11,10564
"De 50 y más años (119)",8634,8585,157,355,885,1361,2651,1643,974,559,49,43023
"Viudo(a) (120)",3483,3444,45,187,358,440,879,695,467,373,39,18800
"De 12 a 14 años (121)",2,1,1,,,,,,,,1,
"De 15 a 19 años (122)",5,5,,3,1,1,,,,,,8
"De 20 a 24 años (123)",7,7,,3,3,,1,,,,,13
"De 25 a 29 años (124)",31,29,2,11,9,4,1,,2,,2,62
"De 30 a 34 años (125)",43,41,,10,13,8,6,4,,,2,112
"De 35 a 39 años (126)",72,71,,8,17,15,24,6,1,,1,236
"De 40 a 44 años (127)",122,121,1,12,23,31,31,17,5,1,1,449
"De 45 a 49 años (128)",175,171,2,7,30,39,54,29,9,1,4,699
"De 50 y más años (129)",3026,2998,39,133,262,342,762,639,450,371,28,17221
"Divorciado(a) (130)",366,350,8,73,92,53,74,36,7,7,16,1112
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",8,7,3,2,2,,,,,,1,6
"De 25 a 29 años (134)",11,9,,4,3,1,1,,,,2,17
"De 30 a 34 años (135)",36,33,,18,12,2,1,,,,3,52
"De 35 a 39 años (136)",44,43,1,9,20,9,1,3,,,1,98
"De 40 a 44 años (137)",50,46,,16,14,8,4,2,2,,4,114
"De 45 a 49 años (138)",45,45,,4,16,5,18,2,,,,141
"De 50 y más años (139)",171,167,4,20,25,28,49,29,5,7,4,684
"Soltero(a) (140)",22104,17965,15047,1843,646,291,138,,,,4139,4560
"De 12 a 14 años (141)",5197,5197,5192,5,,,,,,,,5
"De 15 a 19 años (142)",6813,6810,6645,152,9,2,2,,,,3,184
"De 20 a 24 años (143)",3806,2510,2082,365,55,6,2,,,,1296,501
"De 25 a 29 años (144)",1901,787,313,324,114,28,8,,,,1114,668
"De 30 a 34 años (145)",1155,599,171,259,117,43,9,,,,556,658
"De 35 a 39 años (146)",802,465,104,199,85,50,27,,,,337,627
"De 40 a 44 años (147)",598,378,101,147,71,38,21,,,,220,487
"De 45 a 49 años (148)",466,290,89,108,61,19,13,,,,176,339
"De 50 y más años (149)",1366,929,350,284,134,105,56,,,,437,1091
,,,,,,,,,,,,
"RURAL (160)",8141,7526,1985,1152,1119,873,1148,595,350,304,615,21253
"De 12 a 14 años (161)",662,658,657,1,,,,,,,4,1
"De 15 a 19 años (162)",998,964,813,132,14,3,2,,,,34,177
"De 20 a 24 años (163)",1030,847,280,357,151,45,13,1,,,183,857
"De 25 a 29 años (164)",891,736,55,252,268,105,51,4,1,,155,1350
"De 30 a 34 años (165)",795,705,42,140,227,162,122,10,2,,90,1682
"De 35 a 39 años (166)",698,654,24,75,161,176,169,36,10,3,44,2000
"De 40 a 44 años (167)",589,558,23,52,97,122,179,63,18,4,31,1991
"De 45 a 49 años (168)",573,555,19,48,60,109,181,87,34,17,18,2333
"De 50 y más años (169)",1905,1849,72,95,141,151,431,394,285,280,56,10862
"Conviviente (170)",1529,1446,132,421,349,181,213,87,39,24,83,3751
"De 12 a 14 años (171)",8,4,3,1,,,,,,,4,1
"De 15 a 19 años (172)",168,138,43,81,12,1,1,,,,30,112
"De 20 a 24 años (173)",368,336,38,171,89,30,7,1,,,32,477
"De 25 a 29 años (174)",296,290,16,87,114,41,30,2,,,6,580
"De 30 a 34 años (175)",196,192,8,36,68,34,41,3,2,,4,485
"De 35 a 39 años (176)",140,137,5,13,27,31,40,17,3,1,3,479
"De 40 a 44 años (177)",97,96,5,12,15,15,31,12,5,1,1,350
"De 45 a 49 años (178)",97,97,7,7,11,18,24,20,9,1,,410
"De 50 y más años (179)",159,156,7,13,13,11,39,32,20,21,3,857
"Separado(a) (180)",341,327,1,110,65,51,56,26,11,7,14,986
"De 15 a 19 años (182)",11,9,,9,,,,,,,2,9
"De 20 a 24 años (183)",34,32,1,22,6,2,1,,,,2,44
"De 25 a 29 años (184)",41,39,,17,12,7,3,,,,2,74
"De 30 a 34 años (185)",36,33,,16,6,8,3,,,,3,66
"De 35 a 39 años (186)",52,52,,15,18,9,9,1,,,,122
"De 40 a 44 años (187)",42,39,,9,10,9,7,3,1,,3,116
"De 45 a 49 años (188)",34,34,,11,5,6,9,1,2,,,102
"De 50 y más años (189)",91,89,,11,8,10,24,21,8,7,2,453
"Casado(a) (190)",3298,3264,76,410,618,577,766,405,225,187,34,13349
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",35,33,8,20,2,2,1,,,,2,34
"De 20 a 24 años (193)",225,212,11,131,53,12,5,,,,13,294
"De 25 a 29 años (194)",343,336,14,116,131,55,17,2,1,,7,632
"De 30 a 34 años (195)",414,411,7,65,147,111,74,7,,,3,1053
"De 35 a 39 años (196)",402,400,4,26,102,133,110,16,7,2,2,1285
"De 40 a 44 años (197)",363,361,7,11,65,87,132,45,12,2,2,1390
"De 45 a 49 años (198)",365,364,3,16,36,76,139,61,21,12,1,1635
"De 50 y más años (199)",1150,1146,21,25,82,101,288,274,184,171,4,7026
"Viudo(a) (200)",443,435,14,22,32,43,92,73,74,85,8,2674
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",1,,,,,,,,,,1,
"De 25 a 29 años (204)",5,4,,1,1,1,1,,,,1,10
"De 30 a 34 años (205)",9,8,,4,,3,1,,,,1,17
"De 35 a 39 años (206)",15,15,1,,4,3,6,1,,,,50
"De 40 a 44 años (207)",19,19,,1,2,8,4,3,,1,,77
"De 45 a 49 años (208)",25,25,,1,3,5,6,5,2,3,,128
"De 50 y más años (209)",368,363,12,15,22,23,74,64,72,81,5,2392
"Divorciado(a) (210)",19,19,1,4,5,2,1,4,1,1,,71
"De 25 a 29 años (214)",4,4,1,1,2,,,,,,,5
"De 30 a 34 años (215)",1,1,,,,1,,,,,,3
"De 35 a 39 años (216)",1,1,,,,,,1,,,,7
"De 40 a 44 años (217)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",3,3,,1,,1,,,,1,,15
"De 50 y más años (219)",9,9,,1,3,,1,3,1,,,40
"Soltero(a) (220)",2511,2035,1761,185,50,19,20,,,,476,422
"De 12 a 14 años (221)",653,653,653,,,,,,,,,
"De 15 a 19 años (222)",783,783,761,22,,,,,,,,22
"De 20 a 24 años (223)",402,267,230,33,3,1,,,,,135,42
"De 25 a 29 años (224)",202,63,24,30,8,1,,,,,139,49
"De 30 a 34 años (225)",139,60,27,19,6,5,3,,,,79,58
"De 35 a 39 años (226)",88,49,14,21,10,,4,,,,39,57
"De 40 a 44 años (227)",67,42,11,18,5,3,5,,,,25,57
"De 45 a 49 años (228)",49,32,9,12,5,3,3,,,,17,43
"De 50 y más años (229)",128,86,32,30,13,6,5,,,,42,94
