"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",188,90,98,34,13,21,154,77,77
"37 años (048)",251,110,141,26,9,17,225,101,124
"38 años (049)",249,118,131,46,22,24,203,96,107
"39 años (050)",226,95,131,45,18,27,181,77,104
"De 40 a 44 años (051)",1171,623,548,201,120,81,970,503,467
"40 años (052)",284,157,127,49,28,21,235,129,106
"41 años (053)",204,106,98,29,17,12,175,89,86
"42 años (054)",263,129,134,53,32,21,210,97,113
"43 años (055)",192,106,86,30,19,11,162,87,75
"44 años (056)",228,125,103,40,24,16,188,101,87
"De 45 a 49 años (057)",972,460,512,139,71,68,833,389,444
"45 años (058)",227,99,128,39,18,21,188,81,107
"46 años (059)",194,88,106,26,11,15,168,77,91
"47 años (060)",212,108,104,25,15,10,187,93,94
"48 años (061)",193,96,97,29,15,14,164,81,83
"49 años (062)",146,69,77,20,12,8,126,57,69
"De 50 a 54 años (063)",810,381,429,119,55,64,691,326,365
"50 años (064)",213,98,115,29,14,15,184,84,100
"51 años (065)",110,45,65,15,4,11,95,41,54
"52 años (066)",193,100,93,26,14,12,167,86,81
"53 años (067)",138,71,67,26,12,14,112,59,53
"54 años (068)",156,67,89,23,11,12,133,56,77
"De 55 a 59 años (069)",658,308,350,85,47,38,573,261,312
"55 años (070)",148,66,82,21,13,8,127,53,74
"56 años (071)",135,75,60,23,15,8,112,60,52
"57 años (072)",126,51,75,14,6,8,112,45,67
"58 años (073)",152,75,77,17,11,6,135,64,71
"59 años (074)",97,41,56,10,2,8,87,39,48
"De 60 a 64 años (075)",727,327,400,92,45,47,635,282,353
"60 años (076)",296,141,155,27,12,15,269,129,140
"61 años (077)",86,32,54,13,5,8,73,27,46
"62 años (078)",135,53,82,18,8,10,117,45,72
"63 años (079)",104,55,49,20,14,6,84,41,43
"64 años (080)",106,46,60,14,6,8,92,40,52
"De 65 y más años (081)",1906,826,1080,236,102,134,1670,724,946
"65 años (082)",205,84,121,28,16,12,177,68,109
"66 años (083)",100,49,51,10,6,4,90,43,47
"67 años (084)",94,36,58,11,4,7,83,32,51
"68 años (085)",130,59,71,26,11,15,104,48,56
"69 años (086)",79,33,46,10,5,5,69,28,41
"70 años (087)",235,98,137,25,10,15,210,88,122
"71 años (088)",57,29,28,7,4,3,50,25,25
"72 años (089)",89,36,53,11,4,7,78,32,46
"73 años (090)",68,34,34,9,4,5,59,30,29
"74 años (091)",66,33,33,12,5,7,54,28,26
"75 años (092)",139,53,86,20,4,16,119,49,70
"76 años (093)",59,29,30,7,6,1,52,23,29
"77 años (094)",44,23,21,6,1,5,38,22,16
"78 años (095)",86,42,44,7,4,3,79,38,41
"79 años (096)",39,15,24,3,2,1,36,13,23
"80 años (097)",136,47,89,10,1,9,126,46,80
"81 años (098)",22,14,8,4,2,2,18,12,6
"82 años (099)",40,20,20,6,4,2,34,16,18
"83 años (100)",11,4,7,2,,2,9,4,5
"84 años (101)",20,7,13,4,2,2,16,5,11
"85 años (102)",49,21,28,5,1,4,44,20,24
"86 años (103)",10,4,6,,,,10,4,6
"87 años (104)",14,7,7,1,,1,13,7,6
"88 años (105)",17,5,12,2,1,1,15,4,11
"89 años (106)",14,7,7,,,,14,7,7
"90 años (107)",29,14,15,2,,2,27,14,13
"91 años (108)",2,,2,,,,2,,2
"92 años (109)",2,1,1,,,,2,1,1
"93 años (110)",4,3,1,1,1,,3,2,1
"94 años (111)",4,3,1,,,,4,3,1
"95 años (112)",9,3,6,1,,1,8,3,5
"96 años (113)",2,1,1,,,,2,1,1
"98 y más años (115)",31,12,19,6,4,2,25,8,17
