"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Agric., ganadería, caza y silvicultura (133)",9297,,,1,,,6358,,1,2937,,
"Pesca (134)",2,,,,,,2,,,,,
"Explotación de minas y canteras (135)",163,,2,1,1,,,69,1,89,,
"Industrias manufactureras (136)",151,,1,,,,,135,11,4,,
"Suministro de electricidad, gas y agua (137)",6,,,,,,,1,2,3,,
"Construcción (138)",335,,,4,4,,,12,137,178,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",507,,,5,1,331,,31,1,138,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",32,,,1,,3,,23,1,4,,
"Comercio al por mayor (141)",23,,,1,,22,,,,,,
"Comercio al por menor (142)",452,,,3,1,306,,8,,134,,
"Hoteles y restaurantes (143)",83,,,1,1,43,,2,,36,,
"Trans., almac. y comunicaciones (144)",188,,,1,4,5,,,145,33,,
"Intermediación financiera (145)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",45,,8,6,7,12,,,3,9,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",100,16,7,5,26,2,,,4,35,5,
"Enseñanza (148)",249,4,232,2,5,,,,,6,,
"Servicios sociales y de salud (149)",36,,7,26,,1,,,1,1,,
"Otras activ. serv.comun.soc y personales (150)",45,,2,18,6,2,,1,,16,,
"Hogares privados con servicio doméstico (151)",93,,,,,,,,,93,,
"Actividad economica no especificada (153)",114,,,,,,,,,,,114
"Hombres (154)",9586,15,165,44,28,152,5923,211,302,2716,5,25
"Agric., ganadería, caza y silvicultura (155)",8242,,,1,,,5921,,1,2319,,
"Pesca (156)",2,,,,,,2,,,,,
"Explotación de minas y canteras (157)",163,,2,1,1,,,69,1,89,,
"Industrias manufactureras (158)",109,,,,,,,95,10,4,,
"Suministro de electricidad, gas y agua (159)",6,,,,,,,1,2,3,,
"Construcción (160)",324,,,4,4,,,12,136,168,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",197,,,4,,119,,31,1,42,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,,,1,,1,,23,1,3,,
"Comercio al por mayor (163)",16,,,1,,15,,,,,,
"Comercio al por menor (164)",152,,,2,,103,,8,,39,,
"Hoteles y restaurantes (165)",23,,,,,15,,2,,6,,
"Trans., almac. y comunicaciones (166)",179,,,,2,3,,,143,31,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",37,,7,3,3,12,,,3,9,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",67,12,4,3,9,2,,,4,28,5,
"Enseñanza (170)",159,3,146,1,4,,,,,5,,
"Servicios sociales y de salud (171)",17,,4,11,,,,,1,1,,
"Otras activ. serv.comun.soc y personales (172)",32,,2,16,4,1,,1,,8,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",25,,,,,,,,,,,25
"Mujeres (176)",1829,5,94,26,28,244,437,40,4,862,,89
"Agric., ganadería, caza y silvicultura (177)",1055,,,,,,437,,,618,,
"Industrias manufactureras (180)",42,,1,,,,,40,1,,,
"Construcción (182)",11,,,,,,,,1,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",310,,,1,1,212,,,,96,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,,,2,,,,1,,
"Comercio al por mayor (185)",7,,,,,7,,,,,,
"Comercio al por menor (186)",300,,,1,1,203,,,,95,,
"Hoteles y restaurantes (187)",60,,,1,1,28,,,,30,,
"Trans., almac. y comunicaciones (188)",9,,,1,2,2,,,2,2,,
"Activid.inmobil., empres. y alquileres (190)",8,,1,3,4,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",33,4,3,2,17,,,,,7,,
"Enseñanza (192)",90,1,86,1,1,,,,,1,,
"Servicios sociales y de salud (193)",19,,3,15,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",13,,,2,2,1,,,,8,,
"Hogares privados con servicio doméstico (195)",90,,,,,,,,,90,,
"Actividad economica no especificada (197)",89,,,,,,,,,,,89
