"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",3934,39,2817,78,,990,10
"Otra (094)",39,39,,,,,
"Ocupación no especificada (095)",200,12,136,46,,6,
"Mujeres (096)",992,135,247,326,17,161,106
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",4,4,,,,,
"Profes., científicos e intelectuales (098)",59,48,,10,1,,
"Técnicos de nivel medio y trab. asimilados (099)",32,21,,8,3,,
"Jefes y empleados de oficina (100)",13,13,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",174,21,4,127,3,19,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",80,,,72,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",29,,14,13,,2,
"Obreros construc.,conf.,papel, fab., instr. (104)",3,,1,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",539,20,212,66,1,134,106
"Ocupación no especificada (107)",59,8,16,28,1,6,
