"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",3248,20675,17532,1,84.8,,
"Secundaria (040)",5098,4894,4713,186,96.3,3.8,
"De 12 a 14 años (041)",1088,6,6,1,100,16.7,
"De 15 a 19 años (042)",1797,182,177,53,97.3,29.1,
"De 20 a 24 años (043)",720,569,559,66,98.2,11.6,
"De 25 a 29 años (044)",397,613,597,29,97.4,4.7,
"De 30 a 34 años (045)",291,666,650,22,97.6,3.3,
"De 35 a 39 años (046)",226,674,659,9,97.8,1.3,
"De 40 a 44 años (047)",176,579,561,5,96.9,0.9,
"De 45 a 49 años (048)",141,490,465,1,94.9,0.2,
"De 50 y más años (049)",262,1115,1039,,93.2,,
"Sup. no Univ. incompleta (050)",692,557,547,29,98.2,5.2,
"De 15 a 19 años (052)",155,11,11,4,100,36.4,
"De 20 a 24 años (053)",288,83,82,6,98.8,7.2,
"De 25 a 29 años (054)",96,105,105,11,100,10.5,
"De 30 a 34 años (055)",58,98,98,5,100,5.1,
"De 35 a 39 años (056)",40,98,95,3,96.9,3.1,
"De 40 a 44 años (057)",21,64,62,,96.9,,
"De 45 a 49 años (058)",12,26,26,,100,,
"De 50 y más años (059)",22,72,68,,94.4,,
"Sup. no Univ. completa (060)",1400,2517,2442,72,97,2.9,
"De 20 a 24 años (063)",182,90,84,15,93.3,16.7,
"De 25 a 29 años (064)",299,267,255,22,95.5,8.2,
"De 30 a 34 años (065)",240,366,364,14,99.5,3.8,
"De 35 a 39 años (066)",232,453,447,15,98.7,3.3,
"De 40 a 44 años (067)",171,439,433,5,98.6,1.1,
"De 45 a 49 años (068)",98,268,259,1,96.6,0.4,
"De 50 y más años (069)",178,634,600,,94.6,,
"Sup. Univ. incompleta (070)",219,140,137,9,97.9,6.4,
"De 15 a 19 años (072)",66,2,2,,100,,
"De 20 a 24 años (073)",91,27,27,6,100,22.2,
"De 25 a 29 años (074)",14,17,16,1,94.1,5.9,
"De 30 a 34 años (075)",18,26,26,1,100,3.8,
"De 35 a 39 años (076)",11,21,21,1,100,4.8,
"De 40 a 44 años (077)",9,21,21,,100,,
"De 45 a 49 años (078)",3,8,8,,100,,
"De 50 y más años (079)",7,18,16,,88.9,,
"Sup. Univ. completa (080)",440,709,692,14,97.6,2,
"De 20 a 24 años (083)",42,15,15,3,100,20,
"De 25 a 29 años (084)",95,71,67,4,94.4,5.6,
"De 30 a 34 años (085)",65,77,77,3,100,3.9,
"De 35 a 39 años (086)",83,163,159,3,97.5,1.8,
"De 40 a 44 años (087)",55,113,112,1,99.1,0.9,
"De 45 a 49 años (088)",38,85,84,,98.8,,
"De 50 y más años (089)",62,185,178,,96.2,,
,,,,,,,
"URBANA (100)",8850,21971,20105,305,91.5,1.4,
"De 12 a 14 años (101)",837,5,5,1,100,20,
"De 15 a 19 años (102)",1189,139,139,38,100,27.3,
"De 20 a 24 años (103)",1108,716,700,76,97.8,10.6,
"De 25 a 29 años (104)",837,1140,1101,68,96.6,6,
"De 30 a 34 años (105)",724,1476,1444,49,97.8,3.3,
"De 35 a 39 años (106)",760,2128,2048,48,96.2,2.3,
"De 40 a 44 años (107)",668,2328,2244,21,96.4,0.9,
"De 45 a 49 años (108)",536,2159,2043,3,94.6,0.1,
"De 50 y más años (109)",2191,11880,10381,1,87.4,,
"Sin nivel (110)",870,4751,4041,16,85.1,0.3,
"De 12 a 14 años (111)",9,1,1,,100,,
"De 15 a 19 años (112)",14,2,2,1,100,50,
"De 20 a 24 años (113)",23,31,31,3,100,9.7,
"De 25 a 29 años (114)",28,56,56,3,100,5.4,
"De 30 a 34 años (115)",25,55,55,4,100,7.3,
"De 35 a 39 años (116)",56,191,183,3,95.8,1.6,
"De 40 a 44 años (117)",53,256,232,2,90.6,0.8,
"De 45 a 49 años (118)",61,309,287,,92.9,,
"De 50 y más años (119)",601,3850,3194,,83,,
"Educacion Inicial (120)",37,51,50,1,98,2,
"De 12 a 14 años (121)",9,,,,,,
"De 15 a 19 años (122)",4,1,1,,100,,
"De 20 a 24 años (123)",6,10,10,,100,,
"De 25 a 29 años (124)",8,12,11,1,91.7,8.3,
"De 30 a 34 años (125)",7,18,18,,100,,
"De 35 a 39 años (126)",3,10,10,,100,,
"Primaria (130)",3062,10796,9843,117,91.2,1.1,
"De 12 a 14 años (131)",321,2,2,,100,,
"De 15 a 19 años (132)",198,53,53,16,100,30.2,
"De 20 a 24 años (133)",246,260,254,27,97.7,10.4,
"De 25 a 29 años (134)",201,386,376,19,97.4,4.9,
"De 30 a 34 años (135)",206,552,528,20,95.7,3.6,
"De 35 a 39 años (136)",254,922,872,22,94.6,2.4,
"De 40 a 44 años (137)",266,1109,1068,10,96.3,0.9,
"De 45 a 49 años (138)",244,1176,1102,2,93.7,0.2,
"De 50 y más años (139)",1126,6336,5588,1,88.2,,
"Secundaria (140)",2552,2984,2880,72,96.5,2.4,
"De 12 a 14 años (141)",498,2,2,1,100,50,
"De 15 a 19 años (142)",791,71,71,17,100,23.9,
"De 20 a 24 años (143)",332,244,241,22,98.8,9,
"De 25 a 29 años (144)",198,317,305,17,96.2,5.4,
"De 30 a 34 años (145)",164,374,367,9,98.1,2.4,
"De 35 a 39 años (146)",128,381,371,3,97.4,0.8,
"De 40 a 44 años (147)",128,417,405,3,97.1,0.7,
"De 45 a 49 años (148)",102,340,329,,96.8,,
"De 50 y más años (149)",211,838,789,,94.2,,
"Sup. no Univ. incompleta (150)",553,426,416,21,97.7,4.9,
"De 15 a 19 años (152)",123,10,10,4,100,40,
"De 20 a 24 años (153)",239,68,67,5,98.5,7.4,
"De 25 a 29 años (154)",68,72,72,8,100,11.1,
"De 30 a 34 años (155)",47,74,74,2,100,2.7,
"De 35 a 39 años (156)",32,81,78,2,96.3,2.5,
"De 40 a 44 años (157)",18,48,46,,95.8,,
"De 45 a 49 años (158)",9,19,19,,100,,
"De 50 y más años (159)",17,54,50,,92.6,,
"Sup. no Univ. completa (160)",1194,2206,2138,60,96.9,2.7,
"De 20 a 24 años (163)",149,66,60,12,90.9,18.2,
"De 25 a 29 años (164)",240,222,211,17,95,7.7,
"De 30 a 34 años (165)",198,307,306,11,99.7,3.6,
"De 35 a 39 años (166)",205,386,381,14,98.7,3.6,
"De 40 a 44 años (167)",145,375,371,5,98.9,1.3,
"De 45 a 49 años (168)",87,240,232,1,96.7,0.4,
"De 50 y más años (169)",170,610,577,,94.6,,
"Sup. Univ. incompleta (170)",194,126,123,7,97.6,5.6,
"De 15 a 19 años (172)",59,2,2,,100,,
"De 20 a 24 años (173)",80,24,24,5,100,20.8,
"De 25 a 29 años (174)",14,17,16,1,94.1,5.9,
"De 30 a 34 años (175)",16,23,23,,100,,
"De 35 a 39 años (176)",9,19,19,1,100,5.3,
"De 40 a 44 años (177)",7,18,18,,100,,
"De 45 a 49 años (178)",2,5,5,,100,,
"De 50 y más años (179)",7,18,16,,88.9,,
"Sup. Univ. completa (180)",388,631,614,11,97.3,1.7,
"De 20 a 24 años (183)",33,13,13,2,100,15.4,
"De 25 a 29 años (184)",80,58,54,2,93.1,3.4,
"De 30 a 34 años (185)",61,73,73,3,100,4.1,
"De 35 a 39 años (186)",73,138,134,3,97.1,2.2,
"De 40 a 44 años (187)",51,105,104,1,99,1,
"De 45 a 49 años (188)",31,70,69,,98.6,,
"De 50 y más años (189)",59,174,167,,96,,
,,,,,,,
"RURAL (200)",23348,73722,63834,1347,86.6,1.8,
"De 12 a 14 años (201)",2821,27,26,6,96.3,22.2,
"De 15 a 19 años (202)",3284,605,587,186,97,30.7,
"De 20 a 24 años (203)",2634,2788,2678,341,96.1,12.2,
"De 25 a 29 años (204)",2324,4703,4489,273,95.4,5.8,
"De 30 a 34 años (205)",2035,6103,5762,230,94.4,3.8,
"De 35 a 39 años (206)",1980,7837,7198,190,91.8,2.4,
"De 40 a 44 años (207)",1652,8136,7416,84,91.2,1,
"De 45 a 49 años (208)",1415,8200,7219,37,88,0.5,
"De 50 y más años (209)",5203,35323,28459,,80.6,,
"Sin nivel (210)",6263,32116,26496,274,82.5,0.9,
"De 12 a 14 años (211)",63,,,,,,
"De 15 a 19 años (212)",195,55,51,9,92.7,16.4,
"De 20 a 24 años (213)",360,437,416,50,95.2,11.4,
"De 25 a 29 años (214)",479,1058,995,54,94,5.1,
"De 30 a 34 años (215)",462,1521,1422,55,93.5,3.6,
"De 35 a 39 años (216)",594,2406,2173,55,90.3,2.3,
"De 40 a 44 años (217)",568,2823,2511,35,88.9,1.2,
"De 45 a 49 años (218)",528,3162,2715,16,85.9,0.5,
"De 50 y más años (219)",3014,20654,16213,,78.5,,
"Educacion Inicial (220)",35,71,69,2,97.2,2.8,
"De 12 a 14 años (221)",4,,,,,,
"De 15 a 19 años (222)",5,2,2,,100,,
"De 20 a 24 años (223)",9,13,13,,100,,
"De 25 a 29 años (224)",9,19,19,,100,,
"De 30 a 34 años (225)",4,22,20,1,90.9,4.5,
"De 35 a 39 años (226)",4,15,15,1,100,6.7,
"Primaria (230)",14082,39091,34909,933,89.3,2.4,
"De 12 a 14 años (231)",2164,23,22,6,95.7,26.1,
"De 15 a 19 años (232)",2039,436,427,141,97.9,32.3,
"De 20 a 24 años (233)",1775,1969,1887,241,95.8,12.2,
"De 25 a 29 años (234)",1535,3239,3093,198,95.5,6.1,
"De 30 a 34 años (235)",1383,4178,3948,154,94.5,3.7,
"De 35 a 39 años (236)",1237,5012,4612,126,92,2.5,
"De 40 a 44 años (237)",1001,5060,4660,47,92.1,0.9,
"De 45 a 49 años (238)",826,4835,4316,20,89.3,0.4,
"De 50 y más años (239)",2122,14339,11944,,83.3,,
"Secundaria (240)",2546,1910,1833,114,96,6,
"De 12 a 14 años (241)",590,4,4,,100,,
"De 15 a 19 años (242)",1006,111,106,36,95.5,32.4,
"De 20 a 24 años (243)",388,325,318,44,97.8,13.5,
"De 25 a 29 años (244)",199,296,292,12,98.6,4.1,
"De 30 a 34 años (245)",127,292,283,13,96.9,4.5,
"De 35 a 39 años (246)",98,293,288,6,98.3,2,
"De 40 a 44 años (247)",48,162,156,2,96.3,1.2,
"De 45 a 49 años (248)",39,150,136,1,90.7,0.7,
"De 50 y más años (249)",51,277,250,,90.3,,
"Sup. no Univ. incompleta (250)",139,131,131,8,100,6.1,
"De 15 a 19 años (252)",32,1,1,,100,,
"De 20 a 24 años (253)",49,15,15,1,100,6.7,
"De 25 a 29 años (254)",28,33,33,3,100,9.1,
"De 30 a 34 años (255)",11,24,24,3,100,12.5,
"De 35 a 39 años (256)",8,17,17,1,100,5.9,
"De 40 a 44 años (257)",3,16,16,,100,,
"De 45 a 49 años (258)",3,7,7,,100,,
"De 50 y más años (259)",5,18,18,,100,,
"Sup. no Univ. completa (260)",206,311,304,11,97.7,3.5,
"De 20 a 24 años (263)",33,24,24,3,100,12.5,
"De 25 a 29 años (264)",59,45,44,4,97.8,8.9,
"De 30 a 34 años (265)",42,59,58,3,98.3,5.1,
"De 35 a 39 años (266)",27,67,66,1,98.5,1.5,
"De 40 a 44 años (267)",26,64,62,,96.9,,
"De 45 a 49 años (268)",11,28,27,,96.4,,
"De 50 y más años (269)",8,24,23,,95.8,,
"Sup. Univ. incompleta (270)",25,14,14,2,100,14.3,
"De 15 a 19 años (272)",7,,,,,,
"De 20 a 24 años (273)",11,3,3,1,100,33.3,
"De 30 a 34 años (275)",2,3,3,1,100,33.3,
"De 35 a 39 años (276)",2,2,2,,100,,
"De 40 a 44 años (277)",2,3,3,,100,,
"De 45 a 49 años (278)",1,3,3,,100,,
"Sup. Univ. completa (280)",52,78,78,3,100,3.8,
"De 20 a 24 años (283)",9,2,2,1,100,50,
"De 25 a 29 años (284)",15,13,13,2,100,15.4,
"De 30 a 34 años (285)",4,4,4,,100,,
"De 35 a 39 años (286)",10,25,25,,100,,
"De 40 a 44 años (287)",4,8,8,,100,,
"De 45 a 49 años (288)",7,15,15,,100,,
"De 50 y más años (289)",3,11,11,,100,,
