"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",625,,520,79,9,17,,
"Obreros construc.,conf.,papel, fab., instr. (099)",401,10,286,94,6,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1369,17,603,26,1,708,14,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",104,8,23,64,,9,,
"Desocupado (103)",962,,,,,,,962
"Mujeres (104)",3453,68,140,1603,17,1320,52,253
"Profes., científicos e intelectuales (106)",50,46,,3,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",9,5,,4,,,,
"Jefes y empleados de oficina (108)",4,4,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",101,5,3,78,,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1160,,2,1146,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",322,,18,255,3,46,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,,11,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1428,6,113,39,1,1217,52,
"Ocupación no especificada (115)",115,2,4,67,1,41,,
"Desocupado (116)",253,,,,,,,253
