"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",102,97,,74,19,4,,,,,5,124
"De 25 a 29 años (024)",128,119,,64,37,16,2,,,,9,194
"De 30 a 34 años (025)",150,141,3,54,49,23,12,,,,9,272
"De 35 a 39 años (026)",125,122,,53,29,15,23,2,,,3,272
"De 40 a 44 años (027)",117,111,4,24,28,21,24,8,2,,6,315
"De 45 a 49 años (028)",86,80,,19,25,13,12,9,2,,6,236
"De 50 y más años (029)",265,255,2,53,48,34,64,32,17,5,10,943
"Casado(a) (030)",17283,17113,62,1874,3265,3098,4846,2678,1088,202,170,67512
"De 12 a 14 años (031)",8,5,1,1,3,,,,,,3,7
"De 15 a 19 años (032)",86,76,4,52,16,3,1,,,,10,97
"De 20 a 24 años (033)",709,688,4,311,268,81,19,5,,,21,1206
"De 25 a 29 años (034)",1644,1622,6,420,634,369,183,9,1,,22,3630
"De 30 a 34 años (035)",2008,1990,9,249,635,533,483,71,9,1,18,5722
"De 35 a 39 años (036)",2325,2307,4,203,514,585,734,227,38,2,18,7970
"De 40 a 44 años (037)",2122,2110,6,127,317,424,788,345,94,9,12,8609
"De 45 a 49 años (038)",2040,2029,3,139,284,331,691,405,151,25,11,8885
"De 50 y más años (039)",6341,6286,25,372,594,772,1947,1616,795,165,55,31386
"Viudo(a) (040)",3205,3108,18,266,384,484,965,691,251,49,97,13854
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",7,5,,3,1,1,,,,,2,8
"De 20 a 24 años (043)",13,10,,5,2,2,1,,,,3,20
"De 25 a 29 años (044)",26,24,,9,9,4,2,,,,2,47
"De 30 a 34 años (045)",54,50,,11,18,10,7,4,,,4,132
"De 35 a 39 años (046)",84,81,,8,15,24,22,9,3,,3,287
"De 40 a 44 años (047)",133,130,,16,29,18,41,19,7,,3,493
"De 45 a 49 años (048)",192,186,1,18,21,29,70,36,7,4,6,803
"De 50 y más años (049)",2695,2622,17,196,289,396,822,623,234,45,73,12064
"Divorciado(a) (050)",144,133,3,43,39,13,24,7,3,1,11,348
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",13,11,,8,3,,,,,,2,14
"De 25 a 29 años (054)",8,7,,5,1,1,,,,,1,10
"De 30 a 34 años (055)",13,10,1,4,4,,1,,,,3,17
"De 35 a 39 años (056)",12,10,,2,4,1,2,1,,,2,27
"De 40 a 44 años (057)",14,13,1,7,3,1,1,,,,1,21
"De 45 a 49 años (058)",16,16,,6,7,,2,1,,,,36
"De 50 y más años (059)",66,65,1,10,17,10,18,5,3,1,1,222
"Soltero(a) (060)",2398,1046,22,701,206,78,39,,,,1352,1503
"De 12 a 14 años (061)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (062)",74,74,5,64,3,2,,,,,,76
"De 20 a 24 años (063)",647,191,3,161,23,2,2,,,,456,221
"De 25 a 29 años (064)",658,203,2,153,38,9,1,,,,455,260
"De 30 a 34 años (065)",341,141,5,90,32,11,3,,,,200,199
"De 35 a 39 años (066)",230,125,2,75,27,12,9,,,,105,201
"De 40 a 44 años (067)",136,85,,46,22,10,7,,,,51,148
"De 45 a 49 años (068)",88,56,1,27,17,8,3,,,,32,97
"De 50 y más años (069)",222,170,4,84,44,24,14,,,,52,300
,,,,,,,,,,,,
"URBANA (080)",8215,7475,51,1849,1826,1327,1463,699,216,44,740,22642
"De 12 a 14 años (081)",9,4,1,1,2,,,,,,5,5
"De 15 a 19 años (082)",194,157,5,129,17,4,2,,,,37,183
"De 20 a 24 años (083)",1006,772,6,491,214,48,11,2,,,234,1123
"De 25 a 29 años (084)",1339,1132,5,451,431,187,52,5,1,,207,2130
"De 30 a 34 años (085)",1090,997,6,240,349,219,154,27,2,,93,2442
"De 35 a 39 años (086)",1105,1058,6,166,303,265,245,63,10,,47,3110
"De 40 a 44 años (087)",862,831,6,96,176,194,243,93,22,1,31,2879
"De 45 a 49 años (088)",712,689,2,78,110,138,221,108,27,5,23,2664
"De 50 y más años (089)",1898,1835,14,197,224,272,535,401,154,38,63,8106
"Conviviente (090)",2469,2354,22,920,744,363,211,77,15,2,115,5048
"De 12 a 14 años (091)",4,,,,,,,,,,4,
"De 15 a 19 años (092)",149,120,3,102,12,2,1,,,,29,136
"De 20 a 24 años (093)",585,545,4,350,155,31,5,,,,40,773
"De 25 a 29 años (094)",662,639,4,265,256,93,19,2,,,23,1148
"De 30 a 34 años (095)",401,392,2,109,144,90,37,10,,,9,888
"De 35 a 39 años (096)",309,307,3,47,103,77,61,12,4,,2,857
"De 40 a 44 años (097)",170,168,3,21,50,33,38,20,2,1,2,533
"De 45 a 49 años (098)",78,75,,8,15,18,22,11,1,,3,271
"De 50 y más años (099)",111,108,3,18,9,19,28,22,8,1,3,442
"Separado(a) (100)",386,357,5,136,99,51,41,16,6,3,29,853
"De 15 a 19 años (102)",9,5,,4,1,,,,,,4,6
"De 20 a 24 años (103)",51,49,,39,7,3,,,,,2,62
"De 25 a 29 años (104)",44,39,,17,16,6,,,,,5,67
"De 30 a 34 años (105)",68,60,2,24,19,9,6,,,,8,113
"De 35 a 39 años (106)",51,49,,23,12,6,7,1,,,2,103
"De 40 a 44 años (107)",54,49,2,11,11,12,8,3,2,,5,141
"De 45 a 49 años (108)",29,28,,8,10,3,3,3,1,,1,79
"De 50 y más años (109)",80,78,1,10,23,12,17,9,3,3,2,282
"Casado(a) (110)",3887,3821,14,494,832,785,1022,486,157,31,66,13747
"De 12 a 14 años (111)",3,3,1,,2,,,,,,,4
"De 15 a 19 años (112)",19,16,2,8,4,1,1,,,,3,23
"De 20 a 24 años (113)",134,125,1,58,44,14,6,2,,,9,228
"De 25 a 29 años (114)",394,387,,115,148,87,33,3,1,,7,836
"De 30 a 34 años (115)",491,486,1,73,173,115,107,15,2,,5,1337
"De 35 a 39 años (116)",641,631,2,68,174,166,167,48,6,,10,1991
"De 40 a 44 años (117)",551,547,1,43,97,137,185,68,16,,4,2029
"De 45 a 49 años (118)",512,505,2,41,69,104,175,85,24,5,7,2061
"De 50 y más años (119)",1142,1121,4,88,121,161,348,265,108,26,21,5238
"Viudo(a) (120)",618,588,4,77,76,101,167,118,37,8,30,2429
"De 15 a 19 años (122)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (123)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (124)",8,6,,2,3,1,,,,,2,11
"De 30 a 34 años (125)",20,20,,5,6,4,3,2,,,,54
"De 35 a 39 años (126)",29,28,,6,5,10,5,2,,,1,81
"De 40 a 44 años (127)",31,31,,5,7,6,9,2,2,,,108
"De 45 a 49 años (128)",47,45,,6,4,8,17,9,1,,2,183
"De 50 y más años (129)",476,454,4,50,51,71,133,103,34,8,22,1986
"Divorciado(a) (130)",47,43,1,16,14,2,7,2,1,,4,102
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",6,4,,2,2,,,,,,2,6
"De 25 a 29 años (134)",3,3,,2,1,,,,,,,4
"De 30 a 34 años (135)",3,3,,2,1,,,,,,,4
"De 35 a 39 años (136)",4,3,,1,,1,1,,,,1,8
"De 40 a 44 años (137)",4,4,,2,2,,,,,,,6
"De 45 a 49 años (138)",8,8,,3,4,,1,,,,,15
"De 50 y más años (139)",18,18,1,4,4,1,5,2,1,,,59
"Soltero(a) (140)",808,312,5,206,61,25,15,,,,496,463
"De 12 a 14 años (141)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (142)",14,14,,14,,,,,,,,14
"De 20 a 24 años (143)",225,47,1,40,6,,,,,,178,52
"De 25 a 29 años (144)",228,58,1,50,7,,,,,,170,64
"De 30 a 34 años (145)",107,36,1,27,6,1,1,,,,71,46
"De 35 a 39 años (146)",71,40,1,21,9,5,4,,,,31,70
"De 40 a 44 años (147)",52,32,,14,9,6,3,,,,20,62
"De 45 a 49 años (148)",38,28,,12,8,5,3,,,,10,55
"De 50 y más años (149)",71,56,1,27,16,8,4,,,,15,99
,,,,,,,,,,,,
"RURAL (160)",22532,21278,116,4011,4206,3410,5182,2927,1198,228,1254,76786
"De 12 a 14 años (161)",20,6,,5,1,,,,,,14,7
"De 15 a 19 años (162)",525,461,13,386,57,5,,,,,64,515
"De 20 a 24 años (163)",2196,1858,16,1099,580,136,23,4,,,338,2790
"De 25 a 29 años (164)",2840,2497,13,855,925,486,208,10,,,343,5097
"De 30 a 34 años (165)",2483,2306,15,431,713,587,478,70,9,3,177,6214
"De 35 a 39 años (166)",2415,2320,4,321,513,532,701,207,40,2,95,7665
"De 40 a 44 años (167)",2054,2004,9,180,329,351,717,321,87,10,50,7955
"De 45 a 49 años (168)",1921,1882,5,164,280,293,610,367,138,25,39,8093
"De 50 y más años (169)",8078,7944,41,570,808,1020,2445,1948,924,188,134,38450
"Conviviente (170)",4244,4048,30,1692,1157,575,423,122,36,13,196,8780
"De 12 a 14 años (171)",13,3,,3,,,,,,,10,3
"De 15 a 19 años (172)",371,317,5,271,40,1,,,,,54,354
"De 20 a 24 años (173)",1133,1088,11,681,324,64,7,1,,,45,1555
"De 25 a 29 años (174)",1053,1015,6,390,381,181,53,4,,,38,1938
"De 30 a 34 años (175)",606,579,1,154,180,139,89,12,2,2,27,1426
"De 35 a 39 años (176)",435,426,1,99,124,83,95,19,5,,9,1161
"De 40 a 44 años (177)",224,218,1,35,56,38,61,22,4,1,6,715
"De 45 a 49 años (178)",133,129,2,25,21,32,31,13,4,1,4,429
"De 50 y más años (179)",276,273,3,34,31,37,87,51,21,9,3,1199
"Separado(a) (180)",618,594,5,228,138,75,96,35,15,2,24,1530
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",21,20,1,18,1,,,,,,1,20
"De 20 a 24 años (183)",51,48,,35,12,1,,,,,3,62
"De 25 a 29 años (184)",84,80,,47,21,10,2,,,,4,127
"De 30 a 34 años (185)",82,81,1,30,30,14,6,,,,1,159
"De 35 a 39 años (186)",74,73,,30,17,9,16,1,,,1,169
"De 40 a 44 años (187)",63,62,2,13,17,9,16,5,,,1,174
"De 45 a 49 años (188)",57,52,,11,15,10,9,6,1,,5,157
"De 50 y más años (189)",185,177,1,43,25,22,47,23,14,2,8,661
"Casado(a) (190)",13396,13292,48,1380,2433,2313,3824,2192,931,171,104,53765
"De 12 a 14 años (191)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (192)",67,60,2,44,12,2,,,,,7,74
"De 20 a 24 años (193)",575,563,3,253,224,67,13,3,,,12,978
"De 25 a 29 años (194)",1250,1235,6,305,486,282,150,6,,,15,2794
"De 30 a 34 años (195)",1517,1504,8,176,462,418,376,56,7,1,13,4385
"De 35 a 39 años (196)",1684,1676,2,135,340,419,567,179,32,2,8,5979
"De 40 a 44 años (197)",1571,1563,5,84,220,287,603,277,78,9,8,6580
"De 45 a 49 años (198)",1528,1524,1,98,215,227,516,320,127,20,4,6824
"De 50 y más años (199)",5199,5165,21,284,473,611,1599,1351,687,139,34,26148
"Viudo(a) (200)",2587,2520,14,189,308,383,798,573,214,41,67,11425
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",5,3,,2,1,,,,,,2,4
"De 20 a 24 años (203)",8,8,,3,2,2,1,,,,,18
"De 25 a 29 años (204)",18,18,,7,6,3,2,,,,,36
"De 30 a 34 años (205)",34,30,,6,12,6,4,2,,,4,78
"De 35 a 39 años (206)",55,53,,2,10,14,17,7,3,,2,206
"De 40 a 44 años (207)",102,99,,11,22,12,32,17,5,,3,385
"De 45 a 49 años (208)",145,141,1,12,17,21,53,27,6,4,4,620
"De 50 y más años (209)",2219,2168,13,146,238,325,689,520,200,37,51,10078
"Divorciado(a) (210)",97,90,2,27,25,11,17,5,2,1,7,246
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",7,7,,6,1,,,,,,,8
"De 25 a 29 años (214)",5,4,,3,,1,,,,,1,6
"De 30 a 34 años (215)",10,7,1,2,3,,1,,,,3,13
"De 35 a 39 años (216)",8,7,,1,4,,1,1,,,1,19
"De 40 a 44 años (217)",10,9,1,5,1,1,1,,,,1,15
"De 45 a 49 años (218)",8,8,,3,3,,1,1,,,,21
"De 50 y más años (219)",48,47,,6,13,9,13,3,2,1,1,163
"Soltero(a) (220)",1590,734,17,495,145,53,24,,,,856,1040
"De 15 a 19 años (222)",60,60,5,50,3,2,,,,,,62
"De 20 a 24 años (223)",422,144,2,121,17,2,2,,,,278,169
"De 25 a 29 años (224)",430,145,1,103,31,9,1,,,,285,196
"De 30 a 34 años (225)",234,105,4,63,26,10,2,,,,129,153
"De 35 a 39 años (226)",159,85,1,54,18,7,5,,,,74,131
"De 40 a 44 años (227)",84,53,,32,13,4,4,,,,31,86
"De 45 a 49 años (228)",50,28,1,15,9,3,,,,,22,42
"De 50 y más años (229)",151,114,3,57,28,16,10,,,,37,201
