"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",609,,,5,9,61,269,265
"De 15 a 19 años (052)",23,,,,,,12,11
"De 20 a 24 años (053)",176,,,,,2,70,104
"De 25 a 29 años (054)",162,,,,,2,83,77
"De 30 a 34 años (055)",106,,,,,19,55,32
"De 35 a 39 años (056)",82,,,,,18,38,26
"De 40 a 44 años (057)",25,,,,1,9,9,6
"De 45 a 49 años (058)",15,,,,3,7,2,3
"De 50 y más años (059)",20,,,5,5,4,,6
"Sup. no Univ. completa (060)",718,,1,6,16,93,308,294
"De 20 a 24 años (063)",112,,,,,2,52,58
"De 25 a 29 años (064)",221,,,,,7,116,98
"De 30 a 34 años (065)",167,,,,,15,85,67
"De 35 a 39 años (066)",80,,,,,20,31,29
"De 40 a 44 años (067)",60,,,,4,21,19,16
"De 45 a 49 años (068)",37,,,,2,20,3,12
"De 50 y más años (069)",41,,1,6,10,8,2,14
"Sup. Univ. incompleta (070)",239,,,3,6,28,74,128
"De 15 a 19 años (072)",5,,,,,,3,2
"De 20 a 24 años (073)",65,,,,,,24,41
"De 25 a 29 años (074)",65,,,,,1,20,44
"De 30 a 34 años (075)",34,,,,,3,16,15
"De 35 a 39 años (076)",27,,,,,6,7,14
"De 40 a 44 años (077)",19,,,,2,8,3,6
"De 45 a 49 años (078)",12,,,,3,6,1,2
"De 50 y más años (079)",12,,,3,1,4,,4
"Sup. Univ. completa (080)",539,1,1,7,32,61,181,256
"De 20 a 24 años (083)",42,,,,,,8,34
"De 25 a 29 años (084)",116,,,,,1,43,72
"De 30 a 34 años (085)",119,,,,,7,68,44
"De 35 a 39 años (086)",107,,,,,16,43,48
"De 40 a 44 años (087)",69,,,,4,20,14,31
"De 45 a 49 años (088)",33,,,,8,7,5,13
"De 50 y más años (089)",53,1,1,7,20,10,,14
,,,,,,,,
"URBANA (100)",8215,29,107,258,668,1533,2876,2744
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",194,,,,,,102,92
"De 20 a 24 años (103)",1006,,,,,4,526,476
"De 25 a 29 años (104)",1339,,,,,36,800,503
"De 30 a 34 años (105)",1090,,,,,154,604,332
"De 35 a 39 años (106)",1105,,,,4,342,481,278
"De 40 a 44 años (107)",862,,,,48,328,256,230
"De 45 a 49 años (108)",712,,,3,103,322,86,198
"De 50 y más años (109)",1898,29,107,255,513,347,21,626
"Sin nivel (110)",939,19,67,118,170,142,81,342
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",4,,,,,,3,1
"De 20 a 24 años (113)",8,,,,,,5,3
"De 25 a 29 años (114)",15,,,,,1,6,8
"De 30 a 34 años (115)",33,,,,,4,14,15
"De 35 a 39 años (116)",45,,,,1,10,21,13
"De 40 a 44 años (117)",54,,,,1,19,20,14
"De 45 a 49 años (118)",76,,,,9,31,8,28
"De 50 y más años (119)",703,19,67,118,159,77,4,259
"Educacion Inicial (120)",8,,,,,,4,4
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",3,,,,,,2,1
"De 30 a 34 años (125)",1,,,,,,,1
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",2691,9,32,82,326,721,747,774
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",33,,,,,,17,16
"De 20 a 24 años (133)",145,,,,,1,80,64
"De 25 a 29 años (134)",239,,,,,9,154,76
"De 30 a 34 años (135)",247,,,,,43,135,69
"De 35 a 39 años (136)",400,,,,2,134,176,88
"De 40 a 44 años (137)",393,,,,27,150,118,98
"De 45 a 49 años (138)",377,,,,50,173,54,100
"De 50 y más años (139)",856,9,32,82,247,211,13,262
"Secundaria (140)",3237,,6,44,120,495,1504,1068
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",145,,,,,,76,69
"De 20 a 24 años (143)",629,,,,,,346,283
"De 25 a 29 años (144)",726,,,,,18,457,251
"De 30 a 34 años (145)",554,,,,,76,316,162
"De 35 a 39 años (146)",453,,,,1,150,205,97
"De 40 a 44 años (147)",291,,,,12,119,84,76
"De 45 a 49 años (148)",190,,,3,31,89,17,50
"De 50 y más años (149)",242,,6,41,76,43,3,73
"Sup. no Univ. incompleta (150)",362,,,3,8,42,167,142
"De 15 a 19 años (152)",10,,,,,,5,5
"De 20 a 24 años (153)",94,,,,,2,45,47
"De 25 a 29 años (154)",99,,,,,2,55,42
"De 30 a 34 años (155)",61,,,,,13,32,16
"De 35 a 39 años (156)",55,,,,,13,23,19
"De 40 a 44 años (157)",17,,,,1,5,6,5
"De 45 a 49 años (158)",11,,,,3,4,1,3
"De 50 y más años (159)",15,,,3,4,3,,5
"Sup. no Univ. completa (160)",463,,1,6,13,67,191,185
"De 20 a 24 años (163)",64,,,,,1,26,37
"De 25 a 29 años (164)",138,,,,,5,77,56
"De 30 a 34 años (165)",97,,,,,9,49,39
"De 35 a 39 años (166)",61,,,,,18,22,21
"De 40 a 44 años (167)",46,,,,3,15,14,14
"De 45 a 49 años (168)",25,,,,1,15,2,7
"De 50 y más años (169)",32,,1,6,9,4,1,11
"Sup. Univ. incompleta (170)",146,,,1,3,22,47,73
"De 15 a 19 años (172)",2,,,,,,1,1
"De 20 a 24 años (173)",34,,,,,,16,18
"De 25 a 29 años (174)",42,,,,,1,17,24
"De 30 a 34 años (175)",21,,,,,3,8,10
"De 35 a 39 años (176)",20,,,,,6,3,11
"De 40 a 44 años (177)",10,,,,1,4,1,4
"De 45 a 49 años (178)",9,,,,1,5,1,2
"De 50 y más años (179)",8,,,1,1,3,,3
"Sup. Univ. completa (180)",369,1,1,4,28,44,135,156
"De 20 a 24 años (183)",29,,,,,,7,22
"De 25 a 29 años (184)",77,,,,,,32,45
"De 30 a 34 años (185)",76,,,,,6,50,20
"De 35 a 39 años (186)",70,,,,,11,30,29
"De 40 a 44 años (187)",51,,,,3,16,13,19
"De 45 a 49 años (188)",24,,,,8,5,3,8
"De 50 y más años (189)",42,1,1,4,17,6,,13
,,,,,,,,
"RURAL (200)",22532,156,489,1412,2787,4350,7406,5932
"De 12 a 14 años (201)",20,,,,,,1,19
"De 15 a 19 años (202)",525,,,,,,338,187
"De 20 a 24 años (203)",2196,,,,,2,1375,819
"De 25 a 29 años (204)",2840,,,,,101,1828,911
"De 30 a 34 años (205)",2483,,,,,354,1495,634
"De 35 a 39 años (206)",2415,,,,25,698,1200,492
"De 40 a 44 años (207)",2054,,,1,97,839,717,400
"De 45 a 49 años (208)",1921,,,7,314,902,370,328
"De 50 y más años (209)",8078,156,489,1404,2351,1454,82,2142
"Sin nivel (210)",5196,132,393,959,1176,705,270,1561
"De 15 a 19 años (212)",6,,,,,,6,
"De 20 a 24 años (213)",19,,,,,,7,12
"De 25 a 29 años (214)",45,,,,,,27,18
"De 30 a 34 años (215)",64,,,,,5,30,29
"De 35 a 39 años (216)",91,,,,,22,40,29
"De 40 a 44 años (217)",199,,,,8,73,76,42
"De 45 a 49 años (218)",308,,,3,48,142,53,62
"De 50 y más años (219)",4464,132,393,956,1120,463,31,1369
"Educacion Inicial (220)",17,,,,,1,8,8
"De 12 a 14 años (221)",1,,,,,,,1
"De 20 a 24 años (223)",1,,,,,,,1
"De 25 a 29 años (224)",5,,,,,,2,3
"De 30 a 34 años (225)",7,,,,,1,4,2
"De 35 a 39 años (226)",3,,,,,,2,1
"Primaria (230)",9825,24,90,422,1424,2653,3139,2073
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",127,,,,,,86,41
"De 20 a 24 años (233)",516,,,,,,342,174
"De 25 a 29 años (234)",915,,,,,34,638,243
"De 30 a 34 años (235)",1024,,,,,152,629,243
"De 35 a 39 años (236)",1279,,,,16,379,655,229
"De 40 a 44 años (237)",1331,,,,62,551,476,242
"De 45 a 49 años (238)",1320,,,4,216,628,268,204
"De 50 y más años (239)",3311,24,90,418,1130,909,45,695
"Secundaria (240)",6729,,6,24,176,923,3697,1903
"De 12 a 14 años (241)",17,,,,,,1,16
"De 15 a 19 años (242)",376,,,,,,237,139
"De 20 a 24 años (243)",1486,,,,,1,966,519
"De 25 a 29 años (244)",1667,,,,,64,1080,523
"De 30 a 34 años (245)",1217,,,,,183,747,287
"De 35 a 39 años (246)",952,,,,9,285,462,196
"De 40 a 44 años (247)",475,,,1,24,197,154,99
"De 45 a 49 años (248)",265,,,,47,121,45,52
"De 50 y más años (249)",274,,6,23,96,72,5,72
"Sup. no Univ. incompleta (250)",247,,,2,1,19,102,123
"De 15 a 19 años (252)",13,,,,,,7,6
"De 20 a 24 años (253)",82,,,,,,25,57
"De 25 a 29 años (254)",63,,,,,,28,35
"De 30 a 34 años (255)",45,,,,,6,23,16
"De 35 a 39 años (256)",27,,,,,5,15,7
"De 40 a 44 años (257)",8,,,,,4,3,1
"De 45 a 49 años (258)",4,,,,,3,1,
"De 50 y más años (259)",5,,,2,1,1,,1
"Sup. no Univ. completa (260)",255,,,,3,26,117,109
"De 20 a 24 años (263)",48,,,,,1,26,21
"De 25 a 29 años (264)",83,,,,,2,39,42
"De 30 a 34 años (265)",70,,,,,6,36,28
"De 35 a 39 años (266)",19,,,,,2,9,8
"De 40 a 44 años (267)",14,,,,1,6,5,2
"De 45 a 49 años (268)",12,,,,1,5,1,5
"De 50 y más años (269)",9,,,,1,4,1,3
"Sup. Univ. incompleta (270)",93,,,2,3,6,27,55
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",31,,,,,,8,23
"De 25 a 29 años (274)",23,,,,,,3,20
"De 30 a 34 años (275)",13,,,,,,8,5
"De 35 a 39 años (276)",7,,,,,,4,3
"De 40 a 44 años (277)",9,,,,1,4,2,2
"De 45 a 49 años (278)",3,,,,2,1,,
"De 50 y más años (279)",4,,,2,,1,,1
"Sup. Univ. completa (280)",170,,,3,4,17,46,100
"De 20 a 24 años (283)",13,,,,,,1,12
"De 25 a 29 años (284)",39,,,,,1,11,27
"De 30 a 34 años (285)",43,,,,,1,18,24
"De 35 a 39 años (286)",37,,,,,5,13,19
"De 40 a 44 años (287)",18,,,,1,4,1,12
"De 45 a 49 años (288)",9,,,,,2,2,5
"De 50 y más años (289)",11,,,3,3,4,,1
