"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",436,3190,2657,5,83.3,0.2,
"De 50 y más años (039)",1453,10509,8035,,76.5,,
"Viudo(a) (040)",937,5837,4292,7,73.5,0.1,
"De 15 a 19 años (042)",1,,,,,,
"De 20 a 24 años (043)",6,11,11,2,100,18.2,
"De 25 a 29 años (044)",5,18,18,,100,,
"De 30 a 34 años (045)",12,35,33,2,94.3,5.7,
"De 35 a 39 años (046)",16,80,68,1,85,1.3,
"De 40 a 44 años (047)",51,248,223,2,89.9,0.8,
"De 45 a 49 años (048)",40,254,218,,85.8,,
"De 50 y más años (049)",806,5191,3721,,71.7,,
"Divorciado(a) (050)",60,167,143,,85.6,,
"De 15 a 19 años (052)",3,3,3,,100,,
"De 20 a 24 años (053)",5,7,7,,100,,
"De 25 a 29 años (054)",6,12,12,,100,,
"De 30 a 34 años (055)",6,12,11,,91.7,,
"De 35 a 39 años (056)",11,28,26,,92.9,,
"De 40 a 44 años (057)",3,5,5,,100,,
"De 45 a 49 años (058)",11,45,38,,84.4,,
"De 50 y más años (059)",15,55,41,,74.5,,
"Soltero(a) (060)",3723,468,451,31,96.4,6.6,
"De 12 a 14 años (061)",1470,4,4,,100,,
"De 15 a 19 años (062)",1295,44,44,12,100,27.3,
"De 20 a 24 años (063)",464,91,90,11,98.9,12.1,
"De 25 a 29 años (064)",185,83,79,4,95.2,4.8,
"De 30 a 34 años (065)",92,79,76,3,96.2,3.8,
"De 35 a 39 años (066)",83,48,47,1,97.9,2.1,
"De 40 a 44 años (067)",24,26,25,,96.2,,
"De 45 a 49 años (068)",35,34,32,,94.1,,
"De 50 y más años (069)",75,59,54,,91.5,,
,,,,,,,
"URBANA (080)",2786,7913,6899,125,87.2,1.6,
"De 12 a 14 años (081)",334,3,3,,100,,
"De 15 a 19 años (082)",365,58,57,16,98.3,27.6,
"De 20 a 24 años (083)",315,273,268,23,98.2,8.4,
"De 25 a 29 años (084)",302,513,502,33,97.9,6.4,
"De 30 a 34 años (085)",253,754,713,24,94.6,3.2,
"De 35 a 39 años (086)",256,878,822,19,93.6,2.2,
"De 40 a 44 años (087)",213,1083,982,9,90.7,0.8,
"De 45 a 49 años (088)",181,994,882,1,88.7,0.1,
"De 50 y más años (089)",567,3357,2670,,79.5,,
"Conviviente (090)",744,2139,2010,76,94,3.6,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",49,36,35,10,97.2,27.8,
"De 20 a 24 años (093)",137,193,189,17,97.9,8.8,
"De 25 a 29 años (094)",165,336,331,23,98.5,6.8,
"De 30 a 34 años (095)",125,417,394,16,94.5,3.8,
"De 35 a 39 años (096)",102,395,362,8,91.6,2,
"De 40 a 44 años (097)",73,332,308,2,92.8,0.6,
"De 45 a 49 años (098)",38,208,186,,89.4,,
"De 50 y más años (099)",53,222,205,,92.3,,
"Separado(a) (100)",130,388,358,7,92.3,1.8,
"De 15 a 19 años (102)",8,9,9,3,100,33.3,
"De 20 a 24 años (103)",16,22,22,2,100,9.1,
"De 25 a 29 años (104)",24,43,43,1,100,2.3,
"De 30 a 34 años (105)",19,50,48,,96,,
"De 35 a 39 años (106)",14,48,46,1,95.8,2.1,
"De 40 a 44 años (107)",15,46,43,,93.5,,
"De 45 a 49 años (108)",12,57,53,,93,,
"De 50 y más años (109)",22,113,94,,83.2,,
"Casado(a) (110)",740,4126,3534,36,85.7,0.9,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",4,4,4,,100,,
"De 20 a 24 años (113)",19,26,26,3,100,11.5,
"De 25 a 29 años (114)",45,104,99,8,95.2,7.7,
"De 30 a 34 años (115)",76,261,245,8,93.9,3.1,
"De 35 a 39 años (116)",89,385,371,9,96.4,2.3,
"De 40 a 44 años (117)",100,594,537,7,90.4,1.2,
"De 45 a 49 años (118)",97,611,528,1,86.4,0.2,
"De 50 y más años (119)",309,2141,1724,,80.5,,
"Viudo(a) (120)",191,1080,822,,76.1,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",2,5,5,,100,,
"De 30 a 34 años (125)",3,7,7,,100,,
"De 35 a 39 años (126)",4,23,17,,73.9,,
"De 40 a 44 años (127)",18,104,87,,83.7,,
"De 45 a 49 años (128)",12,80,79,,98.8,,
"De 50 y más años (129)",151,860,626,,72.8,,
"Divorciado(a) (130)",18,56,53,,94.6,,
"De 20 a 24 años (133)",1,3,3,,100,,
"De 30 a 34 años (135)",1,3,3,,100,,
"De 35 a 39 años (136)",4,12,11,,91.7,,
"De 40 a 44 años (137)",1,2,2,,100,,
"De 45 a 49 años (138)",6,26,24,,92.3,,
"De 50 y más años (139)",5,10,10,,100,,
"Soltero(a) (140)",963,124,122,6,98.4,4.8,
"De 12 a 14 años (141)",331,3,3,,100,,
"De 15 a 19 años (142)",304,9,9,3,100,33.3,
"De 20 a 24 años (143)",141,28,27,1,96.4,3.6,
"De 25 a 29 años (144)",66,25,24,1,96,4,
"De 30 a 34 años (145)",29,16,16,,100,,
"De 35 a 39 años (146)",43,15,15,1,100,6.7,
"De 40 a 44 años (147)",6,5,5,,100,,
"De 45 a 49 años (148)",16,12,12,,100,,
"De 50 y más años (149)",27,11,11,,100,,
,,,,,,,
"RURAL (160)",8529,29839,24395,459,81.8,1.5,
"De 12 a 14 años (161)",1154,1,1,,100,,
"De 15 a 19 años (162)",1185,182,179,60,98.4,33,
"De 20 a 24 años (163)",839,841,810,100,96.3,11.9,
"De 25 a 29 años (164)",696,1613,1503,89,93.2,5.5,
"De 30 a 34 años (165)",692,2444,2228,85,91.2,3.5,
"De 35 a 39 años (166)",648,3038,2724,67,89.7,2.2,
"De 40 a 44 años (167)",620,3652,3207,52,87.8,1.4,
"De 45 a 49 años (168)",537,3657,3027,6,82.8,0.2,
"De 50 y más años (169)",2158,14411,10716,,74.4,,
"Conviviente (170)",2235,7949,6997,287,88,3.6,
"De 12 a 14 años (171)",13,,,,,,
"De 15 a 19 años (172)",159,116,114,45,98.3,38.8,
"De 20 a 24 años (173)",394,597,574,69,96.1,11.6,
"De 25 a 29 años (174)",413,1121,1045,75,93.2,6.7,
"De 30 a 34 años (175)",395,1475,1345,51,91.2,3.5,
"De 35 a 39 años (176)",290,1399,1256,30,89.8,2.1,
"De 40 a 44 años (177)",220,1211,1042,16,86,1.3,
"De 45 a 49 años (178)",119,744,625,1,84,0.1,
"De 50 y más años (179)",232,1286,996,,77.4,,
"Separado(a) (180)",354,991,832,22,84,2.2,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",21,22,21,5,95.5,22.7,
"De 20 a 24 años (183)",71,80,79,7,98.8,8.8,
"De 25 a 29 años (184)",55,84,80,1,95.2,1.2,
"De 30 a 34 años (185)",44,106,97,3,91.5,2.8,
"De 35 a 39 años (186)",42,147,123,5,83.7,3.4,
"De 40 a 44 años (187)",24,100,92,,92,,
"De 45 a 49 años (188)",27,119,100,1,84,0.8,
"De 50 y más años (189)",69,333,240,,72.1,,
"Casado(a) (190)",2392,15687,12677,118,80.8,0.8,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",10,6,6,1,100,16.7,
"De 20 a 24 años (193)",42,87,80,12,92,13.8,
"De 25 a 29 años (194)",100,325,298,10,91.7,3.1,
"De 30 a 34 años (195)",176,763,692,26,90.7,3.4,
"De 35 a 39 años (196)",257,1386,1247,31,90,2.2,
"De 40 a 44 años (197)",323,2173,1914,34,88.1,1.6,
"De 45 a 49 años (198)",339,2579,2129,4,82.6,0.2,
"De 50 y más años (199)",1144,8368,6311,,75.4,,
"Viudo(a) (200)",746,4757,3470,7,72.9,0.1,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",5,10,10,2,100,20,
"De 25 a 29 años (204)",3,13,13,,100,,
"De 30 a 34 años (205)",9,28,26,2,92.9,7.1,
"De 35 a 39 años (206)",12,57,51,1,89.5,1.8,
"De 40 a 44 años (207)",33,144,136,2,94.4,1.4,
"De 45 a 49 años (208)",28,174,139,,79.9,,
"De 50 y más años (209)",655,4331,3095,,71.5,,
"Divorciado(a) (210)",42,111,90,,81.1,,
"De 15 a 19 años (212)",3,3,3,,100,,
"De 20 a 24 años (213)",4,4,4,,100,,
"De 25 a 29 años (214)",6,12,12,,100,,
"De 30 a 34 años (215)",5,9,8,,88.9,,
"De 35 a 39 años (216)",7,16,15,,93.8,,
"De 40 a 44 años (217)",2,3,3,,100,,
"De 45 a 49 años (218)",5,19,14,,73.7,,
"De 50 y más años (219)",10,45,31,,68.9,,
"Soltero(a) (220)",2760,344,329,25,95.6,7.3,
"De 12 a 14 años (221)",1139,1,1,,100,,
"De 15 a 19 años (222)",991,35,35,9,100,25.7,
"De 20 a 24 años (223)",323,63,63,10,100,15.9,
"De 25 a 29 años (224)",119,58,55,3,94.8,5.2,
"De 30 a 34 años (225)",63,63,60,3,95.2,4.8,
"De 35 a 39 años (226)",40,33,32,,97,,
"De 40 a 44 años (227)",18,21,20,,95.2,,
"De 45 a 49 años (228)",19,22,20,,90.9,,
"De 50 y más años (229)",48,48,43,,89.6,,
