"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",381,50,1,251,10,69,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",13,2,1,8,,2,,
"Comercio al por mayor (124)",5,2,,2,,1,,
"Comercio al por menor (125)",363,46,,241,10,66,,
"Hoteles y restaurantes (126)",302,120,5,165,2,10,,
"Trans., almac. y comunicaciones (127)",21,14,,5,1,1,,
"Intermediación financiera (128)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (129)",11,8,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",17,17,,,,,,
"Enseñanza (131)",76,71,,5,,,,
"Servicios sociales y de salud (132)",25,21,1,2,,1,,
"Otras activ. serv.comun.soc y personales (133)",67,27,5,29,1,5,,
"Hogares privados con servicio doméstico (134)",91,,,,,,91,
"Actividad economica no especificada (136)",124,62,5,45,4,8,,
"Desocupado (137)",15,,,,,,,15
,,,,,,,,
"RURAL (138)",7190,968,2855,2324,256,375,171,241
"Agric., ganadería, caza y silvicultura (139)",1238,4,291,751,30,162,,
"Pesca (140)",7,,3,1,,3,,
"Explotación de minas y canteras (141)",2536,125,1952,304,127,28,,
"Industrias manufactureras (142)",170,2,79,76,5,8,,
"Suministro de electricidad, gas y agua (143)",10,,10,,,,,
"Construcción (144)",121,6,79,31,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",764,94,42,512,29,87,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",114,20,20,63,,11,,
"Comercio al por mayor (147)",21,4,,14,,3,,
"Comercio al por menor (148)",629,70,22,435,29,73,,
"Hoteles y restaurantes (149)",663,273,62,240,34,54,,
"Trans., almac. y comunicaciones (150)",539,124,101,290,8,16,,
"Intermediación financiera (151)",10,8,,,2,,,
"Activid.inmobil., empres. y alquileres (152)",60,45,11,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",37,33,4,,,,,
"Enseñanza (154)",118,110,,8,,,,
"Servicios sociales y de salud (155)",45,41,,4,,,,
"Otras activ. serv.comun.soc y personales (156)",127,31,53,40,2,1,,
"Hogares privados con servicio doméstico (157)",171,,,,,,171,
"Actividad economica no especificada (159)",333,72,168,63,17,13,,
"Desocupado (160)",241,,,,,,,241
"Hombres (161)",5502,496,2713,1645,194,205,42,207
"Agric., ganadería, caza y silvicultura (162)",1087,4,268,676,23,116,,
"Pesca (163)",7,,3,1,,3,,
"Explotación de minas y canteras (164)",2340,30,1907,265,116,22,,
"Industrias manufactureras (165)",148,1,76,60,4,7,,
"Suministro de electricidad, gas y agua (166)",10,,10,,,,,
"Construcción (167)",117,6,75,31,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",367,57,42,226,15,27,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",101,17,20,55,,9,,
"Comercio al por mayor (170)",14,4,,10,,,,
"Comercio al por menor (171)",252,36,22,161,15,18,,
"Hoteles y restaurantes (172)",116,58,9,33,10,6,,
"Trans., almac. y comunicaciones (173)",522,112,101,286,8,15,,
"Intermediación financiera (174)",8,6,,,2,,,
"Activid.inmobil., empres. y alquileres (175)",54,39,11,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",31,28,3,,,,,
"Enseñanza (177)",61,60,,1,,,,
"Servicios sociales y de salud (178)",24,20,,4,,,,
"Otras activ. serv.comun.soc y personales (179)",95,25,50,19,,1,,
"Hogares privados con servicio doméstico (180)",42,,,,,,42,
"Actividad economica no especificada (182)",266,50,158,39,14,5,,
"Desocupado (183)",207,,,,,,,207
"Mujeres (184)",1688,472,142,679,62,170,129,34
"Agric., ganadería, caza y silvicultura (185)",151,,23,75,7,46,,
"Explotación de minas y canteras (187)",196,95,45,39,11,6,,
"Industrias manufactureras (188)",22,1,3,16,1,1,,
"Construcción (190)",4,,4,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",397,37,,286,14,60,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",13,3,,8,,2,,
"Comercio al por mayor (193)",7,,,4,,3,,
"Comercio al por menor (194)",377,34,,274,14,55,,
"Hoteles y restaurantes (195)",547,215,53,207,24,48,,
"Trans., almac. y comunicaciones (196)",17,12,,4,,1,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",6,6,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",6,5,1,,,,,
"Enseñanza (200)",57,50,,7,,,,
"Servicios sociales y de salud (201)",21,21,,,,,,
"Otras activ. serv.comun.soc y personales (202)",32,6,3,21,2,,,
"Hogares privados con servicio doméstico (203)",129,,,,,,129,
"Actividad economica no especificada (205)",67,22,10,24,3,8,,
"Desocupado (206)",34,,,,,,,34
