"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",29,28,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",357,63,1,266,6,21,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",7452,1,4,7240,202,5,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",369,,230,127,6,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",588,49,155,371,8,5,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",6428,53,3381,236,3,2748,7,
"Otra (101)",6,6,,,,,,
"Ocupación no especificada (102)",162,20,55,64,2,21,,
"Desocupado (103)",1534,,,,,,,1534
"Mujeres (104)",2523,322,309,898,11,668,162,153
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",198,181,,17,,,,
"Técnicos de nivel medio y trab. asimilados (107)",33,30,,3,,,,
"Jefes y empleados de oficina (108)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",328,21,1,260,5,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",289,1,,284,3,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",128,,11,96,,21,,
"Obreros construc.,conf.,papel, fab., instr. (112)",23,1,14,6,1,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",1046,29,254,107,1,493,162,
"Ocupación no especificada (115)",304,38,29,125,1,111,,
"Desocupado (116)",153,,,,,,,153
