"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia MARAÑON (000)",7403,951,6452
"Casa independiente (001)",6477,942,5535
"Vivienda en casa de vecindad (004)",7,7,
"Choza o cabaña (005)",910,,910
"Vivienda improvisada (006)",1,1,
"Local no dest.para hab. humana (007)",4,1,3
"Otro tipo (008)",4,,4
