"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",34842,114676,110649,750,96.5,0.7,
"De 45 a 49 años (038)",36140,135579,129609,106,95.6,0.1,
"De 50 y más años (039)",221437,1012936,930302,1,91.8,,
"Secundaria (040)",1335215,1970669,1909766,49136,96.9,2.5,
"De 12 a 14 años (041)",140372,917,861,46,93.9,5,
"De 15 a 19 años (042)",265012,24516,24132,6631,98.4,27,
"De 20 a 24 años (043)",171620,108337,107081,13703,98.8,12.6,
"De 25 a 29 años (044)",145171,180588,178399,12332,98.8,6.8,
"De 30 a 34 años (045)",125380,225742,222355,9155,98.5,4.1,
"De 35 a 39 años (046)",107353,245252,240759,5344,98.2,2.2,
"De 40 a 44 años (047)",90005,239518,233850,1738,97.6,0.7,
"De 45 a 49 años (048)",74313,216851,210513,183,97.1,0.1,
"De 50 y más años (049)",215989,728948,691816,4,94.9,,
"Sup. no Univ. incompleta (050)",265760,317772,309783,10497,97.5,3.3,
"De 15 a 19 años (052)",41391,2769,2722,740,98.3,26.7,
"De 20 a 24 años (053)",62940,20119,19860,3048,98.7,15.1,
"De 25 a 29 años (054)",43215,37337,36907,2898,98.8,7.8,
"De 30 a 34 años (055)",33047,47399,46708,2182,98.5,4.6,
"De 35 a 39 años (056)",25654,49622,48792,1231,98.3,2.5,
"De 40 a 44 años (057)",19124,43143,42332,363,98.1,0.8,
"De 45 a 49 años (058)",13818,34794,33896,35,97.4,0.1,
"De 50 y más años (059)",26571,82589,78566,,95.1,,
"Sup. no Univ. completa (060)",343868,525177,511508,12977,97.4,2.5,
"De 20 a 24 años (063)",43737,12768,12611,2081,98.8,16.3,
"De 25 a 29 años (064)",56946,37438,37063,3662,99,9.8,
"De 30 a 34 años (065)",55690,64008,63158,3957,98.7,6.2,
"De 35 a 39 años (066)",48527,78284,77220,2412,98.6,3.1,
"De 40 a 44 años (067)",40302,79058,77566,788,98.1,1,
"De 45 a 49 años (068)",32178,69412,67800,76,97.7,0.1,
"De 50 y más años (069)",66488,184209,176090,1,95.6,,
"Sup. Univ. incompleta (070)",223274,216387,211255,5928,97.6,2.7,
"De 15 a 19 años (072)",35510,1395,1362,345,97.6,24.7,
"De 20 a 24 años (073)",62901,10145,9985,1514,98.4,14.9,
"De 25 a 29 años (074)",31203,17736,17564,1586,99,8.9,
"De 30 a 34 años (075)",21892,25732,25407,1353,98.7,5.3,
"De 35 a 39 años (076)",18038,30791,30297,815,98.4,2.6,
"De 40 a 44 años (077)",15223,31229,30706,284,98.3,0.9,
"De 45 a 49 años (078)",12731,28504,27910,31,97.9,0.1,
"De 50 y más años (079)",25776,70855,68024,,96,,
"Sup. Univ. completa (080)",408597,572601,558297,12008,97.5,2.1,
"De 20 a 24 años (083)",24713,5312,5210,760,98.1,14.3,
"De 25 a 29 años (084)",63074,24659,24374,2790,98.8,11.3,
"De 30 a 34 años (085)",66809,56382,55628,4151,98.7,7.4,
"De 35 a 39 años (086)",59499,79665,78568,3162,98.6,4,
"De 40 a 44 años (087)",51889,86698,85367,1042,98.5,1.2,
"De 45 a 49 años (088)",41219,75418,74095,102,98.2,0.1,
"De 50 y más años (089)",101394,244467,235055,1,96.1,,
,,,,,,,
"URBANA (100)",3152892,5554941,5296763,101115,95.4,1.8,
"De 12 a 14 años (101)",197612,1300,1231,68,94.7,5.2,
"De 15 a 19 años (102)",364829,32420,31894,8549,98.4,26.4,
"De 20 a 24 años (103)",388188,175113,172897,23017,98.7,13.1,
"De 25 a 29 años (104)",365473,337490,333312,25557,98.8,7.6,
"De 30 a 34 años (105)",337976,495673,487922,23430,98.4,4.7,
"De 35 a 39 años (106)",296464,587452,576648,14864,98.2,2.5,
"De 40 a 44 años (107)",257412,614150,599300,5067,97.6,0.8,
"De 45 a 49 años (108)",216909,586551,568278,555,96.9,0.1,
"De 50 y más años (109)",728029,2724792,2525281,8,92.7,,
"Sin nivel (110)",103341,480818,421824,1079,87.7,0.2,
"De 12 a 14 años (111)",1476,29,29,1,100,3.4,
"De 15 a 19 años (112)",2193,252,251,37,99.6,14.7,
"De 20 a 24 años (113)",2157,1167,1148,102,98.4,8.7,
"De 25 a 29 años (114)",2283,2632,2547,132,96.8,5,
"De 30 a 34 años (115)",5601,11171,10835,395,97,3.5,
"De 35 a 39 años (116)",5867,15452,14983,279,97,1.8,
"De 40 a 44 años (117)",6247,20521,19506,108,95.1,0.5,
"De 45 a 49 años (118)",6677,26671,25109,24,94.1,0.1,
"De 50 y más años (119)",70840,402923,347416,1,86.2,,
"Educacion Inicial (120)",3562,2687,2614,127,97.3,4.7,
"De 12 a 14 años (121)",817,12,11,1,91.7,8.3,
"De 15 a 19 años (122)",660,59,58,10,98.3,16.9,
"De 20 a 24 años (123)",604,319,314,33,98.4,10.3,
"De 25 a 29 años (124)",573,646,627,40,97.1,6.2,
"De 30 a 34 años (125)",576,965,941,33,97.5,3.4,
"De 35 a 39 años (126)",332,686,663,10,96.6,1.5,
"Primaria (130)",471351,1471814,1374597,9459,93.4,0.6,
"De 12 a 14 años (131)",55133,344,332,20,96.5,5.8,
"De 15 a 19 años (132)",20482,3495,3435,802,98.3,22.9,
"De 20 a 24 años (133)",19868,17201,16938,1800,98.5,10.5,
"De 25 a 29 años (134)",23313,36843,36216,2135,98.3,5.8,
"De 30 a 34 años (135)",29210,64701,63310,2221,97.9,3.4,
"De 35 a 39 años (136)",31387,88198,85846,1626,97.3,1.8,
"De 40 a 44 años (137)",34757,114382,110363,749,96.5,0.7,
"De 45 a 49 años (138)",36055,135166,129214,105,95.6,0.1,
"De 50 y más años (139)",221146,1011484,928943,1,91.8,,
"Secundaria (140)",1333594,1968330,1907505,49058,96.9,2.5,
"De 12 a 14 años (141)",140186,915,859,46,93.9,5,
"De 15 a 19 años (142)",264641,24452,24068,6616,98.4,27.1,
"De 20 a 24 años (143)",171368,108132,106879,13682,98.8,12.7,
"De 25 a 29 años (144)",144947,180267,178082,12318,98.8,6.8,
"De 30 a 34 años (145)",125216,225423,222040,9142,98.5,4.1,
"De 35 a 39 años (146)",107208,244842,240365,5334,98.2,2.2,
"De 40 a 44 años (147)",89905,239208,233548,1734,97.6,0.7,
"De 45 a 49 años (148)",74254,216636,210304,182,97.1,0.1,
"De 50 y más años (149)",215869,728455,691360,4,94.9,,
"Sup. no Univ. incompleta (150)",265599,317572,309592,10491,97.5,3.3,
"De 15 a 19 años (152)",41354,2767,2720,739,98.3,26.7,
"De 20 a 24 años (153)",62899,20096,19837,3046,98.7,15.2,
"De 25 a 29 años (154)",43187,37309,36879,2896,98.8,7.8,
"De 30 a 34 años (155)",33026,47366,46677,2181,98.5,4.6,
"De 35 a 39 años (156)",25645,49604,48776,1231,98.3,2.5,
"De 40 a 44 años (157)",19116,43112,42302,363,98.1,0.8,
"De 45 a 49 años (158)",13813,34783,33885,35,97.4,0.1,
"De 50 y más años (159)",26559,82535,78516,,95.1,,
"Sup. no Univ. completa (160)",343734,524946,511282,12972,97.4,2.5,
"De 20 a 24 años (163)",43708,12746,12590,2080,98.8,16.3,
"De 25 a 29 años (164)",56926,37420,37045,3662,99,9.8,
"De 30 a 34 años (165)",55664,63958,63109,3955,98.7,6.2,
"De 35 a 39 años (166)",48507,78251,77187,2411,98.6,3.1,
"De 40 a 44 años (167)",40288,79014,77522,787,98.1,1,
"De 45 a 49 años (168)",32167,69387,67775,76,97.7,0.1,
"De 50 y más años (169)",66474,184170,176054,1,95.6,,
"Sup. Univ. incompleta (170)",223208,216327,211197,5927,97.6,2.7,
"De 15 a 19 años (172)",35499,1395,1362,345,97.6,24.7,
"De 20 a 24 años (173)",62879,10141,9982,1514,98.4,14.9,
"De 25 a 29 años (174)",31195,17729,17557,1586,99,8.9,
"De 30 a 34 años (175)",21885,25719,25394,1353,98.7,5.3,
"De 35 a 39 años (176)",18032,30776,30282,814,98.4,2.6,
"De 40 a 44 años (177)",15221,31229,30706,284,98.3,0.9,
"De 45 a 49 años (178)",12728,28500,27906,31,97.9,0.1,
"De 50 y más años (179)",25769,70838,68008,,96,,
"Sup. Univ. completa (180)",408503,572447,558152,12002,97.5,2.1,
"De 20 a 24 años (183)",24705,5311,5209,760,98.1,14.3,
"De 25 a 29 años (184)",63049,24644,24359,2788,98.8,11.3,
"De 30 a 34 años (185)",66798,56370,55616,4150,98.7,7.4,
"De 35 a 39 años (186)",59486,79643,78546,3159,98.6,4,
"De 40 a 44 años (187)",51878,86684,85353,1042,98.5,1.2,
"De 45 a 49 años (188)",41215,75408,74085,102,98.2,0.1,
"De 50 y más años (189)",101372,244387,234984,1,96.2,,
,,,,,,,
"RURAL (200)",3425,7895,7455,137,94.4,1.7,
"De 12 a 14 años (201)",292,2,2,,100,,
"De 15 a 19 años (202)",482,89,89,20,100,22.5,
"De 20 a 24 años (203)",431,350,345,30,98.6,8.6,
"De 25 a 29 años (204)",420,609,603,28,99,4.6,
"De 30 a 34 años (205)",357,753,742,27,98.5,3.6,
"De 35 a 39 años (206)",315,889,858,22,96.5,2.5,
"De 40 a 44 años (207)",249,824,796,8,96.6,1,
"De 45 a 49 años (208)",195,827,793,2,95.9,0.2,
"De 50 y más años (209)",684,3552,3227,,90.9,,
"Sin nivel (210)",366,1946,1738,10,89.3,0.5,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",4,2,2,1,100,50,
"De 20 a 24 años (213)",8,8,8,,100,,
"De 25 a 29 años (214)",17,41,39,1,95.1,2.4,
"De 30 a 34 años (215)",29,76,74,2,97.4,2.6,
"De 35 a 39 años (216)",32,122,117,4,95.9,3.3,
"De 40 a 44 años (217)",29,131,120,2,91.6,1.5,
"De 45 a 49 años (218)",28,149,139,,93.3,,
"De 50 y más años (219)",218,1417,1239,,87.4,,
"Educacion Inicial (220)",6,12,12,1,100,8.3,
"De 20 a 24 años (223)",1,2,2,,100,,
"De 30 a 34 años (225)",4,10,10,1,100,10,
"De 35 a 39 años (226)",1,,,,,,
"Primaria (230)",977,2953,2824,32,95.6,1.1,
"De 12 a 14 años (231)",105,,,,,,
"De 15 a 19 años (232)",59,21,21,4,100,19,
"De 20 a 24 años (233)",70,85,85,7,100,8.2,
"De 25 a 29 años (234)",98,179,179,9,100,5,
"De 30 a 34 años (235)",95,240,238,7,99.2,2.9,
"De 35 a 39 años (236)",89,269,261,3,97,1.1,
"De 40 a 44 años (237)",85,294,286,1,97.3,0.3,
"De 45 a 49 años (238)",85,413,395,1,95.6,0.2,
"De 50 y más años (239)",291,1452,1359,,93.6,,
"Secundaria (240)",1621,2339,2261,77,96.7,3.3,
"De 12 a 14 años (241)",186,2,2,,100,,
"De 15 a 19 años (242)",371,64,64,14,100,21.9,
"De 20 a 24 años (243)",252,205,202,21,98.5,10.2,
"De 25 a 29 años (244)",224,321,317,14,98.8,4.4,
"De 30 a 34 años (245)",164,319,315,13,98.7,4.1,
"De 35 a 39 años (246)",145,410,394,10,96.1,2.4,
"De 40 a 44 años (247)",100,310,302,4,97.4,1.3,
"De 45 a 49 años (248)",59,215,209,1,97.2,0.5,
"De 50 y más años (249)",120,493,456,,92.5,,
"Sup. no Univ. incompleta (250)",161,200,191,5,95.5,2.5,
"De 15 a 19 años (252)",37,2,2,1,100,50,
"De 20 a 24 años (253)",41,23,23,1,100,4.3,
"De 25 a 29 años (254)",28,28,28,2,100,7.1,
"De 30 a 34 años (255)",21,33,31,1,93.9,3,
"De 35 a 39 años (256)",9,18,16,,88.9,,
"De 40 a 44 años (257)",8,31,30,,96.8,,
"De 45 a 49 años (258)",5,11,11,,100,,
"De 50 y más años (259)",12,54,50,,92.6,,
"Sup. no Univ. completa (260)",134,231,226,5,97.8,2.2,
"De 20 a 24 años (263)",29,22,21,1,95.5,4.5,
"De 25 a 29 años (264)",20,18,18,,100,,
"De 30 a 34 años (265)",26,50,49,2,98,4,
"De 35 a 39 años (266)",20,33,33,1,100,3,
"De 40 a 44 años (267)",14,44,44,1,100,2.3,
"De 45 a 49 años (268)",11,25,25,,100,,
"De 50 y más años (269)",14,39,36,,92.3,,
"Sup. Univ. incompleta (270)",66,60,58,1,96.7,1.7,
"De 15 a 19 años (272)",11,,,,,,
"De 20 a 24 años (273)",22,4,3,,75,,
"De 25 a 29 años (274)",8,7,7,,100,,
"De 30 a 34 años (275)",7,13,13,,100,,
"De 35 a 39 años (276)",6,15,15,1,100,6.7,
"De 40 a 44 años (277)",2,,,,,,
"De 45 a 49 años (278)",3,4,4,,100,,
"De 50 y más años (279)",7,17,16,,94.1,,
"Sup. Univ. completa (280)",94,154,145,6,94.2,3.9,
"De 20 a 24 años (283)",8,1,1,,100,,
"De 25 a 29 años (284)",25,15,15,2,100,13.3,
"De 30 a 34 años (285)",11,12,12,1,100,8.3,
"De 35 a 39 años (286)",13,22,22,3,100,13.6,
"De 40 a 44 años (287)",11,14,14,,100,,
"De 45 a 49 años (288)",4,10,10,,100,,
"De 50 y más años (289)",22,80,71,,88.8,,
