"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUANTA (000)",29250,3306,4436,14919,567,4332,345,1345
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",38,38,,,,,,
"Profes., científicos e intelectuales (002)",1768,1577,,178,9,4,,
"Técnicos de nivel medio y trab. asimilados (003)",490,292,,171,25,2,,
"Jefes y empleados de oficina (004)",318,310,,3,,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",2618,425,16,1744,69,364,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10972,3,,10566,400,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",713,,171,491,22,29,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1342,173,430,688,26,25,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8810,261,3728,716,7,3753,345,
"Otra (010)",120,120,,,,,,
"Ocupaciñn no especificada (011)",716,107,91,362,9,147,,
"Desocupado (012)",1345,,,,,,,1345
"Hombres (013)",20117,1791,3413,11460,424,2048,35,946
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",32,32,,,,,,
"Profes., científicos e intelectuales (015)",851,740,,103,7,1,,
"Técnicos de nivel medio y trab. asimilados (016)",308,167,,126,14,1,,
"Jefes y empleados de oficina (017)",168,164,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",910,195,6,597,28,84,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9521,3,,9187,331,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",570,,150,390,13,17,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1305,173,412,670,26,24,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",5097,146,2794,242,2,1878,35,
"Otra (023)",115,115,,,,,,
"Ocupaciñn no especificada (024)",294,56,51,143,3,41,,
"Desocupado (025)",946,,,,,,,946
"Mujeres (026)",9133,1515,1023,3459,143,2284,310,399
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",6,6,,,,,,
"Profes., científicos e intelectuales (028)",917,837,,75,2,3,,
"Técnicos de nivel medio y trab. asimilados (029)",182,125,,45,11,1,,
"Jefes y empleados de oficina (030)",150,146,,1,,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",1708,230,10,1147,41,280,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1451,,,1379,69,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",143,,21,101,9,12,,
"Obreros construc.,conf.,papel, fab., instr. (034)",37,,18,18,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",3713,115,934,474,5,1875,310,
"Otra (036)",5,5,,,,,,
"Ocupaciñn no especificada (037)",422,51,40,219,6,106,,
"Desocupado (038)",399,,,,,,,399
,,,,,,,,
"URBANA (039)",14433,2921,2069,6540,245,1577,271,810
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",26,26,,,,,,
"Profes., científicos e intelectuales (041)",1516,1369,,136,9,2,,
"Técnicos de nivel medio y trab. asimilados (042)",445,257,,162,24,2,,
"Jefes y empleados de oficina (043)",297,290,,3,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",2321,377,12,1540,65,327,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",2982,1,,2878,100,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",619,,138,432,21,28,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1029,153,273,570,17,16,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",3898,245,1600,640,5,1137,271,
"Otra (049)",110,110,,,,,,
"Ocupaciñn no especificada (050)",380,93,46,179,4,58,,
"Desocupado (051)",810,,,,,,,810
"Hombres (052)",8776,1576,1532,4239,158,720,25,526
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",23,23,,,,,,
"Profes., científicos e intelectuales (054)",730,641,,81,7,1,,
"Técnicos de nivel medio y trab. asimilados (055)",278,144,,120,13,1,,
"Jefes y empleados de oficina (056)",156,152,,2,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",816,175,5,530,28,78,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",2416,1,,2337,78,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",496,,121,346,12,17,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1001,153,258,557,17,16,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",2071,135,1119,199,2,591,25,
"Otra (062)",105,105,,,,,,
"Ocupaciñn no especificada (063)",158,47,29,67,1,14,,
"Desocupado (064)",526,,,,,,,526
"Mujeres (065)",5657,1345,537,2301,87,857,246,284
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",786,728,,55,2,1,,
"Técnicos de nivel medio y trab. asimilados (068)",167,113,,42,11,1,,
"Jefes y empleados de oficina (069)",141,138,,1,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",1505,202,7,1010,37,249,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",566,,,541,22,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",123,,17,86,9,11,,
"Obreros construc.,conf.,papel, fab., instr. (073)",28,,15,13,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",1827,110,481,441,3,546,246,
"Otra (075)",5,5,,,,,,
"Ocupaciñn no especificada (076)",222,46,17,112,3,44,,
"Desocupado (077)",284,,,,,,,284
,,,,,,,,
"RURAL (078)",14817,385,2367,8379,322,2755,74,535
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",12,12,,,,,,
"Profes., científicos e intelectuales (080)",252,208,,42,,2,,
"Técnicos de nivel medio y trab. asimilados (081)",45,35,,9,1,,,
"Jefes y empleados de oficina (082)",21,20,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",297,48,4,204,4,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",7990,2,,7688,300,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",94,,33,59,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",313,20,157,118,9,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",4912,16,2128,76,2,2616,74,
"Otra (088)",10,10,,,,,,
"Ocupaciñn no especificada (089)",336,14,45,183,5,89,,
"Desocupado (090)",535,,,,,,,535
"Hombres (091)",11341,215,1881,7221,266,1328,10,420
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",121,99,,22,,,,
"Técnicos de nivel medio y trab. asimilados (094)",30,23,,6,1,,,
"Jefes y empleados de oficina (095)",12,12,,,,,,
