"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",232,195,,31,6,,,
"Técnicos de nivel medio y trab. asimilados (094)",135,97,,32,6,,,
"Jefes y empleados de oficina (095)",96,96,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",293,177,4,100,4,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",981,24,2,880,75,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",408,,276,121,7,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",830,71,341,412,6,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4857,79,4511,83,,173,11,
"Otra (101)",28,28,,,,,,
"Ocupaciñn no especificada (102)",70,9,47,10,,4,,
"Desocupado (103)",276,,,,,,,276
"Mujeres (104)",3672,488,2259,477,17,116,144,171
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",11,11,,,,,,
"Profes., científicos e intelectuales (106)",229,209,,20,,,,
"Técnicos de nivel medio y trab. asimilados (107)",72,59,,9,3,,1,
"Jefes y empleados de oficina (108)",101,100,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",306,70,26,183,3,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",137,,,129,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",148,,134,13,1,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",11,,4,7,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2423,28,2062,103,2,85,143,
"Otra (114)",2,2,,,,,,
"Ocupaciñn no especificada (115)",61,9,33,13,,6,,
"Desocupado (116)",171,,,,,,,171
