"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2411,61,660,853,609,228
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",21,,2,8,11,
"Profes., científicos e intelectuales (038)",349,,61,198,86,4
"Técnicos de nivel medio y trab. asimilados (039)",77,,24,34,17,2
"Jefes y empleados de oficina (040)",83,,27,31,22,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",237,3,52,96,66,20
"Agricult. trabaj. calif.agrop. y pesqueros (042)",603,9,108,161,192,133
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",70,,34,22,11,3
"Obreros construc., conf., papel, fab., instr. (044)",169,,56,66,42,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",713,49,263,213,143,45
"Otra (046)",23,,10,10,3,
"Ocupación no especificada (047)",66,,23,14,16,13
"Hombres (048)",1590,39,452,548,400,151
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",18,,1,8,9,
"Profes., científicos e intelectuales (050)",177,,19,104,50,4
"Técnicos de nivel medio y trab. asimilados (051)",50,,13,24,12,1
"Jefes y empleados de oficina (052)",51,,9,22,17,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",99,,22,37,30,10
"Agricult. trabaj. calif.agrop. y pesqueros (054)",449,6,83,118,149,93
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",64,,31,22,8,3
"Obreros construc., conf., papel, fab., instr. (056)",166,,55,64,42,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",464,33,197,132,76,26
"Otra (058)",23,,10,10,3,
"Ocupación no especificada (059)",29,,12,7,4,6
"Mujeres (060)",821,22,208,305,209,77
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,,2,
"Profes., científicos e intelectuales (062)",172,,42,94,36,
"Técnicos de nivel medio y trab. asimilados (063)",27,,11,10,5,1
"Jefes y empleados de oficina (064)",32,,18,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",138,3,30,59,36,10
"Agricult. trabaj. calif.agrop. y pesqueros (066)",154,3,25,43,43,40
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",6,,3,,3,
"Obreros construc., conf., papel, fab., instr. (068)",3,,1,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",249,16,66,81,67,19
"Ocupación no especificada (071)",37,,11,7,12,7
,,,,,,
"RURAL (072)",5851,86,1492,2006,1531,736
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,2,6,4,
"Profes., científicos e intelectuales (074)",264,,71,130,62,1
"Técnicos de nivel medio y trab. asimilados (075)",66,,22,29,13,2
"Jefes y empleados de oficina (076)",50,,18,20,11,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",225,,76,81,57,11
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2047,6,323,525,689,504
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",674,1,179,404,87,3
"Obreros construc., conf., papel, fab., instr. (080)",306,,99,131,71,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",2057,79,655,633,503,187
"Otra (082)",2,,2,,,
"Ocupación no especificada (083)",148,,45,47,34,22
"Hombres (084)",4348,57,1090,1554,1125,522
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,2,5,2,
"Profes., científicos e intelectuales (086)",148,,29,70,49,
"Técnicos de nivel medio y trab. asimilados (087)",54,,18,22,12,2
"Jefes y empleados de oficina (088)",35,,10,15,9,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",107,,36,37,28,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1567,5,233,396,551,382
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",661,1,175,397,85,3
"Obreros construc., conf., papel, fab., instr. (092)",302,,97,130,70,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1367,51,458,447,300,111
"Otra (094)",2,,2,,,
"Ocupación no especificada (095)",96,,30,35,19,12
"Mujeres (096)",1503,29,402,452,406,214
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,1,2,
"Profes., científicos e intelectuales (098)",116,,42,60,13,1
"Técnicos de nivel medio y trab. asimilados (099)",12,,4,7,1,
"Jefes y empleados de oficina (100)",15,,8,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",118,,40,44,29,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",480,1,90,129,138,122
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",13,,4,7,2,
"Obreros construc., conf., papel, fab., instr. (104)",4,,2,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",690,28,197,186,203,76
"Ocupación no especificada (107)",52,,15,12,15,10
