"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LAMBAYEQUE (000)",78453,12589,31898,25462,1748,5019,1737
"Agric., ganadería, caza y silvicultura (001)",35874,217,22434,8694,1024,3505,
"Pesca (002)",1080,4,606,426,27,17,
"Explotación de minas y canteras (003)",208,13,190,5,,,
"Industrias manufactureras (004)",6068,293,3258,2241,134,142,
"Suministro de electricidad, gas y agua (005)",158,67,73,16,1,1,
"Construcción (006)",3372,130,2308,845,58,31,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",9726,1523,393,6716,225,869,
"Venta, mant.y rep. veh.autom.y motoc. (008)",946,138,281,471,31,25,
"Comercio al por mayor (009)",478,145,29,235,26,43,
"Comercio al por menor (010)",8302,1240,83,6010,168,801,
"Hoteles y restaurantes (011)",1780,535,110,943,87,105,
"Trans., almac. y comunicaciones (012)",5967,1133,1265,3453,53,63,
"Intermediación financiera (013)",148,137,2,5,2,2,
"Activid.inmobil., empres. y alquileres (014)",1525,1027,131,325,20,22,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1928,1684,244,,,,
"Enseñanza (016)",3735,3396,13,313,8,5,
"Servicios sociales y de salud (017)",980,795,12,162,9,2,
"Otras activ. serv.comun.soc y personales (018)",1693,752,193,699,30,19,
"Hogares privados con servicio doméstico (019)",1737,,,,,,1737
"Organiz. y organos extraterritoriales (020)",1,1,,,,,
"Actividad economica no especificada (021)",2473,882,666,619,70,236,
"Hombres (022)",59673,7013,28700,19049,1463,3381,67
"Agric., ganadería, caza y silvicultura (023)",32585,193,20456,8173,975,2788,
"Pesca (024)",1071,3,603,421,27,17,
"Explotación de minas y canteras (025)",196,8,183,5,,,
"Industrias manufactureras (026)",4368,193,2490,1482,104,99,
"Suministro de electricidad, gas y agua (027)",138,50,71,15,1,1,
"Construcción (028)",3309,110,2274,837,57,31,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",5007,776,384,3431,144,272,
"Venta, mant.y rep. veh.autom.y motoc. (030)",882,102,281,451,28,20,
"Comercio al por mayor (031)",282,67,25,155,20,15,
"Comercio al por menor (032)",3843,607,78,2825,96,237,
"Hoteles y restaurantes (033)",464,183,42,175,30,34,
"Trans., almac. y comunicaciones (034)",5640,924,1240,3381,48,47,
"Intermediación financiera (035)",89,83,2,1,1,2,
"Activid.inmobil., empres. y alquileres (036)",1093,704,102,257,18,12,
"Admin.pub. y defensa; p. segur.soc.afil (037)",1464,1269,195,,,,
"Enseñanza (038)",1539,1424,13,97,3,2,
"Servicios sociales y de salud (039)",324,208,8,102,6,,
"Otras activ. serv.comun.soc y personales (040)",1056,496,156,376,19,9,
"Hogares privados con servicio doméstico (041)",67,,,,,,67
"Actividad economica no especificada (043)",1263,389,481,296,30,67,
"Mujeres (044)",18780,5576,3198,6413,285,1638,1670
"Agric., ganadería, caza y silvicultura (045)",3289,24,1978,521,49,717,
"Pesca (046)",9,1,3,5,,,
"Explotación de minas y canteras (047)",12,5,7,,,,
"Industrias manufactureras (048)",1700,100,768,759,30,43,
"Suministro de electricidad, gas y agua (049)",20,17,2,1,,,
"Construcción (050)",63,20,34,8,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",4719,747,9,3285,81,597,
"Venta, mant.y rep. veh.autom.y motoc. (052)",64,36,,20,3,5,
"Comercio al por mayor (053)",196,78,4,80,6,28,
"Comercio al por menor (054)",4459,633,5,3185,72,564,
"Hoteles y restaurantes (055)",1316,352,68,768,57,71,
"Trans., almac. y comunicaciones (056)",327,209,25,72,5,16,
"Intermediación financiera (057)",59,54,,4,1,,
"Activid.inmobil., empres. y alquileres (058)",432,323,29,68,2,10,
"Admin.pub. y defensa; p. segur.soc.afil (059)",464,415,49,,,,
"Enseñanza (060)",2196,1972,,216,5,3,
"Servicios sociales y de salud (061)",656,587,4,60,3,2,
"Otras activ. serv.comun.soc y personales (062)",637,256,37,323,11,10,
"Hogares privados con servicio doméstico (063)",1670,,,,,,1670
"Organiz. y organos extraterritoriales (064)",1,1,,,,,
"Actividad economica no especificada (065)",1210,493,185,323,40,169,
,,,,,,,
"URBANA (066)",40458,11112,10096,15419,895,1750,1186
"Agric., ganadería, caza y silvicultura (067)",7255,132,3821,2392,329,581,
"Pesca (068)",847,4,412,387,27,17,
"Explotación de minas y canteras (069)",106,11,91,4,,,
"Industrias manufactureras (070)",3690,263,1826,1417,96,88,
"Suministro de electricidad, gas y agua (071)",132,64,54,13,1,,
"Construcción (072)",2709,121,1807,722,43,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",8008,1348,271,5429,193,767,
"Venta, mant.y rep. veh.autom.y motoc. (074)",746,122,192,385,30,17,
"Comercio al por mayor (075)",397,127,22,192,15,41,
"Comercio al por menor (076)",6865,1099,57,4852,148,709,
"Hoteles y restaurantes (077)",1552,498,80,805,76,93,
"Trans., almac. y comunicaciones (078)",4227,932,773,2430,42,50,
"Intermediación financiera (079)",142,131,2,5,2,2,
"Activid.inmobil., empres. y alquileres (080)",1349,894,103,312,19,21,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1752,1545,207,,,,
"Enseñanza (082)",3402,3109,12,268,8,5,
"Servicios sociales y de salud (083)",823,682,9,122,9,1,
"Otras activ. serv.comun.soc y personales (084)",1402,616,134,610,26,16,
"Hogares privados con servicio doméstico (085)",1186,,,,,,1186
"Organiz. y organos extraterritoriales (086)",1,1,,,,,
"Actividad economica no especificada (087)",1875,761,494,503,24,93,
"Hombres (088)",26980,6047,8841,10431,695,917,49
"Agric., ganadería, caza y silvicultura (089)",6479,110,3368,2229,305,467,
"Pesca (090)",839,3,409,383,27,17,
"Explotación de minas y canteras (091)",97,6,87,4,,,
"Industrias manufactureras (092)",2560,168,1356,903,76,57,
"Suministro de electricidad, gas y agua (093)",114,48,53,12,1,,
"Construcción (094)",2655,103,1778,715,43,16,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3945,664,263,2670,120,228,
"Venta, mant.y rep. veh.autom.y motoc. (096)",689,89,192,369,27,12,
"Comercio al por mayor (097)",228,58,18,124,13,15,
"Comercio al por menor (098)",3028,517,53,2177,80,201,
"Hoteles y restaurantes (099)",409,169,28,155,26,31,
"Trans., almac. y comunicaciones (100)",3922,735,751,2364,37,35,
"Intermediación financiera (101)",84,78,2,1,1,2,
"Activid.inmobil., empres. y alquileres (102)",947,593,80,246,17,11,
"Admin.pub. y defensa; p. segur.soc.afil (103)",1330,1168,162,,,,
"Enseñanza (104)",1384,1284,12,83,3,2,
"Servicios sociales y de salud (105)",258,175,6,71,6,,
"Otras activ. serv.comun.soc y personales (106)",874,399,109,338,19,9,
"Hogares privados con servicio doméstico (107)",49,,,,,,49
"Actividad economica no especificada (109)",1034,344,377,257,14,42,
"Mujeres (110)",13478,5065,1255,4988,200,833,1137
"Agric., ganadería, caza y silvicultura (111)",776,22,453,163,24,114,
