"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia EL DORADO (000)",13286,17,429,88,111,572,6504,190,267,4659,2,248,199
"Agric., ganadería, caza y silvicultura (001)",10685,,2,,2,,6502,,3,4176,,,
"Pesca (002)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (003)",2,,,,,,,,,2,,,
"Industrias manufactureras (004)",153,,1,6,,,,143,3,,,,
"Suministro de electricidad, gas y agua (005)",9,,,,,,,3,,6,,,
"Construcción (006)",155,,1,,,,,4,101,49,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",538,,1,8,2,430,,36,3,58,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",44,,,3,,11,,27,2,1,,,
"Comercio al por mayor (009)",44,,1,,,43,,,,,,,
"Comercio al por menor (010)",450,,,5,2,376,,9,1,57,,,
"Hoteles y restaurantes (011)",171,,,3,,128,,,,40,,,
"Trans., almac. y comunicaciones (012)",182,,,4,8,,,1,154,15,,,
"Intermediación financiera (013)",6,,,,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",36,,8,5,10,5,,,,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",86,11,3,7,49,,,1,2,11,2,,
"Enseñanza (016)",405,6,381,3,12,,,,,3,,,
"Servicios sociales y de salud (017)",71,,31,30,9,,,,,1,,,
"Otras activ. serv.comun.soc y personales (018)",57,,1,17,4,9,,2,1,23,,,
"Hogares privados con servicio doméstico (019)",265,,,,,,,,,265,,,
"Actividad economica no especificada (021)",264,,,5,10,,,,,1,,248,
"Desocupado (022)",199,,,,,,,,,,,,199
"Hombres (023)",9653,13,244,61,70,238,5861,151,262,2486,2,106,159
"Agric., ganadería, caza y silvicultura (024)",8218,,2,,2,,5859,,3,2352,,,
"Pesca (025)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (026)",2,,,,,,,,,2,,,
"Industrias manufactureras (027)",113,,,5,,,,106,2,,,,
"Suministro de electricidad, gas y agua (028)",9,,,,,,,3,,6,,,
"Construcción (029)",151,,1,,,,,4,98,48,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",282,,1,7,,212,,34,3,25,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,,,3,,9,,25,2,1,,,
"Comercio al por mayor (032)",28,,1,,,27,,,,,,,
"Comercio al por menor (033)",214,,,4,,176,,9,1,24,,,
"Hoteles y restaurantes (034)",24,,,2,,19,,,,3,,,
"Trans., almac. y comunicaciones (035)",172,,,2,3,,,1,153,13,,,
"Intermediación financiera (036)",4,,,,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",26,,5,4,8,5,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",67,8,3,5,38,,,1,2,8,2,,
"Enseñanza (039)",232,5,217,1,7,,,,,2,,,
"Servicios sociales y de salud (040)",34,,14,16,4,,,,,,,,
"Otras activ. serv.comun.soc y personales (041)",31,,1,16,1,2,,2,1,8,,,
"Hogares privados con servicio doméstico (042)",14,,,,,,,,,14,,,
"Actividad economica no especificada (044)",113,,,3,3,,,,,1,,106,
"Desocupado (045)",159,,,,,,,,,,,,159
"Mujeres (046)",3633,4,185,27,41,334,643,39,5,2173,,142,40
"Agric., ganadería, caza y silvicultura (047)",2467,,,,,,643,,,1824,,,
"Industrias manufactureras (050)",40,,1,1,,,,37,1,,,,
"Construcción (052)",4,,,,,,,,3,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",256,,,1,2,218,,2,,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,,,2,,2,,,,,
"Comercio al por mayor (055)",16,,,,,16,,,,,,,
"Comercio al por menor (056)",236,,,1,2,200,,,,33,,,
"Hoteles y restaurantes (057)",147,,,1,,109,,,,37,,,
"Trans., almac. y comunicaciones (058)",10,,,2,5,,,,1,2,,,
"Intermediación financiera (059)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",10,,3,1,2,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",19,3,,2,11,,,,,3,,,
"Enseñanza (062)",173,1,164,2,5,,,,,1,,,
"Servicios sociales y de salud (063)",37,,17,14,5,,,,,1,,,
"Otras activ. serv.comun.soc y personales (064)",26,,,1,3,7,,,,15,,,
"Hogares privados con servicio doméstico (065)",251,,,,,,,,,251,,,
"Actividad economica no especificada (067)",151,,,2,7,,,,,,,142,
"Desocupado (068)",40,,,,,,,,,,,,40
,,,,,,,,,,,,,
"URBANA (069)",5390,16,315,79,102,455,2057,157,222,1732,2,159,94
"Agric., ganadería, caza y silvicultura (070)",3432,,2,,1,,2055,,2,1372,,,
"Pesca (071)",2,,,,,,2,,,,,,
"Industrias manufactureras (073)",125,,1,6,,,,115,3,,,,
"Suministro de electricidad, gas y agua (074)",9,,,,,,,3,,6,,,
"Construcción (075)",115,,1,,,,,3,79,32,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",430,,1,6,2,342,,32,3,44,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",42,,,3,,11,,25,2,1,,,
"Comercio al por mayor (078)",38,,1,,,37,,,,,,,
"Comercio al por menor (079)",350,,,3,2,294,,7,1,43,,,
"Hoteles y restaurantes (080)",140,,,3,,101,,,,36,,,
"Trans., almac. y comunicaciones (081)",160,,,4,8,,,1,132,15,,,
"Intermediación financiera (082)",6,,,,5,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",32,,8,5,8,4,,,,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",77,10,3,6,43,,,1,2,10,2,,
"Enseñanza (085)",290,6,270,2,12,,,,,,,,
"Servicios sociales y de salud (086)",64,,28,26,9,,,,,1,,,
"Otras activ. serv.comun.soc y personales (087)",51,,1,17,4,8,,2,1,18,,,
"Hogares privados con servicio doméstico (088)",189,,,,,,,,,189,,,
"Actividad economica no especificada (090)",174,,,4,10,,,,,1,,159,
"Desocupado (091)",94,,,,,,,,,,,,94
"Hombres (092)",3615,12,177,56,61,189,1791,123,217,850,2,66,71
"Agric., ganadería, caza y silvicultura (093)",2555,,2,,1,,1789,,2,761,,,
"Pesca (094)",2,,,,,,2,,,,,,
"Industrias manufactureras (096)",90,,,5,,,,83,2,,,,
"Suministro de electricidad, gas y agua (097)",9,,,,,,,3,,6,,,
"Construcción (098)",111,,1,,,,,3,76,31,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",223,,1,6,,166,,30,3,17,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",38,,,3,,9,,23,2,1,,,
"Comercio al por mayor (101)",25,,1,,,24,,,,,,,
"Comercio al por menor (102)",160,,,3,,133,,7,1,16,,,
"Hoteles y restaurantes (103)",20,,,2,,17,,,,1,,,
"Trans., almac. y comunicaciones (104)",150,,,2,3,,,1,131,13,,,
"Intermediación financiera (105)",4,,,,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",22,,5,4,6,4,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",58,7,3,4,32,,,1,2,7,2,,
"Enseñanza (108)",164,5,152,,7,,,,,,,,
"Servicios sociales y de salud (109)",30,,12,14,4,,,,,,,,
"Otras activ. serv.comun.soc y personales (110)",29,,1,16,1,2,,2,1,6,,,
"Hogares privados con servicio doméstico (111)",4,,,,,,,,,4,,,
"Actividad economica no especificada (113)",73,,,3,3,,,,,1,,66,
"Desocupado (114)",71,,,,,,,,,,,,71
"Mujeres (115)",1775,4,138,23,41,266,266,34,5,882,,93,23
"Agric., ganadería, caza y silvicultura (116)",877,,,,,,266,,,611,,,
"Industrias manufactureras (119)",35,,1,1,,,,32,1,,,,
"Construcción (121)",4,,,,,,,,3,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",207,,,,2,176,,2,,27,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,,,2,,2,,,,,
"Comercio al por mayor (124)",13,,,,,13,,,,,,,
"Comercio al por menor (125)",190,,,,2,161,,,,27,,,
"Hoteles y restaurantes (126)",120,,,1,,84,,,,35,,,
"Trans., almac. y comunicaciones (127)",10,,,2,5,,,,1,2,,,
"Intermediación financiera (128)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",10,,3,1,2,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",19,3,,2,11,,,,,3,,,
"Enseñanza (131)",126,1,118,2,5,,,,,,,,
"Servicios sociales y de salud (132)",34,,16,12,5,,,,,1,,,
"Otras activ. serv.comun.soc y personales (133)",22,,,1,3,6,,,,12,,,
"Hogares privados con servicio doméstico (134)",185,,,,,,,,,185,,,
"Actividad economica no especificada (136)",101,,,1,7,,,,,,,93,
"Desocupado (137)",23,,,,,,,,,,,,23
,,,,,,,,,,,,,
"RURAL (138)",7896,1,114,9,9,117,4447,33,45,2927,,89,105
"Agric., ganadería, caza y silvicultura (139)",7253,,,,1,,4447,,1,2804,,,
"Explotación de minas y canteras (141)",2,,,,,,,,,2,,,
"Industrias manufactureras (142)",28,,,,,,,28,,,,,
"Construcción (144)",40,,,,,,,1,22,17,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",108,,,2,,88,,4,,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",2,,,,,,,2,,,,,
"Comercio al por mayor (147)",6,,,,,6,,,,,,,
"Comercio al por menor (148)",100,,,2,,82,,2,,14,,,
"Hoteles y restaurantes (149)",31,,,,,27,,,,4,,,
"Trans., almac. y comunicaciones (150)",22,,,,,,,,22,,,,
"Activid.inmobil., empres. y alquileres (152)",4,,,,2,1,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",9,1,,1,6,,,,,1,,,
"Enseñanza (154)",115,,111,1,,,,,,3,,,
"Servicios sociales y de salud (155)",7,,3,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",6,,,,,1,,,,5,,,
"Hogares privados con servicio doméstico (157)",76,,,,,,,,,76,,,
"Actividad economica no especificada (159)",90,,,1,,,,,,,,89,
"Desocupado (160)",105,,,,,,,,,,,,105
"Hombres (161)",6038,1,67,5,9,49,4070,28,45,1636,,40,88
