"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",274,3,3,1,100,33.3,
"De 15 a 19 años (042)",651,109,107,35,98.2,32.1,
"De 20 a 24 años (043)",338,339,333,49,98.2,14.5,
"De 25 a 29 años (044)",197,386,373,26,96.6,6.7,
"De 30 a 34 años (045)",121,331,316,11,95.5,3.3,
"De 35 a 39 años (046)",76,281,264,9,94,3.2,
"De 40 a 44 años (047)",51,218,207,2,95,0.9,
"De 45 a 49 años (048)",48,199,185,,93,,
"De 50 y más años (049)",41,201,179,,89.1,,
"Sup. no Univ. incompleta (050)",70,71,67,3,94.4,4.2,
"De 15 a 19 años (052)",15,,,,,,
"De 20 a 24 años (053)",18,3,3,1,100,33.3,
"De 25 a 29 años (054)",22,20,20,1,100,5,
"De 30 a 34 años (055)",4,8,8,,100,,
"De 35 a 39 años (056)",7,22,20,1,90.9,4.5,
"De 40 a 44 años (057)",2,7,7,,100,,
"De 45 a 49 años (058)",2,11,9,,81.8,,
"Sup. no Univ. completa (060)",178,416,400,12,96.2,2.9,
"De 20 a 24 años (063)",16,11,11,1,100,9.1,
"De 25 a 29 años (064)",40,35,35,4,100,11.4,
"De 30 a 34 años (065)",43,74,74,1,100,1.4,
"De 35 a 39 años (066)",39,112,109,5,97.3,4.5,
"De 40 a 44 años (067)",13,51,48,1,94.1,2,
"De 45 a 49 años (068)",7,29,28,,96.6,,
"De 50 y más años (069)",20,104,95,,91.3,,
"Sup. Univ. incompleta (070)",89,108,102,5,94.4,4.6,
"De 15 a 19 años (072)",11,1,1,,100,,
"De 20 a 24 años (073)",25,3,3,1,100,33.3,
"De 25 a 29 años (074)",15,14,14,1,100,7.1,
"De 30 a 34 años (075)",26,48,44,1,91.7,2.1,
"De 35 a 39 años (076)",6,23,21,1,91.3,4.3,
"De 40 a 44 años (077)",1,3,3,,100,,
"De 45 a 49 años (078)",3,12,12,1,100,8.3,
"De 50 y más años (079)",2,4,4,,100,,
"Sup. Univ. completa (080)",101,178,168,6,94.4,3.4,
"De 20 a 24 años (083)",3,1,1,,100,,
"De 25 a 29 años (084)",21,13,10,,76.9,,
"De 30 a 34 años (085)",30,47,45,4,95.7,8.5,
"De 35 a 39 años (086)",21,51,49,1,96.1,2,
"De 40 a 44 años (087)",12,32,32,1,100,3.1,
"De 45 a 49 años (088)",3,7,7,,100,,
"De 50 y más años (089)",11,27,24,,88.9,,
,,,,,,,
"URBANA (100)",1387,3806,3283,58,86.3,1.5,
"De 12 a 14 años (101)",170,1,1,,100,,
"De 15 a 19 años (102)",204,26,25,7,96.2,26.9,
"De 20 a 24 años (103)",146,136,132,13,97.1,9.6,
"De 25 a 29 años (104)",146,259,238,9,91.9,3.5,
"De 30 a 34 años (105)",149,370,353,11,95.4,3,
"De 35 a 39 años (106)",139,535,495,12,92.5,2.2,
"De 40 a 44 años (107)",96,457,425,5,93,1.1,
"De 45 a 49 años (108)",84,464,408,1,87.9,0.2,
"De 50 y más años (109)",253,1558,1206,,77.4,,
"Sin nivel (110)",206,1114,851,3,76.4,0.3,
"De 15 a 19 años (112)",3,,,,,,
"De 20 a 24 años (113)",6,11,11,,100,,
"De 25 a 29 años (114)",10,18,14,,77.8,,
"De 30 a 34 años (115)",11,23,23,2,100,8.7,
"De 35 a 39 años (116)",12,52,47,,90.4,,
"De 40 a 44 años (117)",14,81,72,1,88.9,1.2,
"De 45 a 49 años (118)",18,119,100,,84,,
"De 50 y más años (119)",132,810,584,,72.1,,
"Educacion Inicial (120)",1,6,4,,66.7,,
"De 30 a 34 años (125)",1,6,4,,66.7,,
"Primaria (130)",437,1536,1337,17,87,1.1,
"De 12 a 14 años (131)",73,,,,,,
"De 15 a 19 años (132)",36,8,7,1,87.5,12.5,
"De 20 a 24 años (133)",42,64,60,3,93.8,4.7,
"De 25 a 29 años (134)",38,110,99,4,90,3.6,
"De 30 a 34 años (135)",38,138,130,3,94.2,2.2,
"De 35 a 39 años (136)",56,248,228,4,91.9,1.6,
"De 40 a 44 años (137)",39,210,196,2,93.3,1,
"De 45 a 49 años (138)",31,198,170,,85.9,,
"De 50 y más años (139)",84,560,447,,79.8,,
"Secundaria (140)",484,605,574,21,94.9,3.5,
"De 12 a 14 años (141)",97,1,1,,100,,
"De 15 a 19 años (142)",153,17,17,6,100,35.3,
"De 20 a 24 años (143)",72,53,53,9,100,17,
"De 25 a 29 años (144)",45,83,80,2,96.4,2.4,
"De 30 a 34 años (145)",34,86,83,1,96.5,1.2,
"De 35 a 39 años (146)",22,87,81,3,93.1,3.4,
"De 40 a 44 años (147)",23,97,91,,93.8,,
"De 45 a 49 años (148)",22,93,87,,93.5,,
"De 50 y más años (149)",16,88,81,,92,,
"Sup. no Univ. incompleta (150)",30,44,40,1,90.9,2.3,
"De 15 a 19 años (152)",4,,,,,,
"De 20 a 24 años (153)",5,,,,,,
"De 25 a 29 años (154)",10,10,10,1,100,10,
"De 30 a 34 años (155)",4,8,8,,100,,
"De 35 a 39 años (156)",4,11,9,,81.8,,
"De 40 a 44 años (157)",1,4,4,,100,,
"De 45 a 49 años (158)",2,11,9,,81.8,,
"Sup. no Univ. completa (160)",105,289,279,6,96.5,2.1,
"De 20 a 24 años (163)",6,5,5,,100,,
"De 25 a 29 años (164)",17,16,16,1,100,6.3,
"De 30 a 34 años (165)",26,48,48,1,100,2.1,
"De 35 a 39 años (166)",26,75,72,3,96,4,
"De 40 a 44 años (167)",10,42,39,1,92.9,2.4,
"De 45 a 49 años (168)",6,26,25,,96.2,,
"De 50 y más años (169)",14,77,74,,96.1,,
"Sup. Univ. incompleta (170)",54,74,69,5,93.2,6.8,
"De 15 a 19 años (172)",8,1,1,,100,,
"De 20 a 24 años (173)",12,2,2,1,100,50,
"De 25 a 29 años (174)",12,12,12,1,100,8.3,
"De 30 a 34 años (175)",14,27,24,1,88.9,3.7,
"De 35 a 39 años (176)",4,20,18,1,90,5,
"De 45 a 49 años (178)",3,12,12,1,100,8.3,
"De 50 y más años (179)",1,,,,,,
"Sup. Univ. completa (180)",70,138,129,5,93.5,3.6,
"De 20 a 24 años (183)",3,1,1,,100,,
"De 25 a 29 años (184)",14,10,7,,70,,
"De 30 a 34 años (185)",21,34,33,3,97.1,8.8,
"De 35 a 39 años (186)",15,42,40,1,95.2,2.4,
"De 40 a 44 años (187)",9,23,23,1,100,4.3,
"De 45 a 49 años (188)",2,5,5,,100,,
"De 50 y más años (189)",6,23,20,,87,,
,,,,,,,
"RURAL (200)",7218,23512,19892,589,84.6,2.5,
"De 12 a 14 años (201)",924,6,6,1,100,16.7,
"De 15 a 19 años (202)",1055,263,258,84,98.1,31.9,
"De 20 a 24 años (203)",835,1094,1046,139,95.6,12.7,
"De 25 a 29 años (204)",694,1685,1598,122,94.8,7.2,
"De 30 a 34 años (205)",649,2396,2179,111,90.9,4.6,
"De 35 a 39 años (206)",645,3113,2808,82,90.2,2.6,
"De 40 a 44 años (207)",484,2819,2514,43,89.2,1.5,
"De 45 a 49 años (208)",440,2766,2356,7,85.2,0.3,
"De 50 y más años (209)",1492,9370,7127,,76.1,,
"Sin nivel (210)",2254,12497,9766,158,78.1,1.3,
"De 12 a 14 años (211)",10,,,,,,
"De 15 a 19 años (212)",64,22,22,6,100,27.3,
"De 20 a 24 años (213)",95,130,123,16,94.6,12.3,
"De 25 a 29 años (214)",135,407,369,40,90.7,9.8,
"De 30 a 34 años (215)",178,750,657,39,87.6,5.2,
"De 35 a 39 años (216)",207,1136,985,31,86.7,2.7,
"De 40 a 44 años (217)",212,1332,1131,23,84.9,1.7,
"De 45 a 49 años (218)",223,1498,1210,3,80.8,0.2,
"De 50 y más años (219)",1130,7222,5269,,73,,
"Educacion Inicial (220)",12,41,38,1,92.7,2.4,
"De 12 a 14 años (221)",1,2,2,,100,,
"De 20 a 24 años (223)",1,1,1,,100,,
"De 25 a 29 años (224)",4,10,10,,100,,
"De 30 a 34 años (225)",3,11,8,,72.7,,
"De 35 a 39 años (226)",3,17,17,1,100,5.9,
"Primaria (230)",3460,9284,8475,311,91.3,3.3,
"De 12 a 14 años (231)",736,2,2,,100,,
"De 15 a 19 años (232)",479,149,146,49,98,32.9,
"De 20 a 24 años (233)",437,667,632,82,94.8,12.3,
"De 25 a 29 años (234)",358,931,892,56,95.8,6,
"De 30 a 34 años (235)",343,1330,1223,61,92,4.6,
"De 35 a 39 años (236)",357,1706,1563,41,91.6,2.4,
"De 40 a 44 años (237)",236,1342,1243,18,92.6,1.3,
"De 45 a 49 años (238)",189,1157,1043,4,90.1,0.3,
"De 50 y más años (239)",325,2000,1731,,86.6,,
"Secundaria (240)",1313,1462,1393,110,95.3,7.5,
"De 12 a 14 años (241)",177,2,2,1,100,50,
"De 15 a 19 años (242)",498,92,90,29,97.8,31.5,
"De 20 a 24 años (243)",266,286,280,39,97.9,13.6,
"De 25 a 29 años (244)",152,303,293,23,96.7,7.6,
"De 30 a 34 años (245)",87,245,233,10,95.1,4.1,
"De 35 a 39 años (246)",54,194,183,6,94.3,3.1,
"De 40 a 44 años (247)",28,121,116,2,95.9,1.7,
"De 45 a 49 años (248)",26,106,98,,92.5,,
"De 50 y más años (249)",25,113,98,,86.7,,
"Sup. no Univ. incompleta (250)",40,27,27,2,100,7.4,
"De 15 a 19 años (252)",11,,,,,,
"De 20 a 24 años (253)",13,3,3,1,100,33.3,
"De 25 a 29 años (254)",12,10,10,,100,,
"De 35 a 39 años (256)",3,11,11,1,100,9.1,
"De 40 a 44 años (257)",1,3,3,,100,,
"Sup. no Univ. completa (260)",73,127,121,6,95.3,4.7,
"De 20 a 24 años (263)",10,6,6,1,100,16.7,
"De 25 a 29 años (264)",23,19,19,3,100,15.8,
"De 30 a 34 años (265)",17,26,26,,100,,
"De 35 a 39 años (266)",13,37,37,2,100,5.4,
"De 40 a 44 años (267)",3,9,9,,100,,
"De 45 a 49 años (268)",1,3,3,,100,,
"De 50 y más años (269)",6,27,21,,77.8,,
"Sup. Univ. incompleta (270)",35,34,33,,97.1,,
"De 15 a 19 años (272)",3,,,,,,
"De 20 a 24 años (273)",13,1,1,,100,,
"De 25 a 29 años (274)",3,2,2,,100,,
"De 30 a 34 años (275)",12,21,20,,95.2,,
"De 35 a 39 años (276)",2,3,3,,100,,
"De 40 a 44 años (277)",1,3,3,,100,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",31,40,39,1,97.5,2.5,
"De 25 a 29 años (284)",7,3,3,,100,,
"De 30 a 34 años (285)",9,13,12,1,92.3,7.7,
"De 35 a 39 años (286)",6,9,9,,100,,
"De 40 a 44 años (287)",3,9,9,,100,,
"De 45 a 49 años (288)",1,2,2,,100,,
"De 50 y más años (289)",5,4,4,,100,,
