"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hoteles y restaurantes (126)",60,6,,49,,5,,
"Activid.inmobil., empres. y alquileres (129)",4,3,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",21,21,,,,,,
"Enseñanza (131)",129,127,,2,,,,
"Servicios sociales y de salud (132)",23,22,,1,,,,
"Otras activ. serv.comun.soc y personales (133)",15,1,,11,,3,,
"Hogares privados con servicio doméstico (134)",42,,,,,,42,
"Actividad economica no especificada (136)",50,12,1,23,1,13,,
"Desocupado (137)",30,,,,,,,30
,,,,,,,,
"RURAL (138)",7530,567,1779,3443,65,1283,75,318
"Agric., ganadería, caza y silvicultura (139)",4929,2,621,3017,59,1230,,
"Pesca (140)",5,,,4,,1,,
"Explotación de minas y canteras (141)",1245,215,1023,5,,2,,
"Industrias manufactureras (142)",59,,17,36,,6,,
"Suministro de electricidad, gas y agua (143)",6,2,3,,1,,,
"Construcción (144)",84,4,63,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",201,8,3,164,1,25,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",4,,2,1,,1,,
"Comercio al por mayor (147)",8,2,,5,,1,,
"Comercio al por menor (148)",189,6,1,158,1,23,,
"Hoteles y restaurantes (149)",61,10,3,40,2,6,,
"Trans., almac. y comunicaciones (150)",53,6,7,38,2,,,
"Activid.inmobil., empres. y alquileres (152)",16,11,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",45,18,27,,,,,
"Enseñanza (154)",247,235,,11,,1,,
"Servicios sociales y de salud (155)",30,27,,3,,,,
"Otras activ. serv.comun.soc y personales (156)",22,2,1,17,,2,,
"Hogares privados con servicio doméstico (157)",75,,,,,,75,
"Actividad economica no especificada (159)",134,27,10,89,,8,,
"Desocupado (160)",318,,,,,,,318
"Hombres (161)",5943,429,1642,2869,56,686,8,253
"Agric., ganadería, caza y silvicultura (162)",3857,2,519,2627,52,657,,
"Pesca (163)",5,,,4,,1,,
"Explotación de minas y canteras (164)",1203,191,1007,4,,1,,
"Industrias manufactureras (165)",48,,13,29,,6,,
"Suministro de electricidad, gas y agua (166)",4,2,1,,1,,,
"Construcción (167)",82,4,61,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",124,5,3,105,1,10,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",4,,2,1,,1,,
"Comercio al por mayor (170)",3,2,,1,,,,
"Comercio al por menor (171)",117,3,1,103,1,9,,
"Hoteles y restaurantes (172)",15,6,1,5,,3,,
"Trans., almac. y comunicaciones (173)",50,4,7,37,2,,,
"Activid.inmobil., empres. y alquileres (175)",15,10,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",41,15,26,,,,,
"Enseñanza (177)",171,163,,7,,1,,
"Servicios sociales y de salud (178)",17,14,,3,,,,
"Otras activ. serv.comun.soc y personales (179)",13,2,1,8,,2,,
"Hogares privados con servicio doméstico (180)",8,,,,,,8,
"Actividad economica no especificada (182)",37,11,2,21,,3,,
"Desocupado (183)",253,,,,,,,253
"Mujeres (184)",1587,138,137,574,9,597,67,65
"Agric., ganadería, caza y silvicultura (185)",1072,,102,390,7,573,,
"Explotación de minas y canteras (187)",42,24,16,1,,1,,
"Industrias manufactureras (188)",11,,4,7,,,,
"Suministro de electricidad, gas y agua (189)",2,,2,,,,,
"Construcción (190)",2,,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",77,3,,59,,15,,
"Comercio al por mayor (193)",5,,,4,,1,,
"Comercio al por menor (194)",72,3,,55,,14,,
"Hoteles y restaurantes (195)",46,4,2,35,2,3,,
"Trans., almac. y comunicaciones (196)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,3,1,,,,,
"Enseñanza (200)",76,72,,4,,,,
"Servicios sociales y de salud (201)",13,13,,,,,,
"Otras activ. serv.comun.soc y personales (202)",9,,,9,,,,
"Hogares privados con servicio doméstico (203)",67,,,,,,67,
"Actividad economica no especificada (205)",97,16,8,68,,5,,
"Desocupado (206)",65,,,,,,,65
