"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Industrias manufactureras (048)",89,2,,29,28,5,12,2,11
"Suministro de electricidad, gas y agua (049)",4,,,,1,1,1,,1
"Construcción (050)",22,7,,5,5,1,1,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",903,112,,321,267,51,98,22,32
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,2,4,,3,,
"Comercio al por mayor (053)",31,3,,9,11,,6,1,1
"Comercio al por menor (054)",863,109,,310,252,51,89,21,31
"Hoteles y restaurantes (055)",396,50,1,147,125,19,29,9,16
"Trans., almac. y comunicaciones (056)",34,,,3,15,1,8,4,3
"Intermediación financiera (057)",19,,,,,,6,2,11
"Activid.inmobil., empres. y de alquiler (058)",56,,,,9,5,21,6,15
"Admin.pub. y defensa; p. segur.soc.afil (059)",179,10,1,21,28,11,62,6,40
"Enseñanza (060)",472,,,2,32,36,237,31,134
"Servicios sociales y de salud (061)",130,,,3,8,13,50,9,47
"Otras activ. serv.comun.soc y personales (062)",96,16,,29,20,11,9,5,6
"Hogares privados con servicio doméstico (063)",210,28,1,111,47,14,6,2,1
"Actividad economica no especificada (065)",190,65,,88,24,4,3,1,5
,,,,,,,,,
"URBANA (066)",6619,318,7,1799,1986,388,995,298,828
"Agric., ganadería, caza y silvicultura (067)",1376,114,3,669,387,34,65,35,69
"Explotación de minas y canteras (069)",102,3,,30,40,6,2,5,16
"Industrias manufactureras (070)",339,5,,103,143,16,38,10,24
"Suministro de electricidad, gas y agua (071)",67,,,2,18,6,27,2,12
"Construcción (072)",444,18,,158,174,24,28,11,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1330,83,,389,469,90,166,59,74
"Venta, mant.y rep. veh.autom.y motoc. (074)",123,,,20,47,16,25,4,11
"Comercio al por mayor (075)",52,1,,10,18,5,10,5,3
"Comercio al por menor (076)",1155,82,,359,404,69,131,50,60
"Hoteles y restaurantes (077)",415,29,1,128,153,26,40,15,23
"Trans., almac. y comunicaciones (078)",526,5,,111,286,37,45,22,20
"Intermediación financiera (079)",33,,,,2,,7,6,18
"Activid.inmobil., empres. y de alquiler (080)",233,1,1,8,57,15,51,23,77
"Admin.pub. y defensa; p. segur.soc.afil (081)",473,16,1,47,102,32,114,33,128
"Enseñanza (082)",723,,,3,40,50,329,55,246
"Servicios sociales y de salud (083)",167,,,2,13,18,55,12,67
"Otras activ. serv.comun.soc y personales (084)",145,14,,36,37,18,18,7,15
"Hogares privados con servicio doméstico (085)",164,20,1,80,42,13,5,2,1
"Actividad economica no especificada (087)",82,10,,33,23,3,5,1,7
"Hombres (088)",4078,110,3,1120,1406,229,501,198,511
"Agric., ganadería, caza y silvicultura (089)",1035,59,2,496,315,28,44,31,60
"Explotación de minas y canteras (091)",95,3,,30,39,5,2,4,12
"Industrias manufactureras (092)",274,4,,91,121,11,26,8,13
"Suministro de electricidad, gas y agua (093)",64,,,2,17,5,27,2,11
"Construcción (094)",433,17,,157,170,23,27,10,29
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",601,9,,144,248,44,77,37,42
"Venta, mant.y rep. veh.autom.y motoc. (096)",115,,,18,44,16,22,4,11
"Comercio al por mayor (097)",36,,,7,14,5,4,4,2
"Comercio al por menor (098)",450,9,,119,190,23,51,29,29
"Hoteles y restaurantes (099)",111,,,26,48,10,11,6,10
"Trans., almac. y comunicaciones (100)",498,5,,109,274,36,39,18,17
"Intermediación financiera (101)",15,,,,2,,1,4,8
"Activid.inmobil., empres. y de alquiler (102)",186,1,1,8,49,11,34,17,65
"Admin.pub. y defensa; p. segur.soc.afil (103)",316,7,,29,79,23,61,28,89
"Enseñanza (104)",299,,,2,12,17,126,26,116
"Servicios sociales y de salud (105)",57,,,,6,6,13,5,27
"Otras activ. serv.comun.soc y personales (106)",68,3,,14,20,9,10,2,10
"Hogares privados con servicio doméstico (107)",2,,,2,,,,,
"Actividad economica no especificada (109)",24,2,,10,6,1,3,,2
"Mujeres (110)",2541,208,4,679,580,159,494,100,317
"Agric., ganadería, caza y silvicultura (111)",341,55,1,173,72,6,21,4,9
"Explotación de minas y canteras (113)",7,,,,1,1,,1,4
"Industrias manufactureras (114)",65,1,,12,22,5,12,2,11
"Suministro de electricidad, gas y agua (115)",3,,,,1,1,,,1
"Construcción (116)",11,1,,1,4,1,1,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",729,74,,245,221,46,89,22,32
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,2,3,,3,,
"Comercio al por mayor (119)",16,1,,3,4,,6,1,1
"Comercio al por menor (120)",705,73,,240,214,46,80,21,31
"Hoteles y restaurantes (121)",304,29,1,102,105,16,29,9,13
"Trans., almac. y comunicaciones (122)",28,,,2,12,1,6,4,3
"Intermediación financiera (123)",18,,,,,,6,2,10
"Activid.inmobil., empres. y de alquiler (124)",47,,,,8,4,17,6,12
"Admin.pub. y defensa; p. segur.soc.afil (125)",157,9,1,18,23,9,53,5,39
"Enseñanza (126)",424,,,1,28,33,203,29,130
"Servicios sociales y de salud (127)",110,,,2,7,12,42,7,40
"Otras activ. serv.comun.soc y personales (128)",77,11,,22,17,9,8,5,5
"Hogares privados con servicio doméstico (129)",162,20,1,78,42,13,5,2,1
"Actividad economica no especificada (131)",58,8,,23,17,2,2,1,5
,,,,,,,,,
"RURAL (132)",9478,1865,15,5438,1670,112,247,53,78
"Agric., ganadería, caza y silvicultura (133)",7516,1605,15,4541,1193,47,70,18,27
"Explotación de minas y canteras (135)",143,17,,95,22,3,2,2,2
"Industrias manufactureras (136)",174,16,,96,44,7,7,3,1
"Suministro de electricidad, gas y agua (137)",6,2,,3,,,1,,
"Construcción (138)",392,55,,224,95,2,12,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",331,52,,147,95,12,21,4,
"Venta, mant.y rep. veh.autom.y motoc. (140)",17,1,,3,5,2,5,1,
"Comercio al por mayor (141)",36,2,,12,17,3,2,,
"Comercio al por menor (142)",278,49,,132,73,7,14,3,
"Hoteles y restaurantes (143)",107,21,,50,28,3,1,1,3
"Trans., almac. y comunicaciones (144)",151,3,,50,81,9,6,1,1
"Intermediación financiera (145)",3,,,1,,,1,,1
"Activid.inmobil., empres. y de alquiler (146)",55,3,,11,21,3,12,1,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",132,9,,51,36,6,20,6,4
"Enseñanza (148)",111,,,2,6,7,70,7,19
"Servicios sociales y de salud (149)",45,,,3,3,2,18,6,13
"Otras activ. serv.comun.soc y personales (150)",70,9,,29,19,8,3,1,1
"Hogares privados con servicio doméstico (151)",51,9,,34,6,1,1,,
"Actividad economica no especificada (153)",191,64,,101,21,2,2,,1
"Hombres (154)",7613,1287,12,4512,1443,88,171,46,54
"Agric., ganadería, caza y silvicultura (155)",6262,1164,12,3871,1068,43,64,16,24
"Explotación de minas y canteras (157)",139,17,,92,22,3,2,2,1
"Industrias manufactureras (158)",150,15,,79,38,7,7,3,1
"Suministro de electricidad, gas y agua (159)",5,2,,3,,,,,
"Construcción (160)",381,49,,220,94,2,12,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",157,14,,71,49,7,12,4,
"Venta, mant.y rep. veh.autom.y motoc. (162)",16,1,,3,4,2,5,1,
"Comercio al por mayor (163)",21,,,6,10,3,2,,
"Comercio al por menor (164)",120,13,,62,35,2,5,3,
"Hoteles y restaurantes (165)",15,,,5,8,,1,1,
"Trans., almac. y comunicaciones (166)",145,3,,49,78,9,4,1,1
"Intermediación financiera (167)",2,,,1,,,1,,
"Activid.inmobil., empres. y de alquiler (168)",46,3,,11,20,2,8,1,1
"Admin.pub. y defensa; p. segur.soc.afil (169)",110,8,,48,31,4,11,5,3
"Enseñanza (170)",63,,,1,2,4,36,5,15
"Servicios sociales y de salud (171)",25,,,2,2,1,10,4,6
"Otras activ. serv.comun.soc y personales (172)",51,4,,22,16,6,2,1,
"Hogares privados con servicio doméstico (173)",3,1,,1,1,,,,
"Actividad economica no especificada (175)",59,7,,36,14,,1,,1
"Mujeres (176)",1865,578,3,926,227,24,76,7,24
"Agric., ganadería, caza y silvicultura (177)",1254,441,3,670,125,4,6,2,3
"Explotación de minas y canteras (179)",4,,,3,,,,,1
"Industrias manufactureras (180)",24,1,,17,6,,,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,1,,
"Construcción (182)",11,6,,4,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",174,38,,76,46,5,9,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",15,2,,6,7,,,,
"Comercio al por menor (186)",158,36,,70,38,5,9,,
"Hoteles y restaurantes (187)",92,21,,45,20,3,,,3
"Trans., almac. y comunicaciones (188)",6,,,1,3,,2,,
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",9,,,,1,1,4,,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",22,1,,3,5,2,9,1,1
"Enseñanza (192)",48,,,1,4,3,34,2,4
"Servicios sociales y de salud (193)",20,,,1,1,1,8,2,7
"Otras activ. serv.comun.soc y personales (194)",19,5,,7,3,2,1,,1
"Hogares privados con servicio doméstico (195)",48,8,,33,5,1,1,,
"Actividad economica no especificada (197)",132,57,,65,7,2,1,,
