"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",2727,19,4,396,1283,293,187,262,283
"Hogares privados con servicio doméstico (041)",458,5,,141,255,21,12,13,11
"Organiz. y organos extraterritoriales (042)",3,,,,,,1,2,
"Actividad economica no especificada (043)",4951,37,1,894,2627,302,285,315,490
"Mujeres (044)",59767,1760,52,16372,23167,3156,5528,2645,7087
"Agric., ganadería, caza y silvicultura (045)",8274,1084,20,5543,1478,41,43,16,49
"Pesca (046)",146,6,,95,42,,1,,2
"Explotación de minas y canteras (047)",36,,,3,8,3,7,2,13
"Industrias manufactureras (048)",2600,23,2,468,1351,197,258,129,172
"Suministro de electricidad, gas y agua (049)",64,,,6,14,7,15,9,13
"Construcción (050)",263,,,52,118,13,26,21,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",16316,269,9,4456,8570,889,899,648,576
"Venta, mant.y rep. veh.autom.y motoc. (052)",310,1,,21,143,41,44,32,28
"Comercio al por mayor (053)",607,2,,86,291,53,67,52,56
"Comercio al por menor (054)",15399,266,9,4349,8136,795,788,564,492
"Hoteles y restaurantes (055)",7199,112,6,2214,4008,296,253,173,137
"Trans., almac. y comunicaciones (056)",911,5,,57,361,110,139,120,119
"Intermediación financiera (057)",326,,,5,83,33,52,53,100
"Activid.inmobil., empres. y de alquiler (058)",2050,6,,82,476,232,383,290,581
"Admin.pub. y defensa; p. segur.soc.afil (059)",1778,,1,92,503,181,343,228,430
"Enseñanza (060)",6509,,,5,300,416,1946,366,3476
"Servicios sociales y de salud (061)",2094,2,,37,314,179,556,168,838
"Otras activ. serv.comun.soc y personales (062)",1909,48,2,419,847,123,145,158,167
"Hogares privados con servicio doméstico (063)",5853,143,11,2133,3211,181,89,44,41
"Organiz. y organos extraterritoriales (064)",2,,,,1,,,,1
"Actividad economica no especificada (065)",3437,62,1,705,1482,255,373,220,339
,,,,,,,,,
"URBANA (066)",134536,1263,100,24463,63670,8849,12312,7751,16128
"Agric., ganadería, caza y silvicultura (067)",7798,299,16,3494,3207,216,193,134,239
"Pesca (068)",942,15,3,436,437,11,9,10,21
"Explotación de minas y canteras (069)",563,,,35,243,43,74,44,124
"Industrias manufactureras (070)",11141,81,7,2119,6557,694,693,462,528
"Suministro de electricidad, gas y agua (071)",438,2,,54,178,33,57,33,81
"Construcción (072)",8321,22,4,1469,5084,461,530,279,472
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",33664,352,25,7273,18235,2196,2230,1721,1632
"Venta, mant.y rep. veh.autom.y motoc. (074)",3499,16,3,352,1819,356,501,199,253
"Comercio al por mayor (075)",1688,12,,190,860,129,160,159,178
"Comercio al por menor (076)",28477,324,22,6731,15556,1711,1569,1363,1201
"Hoteles y restaurantes (077)",9970,131,13,2644,5681,510,378,342,271
"Trans., almac. y comunicaciones (078)",15281,72,11,1972,9444,1200,952,954,676
"Intermediación financiera (079)",726,,,7,165,71,96,151,236
"Activid.inmobil., empres. y de alquiler (080)",7087,13,,319,2032,794,999,892,2038
"Admin.pub. y defensa; p. segur.soc.afil (081)",6500,4,2,267,1837,484,1462,731,1713
"Enseñanza (082)",10303,,,24,641,683,2834,712,5409
"Servicios sociales y de salud (083)",3229,4,,67,503,288,723,280,1364
"Otras activ. serv.comun.soc y personales (084)",4499,62,6,767,2066,411,328,415,444
"Hogares privados con servicio doméstico (085)",6094,135,11,2154,3385,200,100,57,52
"Organiz. y organos extraterritoriales (086)",5,,,,1,,1,2,1
"Actividad economica no especificada (087)",7975,71,2,1362,3974,554,653,532,827
"Hombres (088)",83535,534,62,13668,42138,5766,6939,5149,9279
"Agric., ganadería, caza y silvicultura (089)",6310,160,10,2661,2817,185,161,122,194
"Pesca (090)",877,13,3,400,413,11,8,10,19
"Explotación de minas y canteras (091)",527,,,32,235,40,67,42,111
"Industrias manufactureras (092)",8655,64,5,1714,5246,498,437,333,358
"Suministro de electricidad, gas y agua (093)",374,2,,48,164,26,42,24,68
"Construcción (094)",8065,22,4,1422,4968,448,504,258,439
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",17950,115,16,3142,9887,1312,1342,1077,1059
"Venta, mant.y rep. veh.autom.y motoc. (096)",3191,15,3,331,1678,315,457,167,225
"Comercio al por mayor (097)",1107,10,,118,581,76,93,107,122
"Comercio al por menor (098)",13652,90,13,2693,7628,921,792,803,712
"Hoteles y restaurantes (099)",3010,28,7,561,1767,217,125,170,135
"Trans., almac. y comunicaciones (100)",14382,69,11,1919,9086,1092,813,834,558
"Intermediación financiera (101)",401,,,2,82,38,45,98,136
"Activid.inmobil., empres. y de alquiler (102)",5049,7,,239,1558,565,618,605,1457
"Admin.pub. y defensa; p. segur.soc.afil (103)",4753,4,1,182,1346,306,1123,505,1286
"Enseñanza (104)",4189,,,19,353,306,994,372,2145
"Servicios sociales y de salud (105)",1178,2,,33,197,114,182,114,536
"Otras activ. serv.comun.soc y personales (106)",2623,17,4,363,1231,288,183,258,279
"Hogares privados con servicio doméstico (107)",407,4,,117,230,21,11,13,11
"Organiz. y organos extraterritoriales (108)",3,,,,,,1,2,
"Actividad economica no especificada (109)",4782,27,1,814,2558,299,283,312,488
"Mujeres (110)",51001,729,38,10795,21532,3083,5373,2602,6849
"Agric., ganadería, caza y silvicultura (111)",1488,139,6,833,390,31,32,12,45
"Pesca (112)",65,2,,36,24,,1,,2
"Explotación de minas y canteras (113)",36,,,3,8,3,7,2,13
"Industrias manufactureras (114)",2486,17,2,405,1311,196,256,129,170
"Suministro de electricidad, gas y agua (115)",64,,,6,14,7,15,9,13
"Construcción (116)",256,,,47,116,13,26,21,33
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",15714,237,9,4131,8348,884,888,644,573
"Venta, mant.y rep. veh.autom.y motoc. (118)",308,1,,21,141,41,44,32,28
"Comercio al por mayor (119)",581,2,,72,279,53,67,52,56
"Comercio al por menor (120)",14825,234,9,4038,7928,790,777,560,489
"Hoteles y restaurantes (121)",6960,103,6,2083,3914,293,253,172,136
"Trans., almac. y comunicaciones (122)",899,3,,53,358,108,139,120,118
"Intermediación financiera (123)",325,,,5,83,33,51,53,100
"Activid.inmobil., empres. y de alquiler (124)",2038,6,,80,474,229,381,287,581
"Admin.pub. y defensa; p. segur.soc.afil (125)",1747,,1,85,491,178,339,226,427
"Enseñanza (126)",6114,,,5,288,377,1840,340,3264
"Servicios sociales y de salud (127)",2051,2,,34,306,174,541,166,828
"Otras activ. serv.comun.soc y personales (128)",1876,45,2,404,835,123,145,157,165
"Hogares privados con servicio doméstico (129)",5687,131,11,2037,3155,179,89,44,41
"Organiz. y organos extraterritoriales (130)",2,,,,1,,,,1
"Actividad economica no especificada (131)",3193,44,1,548,1416,255,370,220,339
,,,,,,,,,
"RURAL (132)",33600,2038,36,19799,10025,371,491,219,621
"Agric., ganadería, caza y silvicultura (133)",27215,1876,34,17449,7578,132,65,48,33
"Pesca (134)",849,29,,494,316,7,2,,1
"Explotación de minas y canteras (135)",59,,,9,24,10,7,4,5
"Industrias manufactureras (136)",803,15,1,350,387,15,15,12,8
"Suministro de electricidad, gas y agua (137)",4,,,,2,,2,,
"Construcción (138)",297,1,1,86,181,11,5,9,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1364,49,,615,616,26,29,13,16
"Venta, mant.y rep. veh.autom.y motoc. (140)",52,,,8,34,3,5,2,
"Comercio al por mayor (141)",80,2,,33,43,2,,,
"Comercio al por menor (142)",1232,47,,574,539,21,24,11,16
"Hoteles y restaurantes (143)",300,11,,149,128,5,3,2,2
"Trans., almac. y comunicaciones (144)",474,10,,158,259,16,15,13,3
"Intermediación financiera (145)",2,,,,1,,1,,
"Activid.inmobil., empres. y de alquiler (146)",111,,,40,47,4,8,8,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",260,1,,26,126,16,48,7,36
"Enseñanza (148)",969,,,4,46,105,242,90,482
"Servicios sociales y de salud (149)",126,,,14,34,14,39,5,20
"Otras activ. serv.comun.soc y personales (150)",137,5,,48,64,5,4,5,6
"Hogares privados con servicio doméstico (151)",217,13,,120,81,2,1,,
"Actividad economica no especificada (153)",413,28,,237,135,3,5,3,2
"Hombres (154)",24834,1007,22,14222,8390,298,336,176,383
"Agric., ganadería, caza y silvicultura (155)",20429,931,20,12739,6490,122,54,44,29
"Pesca (156)",768,25,,435,298,7,2,,1
"Explotación de minas y canteras (157)",59,,,9,24,10,7,4,5
"Industrias manufactureras (158)",689,9,1,287,347,14,13,12,6
"Suministro de electricidad, gas y agua (159)",4,,,,2,,2,,
"Construcción (160)",290,1,1,81,179,11,5,9,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",762,17,,290,394,21,18,9,13
"Venta, mant.y rep. veh.autom.y motoc. (162)",50,,,8,32,3,5,2,
"Comercio al por mayor (163)",54,2,,19,31,2,,,
"Comercio al por menor (164)",658,15,,263,331,16,13,7,13
"Hoteles y restaurantes (165)",61,2,,18,34,2,3,1,1
"Trans., almac. y comunicaciones (166)",462,8,,154,256,14,15,13,2
"Intermediación financiera (167)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (168)",99,,,38,45,1,6,5,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",229,1,,19,114,13,44,5,33
"Enseñanza (170)",574,,,4,34,66,136,64,270
"Servicios sociales y de salud (171)",83,,,11,26,9,24,3,10
"Otras activ. serv.comun.soc y personales (172)",104,2,,33,52,5,4,4,4
"Hogares privados con servicio doméstico (173)",51,1,,24,25,,1,,
"Actividad economica no especificada (175)",169,10,,80,69,3,2,3,2
"Mujeres (176)",8766,1031,14,5577,1635,73,155,43,238
"Agric., ganadería, caza y silvicultura (177)",6786,945,14,4710,1088,10,11,4,4
"Pesca (178)",81,4,,59,18,,,,
"Industrias manufactureras (180)",114,6,,63,40,1,2,,2
"Construcción (182)",7,,,5,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",602,32,,325,222,5,11,4,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,2,,,,
"Comercio al por mayor (185)",26,,,14,12,,,,
"Comercio al por menor (186)",574,32,,311,208,5,11,4,3
"Hoteles y restaurantes (187)",239,9,,131,94,3,,1,1
"Trans., almac. y comunicaciones (188)",12,2,,4,3,2,,,1
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",12,,,2,2,3,2,3,
"Admin.pub. y defensa; p. segur.soc.afil (191)",31,,,7,12,3,4,2,3
"Enseñanza (192)",395,,,,12,39,106,26,212
"Servicios sociales y de salud (193)",43,,,3,8,5,15,2,10
"Otras activ. serv.comun.soc y personales (194)",33,3,,15,12,,,1,2
"Hogares privados con servicio doméstico (195)",166,12,,96,56,2,,,
"Actividad economica no especificada (197)",244,18,,157,66,,3,,
