"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",172,,,,10,68,51,43
"De 45 a 49 años (048)",235,,,3,51,97,38,46
"De 50 y más años (049)",1670,43,148,324,509,191,7,448
"Divorciado(a) (050)",191,1,4,13,33,50,37,53
"De 15 a 19 años (052)",4,,,,,,2,2
"De 20 a 24 años (053)",16,,,,,1,7,8
"De 25 a 29 años (054)",9,,,,,,6,3
"De 30 a 34 años (055)",17,,,,,5,10,2
"De 35 a 39 años (056)",21,,,,1,9,5,6
"De 40 a 44 años (057)",16,,,,,10,3,3
"De 45 a 49 años (058)",28,,,1,5,12,4,6
"De 50 y más años (059)",80,1,4,12,27,13,,23
"Soltero(a) (060)",2182,,4,13,46,157,648,1314
"De 12 a 14 años (061)",9,,,,,,6,3
"De 15 a 19 años (062)",257,,,,,,166,91
"De 20 a 24 años (063)",767,,,,,3,233,531
"De 25 a 29 años (064)",527,,,,,27,120,380
"De 30 a 34 años (065)",235,,,,1,33,72,129
"De 35 a 39 años (066)",160,,,,3,43,39,75
"De 40 a 44 años (067)",100,,,,12,28,7,53
"De 45 a 49 años (068)",49,,,2,11,15,5,16
"De 50 y más años (069)",78,,4,11,19,8,,36
,,,,,,,,
"URBANA (080)",12807,27,132,343,1120,2710,5190,3285
"De 12 a 14 años (081)",25,,,,,,2,23
"De 15 a 19 años (082)",499,,,,,,304,195
"De 20 a 24 años (083)",1630,,,,,7,946,677
"De 25 a 29 años (084)",1959,,,,,123,1202,634
"De 30 a 34 años (085)",1833,,,,2,346,1074,411
"De 35 a 39 años (086)",1883,,,,30,568,941,344
"De 40 a 44 años (087)",1401,,,,91,575,465,270
"De 45 a 49 años (088)",1163,,,10,175,565,221,192
"De 50 y más años (089)",2414,27,132,333,822,526,35,539
"Conviviente (090)",5643,,6,26,175,951,3119,1366
"De 12 a 14 años (091)",20,,,,,,,20
"De 15 a 19 años (092)",321,,,,,,196,125
"De 20 a 24 años (093)",1037,,,,,4,700,333
"De 25 a 29 años (094)",1213,,,,,79,813,321
"De 30 a 34 años (095)",999,,,,1,162,641,195
"De 35 a 39 años (096)",916,,,,9,263,500,144
"De 40 a 44 años (097)",494,,,,31,191,179,93
"De 45 a 49 años (098)",326,,,2,37,150,78,59
"De 50 y más años (099)",317,,6,24,97,102,12,76
"Separado(a) (100)",980,1,5,31,78,266,359,240
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",55,,,,,,35,20
"De 20 a 24 años (103)",120,,,,,2,79,39
"De 25 a 29 años (104)",122,,,,,11,70,41
"De 30 a 34 años (105)",141,,,,,42,62,37
"De 35 a 39 años (106)",156,,,,4,64,59,29
"De 40 a 44 años (107)",126,,,,7,60,40,19
"De 45 a 49 años (108)",91,,,1,9,45,11,25
"De 50 y más años (109)",168,1,5,30,58,42,3,29
"Casado(a) (110)",4226,5,43,158,644,1235,1378,763
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",23,,,,,,15,8
"De 20 a 24 años (113)",121,,,,,,82,39
"De 25 a 29 años (114)",328,,,,,16,246,66
"De 30 a 34 años (115)",524,,,,,107,321,96
"De 35 a 39 años (116)",663,,,,11,199,342,111
"De 40 a 44 años (117)",670,,,,40,278,234,118
"De 45 a 49 años (118)",630,,,5,105,322,120,78
"De 50 y más años (119)",1266,5,43,153,488,313,18,246
"Viudo(a) (120)",769,21,74,119,176,124,53,202
"De 12 a 14 años (121)",1,,,,,,1,
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",5,,,,,,2,3
"De 25 a 29 años (124)",12,,,,,,11,1
"De 30 a 34 años (125)",24,,,,,9,7,8
"De 35 a 39 años (126)",37,,,,2,11,15,9
"De 40 a 44 años (127)",47,,,,4,21,7,15
"De 45 a 49 años (128)",64,,,2,13,27,8,14
"De 50 y más años (129)",578,21,74,117,157,56,2,151
"Divorciado(a) (130)",86,,2,5,14,31,13,21
"De 20 a 24 años (133)",4,,,,,1,2,1
"De 25 a 29 años (134)",3,,,,,,3,
"De 30 a 34 años (135)",8,,,,,4,3,1
"De 35 a 39 años (136)",12,,,,1,5,3,3
"De 40 a 44 años (137)",7,,,,,6,1,
"De 45 a 49 años (138)",15,,,,2,9,1,3
"De 50 y más años (139)",37,,2,5,11,6,,13
"Soltero(a) (140)",1103,,2,4,33,103,268,693
"De 12 a 14 años (141)",2,,,,,,1,1
"De 15 a 19 años (142)",99,,,,,,58,41
"De 20 a 24 años (143)",343,,,,,,81,262
"De 25 a 29 años (144)",281,,,,,17,59,205
"De 30 a 34 años (145)",137,,,,1,22,40,74
"De 35 a 39 años (146)",99,,,,3,26,22,48
"De 40 a 44 años (147)",57,,,,9,19,4,25
"De 45 a 49 años (148)",37,,,,9,12,3,13
"De 50 y más años (149)",48,,2,4,11,7,,24
,,,,,,,,
"RURAL (160)",28552,32,148,597,1801,4670,15790,5514
"De 12 a 14 años (161)",78,,,,,,24,54
"De 15 a 19 años (162)",1962,,,,,,1348,614
"De 20 a 24 años (163)",4889,,,,,11,3524,1354
"De 25 a 29 años (164)",4881,,,,,203,3783,895
"De 30 a 34 años (165)",3774,,,,1,466,2750,557
"De 35 a 39 años (166)",3587,,,,27,884,2235,441
"De 40 a 44 años (167)",2798,,,,82,981,1346,389
"De 45 a 49 años (168)",2215,,,8,237,1036,646,288
"De 50 y más años (169)",4368,32,148,589,1454,1089,134,922
"Conviviente (170)",16730,3,12,69,403,1978,11175,3090
"De 12 a 14 años (171)",60,,,,,,14,46
"De 15 a 19 años (172)",1575,,,,,,1093,482
"De 20 a 24 años (173)",3719,,,,,7,2841,871
"De 25 a 29 años (174)",3540,,,,,130,2876,534
"De 30 a 34 años (175)",2466,,,,1,259,1865,341
"De 35 a 39 años (176)",2114,,,,12,462,1389,251
"De 40 a 44 años (177)",1400,,,,29,444,736,191
"De 45 a 49 años (178)",900,,,2,75,383,306,134
"De 50 y más años (179)",956,3,12,67,286,293,55,240
"Separado(a) (180)",1275,1,5,23,83,245,642,276
"De 12 a 14 años (181)",7,,,,,,3,4
"De 15 a 19 años (182)",124,,,,,,81,43
"De 20 a 24 años (183)",239,,,,,,170,69
"De 25 a 29 años (184)",219,,,,,24,141,54
"De 30 a 34 años (185)",164,,,,,47,97,20
"De 35 a 39 años (186)",159,,,,4,47,84,24
"De 40 a 44 años (187)",121,,,,11,44,41,25
"De 45 a 49 años (188)",87,,,,14,42,21,10
"De 50 y más años (189)",155,1,5,23,54,41,4,27
"Casado(a) (190)",7736,5,53,280,884,2078,3354,1082
"De 12 a 14 años (191)",3,,,,,,1,2
"De 15 a 19 años (192)",94,,,,,,60,34
"De 20 a 24 años (193)",469,,,,,1,338,130
"De 25 a 29 años (194)",837,,,,,36,681,120
"De 30 a 34 años (195)",960,,,,,136,702,122
"De 35 a 39 años (196)",1149,,,,8,325,698,118
"De 40 a 44 años (197)",1100,,,,33,433,520,114
"De 45 a 49 años (198)",1032,,,2,105,535,284,106
"De 50 y más años (199)",2092,5,53,278,738,612,70,336
"Viudo(a) (200)",1627,22,74,208,399,296,215,413
"De 12 a 14 años (201)",1,,,,,,1,
"De 15 a 19 años (202)",7,,,,,,4,3
"De 20 a 24 años (203)",26,,,,,,18,8
"De 25 a 29 años (204)",33,,,,,3,21,9
"De 30 a 34 años (205)",77,,,,,12,47,18
"De 35 a 39 años (206)",95,,,,3,29,45,18
"De 40 a 44 años (207)",125,,,,6,47,44,28
"De 45 a 49 años (208)",171,,,1,38,70,30,32
"De 50 y más años (209)",1092,22,74,207,352,135,5,297
"Divorciado(a) (210)",105,1,2,8,19,19,24,32
"De 15 a 19 años (212)",4,,,,,,2,2
"De 20 a 24 años (213)",12,,,,,,5,7
"De 25 a 29 años (214)",6,,,,,,3,3
"De 30 a 34 años (215)",9,,,,,1,7,1
"De 35 a 39 años (216)",9,,,,,4,2,3
"De 40 a 44 años (217)",9,,,,,4,2,3
"De 45 a 49 años (218)",13,,,1,3,3,3,3
"De 50 y más años (219)",43,1,2,7,16,7,,10
"Soltero(a) (220)",1079,,2,9,13,54,380,621
"De 12 a 14 años (221)",7,,,,,,5,2
"De 15 a 19 años (222)",158,,,,,,108,50
"De 20 a 24 años (223)",424,,,,,3,152,269
"De 25 a 29 años (224)",246,,,,,10,61,175
"De 30 a 34 años (225)",98,,,,,11,32,55
"De 35 a 39 años (226)",61,,,,,17,17,27
"De 40 a 44 años (227)",43,,,,3,9,3,28
"De 45 a 49 años (228)",12,,,2,2,3,2,3
"De 50 y más años (229)",30,,2,7,8,1,,12
