"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (059)",7,,,,1,4,,2
"Sup. no Univ. completa (060)",200,,,3,11,50,90,46
"De 20 a 24 años (063)",23,,,,,,10,13
"De 25 a 29 años (064)",26,,,,,,17,9
"De 30 a 34 años (065)",48,,,,,10,26,12
"De 35 a 39 años (066)",32,,,,,10,20,2
"De 40 a 44 años (067)",32,,,,1,18,10,3
"De 45 a 49 años (068)",16,,,,,8,7,1
"De 50 y más años (069)",23,,,3,10,4,,6
"Sup. Univ. incompleta (070)",41,,,,3,5,21,12
"De 15 a 19 años (072)",1,,,,,,1,
"De 25 a 29 años (074)",8,,,,,,5,3
"De 30 a 34 años (075)",15,,,,,2,7,6
"De 35 a 39 años (076)",4,,,,,,4,
"De 40 a 44 años (077)",5,,,,,2,2,1
"De 45 a 49 años (078)",5,,,,,1,2,2
"De 50 y más años (079)",3,,,,3,,,
"Sup. Univ. completa (080)",99,,3,,5,25,40,26
"De 20 a 24 años (083)",2,,,,,,,2
"De 25 a 29 años (084)",15,,,,,,6,9
"De 30 a 34 años (085)",21,,,,,5,11,5
"De 35 a 39 años (086)",17,,,,,1,12,4
"De 40 a 44 años (087)",17,,,,,7,8,2
"De 45 a 49 años (088)",8,,,,1,2,3,2
"De 50 y más años (089)",19,,3,,4,10,,2
,,,,,,,,
"URBANA (100)",1429,5,34,71,117,344,569,289
"De 12 a 14 años (101)",1,,,,,,,1
"De 15 a 19 años (102)",35,,,,,,21,14
"De 20 a 24 años (103)",118,,,,,1,77,40
"De 25 a 29 años (104)",167,,,,,3,123,41
"De 30 a 34 años (105)",167,,,,,32,107,28
"De 35 a 39 años (106)",175,,,,,55,103,17
"De 40 a 44 años (107)",177,,,,3,69,83,22
"De 45 a 49 años (108)",157,,,,10,77,48,22
"De 50 y más años (109)",432,5,34,71,104,107,7,104
"Sin nivel (110)",241,3,13,21,28,52,49,75
"De 15 a 19 años (112)",2,,,,,,1,1
"De 20 a 24 años (113)",6,,,,,,2,4
"De 25 a 29 años (114)",7,,,,,,5,2
"De 30 a 34 años (115)",17,,,,,3,13,1
"De 35 a 39 años (116)",22,,,,,4,14,4
"De 40 a 44 años (117)",21,,,,1,7,8,5
"De 45 a 49 años (118)",23,,,,,11,5,7
"De 50 y más años (119)",143,3,13,21,27,27,1,51
"Educacion Inicial (120)",1,,,,,,1,
"De 15 a 19 años (122)",1,,,,,,1,
"Primaria (130)",603,2,16,42,56,163,231,93
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",13,,,,,,9,4
"De 20 a 24 años (133)",47,,,,,,40,7
"De 25 a 29 años (134)",61,,,,,2,45,14
"De 30 a 34 años (135)",50,,,,,12,29,9
"De 35 a 39 años (136)",64,,,,,21,40,3
"De 40 a 44 años (137)",65,,,,1,23,36,5
"De 45 a 49 años (138)",91,,,,7,47,28,9
"De 50 y más años (139)",211,2,16,42,48,58,4,41
"Secundaria (140)",266,,2,8,15,53,147,41
"De 15 a 19 años (142)",16,,,,,,9,7
"De 20 a 24 años (143)",39,,,,,1,24,14
"De 25 a 29 años (144)",57,,,,,1,47,9
"De 30 a 34 años (145)",25,,,,,3,20,2
"De 35 a 39 años (146)",40,,,,,19,19,2
"De 40 a 44 años (147)",36,,,,,13,20,3
"De 45 a 49 años (148)",18,,,,2,9,6,1
"De 50 y más años (149)",35,,2,8,13,7,2,3
"Sup. no Univ. incompleta (150)",56,,,,1,8,29,18
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",15,,,,,,8,7
"De 25 a 29 años (154)",9,,,,,,7,2
"De 30 a 34 años (155)",10,,,,,2,8,
"De 35 a 39 años (156)",8,,,,,2,4,2
"De 40 a 44 años (157)",6,,,,,2,1,3
"De 50 y más años (159)",5,,,,1,2,,2
"Sup. no Univ. completa (160)",145,,,,9,41,63,32
"De 20 a 24 años (163)",9,,,,,,3,6
"De 25 a 29 años (164)",15,,,,,,11,4
"De 30 a 34 años (165)",38,,,,,6,22,10
"De 35 a 39 años (166)",24,,,,,8,14,2
"De 40 a 44 años (167)",28,,,,1,15,9,3
"De 45 a 49 años (168)",13,,,,,8,4,1
"De 50 y más años (169)",18,,,,8,4,,6
"Sup. Univ. incompleta (170)",30,,,,3,5,13,9
"De 25 a 29 años (174)",5,,,,,,3,2
"De 30 a 34 años (175)",11,,,,,2,5,4
"De 35 a 39 años (176)",2,,,,,,2,
"De 40 a 44 años (177)",4,,,,,2,1,1
"De 45 a 49 años (178)",5,,,,,1,2,2
"De 50 y más años (179)",3,,,,3,,,
"Sup. Univ. completa (180)",87,,3,,5,22,36,21
"De 20 a 24 años (183)",2,,,,,,,2
"De 25 a 29 años (184)",13,,,,,,5,8
"De 30 a 34 años (185)",16,,,,,4,10,2
"De 35 a 39 años (186)",15,,,,,1,10,4
"De 40 a 44 años (187)",17,,,,,7,8,2
"De 45 a 49 años (188)",7,,,,1,1,3,2
"De 50 y más años (189)",17,,3,,4,9,,1
,,,,,,,,
"RURAL (200)",2374,6,40,107,183,368,1214,456
"De 12 a 14 años (201)",4,,,,,,1,3
"De 15 a 19 años (202)",98,,,,,,69,29
"De 20 a 24 años (203)",288,,,,,,209,79
"De 25 a 29 años (204)",303,,,,,3,238,62
"De 30 a 34 años (205)",290,,,,,21,233,36
"De 35 a 39 años (206)",292,,,,1,49,217,25
"De 40 a 44 años (207)",247,,,,2,63,151,31
"De 45 a 49 años (208)",195,,,,6,85,77,27
"De 50 y más años (209)",657,6,40,107,174,147,19,164
"Sin nivel (210)",820,6,32,76,96,140,274,196
"De 15 a 19 años (212)",8,,,,,,4,4
"De 20 a 24 años (213)",32,,,,,,24,8
"De 25 a 29 años (214)",49,,,,,2,33,14
"De 30 a 34 años (215)",82,,,,,6,65,11
"De 35 a 39 años (216)",86,,,,,11,64,11
"De 40 a 44 años (217)",77,,,,,19,46,12
"De 45 a 49 años (218)",75,,,,1,31,30,13
"De 50 y más años (219)",411,6,32,76,95,71,8,123
"Educacion Inicial (220)",2,,,,,,2,
"De 20 a 24 años (223)",2,,,,,,2,
"Primaria (230)",1229,,8,25,81,187,737,191
"De 12 a 14 años (231)",3,,,,,,1,2
"De 15 a 19 años (232)",61,,,,,,44,17
"De 20 a 24 años (233)",179,,,,,,133,46
"De 25 a 29 años (234)",183,,,,,,151,32
"De 30 a 34 años (235)",161,,,,,9,138,14
"De 35 a 39 años (236)",174,,,,1,30,130,13
"De 40 a 44 años (237)",144,,,,2,35,90,17
"De 45 a 49 años (238)",97,,,,4,42,39,12
"De 50 y más años (239)",227,,8,25,74,71,11,38
"Secundaria (240)",224,,,3,4,26,148,43
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",26,,,,,,18,8
"De 20 a 24 años (243)",53,,,,,,36,17
"De 25 a 29 años (244)",48,,,,,1,40,7
"De 30 a 34 años (245)",28,,,,,1,23,4
"De 35 a 39 años (246)",19,,,,,6,13,
"De 40 a 44 años (247)",20,,,,,5,13,2
"De 45 a 49 años (248)",19,,,,1,11,5,2
"De 50 y más años (249)",10,,,3,3,2,,2
"Sup. no Univ. incompleta (250)",21,,,,,3,14,4
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",8,,,,,,7,1
"De 25 a 29 años (254)",7,,,,,,5,2
"De 35 a 39 años (256)",1,,,,,,,1
"De 40 a 44 años (257)",1,,,,,1,,
"De 50 y más años (259)",2,,,,,2,,
"Sup. no Univ. completa (260)",55,,,3,2,9,27,14
"De 20 a 24 años (263)",14,,,,,,7,7
"De 25 a 29 años (264)",11,,,,,,6,5
"De 30 a 34 años (265)",10,,,,,4,4,2
"De 35 a 39 años (266)",8,,,,,2,6,
"De 40 a 44 años (267)",4,,,,,3,1,
"De 45 a 49 años (268)",3,,,,,,3,
"De 50 y más años (269)",5,,,3,2,,,
"Sup. Univ. incompleta (270)",11,,,,,,8,3
"De 15 a 19 años (272)",1,,,,,,1,
"De 25 a 29 años (274)",3,,,,,,2,1
"De 30 a 34 años (275)",4,,,,,,2,2
"De 35 a 39 años (276)",2,,,,,,2,
"De 40 a 44 años (277)",1,,,,,,1,
"Sup. Univ. completa (280)",12,,,,,3,4,5
"De 25 a 29 años (284)",2,,,,,,1,1
"De 30 a 34 años (285)",5,,,,,1,1,3
"De 35 a 39 años (286)",2,,,,,,2,
"De 45 a 49 años (288)",1,,,,,1,,
"De 50 y más años (289)",2,,,,,1,,1
