"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",3,3,,,1,2,,,,,,8
"De 30 a 34 años (025)",3,3,1,2,,,,,,,,2
"De 35 a 39 años (026)",1,1,,,,,1,,,,,5
"Primaria (030)",1782,1762,407,165,220,202,366,231,96,75,20,5942
"De 12 a 14 años (031)",247,243,241,1,1,,,,,,4,3
"De 15 a 19 años (032)",106,105,82,22,1,,,,,,1,24
"De 20 a 24 años (033)",134,129,28,57,36,8,,,,,5,153
"De 25 a 29 años (034)",145,140,14,23,57,32,12,2,,,5,295
"De 30 a 34 años (035)",156,153,5,20,31,41,49,6,1,,3,460
"De 35 a 39 años (036)",188,188,5,7,30,38,72,29,6,1,,740
"De 40 a 44 años (037)",184,184,10,6,23,22,71,35,14,3,,804
"De 45 a 49 años (038)",139,139,4,5,10,16,43,37,16,8,,719
"De 50 y más años (039)",483,481,18,24,31,45,119,122,59,63,2,2744
"Secundaria (040)",955,945,464,153,135,72,78,32,9,2,10,1287
"De 12 a 14 años (041)",139,139,139,,,,,,,,,
"De 15 a 19 años (042)",292,290,263,27,,,,,,,2,27
"De 20 a 24 años (043)",162,158,42,73,38,5,,,,,4,164
"De 25 a 29 años (044)",103,101,7,28,46,17,3,,,,2,184
"De 30 a 34 años (045)",66,64,5,12,25,14,8,,,,2,138
"De 35 a 39 años (046)",71,71,3,9,12,17,25,4,1,,,230
"De 40 a 44 años (047)",43,43,1,1,4,12,18,6,1,,,168
"De 45 a 49 años (048)",40,40,2,1,6,6,12,10,3,,,175
"De 50 y más años (049)",39,39,2,2,4,1,12,12,4,2,,201
"Sup. no Univ. incompleta (050)",76,71,20,19,14,8,6,2,2,,5,125
"De 15 a 19 años (052)",5,5,5,,,,,,,,,
"De 20 a 24 años (053)",22,19,11,8,,,,,,,3,8
"De 25 a 29 años (054)",20,19,4,8,6,1,,,,,1,23
"De 30 a 34 años (055)",11,10,,2,3,2,3,,,,1,26
"De 35 a 39 años (056)",10,10,,,4,4,1,1,,,,31
"De 40 a 44 años (057)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (058)",2,2,,,,,1,,1,,,12
"De 50 y más años (059)",4,4,,1,,,1,1,1,,,20
"Sup. no Univ. completa (060)",162,153,33,41,49,19,8,1,1,1,9,257
"De 20 a 24 años (063)",21,20,11,7,2,,,,,,1,11
"De 25 a 29 años (064)",36,32,10,14,7,1,,,,,4,31
"De 30 a 34 años (065)",43,42,8,11,18,5,,,,,1,62
"De 35 a 39 años (066)",27,26,2,6,15,1,2,,,,1,47
"De 40 a 44 años (067)",14,14,1,2,4,5,2,,,,,35
"De 45 a 49 años (068)",11,9,1,1,1,4,2,,,,2,23
"De 50 y más años (069)",10,10,,,2,3,2,1,1,1,,48
"Sup. Univ. incompleta (070)",23,21,9,2,5,3,1,,1,,2,34
"De 15 a 19 años (072)",4,4,4,,,,,,,,,
"De 20 a 24 años (073)",7,5,4,1,,,,,,,2,1
"De 25 a 29 años (074)",2,2,1,,1,,,,,,,2
"De 30 a 34 años (075)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (076)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (077)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (078)",2,2,,,,2,,,,,,6
"De 50 y más años (079)",2,2,,,1,,,,1,,,11
"Sup. Univ. completa (080)",84,77,21,23,20,6,7,,,,7,110
"De 20 a 24 años (083)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (084)",18,17,10,6,1,,,,,,1,8
"De 30 a 34 años (085)",21,19,3,9,7,,,,,,2,23
"De 35 a 39 años (086)",16,15,4,2,6,2,1,,,,1,24
"De 40 a 44 años (087)",11,11,1,2,4,2,2,,,,,24
"De 45 a 49 años (088)",8,8,,2,2,1,3,,,,,21
"De 50 y más años (089)",7,5,2,1,,1,1,,,,2,9
,,,,,,,,,,,,
"URBANA (100)",2715,2677,672,302,398,284,463,296,140,122,38,8447
"De 12 a 14 años (101)",277,273,271,1,1,,,,,,4,3
"De 15 a 19 años (102)",278,277,244,33,,,,,,,1,33
"De 20 a 24 años (103)",232,220,60,92,56,11,,1,,,12,244
"De 25 a 29 años (104)",230,223,33,60,85,35,8,2,,,7,381
"De 30 a 34 años (105)",236,228,16,48,72,46,42,3,1,,8,534
"De 35 a 39 años (106)",254,252,9,16,62,57,79,24,5,,2,847
"De 40 a 44 años (107)",219,219,5,9,40,38,83,35,7,2,,871
"De 45 a 49 años (108)",199,197,6,11,18,22,61,51,22,6,2,957
"De 50 y más años (109)",790,788,28,32,64,75,190,180,105,114,2,4577
"Sin nivel (110)",479,478,21,31,52,46,111,93,64,60,1,2597
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (113)",6,6,2,1,2,,,1,,,,12
"De 25 a 29 años (114)",7,7,2,3,2,,,,,,,7
"De 30 a 34 años (115)",15,14,2,5,3,3,1,,,,1,24
"De 35 a 39 años (116)",14,14,,,1,5,7,1,,,,55
"De 40 a 44 años (117)",36,36,1,2,7,3,11,7,4,1,,163
"De 45 a 49 años (118)",38,38,,3,5,2,11,10,6,1,,193
"De 50 y más años (119)",358,358,10,16,32,33,81,74,54,58,,2142
"Educacion Inicial (120)",7,7,2,2,1,1,1,,,,,12
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",2,2,,,1,1,,,,,,5
"De 30 a 34 años (125)",1,1,,1,,,,,,,,1
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",1172,1161,237,80,149,140,258,170,67,60,11,4250
"De 12 a 14 años (131)",163,159,157,1,1,,,,,,4,3
"De 15 a 19 años (132)",55,55,41,14,,,,,,,,14
"De 20 a 24 años (133)",67,65,10,25,23,7,,,,,2,92
"De 25 a 29 años (134)",74,72,5,9,32,18,6,2,,,2,164
"De 30 a 34 años (135)",95,94,3,11,20,26,30,3,1,,1,283
"De 35 a 39 años (136)",121,121,1,1,24,27,45,18,5,,,477
"De 40 a 44 años (137)",117,117,2,2,19,17,50,23,3,1,,495
"De 45 a 49 años (138)",101,101,3,4,5,8,32,31,13,5,,540
"De 50 y más años (139)",379,377,15,13,25,37,95,93,45,54,2,2182
"Secundaria (140)",746,739,341,113,112,63,72,30,7,1,7,1105
"De 12 a 14 años (141)",112,112,112,,,,,,,,,
"De 15 a 19 años (142)",209,208,190,18,,,,,,,1,18
"De 20 a 24 años (143)",113,110,27,50,29,4,,,,,3,120
"De 25 a 29 años (144)",82,81,5,23,36,15,2,,,,1,149
"De 30 a 34 años (145)",55,53,2,10,22,11,8,,,,2,121
"De 35 a 39 años (146)",66,66,2,8,12,17,23,4,,,,210
"De 40 a 44 años (147)",37,37,,1,4,10,17,5,,,,143
"De 45 a 49 años (148)",38,38,2,1,5,5,12,10,3,,,170
"De 50 y más años (149)",34,34,1,2,4,1,10,11,4,1,,174
"Sup. no Univ. incompleta (150)",66,62,19,14,14,7,6,2,,,4,101
"De 15 a 19 años (152)",5,5,5,,,,,,,,,
"De 20 a 24 años (153)",21,18,11,7,,,,,,,3,7
"De 25 a 29 años (154)",16,16,3,6,6,1,,,,,,21
"De 30 a 34 años (155)",9,8,,1,3,1,3,,,,1,22
"De 35 a 39 años (156)",10,10,,,4,4,1,1,,,,31
"De 40 a 44 años (157)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (158)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",2,2,,,,,1,1,,,,11
"Sup. no Univ. completa (160)",151,143,28,39,48,18,7,1,1,1,8,246
"De 20 a 24 años (163)",18,17,8,7,2,,,,,,1,11
"De 25 a 29 años (164)",31,28,8,13,7,,,,,,3,27
"De 30 a 34 años (165)",41,40,8,10,17,5,,,,,1,59
"De 35 a 39 años (166)",26,25,2,6,15,1,1,,,,1,43
"De 40 a 44 años (167)",14,14,1,2,4,5,2,,,,,35
"De 45 a 49 años (168)",11,9,1,1,1,4,2,,,,2,23
"De 50 y más años (169)",10,10,,,2,3,2,1,1,1,,48
"Sup. Univ. incompleta (170)",17,15,5,1,4,3,1,,1,,2,31
"De 15 a 19 años (172)",4,4,4,,,,,,,,,
"De 20 a 24 años (173)",3,1,1,,,,,,,,2,
"De 30 a 34 años (175)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (176)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (177)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (178)",2,2,,,,2,,,,,,6
"De 50 y más años (179)",2,2,,,1,,,,1,,,11
"Sup. Univ. completa (180)",77,72,19,22,18,6,7,,,,5,105
"De 20 a 24 años (183)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (184)",18,17,10,6,1,,,,,,1,8
"De 30 a 34 años (185)",18,16,1,9,6,,,,,,2,21
"De 35 a 39 años (186)",14,13,4,1,5,2,1,,,,1,21
"De 40 a 44 años (187)",11,11,1,2,4,2,2,,,,,24
"De 45 a 49 años (188)",8,8,,2,2,1,3,,,,,21
"De 50 y más años (189)",5,5,2,1,,1,1,,,,,9
,,,,,,,,,,,,
"RURAL (200)",1312,1291,351,152,131,121,216,139,115,66,21,4331
"De 12 a 14 años (201)",112,112,112,,,,,,,,,
"De 15 a 19 años (202)",135,133,115,17,1,,,,,,2,19
"De 20 a 24 años (203)",132,127,43,58,23,3,,,,,5,113
"De 25 a 29 años (204)",119,112,17,23,38,24,10,,,,7,215
"De 30 a 34 años (205)",103,101,11,15,20,25,25,5,,,2,270
"De 35 a 39 años (206)",105,105,8,11,9,19,38,16,2,2,,396
"De 40 a 44 años (207)",119,118,13,7,6,12,34,25,16,5,1,550
"De 45 a 49 años (208)",84,83,3,2,10,11,23,10,20,4,1,433
"De 50 y más años (209)",403,400,29,19,24,27,86,83,77,55,3,2335
"Sin nivel (210)",456,451,45,17,33,47,101,76,82,50,5,2410
"De 12 a 14 años (211)",1,1,1,,,,,,,,,
"De 15 a 19 años (212)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",8,7,4,1,1,1,,,,,1,6
"De 25 a 29 años (214)",15,14,2,1,2,6,3,,,,1,38
"De 30 a 34 años (215)",22,22,3,1,4,6,6,2,,,,66
"De 35 a 39 años (216)",30,30,3,3,2,8,8,5,,1,,106
"De 40 a 44 años (217)",46,45,4,3,2,5,12,12,4,3,1,216
"De 45 a 49 años (218)",43,42,2,1,4,2,12,4,16,1,1,241
"De 50 y más años (219)",290,289,25,7,18,19,60,53,62,45,1,1737
"Educacion Inicial (220)",3,3,1,1,,1,,,,,,4
"De 25 a 29 años (224)",1,1,,,,1,,,,,,3
"De 30 a 34 años (225)",2,2,1,1,,,,,,,,1
"Primaria (230)",610,601,170,85,71,62,108,61,29,15,9,1692
"De 12 a 14 años (231)",84,84,84,,,,,,,,,
"De 15 a 19 años (232)",51,50,41,8,1,,,,,,1,10
"De 20 a 24 años (233)",67,64,18,32,13,1,,,,,3,61
"De 25 a 29 años (234)",71,68,9,14,25,14,6,,,,3,131
"De 30 a 34 años (235)",61,59,2,9,11,15,19,3,,,2,177
"De 35 a 39 años (236)",67,67,4,6,6,11,27,11,1,1,,263
"De 40 a 44 años (237)",67,67,8,4,4,5,21,12,11,2,,309
"De 45 a 49 años (238)",38,38,1,1,5,8,11,6,3,3,,179
"De 50 y más años (239)",104,104,3,11,6,8,24,29,14,9,,562
"Secundaria (240)",209,206,123,40,23,9,6,2,2,1,3,182
"De 12 a 14 años (241)",27,27,27,,,,,,,,,
"De 15 a 19 años (242)",83,82,73,9,,,,,,,1,9
"De 20 a 24 años (243)",49,48,15,23,9,1,,,,,1,44
"De 25 a 29 años (244)",21,20,2,5,10,2,1,,,,1,35
"De 30 a 34 años (245)",11,11,3,2,3,3,,,,,,17
"De 35 a 39 años (246)",5,5,1,1,,,2,,1,,,20
"De 40 a 44 años (247)",6,6,1,,,2,1,1,1,,,25
"De 45 a 49 años (248)",2,2,,,1,1,,,,,,5
"De 50 y más años (249)",5,5,1,,,,2,1,,1,,27
"Sup. no Univ. incompleta (250)",10,9,1,5,,1,,,2,,1,24
"De 20 a 24 años (253)",1,1,,1,,,,,,,,1
"De 25 a 29 años (254)",4,3,1,2,,,,,,,1,2
"De 30 a 34 años (255)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (258)",1,1,,,,,,,1,,,8
"De 50 y más años (259)",2,2,,1,,,,,1,,,9
"Sup. no Univ. completa (260)",11,10,5,2,1,1,1,,,,1,11
"De 20 a 24 años (263)",3,3,3,,,,,,,,,
"De 25 a 29 años (264)",5,4,2,1,,1,,,,,1,4
"De 30 a 34 años (265)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (266)",1,1,,,,,1,,,,,4
"Sup. Univ. incompleta (270)",6,6,4,1,1,,,,,,,3
"De 20 a 24 años (273)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (274)",2,2,1,,1,,,,,,,2
"Sup. Univ. completa (280)",7,5,2,1,2,,,,,,2,5
"De 30 a 34 años (285)",3,3,2,,1,,,,,,,2
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 50 y más años (289)",2,,,,,,,,,,2,
