"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",2699,1277,1422,922,422,500,1777,855,922
"35 años (046)",655,305,350,236,116,120,419,189,230
"36 años (047)",546,241,305,178,70,108,368,171,197
"37 años (048)",568,279,289,194,92,102,374,187,187
"38 años (049)",524,246,278,169,76,93,355,170,185
"39 años (050)",406,206,200,145,68,77,261,138,123
"De 40 a 44 años (051)",2664,1259,1405,888,449,439,1776,810,966
"40 años (052)",644,304,340,213,101,112,431,203,228
"41 años (053)",418,201,217,127,61,66,291,140,151
"42 años (054)",531,248,283,194,90,104,337,158,179
"43 años (055)",475,228,247,173,94,79,302,134,168
"44 años (056)",596,278,318,181,103,78,415,175,240
"De 45 a 49 años (057)",2295,1099,1196,702,340,362,1593,759,834
"45 años (058)",567,259,308,165,77,88,402,182,220
"46 años (059)",434,213,221,144,75,69,290,138,152
"47 años (060)",488,224,264,142,69,73,346,155,191
"48 años (061)",481,244,237,144,58,86,337,186,151
"49 años (062)",325,159,166,107,61,46,218,98,120
"De 50 a 54 años (063)",1797,858,939,605,310,295,1192,548,644
"50 años (064)",453,217,236,138,62,76,315,155,160
"51 años (065)",270,115,155,79,38,41,191,77,114
"52 años (066)",372,179,193,129,72,57,243,107,136
"53 años (067)",334,183,151,116,69,47,218,114,104
"54 años (068)",368,164,204,143,69,74,225,95,130
"De 55 a 59 años (069)",1668,802,866,552,272,280,1116,530,586
"55 años (070)",370,188,182,127,73,54,243,115,128
"56 años (071)",393,177,216,133,56,77,260,121,139
"57 años (072)",364,176,188,111,50,61,253,126,127
"58 años (073)",335,160,175,106,56,50,229,104,125
"59 años (074)",206,101,105,75,37,38,131,64,67
"De 60 a 64 años (075)",1349,641,708,433,216,217,916,425,491
"60 años (076)",411,188,223,133,63,70,278,125,153
"61 años (077)",195,104,91,59,35,24,136,69,67
"62 años (078)",246,125,121,83,42,41,163,83,80
"63 años (079)",255,108,147,81,33,48,174,75,99
"64 años (080)",242,116,126,77,43,34,165,73,92
"De 65 y más años (081)",3243,1402,1841,950,405,545,2293,997,1296
"65 años (082)",289,130,159,86,45,41,203,85,118
"66 años (083)",173,75,98,39,15,24,134,60,74
"67 años (084)",277,137,140,80,34,46,197,103,94
"68 años (085)",230,108,122,73,33,40,157,75,82
"69 años (086)",134,55,79,33,12,21,101,43,58
"70 años (087)",291,142,149,86,47,39,205,95,110
"71 años (088)",116,57,59,25,15,10,91,42,49
"72 años (089)",164,61,103,50,23,27,114,38,76
"73 años (090)",103,39,64,37,12,25,66,27,39
"74 años (091)",114,49,65,40,18,22,74,31,43
"75 años (092)",191,87,104,54,23,31,137,64,73
"76 años (093)",82,30,52,29,12,17,53,18,35
"77 años (094)",136,55,81,47,21,26,89,34,55
"78 años (095)",137,65,72,38,15,23,99,50,49
"79 años (096)",84,36,48,29,10,19,55,26,29
"80 años (097)",161,66,95,37,16,21,124,50,74
"81 años (098)",26,12,14,6,3,3,20,9,11
"82 años (099)",55,22,33,20,8,12,35,14,21
"83 años (100)",53,21,32,19,5,14,34,16,18
"84 años (101)",45,21,24,14,8,6,31,13,18
"85 años (102)",61,16,45,14,3,11,47,13,34
"86 años (103)",35,16,19,12,4,8,23,12,11
"87 años (104)",42,17,25,13,4,9,29,13,16
"88 años (105)",40,14,26,11,3,8,29,11,18
"89 años (106)",33,14,19,4,1,3,29,13,16
"90 años (107)",47,21,26,14,4,10,33,17,16
"91 años (108)",8,4,4,2,1,1,6,3,3
"92 años (109)",9,4,5,1,1,,8,3,5
"93 años (110)",5,,5,3,,3,2,,2
"94 años (111)",5,2,3,2,1,1,3,1,2
"95 años (112)",15,4,11,7,2,5,8,2,6
"96 años (113)",6,2,4,2,1,1,4,1,3
"97 años (114)",9,3,6,4,1,3,5,2,3
"98 y más años (115)",67,17,50,19,4,15,48,13,35
