"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"33 años (043)",1097,518,579,531,259,272,566,259,307
"34 años (044)",1007,501,506,495,231,264,512,270,242
"De 35 a 39 años (045)",5150,2545,2605,2433,1152,1281,2717,1393,1324
"35 años (046)",1200,602,598,557,263,294,643,339,304
"36 años (047)",944,463,481,465,222,243,479,241,238
"37 años (048)",1076,517,559,496,217,279,580,300,280
"38 años (049)",1047,555,492,483,257,226,564,298,266
"39 años (050)",883,408,475,432,193,239,451,215,236
"De 40 a 44 años (051)",4590,2218,2372,2228,1020,1208,2362,1198,1164
"40 años (052)",1279,639,640,587,274,313,692,365,327
"41 años (053)",702,334,368,322,146,176,380,188,192
"42 años (054)",1044,516,528,509,221,288,535,295,240
"43 años (055)",775,348,427,398,175,223,377,173,204
"44 años (056)",790,381,409,412,204,208,378,177,201
"De 45 a 49 años (057)",3657,1720,1937,1755,793,962,1902,927,975
"45 años (058)",886,405,481,435,182,253,451,223,228
"46 años (059)",694,337,357,331,165,166,363,172,191
"47 años (060)",755,346,409,370,169,201,385,177,208
"48 años (061)",775,378,397,349,155,194,426,223,203
"49 años (062)",547,254,293,270,122,148,277,132,145
"De 50 a 54 años (063)",3022,1373,1649,1416,638,778,1606,735,871
"50 años (064)",780,361,419,377,166,211,403,195,208
"51 años (065)",439,203,236,196,86,110,243,117,126
"52 años (066)",612,303,309,302,150,152,310,153,157
"53 años (067)",569,243,326,266,109,157,303,134,169
"54 años (068)",622,263,359,275,127,148,347,136,211
"De 55 a 59 años (069)",2450,1131,1319,1068,505,563,1382,626,756
"55 años (070)",581,276,305,259,145,114,322,131,191
"56 años (071)",556,254,302,245,114,131,311,140,171
"57 años (072)",474,231,243,207,98,109,267,133,134
"58 años (073)",504,220,284,207,88,119,297,132,165
"59 años (074)",335,150,185,150,60,90,185,90,95
"De 60 a 64 años (075)",1958,899,1059,818,375,443,1140,524,616
"60 años (076)",693,318,375,271,121,150,422,197,225
"61 años (077)",254,129,125,110,58,52,144,71,73
"62 años (078)",360,173,187,144,68,76,216,105,111
"63 años (079)",347,144,203,159,66,93,188,78,110
"64 años (080)",304,135,169,134,62,72,170,73,97
"De 65 y más años (081)",5093,2182,2911,2052,856,1196,3041,1326,1715
"65 años (082)",453,183,270,178,69,109,275,114,161
"66 años (083)",278,123,155,110,41,69,168,82,86
"67 años (084)",365,190,175,143,77,66,222,113,109
"68 años (085)",366,161,205,137,54,83,229,107,122
"69 años (086)",221,99,122,103,49,54,118,50,68
"70 años (087)",441,183,258,162,72,90,279,111,168
"71 años (088)",146,53,93,57,17,40,89,36,53
"72 años (089)",234,103,131,99,37,62,135,66,69
"73 años (090)",191,86,105,75,32,43,116,54,62
"74 años (091)",181,70,111,88,30,58,93,40,53
"75 años (092)",272,107,165,116,42,74,156,65,91
"76 años (093)",168,80,88,67,31,36,101,49,52
"77 años (094)",181,79,102,75,35,40,106,44,62
"78 años (095)",260,117,143,93,44,49,167,73,94
"79 años (096)",103,48,55,44,23,21,59,25,34
"80 años (097)",247,79,168,93,35,58,154,44,110
"81 años (098)",80,43,37,32,18,14,48,25,23
"82 años (099)",73,34,39,35,16,19,38,18,20
"83 años (100)",66,27,39,22,7,15,44,20,24
"84 años (101)",68,33,35,34,15,19,34,18,16
"85 años (102)",140,69,71,57,29,28,83,40,43
"86 años (103)",79,29,50,38,15,23,41,14,27
"87 años (104)",57,28,29,28,14,14,29,14,15
"88 años (105)",68,32,36,22,11,11,46,21,25
"89 años (106)",53,14,39,25,7,18,28,7,21
"90 años (107)",72,33,39,28,11,17,44,22,22
"91 años (108)",15,5,10,6,1,5,9,4,5
"92 años (109)",21,6,15,7,2,5,14,4,10
"93 años (110)",11,4,7,6,2,4,5,2,3
"94 años (111)",7,2,5,4,1,3,3,1,2
"95 años (112)",25,7,18,6,1,5,19,6,13
"96 años (113)",18,8,10,7,2,5,11,6,5
"97 años (114)",9,4,5,4,2,2,5,2,3
"98 y más años (115)",124,43,81,51,14,37,73,29,44
