"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",493,2426,2279,67,93.9,2.8,
"De 40 a 44 años (037)",449,2654,2471,30,93.1,1.1,
"De 45 a 49 años (038)",406,2442,2228,6,91.2,0.2,
"De 50 y más años (039)",1012,7392,6338,,85.7,,
"Viudo(a) (040)",499,3334,2735,4,82,0.1,
"De 15 a 19 años (042)",5,5,5,1,100,20,
"De 20 a 24 años (043)",3,4,4,1,100,25,
"De 25 a 29 años (044)",5,10,10,,100,,
"De 30 a 34 años (045)",9,45,42,2,93.3,4.4,
"De 35 a 39 años (046)",17,83,80,,96.4,,
"De 40 a 44 años (047)",25,136,126,,92.6,,
"De 45 a 49 años (048)",35,202,178,,88.1,,
"De 50 y más años (049)",400,2849,2290,,80.4,,
"Divorciado(a) (050)",28,109,94,1,86.2,0.9,
"De 15 a 19 años (052)",1,1,1,,100,,
"De 35 a 39 años (056)",4,14,12,,85.7,,
"De 40 a 44 años (057)",3,14,13,1,92.9,7.1,
"De 45 a 49 años (058)",4,6,6,,100,,
"De 50 y más años (059)",16,74,62,,83.8,,
"Soltero(a) (060)",4762,856,829,90,96.8,10.5,
"De 12 a 14 años (061)",2026,7,7,3,100,42.9,
"De 15 a 19 años (062)",1753,132,129,43,97.7,32.6,
"De 20 a 24 años (063)",482,222,218,29,98.2,13.1,
"De 25 a 29 años (064)",234,175,169,11,96.6,6.3,
"De 30 a 34 años (065)",86,89,85,4,95.5,4.5,
"De 35 a 39 años (066)",74,85,84,,98.8,,
"De 40 a 44 años (067)",34,59,58,,98.3,,
"De 45 a 49 años (068)",24,37,33,,89.2,,
"De 50 y más años (069)",49,50,46,,92,,
,,,,,,,
"URBANA (080)",5392,14041,13032,467,92.8,3.3,
"De 12 a 14 años (081)",703,8,8,1,100,12.5,
"De 15 a 19 años (082)",944,279,275,71,98.6,25.4,
"De 20 a 24 años (083)",756,1037,1000,129,96.4,12.4,
"De 25 a 29 años (084)",657,1382,1339,108,96.9,7.8,
"De 30 a 34 años (085)",559,1782,1715,94,96.2,5.3,
"De 35 a 39 años (086)",493,1900,1807,48,95.1,2.5,
"De 40 a 44 años (087)",357,1769,1679,15,94.9,0.8,
"De 45 a 49 años (088)",267,1422,1328,1,93.4,0.1,
"De 50 y más años (089)",656,4462,3881,,87,,
"Conviviente (090)",2135,6842,6410,305,93.7,4.5,
"De 12 a 14 años (091)",19,5,5,,100,,
"De 15 a 19 años (092)",239,205,202,47,98.5,22.9,
"De 20 a 24 años (093)",438,724,695,86,96,11.9,
"De 25 a 29 años (094)",388,932,905,66,97.1,7.1,
"De 30 a 34 años (095)",327,1091,1048,61,96.1,5.6,
"De 35 a 39 años (096)",250,1054,986,36,93.5,3.4,
"De 40 a 44 años (097)",189,948,891,9,94,0.9,
"De 45 a 49 años (098)",105,581,546,,94,,
"De 50 y más años (099)",180,1302,1132,,86.9,,
"Separado(a) (100)",155,553,522,18,94.4,3.3,
"De 15 a 19 años (102)",14,12,12,4,100,33.3,
"De 20 a 24 años (103)",24,39,38,5,97.4,12.8,
"De 25 a 29 años (104)",28,52,49,5,94.2,9.6,
"De 30 a 34 años (105)",12,36,35,2,97.2,5.6,
"De 35 a 39 años (106)",18,59,57,1,96.6,1.7,
"De 40 a 44 años (107)",8,44,44,1,100,2.3,
"De 45 a 49 años (108)",17,112,105,,93.8,,
"De 50 y más años (109)",34,199,182,,91.5,,
"Casado(a) (110)",1070,5102,4719,92,92.5,1.8,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",15,10,10,1,100,10,
"De 20 a 24 años (113)",69,140,137,19,97.9,13.6,
"De 25 a 29 años (114)",116,287,277,27,96.5,9.4,
"De 30 a 34 años (115)",167,595,573,28,96.3,4.7,
"De 35 a 39 años (116)",172,687,666,11,96.9,1.6,
"De 40 a 44 años (117)",136,718,687,5,95.7,0.7,
"De 45 a 49 años (118)",121,657,613,1,93.3,0.2,
"De 50 y más años (119)",273,2008,1756,,87.5,,
"Viudo(a) (120)",174,1024,883,1,86.2,0.1,
"De 15 a 19 años (122)",3,4,4,,100,,
"De 25 a 29 años (124)",2,2,2,,100,,
"De 30 a 34 años (125)",4,17,17,1,100,5.9,
"De 35 a 39 años (126)",8,35,34,,97.1,,
"De 40 a 44 años (127)",4,13,12,,92.3,,
"De 45 a 49 años (128)",12,46,42,,91.3,,
"De 50 y más años (129)",141,907,772,,85.1,,
"Divorciado(a) (130)",9,34,26,,76.5,,
"De 35 a 39 años (136)",2,5,4,,80,,
"De 40 a 44 años (137)",1,,,,,,
"De 45 a 49 años (138)",2,4,4,,100,,
"De 50 y más años (139)",4,25,18,,72,,
"Soltero(a) (140)",1849,486,472,51,97.1,10.5,
"De 12 a 14 años (141)",683,3,3,1,100,33.3,
"De 15 a 19 años (142)",673,48,47,19,97.9,39.6,
"De 20 a 24 años (143)",225,134,130,19,97,14.2,
"De 25 a 29 años (144)",123,109,106,10,97.2,9.2,
"De 30 a 34 años (145)",49,43,42,2,97.7,4.7,
"De 35 a 39 años (146)",43,60,60,,100,,
"De 40 a 44 años (147)",19,46,45,,97.8,,
"De 45 a 49 años (148)",10,22,18,,81.8,,
"De 50 y más años (149)",24,21,21,,100,,
,,,,,,,
"RURAL (160)",10942,36087,32382,1318,89.7,3.7,
"De 12 a 14 años (161)",1396,17,17,8,100,47.1,
"De 15 a 19 años (162)",1984,941,915,254,97.2,27,
"De 20 a 24 años (163)",1558,2748,2635,345,95.9,12.6,
"De 25 a 29 años (164)",1289,3773,3573,310,94.7,8.2,
"De 30 a 34 años (165)",923,3866,3588,196,92.8,5.1,
"De 35 a 39 años (166)",869,4503,4185,135,92.9,3,
"De 40 a 44 años (167)",707,4371,3992,54,91.3,1.2,
"De 45 a 49 años (168)",611,4123,3663,16,88.8,0.4,
"De 50 y más años (169)",1605,11745,9814,,83.6,,
"Conviviente (170)",4840,18998,17237,930,90.7,4.9,
"De 12 a 14 años (171)",47,11,11,4,100,36.4,
"De 15 a 19 años (172)",783,726,706,190,97.2,26.2,
"De 20 a 24 años (173)",1003,2121,2030,271,95.7,12.8,
"De 25 a 29 años (174)",823,2678,2528,226,94.4,8.4,
"De 30 a 34 años (175)",542,2356,2176,122,92.4,5.2,
"De 35 a 39 años (176)",489,2622,2440,78,93.1,3,
"De 40 a 44 años (177)",345,2234,2018,28,90.3,1.3,
"De 45 a 49 años (178)",273,2111,1849,11,87.6,0.5,
"De 50 y más años (179)",535,4139,3479,,84.1,,
"Separado(a) (180)",230,688,617,35,89.7,5.1,
"De 12 a 14 años (181)",1,1,1,1,100,100,
"De 15 a 19 años (182)",34,42,42,12,100,28.6,
"De 20 a 24 años (183)",55,88,85,10,96.6,11.4,
"De 25 a 29 años (184)",35,81,77,8,95.1,9.9,
"De 30 a 34 años (185)",28,109,96,3,88.1,2.8,
"De 35 a 39 años (186)",17,60,54,1,90,1.7,
"De 40 a 44 años (187)",11,51,50,,98,,
"De 45 a 49 años (188)",14,54,46,,85.2,,
"De 50 y más años (189)",35,202,166,,82.2,,
"Casado(a) (190)",2615,13646,12251,311,89.8,2.3,
"De 12 a 14 años (191)",5,1,1,1,100,100,
"De 15 a 19 años (192)",84,87,83,28,95.4,32.2,
"De 20 a 24 años (193)",240,447,428,53,95.7,11.9,
"De 25 a 29 años (194)",317,940,897,75,95.4,8,
"De 30 a 34 años (195)",311,1327,1248,68,94,5.1,
"De 35 a 39 años (196)",321,1739,1613,56,92.8,3.2,
"De 40 a 44 años (197)",313,1936,1784,25,92.1,1.3,
"De 45 a 49 años (198)",285,1785,1615,5,90.5,0.3,
"De 50 y más años (199)",739,5384,4582,,85.1,,
"Viudo(a) (200)",325,2310,1852,3,80.2,0.1,
"De 15 a 19 años (202)",2,1,1,1,100,100,
"De 20 a 24 años (203)",3,4,4,1,100,25,
"De 25 a 29 años (204)",3,8,8,,100,,
"De 30 a 34 años (205)",5,28,25,1,89.3,3.6,
"De 35 a 39 años (206)",9,48,46,,95.8,,
"De 40 a 44 años (207)",21,123,114,,92.7,,
"De 45 a 49 años (208)",23,156,136,,87.2,,
"De 50 y más años (209)",259,1942,1518,,78.2,,
"Divorciado(a) (210)",19,75,68,1,90.7,1.3,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 35 a 39 años (216)",2,9,8,,88.9,,
"De 40 a 44 años (217)",2,14,13,1,92.9,7.1,
"De 45 a 49 años (218)",2,2,2,,100,,
"De 50 y más años (219)",12,49,44,,89.8,,
"Soltero(a) (220)",2913,370,357,38,96.5,10.3,
"De 12 a 14 años (221)",1343,4,4,2,100,50,
"De 15 a 19 años (222)",1080,84,82,23,97.6,27.4,
"De 20 a 24 años (223)",257,88,88,10,100,11.4,
"De 25 a 29 años (224)",111,66,63,1,95.5,1.5,
"De 30 a 34 años (225)",37,46,43,2,93.5,4.3,
"De 35 a 39 años (226)",31,25,24,,96,,
"De 40 a 44 años (227)",15,13,13,,100,,
"De 45 a 49 años (228)",14,15,15,,100,,
"De 50 y más años (229)",25,29,25,,86.2,,
