"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",365,,172,178,4,11,,
"Obreros construc.,conf.,papel, fab., instr. (099)",284,10,152,94,4,24,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4406,24,1821,55,,2487,19,
"Otra (101)",4,4,,,,,,
"Ocupaciñn no especificada (102)",65,2,6,47,1,9,,
"Desocupado (103)",468,,,,,,,468
"Mujeres (104)",2102,154,217,725,6,572,253,175
"Profes., científicos e intelectuales (106)",110,83,,27,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,9,,4,,,,
"Jefes y empleados de oficina (108)",9,9,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",160,23,6,101,3,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",292,,,291,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",120,,37,69,2,12,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,1,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",881,25,162,77,,364,253,
"Ocupaciñn no especificada (115)",339,5,11,154,,169,,
"Desocupado (116)",175,,,,,,,175
