"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",414,1,,17,86,52,142,41,75
"Jefes y empleados de oficina (040)",513,,,8,154,65,124,54,108
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1974,112,1,445,837,132,194,103,150
"Agricult.trabaj. calif.agrop. y pesquros (042)",1220,78,1,367,576,41,45,42,70
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",974,23,,185,471,70,127,50,48
"Obreros. construc., conf., papel, fab., instr (044)",1706,28,1,346,969,91,111,81,79
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3551,337,7,1117,1514,147,172,106,151
"Otra (046)",45,,,,,,31,1,13
"Ocupación no especificada (047)",156,19,,25,62,9,13,13,15
"Hombres (048)",7608,257,6,1748,3421,409,596,381,790
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",20,,,1,7,1,1,2,8
"Profes., científicos e intelectuales (050)",469,,,,13,19,78,36,323
"Técnicos de nivel medio ytrab.asimilados (051)",250,1,,12,60,38,61,28,50
"Jefes y empleados de oficina (052)",235,,,4,89,30,37,28,47
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",839,21,,178,394,61,64,52,69
"Agricult.trabaj. calif.agrop. y pesquros (054)",1095,56,1,336,529,38,36,36,63
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",669,12,,133,327,44,86,39,28
"Obreros. construc., conf., papel, fab., instr (056)",1682,27,1,338,956,89,111,81,79
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",2253,135,4,739,1023,86,89,74,103
"Otra (058)",43,,,,,,29,1,13
"Ocupación no especificada (059)",53,5,,7,23,3,4,4,7
"Mujeres (060)",3919,341,4,763,1287,232,550,183,559
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",7,,,,,,1,,6
"Profes., científicos e intelectuales (062)",478,,,,19,14,107,35,303
"Técnicos de nivel medio ytrab.asimilados (063)",164,,,5,26,14,81,13,25
"Jefes y empleados de oficina (064)",278,,,4,65,35,87,26,61
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1135,91,1,267,443,71,130,51,81
"Agricult.trabaj. calif.agrop. y pesquros (066)",125,22,,31,47,3,9,6,7
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",305,11,,52,144,26,41,11,20
"Obreros. construc., conf., papel, fab., instr (068)",24,1,,8,13,2,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1298,202,3,378,491,61,83,32,48
"Otra (070)",2,,,,,,2,,
"Ocupación no especificada (071)",103,14,,18,39,6,9,9,8
,,,,,,,,,
"RURAL (072)",4447,489,3,1858,1721,97,136,50,93
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",3,,,1,,,1,1,
"Profes., científicos e intelectuales (074)",55,,,,,3,18,,34
"Técnicos de nivel medio ytrab.asimilados (075)",19,,,1,3,,10,1,4
"Jefes y empleados de oficina (076)",32,,,1,12,3,11,2,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",152,13,,60,56,5,7,4,7
"Agricult.trabaj. calif.agrop. y pesquros (078)",1310,168,,653,411,19,23,20,16
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",55,1,,12,34,3,3,1,1
"Obreros. construc., conf., papel, fab., instr (080)",281,3,,70,148,28,19,,13
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2508,293,3,1052,1047,36,41,21,15
"Otra (082)",2,,,,,,2,,
"Ocupación no especificada (083)",30,11,,8,10,,1,,
"Hombres (084)",3831,370,2,1649,1528,79,101,43,59
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",3,,,1,,,1,1,
"Profes., científicos e intelectuales (086)",17,,,,,1,5,,11
"Técnicos de nivel medio ytrab.asimilados (087)",15,,,1,3,,8,1,2
"Jefes y empleados de oficina (088)",16,,,1,9,,3,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",64,1,,24,30,4,3,2,
"Agricult.trabaj. calif.agrop. y pesquros (090)",1257,152,,632,397,18,23,19,16
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",45,1,,11,28,2,2,,1
"Obreros. construc., conf., papel, fab., instr (092)",278,2,,69,147,28,19,,13
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2128,214,2,906,912,26,35,19,14
"Otra (094)",2,,,,,,2,,
"Ocupación no especificada (095)",6,,,4,2,,,,
"Mujeres (096)",616,119,1,209,193,18,35,7,34
"Profes., científicos e intelectuales (098)",38,,,,,2,13,,23
"Técnicos de nivel medio ytrab.asimilados (099)",4,,,,,,2,,2
"Jefes y empleados de oficina (100)",16,,,,3,3,8,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",88,12,,36,26,1,4,2,7
"Agricult.trabaj. calif.agrop. y pesquros (102)",53,16,,21,14,1,,1,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",10,,,1,6,1,1,1,
"Obreros. construc., conf., papel, fab., instr (104)",3,1,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",380,79,1,146,135,10,6,2,1
"Ocupación no especificada (107)",24,11,,4,8,,1,,
