"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",4,,,,,1,2,1
"De 30 a 34 años (055)",4,,,,,1,1,2
"De 35 a 39 años (056)",3,,,,,,2,1
"De 40 a 44 años (057)",6,,,,,2,2,2
"De 45 a 49 años (058)",5,,,,,2,1,2
"De 50 y más años (059)",13,,,,5,,,8
"Soltero(a) (060)",326,,3,7,4,13,43,256
"De 12 a 14 años (061)",3,,,,,,1,2
"De 15 a 19 años (062)",7,,,,,,3,4
"De 20 a 24 años (063)",120,,,,,,20,100
"De 25 a 29 años (064)",64,,,,,1,7,56
"De 30 a 34 años (065)",40,,,,,3,6,31
"De 35 a 39 años (066)",26,,,,,5,3,18
"De 40 a 44 años (067)",14,,,,,,2,12
"De 45 a 49 años (068)",12,,,,2,1,1,8
"De 50 y más años (069)",40,,3,7,2,3,,25
,,,,,,,,
"URBANA (080)",3930,25,104,221,395,675,1334,1176
"De 12 a 14 años (081)",11,,,,,,,11
"De 15 a 19 años (082)",81,,,,,,46,35
"De 20 a 24 años (083)",328,,,,,,182,146
"De 25 a 29 años (084)",394,,,,,14,261,119
"De 30 a 34 años (085)",436,,,,,46,278,112
"De 35 a 39 años (086)",459,,,,,119,261,79
"De 40 a 44 años (087)",423,,,,16,144,188,75
"De 45 a 49 años (088)",338,,,1,32,148,95,62
"De 50 y más años (089)",1460,25,104,220,347,204,23,537
"Conviviente (090)",1209,1,6,15,35,147,684,321
"De 12 a 14 años (091)",6,,,,,,,6
"De 15 a 19 años (092)",61,,,,,,35,26
"De 20 a 24 años (093)",211,,,,,,142,69
"De 25 a 29 años (094)",256,,,,,8,186,62
"De 30 a 34 años (095)",208,,,,,16,144,48
"De 35 a 39 años (096)",168,,,,,41,99,28
"De 40 a 44 años (097)",114,,,,4,35,54,21
"De 45 a 49 años (098)",61,,,,3,26,20,12
"De 50 y más años (099)",124,1,6,15,28,21,4,49
"Separado(a) (100)",141,1,4,4,6,25,59,42
"De 15 a 19 años (102)",9,,,,,,7,2
"De 20 a 24 años (103)",22,,,,,,18,4
"De 25 a 29 años (104)",21,,,,,1,10,10
"De 30 a 34 años (105)",19,,,,,5,8,6
"De 35 a 39 años (106)",16,,,,,6,8,2
"De 40 a 44 años (107)",9,,,,,4,4,1
"De 45 a 49 años (108)",11,,,,,5,4,2
"De 50 y más años (109)",34,1,4,4,6,4,,15
"Casado(a) (110)",1743,5,48,105,225,418,532,410
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",5,,,,,,2,3
"De 20 a 24 años (113)",20,,,,,,10,10
"De 25 a 29 años (114)",78,,,,,4,59,15
"De 30 a 34 años (115)",176,,,,,24,117,35
"De 35 a 39 años (116)",239,,,,,65,145,29
"De 40 a 44 años (117)",262,,,,12,90,121,39
"De 45 a 49 años (118)",221,,,1,22,100,60,38
"De 50 y más años (119)",739,5,48,104,191,135,18,238
"Viudo(a) (120)",607,18,44,91,123,74,30,227
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,,2
"De 30 a 34 años (125)",5,,,,,,5,
"De 35 a 39 años (126)",15,,,,,3,7,5
"De 40 a 44 años (127)",26,,,,,14,6,6
"De 45 a 49 años (128)",36,,,,6,16,9,5
"De 50 y más años (129)",521,18,44,91,117,41,1,209
"Divorciado(a) (130)",25,,,,3,4,6,12
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",3,,,,,1,2,
"De 30 a 34 años (135)",3,,,,,1,,2
"De 35 a 39 años (136)",3,,,,,,2,1
"De 40 a 44 años (137)",3,,,,,1,1,1
"De 45 a 49 años (138)",3,,,,,1,1,1
"De 50 y más años (139)",8,,,,3,,,5
"Soltero(a) (140)",205,,2,6,3,7,23,164
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",5,,,,,,2,3
"De 20 a 24 años (143)",72,,,,,,10,62
"De 25 a 29 años (144)",34,,,,,,4,30
"De 30 a 34 años (145)",25,,,,,,4,21
"De 35 a 39 años (146)",18,,,,,4,,14
"De 40 a 44 años (147)",9,,,,,,2,7
"De 45 a 49 años (148)",6,,,,1,,1,4
"De 50 y más años (149)",34,,2,6,2,3,,21
,,,,,,,,
"RURAL (160)",3268,19,46,177,319,536,1331,840
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",65,,,,,,38,27
"De 20 a 24 años (163)",325,,,,,,209,116
"De 25 a 29 años (164)",378,,,,,4,287,87
"De 30 a 34 años (165)",386,,,,,42,292,52
"De 35 a 39 años (166)",398,,,,1,68,272,57
"De 40 a 44 años (167)",320,,,,10,106,145,59
"De 45 a 49 años (168)",253,,,,29,102,74,48
"De 50 y más años (169)",1139,19,46,177,279,214,13,391
"Conviviente (170)",1043,1,2,8,25,102,687,218
"De 12 a 14 años (171)",3,,,,,,,3
"De 15 a 19 años (172)",50,,,,,,29,21
"De 20 a 24 años (173)",226,,,,,,163,63
"De 25 a 29 años (174)",237,,,,,2,194,41
"De 30 a 34 años (175)",175,,,,,15,137,23
"De 35 a 39 años (176)",146,,,,1,22,105,18
"De 40 a 44 años (177)",79,,,,1,23,41,14
"De 45 a 49 años (178)",46,,,,6,13,16,11
"De 50 y más años (179)",81,1,2,8,17,27,2,24
"Separado(a) (180)",87,,1,4,5,14,44,19
"De 15 a 19 años (182)",10,,,,,,6,4
"De 20 a 24 años (183)",17,,,,,,13,4
"De 25 a 29 años (184)",12,,,,,1,9,2
"De 30 a 34 años (185)",11,,,,,1,10,
"De 35 a 39 años (186)",7,,,,,1,5,1
"De 40 a 44 años (187)",8,,,,,5,1,2
"De 45 a 49 años (188)",4,,,,,2,,2
"De 50 y más años (189)",18,,1,4,5,4,,4
"Casado(a) (190)",1370,6,10,58,150,332,546,268
"De 15 a 19 años (192)",3,,,,,,2,1
"De 20 a 24 años (193)",33,,,,,,22,11
"De 25 a 29 años (194)",92,,,,,,77,15
"De 30 a 34 años (195)",175,,,,,22,138,15
"De 35 a 39 años (196)",227,,,,,42,153,32
"De 40 a 44 años (197)",207,,,,8,69,96,34
"De 45 a 49 años (198)",151,,,,13,73,47,18
"De 50 y más años (199)",482,6,10,58,129,126,11,142
"Viudo(a) (200)",634,12,32,106,136,80,31,237
"De 25 a 29 años (204)",6,,,,,,4,2
"De 30 a 34 años (205)",9,,,,,1,4,4
"De 35 a 39 años (206)",10,,,,,2,6,2
"De 40 a 44 años (207)",18,,,,1,8,6,3
"De 45 a 49 años (208)",44,,,,9,12,11,12
"De 50 y más años (209)",547,12,32,106,126,57,,214
"Divorciado(a) (210)",13,,,,2,2,3,6
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",1,,,,,,,1
"De 30 a 34 años (215)",1,,,,,,1,
"De 40 a 44 años (217)",3,,,,,1,1,1
"De 45 a 49 años (218)",2,,,,,1,,1
"De 50 y más años (219)",5,,,,2,,,3
"Soltero(a) (220)",121,,1,1,1,6,20,92
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",2,,,,,,1,1
"De 20 a 24 años (223)",48,,,,,,10,38
"De 25 a 29 años (224)",30,,,,,1,3,26
"De 30 a 34 años (225)",15,,,,,3,2,10
"De 35 a 39 años (226)",8,,,,,1,3,4
"De 40 a 44 años (227)",5,,,,,,,5
"De 45 a 49 años (228)",6,,,,1,1,,4
"De 50 y más años (229)",6,,1,1,,,,4
