"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",58,49,1,40,8,,,,,,9,56
"De 20 a 24 años (023)",104,103,1,58,31,10,3,,,,1,162
"De 25 a 29 años (024)",114,113,,38,36,21,16,2,,,1,257
"De 30 a 34 años (025)",103,101,1,18,28,30,21,3,,,2,268
"De 35 a 39 años (026)",123,122,,18,24,30,37,12,1,,1,405
"De 40 a 44 años (027)",93,93,,6,18,17,29,21,2,,,371
"De 45 a 49 años (028)",83,83,,6,11,17,23,18,7,1,,369
"De 50 y más años (029)",214,212,2,10,23,33,57,52,20,15,2,1076
"Casado(a) (030)",6675,6617,24,482,918,1059,1786,1331,706,311,58,31315
"De 12 a 14 años (031)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (032)",60,49,1,31,15,2,,,,,11,67
"De 20 a 24 años (033)",228,220,,73,86,47,13,1,,,8,448
"De 25 a 29 años (034)",565,558,2,100,160,136,132,26,2,,7,1572
"De 30 a 34 años (035)",726,724,1,84,154,193,198,78,16,,2,2471
"De 35 a 39 años (036)",947,943,2,42,158,198,309,165,58,11,4,3989
"De 40 a 44 años (037)",930,928,1,33,119,150,308,194,95,28,2,4450
"De 45 a 49 años (038)",866,863,2,36,89,141,237,209,102,47,3,4396
"De 50 y más años (039)",2350,2331,15,83,136,192,589,658,433,225,19,13920
"Viudo(a) (040)",1493,1432,3,79,128,116,377,372,252,105,61,8033
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",4,4,,2,2,,,,,,,6
"De 20 a 24 años (043)",14,11,,4,4,3,,,,,3,21
"De 25 a 29 años (044)",20,20,,3,5,3,8,,1,,,64
"De 30 a 34 años (045)",35,33,,1,10,6,13,3,,,2,117
"De 35 a 39 años (046)",47,43,,3,6,4,18,9,3,,4,188
"De 40 a 44 años (047)",71,68,,3,13,4,25,17,5,1,3,312
"De 45 a 49 años (048)",105,100,,14,11,14,18,27,12,4,5,468
"De 50 y más años (049)",1196,1152,3,49,76,82,295,316,231,100,44,6855
"Divorciado(a) (050)",84,80,1,22,16,14,15,6,4,2,4,255
"De 15 a 19 años (052)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (053)",6,6,,5,,1,,,,,,8
"De 25 a 29 años (054)",4,4,,,2,1,1,,,,,11
"De 30 a 34 años (055)",8,8,,3,2,2,1,,,,,17
"De 35 a 39 años (056)",10,10,,4,2,2,,,1,1,,32
"De 40 a 44 años (057)",19,18,,3,6,2,3,3,1,,1,62
"De 45 a 49 años (058)",9,8,,2,2,1,3,,,,1,22
"De 50 y más años (059)",24,23,1,2,2,5,7,3,2,1,1,100
"Soltero(a) (060)",2004,1550,19,936,358,164,73,,,,454,2436
"De 12 a 14 años (061)",23,22,,21,1,,,,,,1,23
"De 15 a 19 años (062)",290,289,3,262,18,4,2,,,,1,318
"De 20 a 24 años (063)",550,373,6,266,91,10,,,,,177,478
"De 25 a 29 años (064)",409,274,2,159,75,32,6,,,,135,429
"De 30 a 34 años (065)",221,174,1,88,55,20,10,,,,47,298
"De 35 a 39 años (066)",160,134,1,50,41,31,11,,,,26,269
"De 40 a 44 años (067)",126,103,2,32,29,24,16,,,,23,226
"De 45 a 49 años (068)",66,53,1,18,9,16,9,,,,13,120
"De 50 y más años (069)",159,128,3,40,39,27,19,,,,31,275
,,,,,,,,,,,,
"URBANA (080)",15867,15249,97,3023,2984,2494,3301,2005,981,364,618,56105
"De 12 a 14 años (081)",52,28,1,22,5,,,,,,24,32
"De 15 a 19 años (082)",870,773,11,636,110,11,5,,,,97,909
"De 20 a 24 años (083)",1928,1748,16,923,591,186,31,1,,,180,2796
"De 25 a 29 años (084)",2135,2003,15,581,715,433,234,20,5,,132,4468
"De 30 a 34 años (085)",1968,1917,7,315,492,514,471,104,13,1,51,5651
"De 35 a 39 años (086)",1976,1946,9,155,369,481,625,240,59,8,30,7171
"De 40 a 44 años (087)",1705,1688,6,122,244,286,569,328,113,20,17,7292
"De 45 a 49 años (088)",1312,1291,5,82,154,226,371,290,122,41,21,6052
"De 50 y más años (089)",3921,3855,27,187,304,357,995,1022,669,294,66,21734
"Conviviente (090)",7453,7247,51,1615,1647,1259,1496,752,326,101,206,23939
"De 12 a 14 años (091)",30,9,1,6,2,,,,,,21,10
"De 15 a 19 años (092)",580,494,7,389,85,9,4,,,,86,602
"De 20 a 24 años (093)",1262,1217,9,594,434,153,26,1,,,45,2033
"De 25 a 29 años (094)",1327,1306,12,318,492,303,163,14,4,,21,3026
"De 30 a 34 años (095)",1140,1132,4,140,275,311,322,71,8,1,8,3546
"De 35 a 39 años (096)",1004,998,6,52,164,246,351,135,39,5,6,3889
"De 40 a 44 años (097)",754,751,4,54,80,107,269,171,57,9,3,3432
"De 45 a 49 años (098)",469,466,2,20,51,60,138,119,55,21,3,2384
"De 50 y más años (099)",887,874,6,42,64,70,223,241,163,65,13,5017
"Separado(a) (100)",720,708,3,155,157,132,145,87,19,10,12,2330
"De 15 a 19 años (102)",41,34,,29,5,,,,,,7,39
"De 20 a 24 años (103)",81,80,1,46,25,8,,,,,1,120
"De 25 a 29 años (104)",81,81,,29,33,11,7,1,,,,165
"De 30 a 34 años (105)",87,86,1,16,25,24,18,2,,,1,224
"De 35 a 39 años (106)",107,106,,16,21,28,30,11,,,1,344
"De 40 a 44 años (107)",80,80,,5,14,14,25,20,2,,,331
"De 45 a 49 años (108)",67,67,,6,11,17,18,12,3,,,263
"De 50 y más años (109)",176,174,1,8,23,30,47,41,14,10,2,844
"Casado(a) (110)",4981,4944,22,402,773,870,1330,911,455,181,37,22079
"De 12 a 14 años (111)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (112)",30,27,1,21,5,,,,,,3,31
"De 20 a 24 años (113)",134,130,,51,56,18,5,,,,4,238
"De 25 a 29 años (114)",374,368,2,92,123,90,55,5,1,,6,877
"De 30 a 34 años (115)",525,524,1,77,138,156,117,30,5,,1,1557
"De 35 a 39 años (116)",693,690,2,35,141,174,226,91,19,2,3,2587
"De 40 a 44 años (117)",710,709,1,30,111,140,242,122,52,11,1,3092
"De 45 a 49 años (118)",657,654,2,32,76,127,193,145,59,20,3,3063
"De 50 y más años (119)",1855,1841,13,64,122,165,492,518,319,148,14,10632
"Viudo(a) (120)",978,961,3,46,82,78,252,250,180,70,17,5461
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",5,5,,3,,2,,,,,,9
"De 25 a 29 años (124)",6,6,,,2,1,3,,,,,20
"De 30 a 34 años (125)",14,13,,1,4,2,5,1,,,1,44
"De 35 a 39 años (126)",20,19,,1,3,3,8,3,1,,1,80
"De 40 a 44 años (127)",39,39,,1,7,3,14,13,1,,,177
"De 45 a 49 años (128)",49,47,,4,7,6,11,14,5,,2,211
"De 50 y más años (129)",843,830,3,36,57,61,211,219,173,70,13,4916
"Divorciado(a) (130)",56,56,1,12,13,12,10,5,1,2,,178
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,,,1,,,,,,3
"De 30 a 34 años (135)",5,5,,1,2,2,,,,,,11
"De 35 a 39 años (136)",8,8,,4,1,2,,,,1,,22
"De 40 a 44 años (137)",15,15,,2,6,1,3,2,1,,,51
"De 45 a 49 años (138)",8,8,,2,2,1,3,,,,,22
"De 50 y más años (139)",18,18,1,2,2,5,4,3,,1,,68
"Soltero(a) (140)",1679,1333,17,793,312,143,68,,,,346,2118
"De 12 a 14 años (141)",18,17,,16,1,,,,,,1,18
"De 15 a 19 años (142)",218,217,3,197,14,2,1,,,,1,235
"De 20 a 24 años (143)",445,315,6,228,76,5,,,,,130,395
"De 25 a 29 años (144)",346,241,1,142,65,27,6,,,,105,377
"De 30 a 34 años (145)",197,157,1,80,48,19,9,,,,40,269
"De 35 a 39 años (146)",144,125,1,47,39,28,10,,,,19,249
"De 40 a 44 años (147)",107,94,1,30,26,21,16,,,,13,209
"De 45 a 49 años (148)",62,49,1,18,7,15,8,,,,13,109
"De 50 y más años (149)",142,118,3,35,36,26,18,,,,24,257
,,,,,,,,,,,,
"RURAL (160)",8623,8188,35,1187,1204,1103,2088,1416,824,331,435,35864
"De 12 a 14 años (161)",37,12,,11,1,,,,,,25,13
"De 15 a 19 años (162)",806,666,9,443,180,28,6,,,,140,911
"De 20 a 24 años (163)",1382,1286,7,367,460,296,143,13,,,96,2858
"De 25 a 29 años (164)",1378,1327,5,134,247,337,490,107,7,,51,4520
"De 30 a 34 años (165)",1033,1016,1,56,100,165,409,225,53,7,17,4542
"De 35 a 39 años (166)",1056,1036,2,49,60,101,352,290,157,25,20,5528
"De 40 a 44 años (167)",772,754,3,27,52,47,216,205,150,54,18,4407
"De 45 a 49 años (168)",683,672,1,34,36,40,142,199,152,68,11,4179
"De 50 y más años (169)",1476,1419,7,66,68,89,330,377,305,177,57,8906
"Conviviente (170)",5888,5635,29,882,942,827,1456,852,487,160,253,23027
"De 12 a 14 años (171)",31,7,,6,1,,,,,,24,8
"De 15 a 19 años (172)",680,551,8,352,162,24,5,,,,129,768
"De 20 a 24 años (173)",1146,1104,7,290,405,258,132,12,,,42,2504
"De 25 a 29 años (174)",1074,1055,4,97,192,274,398,85,5,,19,3629
"De 30 a 34 años (175)",768,761,1,37,68,117,315,174,42,7,7,3476
"De 35 a 39 años (176)",741,732,2,35,34,71,251,209,114,16,9,3927
"De 40 a 44 años (177)",484,481,2,18,31,29,135,127,103,36,3,2846
"De 45 a 49 años (178)",397,390,1,20,17,17,85,116,98,36,7,2472
"De 50 y más años (179)",567,554,4,27,32,37,135,129,125,65,13,3397
"Separado(a) (180)",173,168,2,39,22,26,41,21,11,6,5,634
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 15 a 19 años (182)",17,15,1,11,3,,,,,,2,17
"De 20 a 24 años (183)",23,23,,12,6,2,3,,,,,42
"De 25 a 29 años (184)",33,32,,9,3,10,9,1,,,1,92
"De 30 a 34 años (185)",16,15,,2,3,6,3,1,,,1,44
"De 35 a 39 años (186)",16,16,,2,3,2,7,1,1,,,61
"De 40 a 44 años (187)",13,13,,1,4,3,4,1,,,,40
"De 45 a 49 años (188)",16,16,,,,,5,6,4,1,,106
"De 50 y más años (189)",38,38,1,2,,3,10,11,6,5,,232
"Casado(a) (190)",1694,1673,2,80,145,189,456,420,251,130,21,9236
"De 15 a 19 años (192)",30,22,,10,10,2,,,,,8,36
"De 20 a 24 años (193)",94,90,,22,30,29,8,1,,,4,210
"De 25 a 29 años (194)",191,190,,8,37,46,77,21,1,,1,695
"De 30 a 34 años (195)",201,200,,7,16,37,81,48,11,,1,914
"De 35 a 39 años (196)",254,253,,7,17,24,83,74,39,9,1,1402
"De 40 a 44 años (197)",220,219,,3,8,10,66,72,43,17,1,1358
"De 45 a 49 años (198)",209,209,,4,13,14,44,64,43,27,,1333
"De 50 y más años (199)",495,490,2,19,14,27,97,140,114,77,5,3288
"Viudo(a) (200)",515,471,,33,46,38,125,122,72,35,44,2572
"De 15 a 19 años (202)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (203)",9,6,,1,4,1,,,,,3,12
"De 25 a 29 años (204)",14,14,,3,3,2,5,,1,,,44
"De 30 a 34 años (205)",21,20,,,6,4,8,2,,,1,73
"De 35 a 39 años (206)",27,24,,2,3,1,10,6,2,,3,108
"De 40 a 44 años (207)",32,29,,2,6,1,11,4,4,1,3,135
"De 45 a 49 años (208)",56,53,,10,4,8,7,13,7,4,3,257
"De 50 y más años (209)",353,322,,13,19,21,84,97,58,30,31,1939
"Divorciado(a) (210)",28,24,,10,3,2,5,1,3,,4,77
"De 15 a 19 años (212)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (213)",5,5,,4,,1,,,,,,7
"De 25 a 29 años (214)",3,3,,,2,,1,,,,,8
"De 30 a 34 años (215)",3,3,,2,,,1,,,,,6
"De 35 a 39 años (216)",2,2,,,1,,,,1,,,10
"De 40 a 44 años (217)",4,3,,1,,1,,1,,,1,11
"De 45 a 49 años (218)",1,,,,,,,,,,1,
"De 50 y más años (219)",6,5,,,,,3,,2,,1,32
"Soltero(a) (220)",325,217,2,143,46,21,5,,,,108,318
"De 12 a 14 años (221)",5,5,,5,,,,,,,,5
"De 15 a 19 años (222)",72,72,,65,4,2,1,,,,,83
"De 20 a 24 años (223)",105,58,,38,15,5,,,,,47,83
"De 25 a 29 años (224)",63,33,1,17,10,5,,,,,30,52
"De 30 a 34 años (225)",24,17,,8,7,1,1,,,,7,29
"De 35 a 39 años (226)",16,9,,3,2,3,1,,,,7,20
"De 40 a 44 años (227)",19,9,1,2,3,3,,,,,10,17
"De 45 a 49 años (228)",4,4,,,2,1,1,,,,,11
"De 50 y más años (229)",17,10,,5,3,1,1,,,,7,18
