"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3713,202,1477,1083,799,152
"Otra (034)",5,,3,2,,
"Ocupación no especificada (035)",422,3,162,126,102,29
,,,,,,
"URBANA (036)",13623,416,4538,4864,3159,646
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",26,,2,18,6,
"Profes., científicos e intelectuales (038)",1516,,329,869,304,14
"Técnicos de nivel medio y trab. asimilados (039)",445,,166,166,101,12
"Jefes y empleados de oficina (040)",297,,125,114,56,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2321,55,721,835,589,121
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2982,19,787,995,923,258
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",619,11,243,192,134,39
"Obreros construc., conf., papel, fab., instr. (044)",1029,3,403,405,200,18
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3898,324,1578,1086,765,145
"Otra (046)",110,,23,74,13,
"Ocupación no especificada (047)",380,4,161,110,68,37
"Hombres (048)",8250,254,2811,2881,1887,417
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",23,,1,16,6,
"Profes., científicos e intelectuales (050)",730,,124,418,175,13
"Técnicos de nivel medio y trab. asimilados (051)",278,,101,103,65,9
"Jefes y empleados de oficina (052)",156,,51,65,39,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",816,32,262,280,197,45
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2416,14,652,817,724,209
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",496,9,201,149,106,31
"Obreros construc., conf., papel, fab., instr. (056)",1001,2,392,396,194,17
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2071,195,932,524,346,74
"Otra (058)",105,,20,72,13,
"Ocupación no especificada (059)",158,2,75,41,22,18
"Mujeres (060)",5373,162,1727,1983,1272,229
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,2,,
"Profes., científicos e intelectuales (062)",786,,205,451,129,1
"Técnicos de nivel medio y trab. asimilados (063)",167,,65,63,36,3
"Jefes y empleados de oficina (064)",141,,74,49,17,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1505,23,459,555,392,76
"Agricult. trabaj. calif.agrop. y pesqueros (066)",566,5,135,178,199,49
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",123,2,42,43,28,8
"Obreros construc., conf., papel, fab., instr. (068)",28,1,11,9,6,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1827,129,646,562,419,71
"Otra (070)",5,,3,2,,
"Ocupación no especificada (071)",222,2,86,69,46,19
,,,,,,
"RURAL (072)",14282,250,5457,4544,3096,935
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,2,9,1,
"Profes., científicos e intelectuales (074)",252,,112,114,25,1
"Técnicos de nivel medio y trab. asimilados (075)",45,,18,22,5,
"Jefes y empleados de oficina (076)",21,,11,8,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",297,6,124,96,56,15
"Agricult. trabaj. calif.agrop. y pesqueros (078)",7990,20,2380,2802,2093,695
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",94,1,44,32,14,3
"Obreros construc., conf., papel, fab., instr. (080)",313,,126,122,56,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4912,220,2493,1246,763,190
"Otra (082)",10,,5,5,,
"Ocupación no especificada (083)",336,3,142,88,81,22
"Hombres (084)",10921,166,4109,3579,2324,743
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,1,7,1,
"Profes., científicos e intelectuales (086)",121,,42,63,15,1
"Técnicos de nivel medio y trab. asimilados (087)",30,,15,11,4,
"Jefes y empleados de oficina (088)",12,,5,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",94,2,32,33,22,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7105,14,2128,2554,1805,604
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",74,1,32,25,13,3
"Obreros construc., conf., papel, fab., instr. (092)",304,,121,119,55,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",3026,147,1662,725,383,109
"Otra (094)",10,,5,5,,
"Ocupación no especificada (095)",136,2,66,31,25,12
"Mujeres (096)",3361,84,1348,965,772,192
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,2,,
"Profes., científicos e intelectuales (098)",131,,70,51,10,
"Técnicos de nivel medio y trab. asimilados (099)",15,,3,11,1,
"Jefes y empleados de oficina (100)",9,,6,2,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",203,4,92,63,34,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",885,6,252,248,288,91
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",20,,12,7,1,
"Obreros construc., conf., papel, fab., instr. (104)",9,,5,3,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1886,73,831,521,380,81
"Ocupación no especificada (107)",200,1,76,57,56,10
